timestamp,va1,va2,va3,va4,va5,va6,va7
1581229890.146303694,-0.00108473,-0.00747414,-1.40012e-05,-0.020155,-0.0446432,-0.00343614,0.0499955
1581229890.152509951,-0.00231673,-0.0156893,-4.47149e-05,-0.0345988,-0.0653478,-0.00831874,0.0697164
1581229890.158526886,-0.00561101,-0.0238444,4.79472e-05,-0.0482355,-0.0817347,-0.0144735,0.0911862
1581229890.165022462,-0.00639354,-0.024447,2.77185e-05,-0.0473787,-0.0761164,-0.0159746,0.0899531
1581229890.172570646,-0.00668367,-0.0262864,4.98178e-05,-0.0473918,-0.0758004,-0.0148535,0.0869127
1581229890.179079067,-0.0112629,-0.0476867,9.37763e-05,-0.0782961,-0.127705,-0.0230603,0.140022
1581229890.185120969,-0.00880959,-0.0417661,-5.61138e-05,-0.0656043,-0.106179,-0.0170487,0.119463
1581229890.191385784,-0.00943199,-0.046312,-4.76262e-05,-0.0733503,-0.118687,-0.0193213,0.124416
1581229890.197549485,-0.0113517,-0.0637608,-0.000187386,-0.0931706,-0.152939,-0.0258199,0.160797
1581229890.204094345,-0.0100044,-0.0589689,-0.000203782,-0.0833153,-0.138211,-0.0231722,0.148281
1581229890.243710942,-0.0114411,-0.0713099,0.000105199,-0.0979207,-0.160686,-0.0254972,0.172448
1581229890.250252151,-0.0130178,-0.0697526,8.76316e-05,-0.0970344,-0.158667,-0.0203591,0.164392
1581229890.256205586,-0.012417,-0.0646746,-3.65969e-05,-0.0910184,-0.144136,-0.0193347,0.154805
1581229890.263288207,-0.0134581,-0.0711454,-0.00014434,-0.0977304,-0.15175,-0.0198348,0.162295
1581229890.269551740,-0.0130726,-0.0692329,-9.62784e-05,-0.0945599,-0.147014,-0.0204946,0.157988
1581229890.276218829,-0.0144428,-0.0735132,-0.00018814,-0.104003,-0.157287,-0.0234203,0.166549
1581229890.282751908,-0.0131988,-0.0632465,-1.88887e-05,-0.0919477,-0.140636,-0.0226872,0.153712
1581229890.329197152,-0.00207542,-0.0100493,7.86665e-06,-0.0146368,-0.0228021,-0.00400269,0.0242653
1581229890.335449180,-0.0784894,-0.423729,-5.17358e-05,-0.618689,-0.962408,-0.17293,1.06661
1581229890.342115022,-0.0111868,-0.0591002,-3.83721e-05,-0.0898209,-0.138724,-0.0205124,0.154534
1581229890.348274481,-0.0125084,-0.0635582,3.59652e-05,-0.0973336,-0.147964,-0.0219324,0.167942
1581229890.354959552,-0.011824,-0.0578063,6.56853e-05,-0.0872538,-0.133105,-0.0210299,0.152736
1581229890.361286385,-0.0132528,-0.0672442,3.63211e-05,-0.0990963,-0.151176,-0.0253074,0.169681
1581229890.368021952,-0.011929,-0.0595223,6.60588e-05,-0.0879197,-0.133544,-0.0239996,0.153001
1581229890.375364395,-0.0126867,-0.0629363,-2.33076e-05,-0.0966613,-0.147647,-0.0272923,0.160654
1581229890.382253417,-0.01115,-0.0572354,-1.8809e-05,-0.0877709,-0.135861,-0.0245657,0.148936
1581229890.388473041,-0.0124536,-0.0652907,4.52597e-05,-0.0964789,-0.150181,-0.0265362,0.161779
1581229890.395086455,-0.0108446,-0.0598301,-1.89489e-05,-0.0874484,-0.133719,-0.0229679,0.146341
1581229890.401437639,-0.0123763,-0.0668086,-9.0352e-06,-0.0998965,-0.149073,-0.0262443,0.159238
1581229890.441421092,-0.0117218,-0.0618082,-3.03775e-06,-0.0919585,-0.138628,-0.0209216,0.15097
1581229890.448030465,-0.0130088,-0.0643998,-0.00011473,-0.0965865,-0.145233,-0.0253557,0.157986
1581229890.454259243,-0.0120132,-0.0617092,-2.88325e-05,-0.0881959,-0.134901,-0.0267077,0.146157
1581229890.460999164,-0.0133888,-0.0657643,4.46958e-05,-0.0969751,-0.146694,-0.0294054,0.15861
1581229890.467444286,-0.0131705,-0.0655169,-8.84434e-06,-0.0969636,-0.146054,-0.0293355,0.155997
1581229890.475109422,-0.0118474,-0.0604399,-2.45317e-05,-0.0889867,-0.131094,-0.0260022,0.144657
1581229890.481522291,-0.0123103,-0.0660059,3.57035e-05,-0.0978752,-0.139118,-0.0273254,0.160025
1581229890.488125756,-0.01068,-0.0616702,4.81847e-05,-0.0902787,-0.129733,-0.0224106,0.145819
1581229890.494549912,-0.0111115,-0.0637196,6.93998e-05,-0.0934195,-0.136495,-0.0208611,0.155092
1581229890.501289858,-0.0100852,-0.0599406,0,-0.0873159,-0.127432,-0.0187065,0.141268
1581229890.507584085,-0.0114188,-0.0661968,-5.40766e-05,-0.0971727,-0.141273,-0.0200798,0.158998
1581229890.514282681,-0.0102412,-0.0604491,0,-0.0875594,-0.129962,-0.0183715,0.140801
1581229890.520521049,-0.012525,-0.0724382,5.78983e-05,-0.105333,-0.150083,-0.0236121,0.164542
1581229890.527059313,-0.00994237,-0.0569591,-3.60514e-05,-0.0849113,-0.116994,-0.0196143,0.130242
1581229890.533172499,-0.0113909,-0.0606551,1.93119e-05,-0.0894948,-0.124487,-0.022521,0.139049
1581229890.539588050,-0.0128083,-0.0669059,-1.81188e-05,-0.097789,-0.138971,-0.0260426,0.154026
1581229890.546311644,-0.012186,-0.061477,1.91795e-05,-0.0896967,-0.124954,-0.0253507,0.13727
1581229890.552643070,-0.0138962,-0.0714158,0,-0.103783,-0.143255,-0.0286597,0.161989
1581229890.559153287,-0.0112233,-0.056251,1.79346e-05,-0.0838252,-0.116636,-0.0222673,0.128889
1581229890.565135677,-0.0121842,-0.0606475,-1.95482e-05,-0.0909273,-0.12996,-0.0240851,0.144413
1581229890.605598604,-0.0119361,-0.0637323,-8.83746e-06,-0.0927861,-0.129473,-0.0207291,0.145473
1581229890.612174322,-0.0103098,-0.0615452,5.70145e-05,-0.0889589,-0.124865,-0.0253136,0.136488
1581229890.618368724,-0.0121255,-0.0731522,-3.89527e-05,-0.105312,-0.147726,-0.0348279,0.16514
1581229890.624999392,-0.00952435,-0.0560145,-2.67296e-05,-0.0817008,-0.113815,-0.0272277,0.124796
1581229890.631395667,-0.0103106,-0.0592881,4.76972e-05,-0.0877018,-0.120392,-0.0298634,0.134867
1581229890.637631690,-0.0112452,-0.0674074,1.82595e-05,-0.0986493,-0.136426,-0.0333246,0.14353
1581229890.644301350,-0.0102902,-0.0618363,-2.85056e-05,-0.0873956,-0.120282,-0.0267945,0.131397
1581229890.650470204,-0.0120505,-0.0720892,-9.7047e-06,-0.104832,-0.143277,-0.0251594,0.155559
1581229890.657131122,-0.00948834,-0.0563914,-2.69308e-05,-0.0832585,-0.11335,-0.0165709,0.12272
1581229890.663356355,-0.00987243,-0.0597239,3.83721e-05,-0.0875566,-0.122575,-0.0173943,0.131815
1581229890.669620410,-0.0106336,-0.0660185,4.50645e-05,-0.0951708,-0.131987,-0.018771,0.140814
1581229890.677553074,-0.00962451,-0.0656196,-3.05989e-05,-0.0936439,-0.127135,-0.0188665,0.140405
1581229890.684168508,-0.00890499,-0.060066,-6.64687e-05,-0.0875689,-0.117933,-0.018503,0.127015
1581229890.690614208,-0.00909685,-0.0638717,-3.52207e-05,-0.093443,-0.129177,-0.0207651,0.141745
1581229890.697068794,-0.00862238,-0.0606086,5.81302e-05,-0.088549,-0.121667,-0.0217788,0.130711
1581229890.703474282,-0.00815271,-0.0597454,9.48547e-06,-0.0861397,-0.11954,-0.0230345,0.131411
1581229890.709570097,-0.00910272,-0.0687361,0,-0.0974277,-0.136495,-0.0281751,0.147138
1581229890.716194814,-0.00826246,-0.06001,-2.85907e-05,-0.0874276,-0.119467,-0.0236723,0.129683
1581229890.722766433,-0.00910503,-0.0650539,-3.58776e-05,-0.0949166,-0.128558,-0.0258619,0.143366
1581229890.764215075,-0.0013038,-0.00912805,5.82633e-06,-0.013188,-0.0175021,-0.00360548,0.019774
1581229890.770578440,-0.0846029,-0.413969,0.000252833,-0.599487,-0.789849,-0.133286,0.891228
1581229890.778335551,-0.0121956,-0.056175,-0.000115274,-0.0821645,-0.103749,-0.0240223,0.122071
1581229890.784516864,-0.0144546,-0.0658859,-0.000144545,-0.0969544,-0.122329,-0.0326132,0.13881
1581229890.791094345,-0.0129644,-0.0597544,-1.90403e-05,-0.0863023,-0.111808,-0.0316823,0.129825
1581229890.797406770,-0.0157229,-0.0713667,8.69588e-05,-0.101373,-0.131272,-0.038597,0.148657
1581229890.804084744,-0.0127024,-0.0565231,9.88251e-05,-0.0822783,-0.10343,-0.0283783,0.120386
1581229890.817185346,-0.0138153,-0.0615069,1.81937e-05,-0.0890646,-0.116039,-0.0226358,0.128391
1581229890.823554803,-0.0144993,-0.0660246,-6.29198e-05,-0.0956884,-0.123848,-0.0183646,0.137874
1581229890.830329320,-0.0128907,-0.0610517,-5.73363e-05,-0.0876262,-0.110189,-0.0152128,0.122199
1581229890.836549369,-0.0134111,-0.0652798,-6.18397e-05,-0.0933919,-0.117283,-0.0174221,0.136673
1581229890.842630207,-0.0116031,-0.0608303,-0.000147127,-0.088813,-0.113555,-0.0154577,0.125878
1581229890.882978320,-0.00962513,-0.0622535,4.16226e-05,-0.0890017,-0.114437,-0.0231107,0.129091
1581229890.889203383,-0.00948841,-0.0730607,0.000108713,-0.103236,-0.130576,-0.0349094,0.144629
1581229890.895231886,-0.00749347,-0.0580084,-5.46321e-05,-0.0818819,-0.103448,-0.0269146,0.115225
1581229890.901315461,-0.00818714,-0.0618158,1.964e-05,-0.0882522,-0.112633,-0.0274377,0.122542
1581229890.907574901,-0.00987852,-0.0697979,-8.70807e-05,-0.100556,-0.127978,-0.0242077,0.144385
1581229890.914126777,-0.00891824,-0.0613766,-1.96324e-05,-0.0884162,-0.110492,-0.0181606,0.124629
1581229890.920280852,-0.00888271,-0.058575,-4.55127e-05,-0.0813006,-0.102588,-0.0172649,0.115039
1581229890.926587578,-0.00975633,-0.0607661,2.8445e-05,-0.0841945,-0.107344,-0.0164596,0.121949
1581229890.933228524,-0.0123863,-0.0716629,6.8321e-05,-0.101911,-0.127638,-0.0196873,0.138162
1581229890.939267316,-0.0103709,-0.0564454,1.82969e-05,-0.0810923,-0.101946,-0.0168641,0.113129
