timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581301683.538810539,0,48.0064,-2.04595,-23.1077,1.27302,1.09471,-0.412517
1581301683.545518856,0.661004,48.9374,-1.77575,-22.5027,1.29063,1.05399,-0.446893
1581301683.551693991,0.483536,49.7913,-1.90346,-22.6251,1.29239,1.06367,-0.431875
1581301683.558354069,0.228908,50.905,-2.06611,-22.9826,1.30736,1.08269,-0.41986
1581301683.565840358,0.043724,51.8283,-2.20591,-23.3026,1.30384,1.08269,-0.408512
1581301683.572480715,0.113168,52.3787,-2.18575,-23.4625,1.31704,1.08503,-0.393827
1581301683.579265326,0.185184,52.3839,-2.16962,-23.4894,1.30912,1.08035,-0.380143
1581301683.586395227,0.331788,52.0675,-2.09031,-23.1466,1.30824,1.04798,-0.383814
1581301683.592665949,0.344648,51.8026,-2.0446,-23.3281,1.3144,1.04331,-0.382479
1581301683.599346497,0.228908,51.584,-2.09031,-23.4598,1.3232,1.03897,-0.379142
1581301683.605810461,0.10288,51.0825,-2.17903,-23.2313,1.33905,0.993579,-0.399501
1581301683.652484516,0.0874479,50.7944,-2.1629,-23.105,1.33641,0.979227,-0.395496
1581301683.656225935,0.318928,48.4487,-2.01503,-22.7904,1.32056,0.916482,-0.344098
1581301683.662717224,0.246912,48.6005,-2.10778,-23.0902,1.27302,0.971217,-0.362454
1581301683.669829772,0.277776,48.904,-2.09165,-23.0136,1.28095,0.968881,-0.337423
1581301683.676265042,0.444956,48.9529,-1.99756,-22.9652,1.28711,0.975556,-0.350773
1581301683.682593124,0.666148,48.7625,-1.88464,-23.0579,1.3144,1.0106,-0.33542
1581301683.689407569,0.830756,49.1792,-1.79457,-23.1117,1.29151,0.981897,-0.328412
1581301683.730816020,-0.105452,48.9091,-2.27581,-22.9114,1.2695,0.971217,-0.347102
1581301683.737583039,-0.074588,48.7188,-2.30539,-22.8186,1.2607,0.958201,-0.354444
1581301683.743717843,-0.010288,48.5979,-2.23683,-22.8899,1.28447,0.988239,-0.328078
1581301683.750346813,0.100308,48.7342,-2.13467,-22.8482,1.25277,0.987237,-0.331749
1581301683.756566756,0.190328,49.1406,-2.08896,-23.0015,1.31088,1.00126,-0.307385
1581301683.801373181,0.756168,49.5521,-1.92765,-23.0794,1.30295,0.990575,-0.314728
1581301683.807629901,0.66872,48.922,-1.96798,-22.9342,1.28623,0.973887,-0.301378
1581301683.814506311,0.581272,48.6236,-1.90346,-22.9665,1.32496,0.978226,-0.286025
1581301683.820831147,0.470676,48.4745,-1.96529,-22.8213,1.29415,0.96521,-0.290698
1581301683.827427877,0.30864,48.2893,-2.10644,-23.1305,1.34521,1.00626,-0.290364
1581301683.833794775,0.280348,48.4127,-2.13467,-23.1534,1.32937,1.00693,-0.292366
1581301683.840375894,0.339504,48.5002,-2.07821,-22.9342,1.32056,0.993245,-0.292033
1581301683.846824521,0.370368,48.2558,-2.02444,-22.8711,1.31264,0.980229,-0.311057
1581301683.886219074,0.576128,49.2126,-2.00428,-23.0861,1.29591,1.0106,-0.293034
1581301683.892666823,0.506684,48.8628,-2.05536,-23.105,1.32056,0.99191,-0.283689
1581301683.898791662,0.504112,48.6802,-2.08628,-23.2044,1.30736,0.9839,-0.290698
1581301683.905443722,0.524688,48.6416,-2.01637,-23.1211,1.3056,0.992577,-0.289029
1581301683.949490309,0.5144,48.0064,-2.01503,-22.8617,1.26774,1.0116,-0.275011
1581301683.956270649,0.455244,48.1041,-2.08896,-22.9504,1.29151,0.987905,-0.279016
1581301683.963634284,0.486108,48.117,-2.10778,-22.8106,1.28271,0.984234,-0.288361
1581301683.970371769,0.519544,48.117,-2.03654,-22.9786,1.3144,1.00126,-0.301378
1581301683.976692499,0.55298,48.7111,-2.00831,-23.5271,1.30912,1.02128,-0.315729
1581301683.983349875,0.684152,48.6931,-1.9747,-23.1829,1.32761,0.996916,-0.30338
1581301683.989671823,0.828184,48.4436,-1.93572,-22.7622,1.2739,0.976891,-0.32207
1581301683.996347434,0.838472,48.405,-1.89002,-22.8711,1.29591,0.992911,-0.294035
1581301684.003432137,0.895056,48.6571,-1.86716,-23.2233,1.28887,1.02495,-0.299042
1581301684.009776924,0.807608,48.9323,-1.91018,-23.113,1.3144,0.998919,-0.273009
1581301684.016338630,0.730448,48.5388,-1.99218,-23.113,1.27742,1.0116,-0.294369
1581301684.059692766,0.882196,47.6591,-1.86716,-22.6829,1.3056,0.972886,-0.287694
1581301684.067506822,0.856476,47.834,-1.86447,-22.8442,1.35226,0.994914,-0.270339
1581301684.073766384,0.82304,48.2147,-1.93572,-23.1789,1.31792,1.03196,-0.270005
1581301684.080392017,0.643,48.4745,-2.02041,-23.1224,1.36722,0.990241,-0.259325
1581301684.086714038,0.576128,48.2996,-2.07955,-23.0714,1.33465,0.983232,-0.269338
1581301684.093422753,0.54012,48.2893,-2.01906,-23.0028,1.3549,0.996583,-0.266334
1581301684.100299391,0.532404,48.3767,-2.01503,-22.9208,1.34697,1.00059,-0.276013
1581301684.139799506,0.555552,47.3814,-2.04998,-22.8213,1.33201,0.996249,-0.296705
1581301684.146576046,0.645572,47.4688,-2.02175,-22.8388,1.31,0.994246,-0.275345
1581301684.153268810,0.715016,47.3556,-1.9048,-22.7393,1.30472,0.995915,-0.284023
1581301684.159581263,0.805036,47.5048,-1.85506,-22.7447,1.31704,1.00993,-0.26867
1581301684.167519476,0.838472,47.3736,-1.8712,-22.8872,1.30648,1.00993,-0.289029
1581301684.211436803,0.951639,47.7337,-1.87926,-23.1695,1.29591,1.04364,-0.282354
1581301684.217810078,0.910488,47.9086,-1.84162,-23.0028,1.32673,1.02061,-0.247977
1581301684.224484523,0.774172,47.9523,-1.93841,-22.9947,1.31,1.03763,-0.272675
1581301684.231414221,0.63014,47.5794,-2.04998,-22.8711,1.31,1.01027,-0.255654
1581301684.237632730,0.666148,47.0599,-2.01234,-22.7514,1.28623,1.01561,-0.285358
1581301684.244400149,0.743308,46.9956,-1.9048,-22.7272,1.32761,1.02161,-0.278015
1581301684.250780708,0.817896,46.9724,-1.85775,-22.7568,1.31968,1.0393,-0.28736
1581301684.300617670,0.653288,47.4071,-2.02175,-23.0283,1.33905,1.02529,-0.261995
1581301684.306869155,0.725304,47.4122,-1.89808,-22.8186,1.36722,1.01427,-0.2393
1581301684.313520166,0.82304,47.3531,-1.86044,-22.9087,1.35754,1.04431,-0.258991
1581301684.319590050,0.650716,47.2296,-1.9868,-23.1144,1.35402,1.03129,-0.251315
1581301684.364592602,0.730448,47.0238,-1.95454,-22.859,1.36634,1.04831,-0.25799
1581301684.371353450,0.902772,46.8927,-1.78785,-22.781,1.34257,1.05966,-0.252984
1581301684.377700601,1.0468,46.8412,-1.71392,-22.7487,1.36282,1.062,-0.254319
1581301684.384541721,1.05195,46.9107,-1.72467,-23.0472,1.38395,1.08202,-0.246642
1581301684.390845809,1.00565,47.0984,-1.79861,-23.0646,1.3505,1.04097,-0.273343
1581301684.397636458,0.877052,46.6072,-1.86985,-22.7313,1.3637,1.0403,-0.259325
1581301684.404399712,0.846188,46.5326,-1.86313,-22.9679,1.35842,1.06033,-0.276013
1581301684.411476758,0.738164,47.0084,-1.89539,-23.3873,1.37427,1.0897,-0.272008
1581301684.418381716,0.661004,47.0882,-1.97067,-23.0566,1.35226,1.05666,-0.274678
1581301684.424662027,0.68158,46.9904,-2.02041,-22.8711,1.3232,1.04898,-0.27668
1581301684.431633464,0.807608,46.6175,-1.90211,-22.9894,1.32408,1.07034,-0.259325
1581301684.438290948,0.946495,46.7538,-1.75156,-23.0606,1.34961,1.06801,-0.260994
1581301684.481830690,0.408948,46.7178,-2.10644,-23.148,1.35666,1.062,-0.248311
1581301684.488439403,0.447528,46.5532,-2.07149,-23.1413,1.32673,1.05866,-0.263664
1581301684.495359318,0.555552,46.5815,-2.00965,-22.8912,1.35666,1.03396,-0.251983
1581301684.501651362,0.727876,46.494,-1.88598,-22.9705,1.33113,1.07068,-0.264331
1581301684.508334890,0.766456,46.7306,-1.87523,-23.074,1.3637,1.07134,-0.254986
1581301684.547960241,0.74588,46.1159,-1.92228,-23.0942,1.35402,1.03763,-0.26333
1581301684.554522368,0.846188,46.3551,-1.86447,-22.9773,1.3505,1.04631,-0.271674
1581301684.560618228,0.882196,46.4554,-1.78651,-23.152,1.37162,1.08369,-0.258991
1581301684.568410885,0.910488,46.5557,-1.79323,-23.1587,1.36282,1.07301,-0.283021
1581301684.574809448,0.889912,46.4837,-1.85103,-22.9141,1.33289,1.0363,-0.284356
1581301684.581890454,0.982503,46.314,-1.81877,-22.7662,1.36106,1.05232,-0.290364
1581301684.624799779,0.712444,46.0465,-1.8927,-23.0499,1.37338,1.07468,-0.242637
1581301684.631425789,0.727876,46.3963,-1.85775,-23.4585,1.41388,1.11073,-0.228954
1581301684.637832411,0.756168,46.5635,-1.90883,-23.2071,1.38747,1.07935,-0.241636
1581301684.644531742,0.817896,46.3886,-1.88061,-22.992,1.38923,1.09304,-0.234627
1581301684.650782496,0.905344,46.0954,-1.76634,-22.9127,1.38219,1.0887,-0.245641
1581301684.657471976,0.892484,46.26,-1.76097,-23.0082,1.38219,1.08603,-0.24731
1581301684.664284891,0.753596,46.5043,-1.89539,-23.191,1.39099,1.09738,-0.24197
1581301684.670671742,0.609564,46.26,-2.01906,-23.1157,1.39892,1.0907,-0.251649
1581301684.677554159,0.63014,45.8793,-1.94513,-23.0727,1.39099,1.09871,-0.237297
1581301684.684224534,0.69444,45.5475,-1.86716,-22.8375,1.38395,1.08636,-0.243972
1581301684.690522765,0.7073,45.3701,-1.84431,-22.5579,1.37074,1.06934,-0.23129
1581301684.698324958,0.727876,45.743,-1.88598,-22.9598,1.38395,1.09904,-0.228954
1581301684.740660091,0.812752,46.0156,-1.88329,-23.07,1.33289,1.10705,-0.269671
1581301684.747501177,0.9002,45.9513,-1.79592,-23.3174,1.34873,1.11874,-0.262663
1581301684.753895502,0.925919,45.6504,-1.73677,-23.1587,1.34785,1.10705,-0.270339
1581301684.760431058,0.946495,45.743,-1.75828,-22.9006,1.33377,1.09637,-0.265666
1581301684.768356244,0.905344,45.4086,-1.80398,-22.9947,1.32496,1.09971,-0.252316
1581301684.774713533,0.954211,45.4472,-1.76231,-23.1439,1.34521,1.13042,-0.243639
1581301684.781384532,0.964499,45.6247,-1.72064,-23.1426,1.33993,1.10872,-0.239634
1581301684.787788520,0.877052,45.7687,-1.8107,-23.1426,1.35314,1.1164,-0.227285
1581301684.827619334,0.735592,45.3392,-1.85372,-22.9504,1.36194,1.10939,-0.251649
1581301684.833895607,0.792176,45.4472,-1.79592,-22.9571,1.35578,1.12141,-0.252316
1581301684.840450824,0.802464,45.2492,-1.76634,-22.9746,1.36018,1.11173,-0.252984
1581301684.883404875,0.774172,45.761,-1.82549,-23.1614,1.38307,1.1174,-0.236296
1581301684.889873744,0.882196,45.6273,-1.79726,-23.1359,1.37427,1.11807,-0.241636
1581301684.896525759,0.972215,45.4395,-1.73274,-23.0969,1.3725,1.1431,-0.240969
1581301684.902877662,1.00822,45.0923,-1.6709,-23.0458,1.39451,1.13075,-0.251983
1581301684.909577362,0.946495,45.118,-1.69913,-23.0015,1.40068,1.11573,-0.254319
1581301684.916389394,0.769028,45.1926,-1.82818,-22.902,1.3681,1.11573,-0.259325
1581301684.922674409,0.648144,45.0023,-1.90749,-23.0203,1.38923,1.11106,-0.267669
1581301684.929551770,0.645572,45.01,-1.8927,-23.2448,1.39715,1.12608,-0.266668
1581301684.936614249,0.74588,44.9302,-1.82549,-23.0189,1.39892,1.09471,-0.263664
1581301684.942809617,0.789604,45.2363,-1.78248,-22.9558,1.39187,1.10572,-0.267335
1581301684.949577459,0.859048,45.2903,-1.74752,-23.1399,1.38659,1.12908,-0.253985
1581301684.955892966,0.884768,45.2517,-1.72467,-23.1802,1.39539,1.11707,-0.24998
1581301684.999772384,0.7073,44.7013,-1.82146,-22.8993,1.37603,1.11306,-0.244306
1581301685.006561477,0.68158,44.8094,-1.81877,-22.8536,1.40596,1.10138,-0.235629
1581301685.012810967,0.704728,45.1026,-1.81608,-23.1776,1.40156,1.14544,-0.241302
1581301685.019614460,0.704728,45.1617,-1.82415,-23.4316,1.41652,1.16713,-0.245641
1581301685.026460505,0.761312,45.3932,-1.80533,-23.0593,1.39892,1.13075,-0.242971
1581301685.032739259,0.792176,44.7991,-1.75559,-22.7702,1.3681,1.10939,-0.24197
1581301685.072351851,0.599276,44.5419,-1.847,-22.8643,1.34169,1.10872,-0.219275
1581301685.078727102,0.661004,44.583,-1.80398,-23.1332,1.35666,1.12741,-0.219275
1581301685.084817285,0.73302,44.7656,-1.76769,-23.394,1.36282,1.15345,-0.220276
1581301685.091596774,0.838472,44.9174,-1.75021,-23.0767,1.34433,1.11239,-0.22595
1581301685.098612031,0.828184,44.7451,-1.72602,-22.863,1.32849,1.10305,-0.238299
1581301685.140791455,0.82304,44.6396,-1.72602,-22.9934,1.33465,1.13275,-0.233626
1581301685.147622997,0.81018,44.1252,-1.70585,-22.7434,1.35138,1.08336,-0.236296
1581301685.154279984,0.81018,44.1947,-1.70989,-22.8845,1.3593,1.11006,-0.234961
1581301685.160485865,0.812752,44.1792,-1.70585,-23.1292,1.38131,1.13075,-0.226951
1581301685.168372280,0.825612,44.5239,-1.71392,-23.1009,1.36106,1.10772,-0.220276
1581301685.174959249,0.78446,44.7399,-1.74887,-23.2448,1.38483,1.11573,-0.221945
1581301685.181545915,0.751024,44.7065,-1.78785,-23.1009,1.38307,1.11239,-0.22061
1581301685.188451494,0.689296,44.4827,-1.7892,-22.8885,1.37162,1.12241,-0.214936
1581301685.195899996,0.56584,44.3541,-1.85372,-22.7353,1.37867,1.09137,-0.222612
1581301685.201295010,0.426952,44.4004,-1.94916,-23.0136,1.39451,1.10739,-0.219275
1581301685.207825698,0.354936,44.5162,-1.96664,-23.1897,1.39539,1.10772,-0.22595
1581301685.214589436,0.403804,44.4004,-1.93303,-23.1655,1.4042,1.12808,-0.231957
1581301685.257556075,0.81018,44.385,-1.72064,-23.0458,1.37867,1.12641,-0.231957
1581301685.264847633,0.743308,44.4133,-1.74349,-22.867,1.39099,1.11106,-0.230956
1581301685.271626936,0.666148,44.4364,-1.78382,-23.0714,1.39011,1.12074,-0.226617
1581301685.278326314,0.614708,44.0943,-1.79592,-23.0082,1.38043,1.12808,-0.235295
1581301685.284663126,0.658432,43.6211,-1.77172,-22.6479,1.37162,1.09771,-0.238632
1581301685.290901506,0.751024,43.4899,-1.70585,-22.7084,1.37074,1.11006,-0.233292
1581301685.297588470,0.781888,43.7214,-1.65477,-22.9181,1.38395,1.12541,-0.245307
1581301685.303847712,0.761312,43.8886,-1.66821,-23.0136,1.40508,1.12007,-0.246642
1581301685.310501011,0.704728,44.048,-1.76097,-23.3402,1.41212,1.1204,-0.250648
1581301685.316946714,0.676436,44.1638,-1.79592,-23.4464,1.42445,1.13676,-0.254986
1581301685.323516125,0.666148,43.9632,-1.76903,-22.738,1.39275,1.0907,-0.259325
1581301685.371708801,0.673864,43.8912,-1.75828,-22.6345,1.39627,1.0877,-0.25799
1581301685.373654818,0.949067,43.5259,-1.55395,-22.7944,1.39363,1.11907,-0.230289
1581301685.380481320,0.8359,43.3845,-1.65612,-22.7797,1.40068,1.10338,-0.227619
1581301685.393574984,0.722732,43.4102,-1.6951,-23.0821,1.41916,1.13375,-0.222612
1581301685.454558951,0.4501,43.7137,-1.86447,-23.2394,1.38395,1.11773,-0.2393
1581301685.460839342,0.388372,43.8629,-1.87657,-23.1991,1.38395,1.10572,-0.232291
1581301685.468655935,0.344648,43.7703,-1.88329,-22.8401,1.39275,1.09671,-0.221277
1581301685.475952999,0.444956,43.5799,-1.82549,-22.9208,1.39187,1.10405,-0.21527
1581301685.482539594,0.622424,43.3896,-1.75559,-23.0001,1.36722,1.12074,-0.213935
1581301685.488814601,0.882196,43.7523,-1.59966,-23.1211,1.39187,1.13342,-0.218274
1581301685.495655751,0.982503,43.6365,-1.49749,-23.1292,1.37603,1.13943,-0.222946
1581301685.501924138,1.0468,43.5388,-1.47599,-23.0754,1.36634,1.12074,-0.229287
1581301685.545918653,0.550408,43.1067,-1.74618,-23.2327,1.39363,1.14911,-0.251983
1581301685.552477607,0.640428,43.4848,-1.70048,-23.4477,1.41388,1.1708,-0.24197
1581301685.558827847,0.735592,43.8294,-1.64267,-23.0767,1.38835,1.12608,-0.248979
1581301685.566581833,0.761312,43.6648,-1.64536,-22.9383,1.37955,1.14377,-0.238299
1581301685.573430047,0.799892,43.5671,-1.63192,-22.9517,1.40596,1.13008,-0.232625
1581301685.579532905,0.87448,43.4668,-1.58353,-23.0337,1.38835,1.14076,-0.224615
1581301685.586660636,0.877052,43.6854,-1.58487,-23.2743,1.39011,1.13876,-0.224615
1581301685.592951844,0.879624,43.6442,-1.58487,-23.3416,1.39451,1.14944,-0.223614
1581301685.599724576,0.799892,43.1504,-1.60772,-23.1856,1.41036,1.14877,-0.217272
1581301685.606531145,0.735592,42.7209,-1.64267,-22.8657,1.40596,1.13709,-0.22061
1581301685.612715273,0.570984,42.2528,-1.72064,-22.3965,1.37603,1.09337,-0.223614
1581301685.655477511,0.493824,42.3197,-1.7529,-22.6237,1.38307,1.11607,-0.222279
1581301685.661766166,0.87448,43.4025,-1.5674,-23.2098,1.40068,1.16479,-0.234294
1581301685.672957306,0.61728,43.4231,-1.72064,-23.3456,1.39715,1.1985,-0.23129
1581301685.679638576,0.50154,43.2584,-1.77307,-23.113,1.40684,1.16579,-0.219942
1581301685.686399056,0.470676,43.0835,-1.78785,-23.0364,1.40068,1.16713,-0.218274
1581301685.692686123,0.511828,42.9061,-1.77307,-23.1668,1.41388,1.16212,-0.21527
1581301685.699447452,0.588988,42.9189,-1.68972,-23.273,1.42093,1.15912,-0.218607
1581301685.705741004,0.666148,42.6206,-1.63864,-22.9275,1.41828,1.15511,-0.208595
1581301685.712483483,0.725304,42.4508,-1.63864,-22.8751,1.42973,1.15178,-0.212266
1581301685.718816736,0.730448,42.33,-1.61579,-22.8334,1.43589,1.13042,-0.21527
1581301685.725512415,0.691868,42.6103,-1.65477,-22.9437,1.42533,1.14544,-0.220944
1581301685.731886818,0.653288,42.6797,-1.65343,-23.0525,1.43501,1.15812,-0.22061
1581301685.774807217,0.807608,42.6617,-1.55261,-23.0633,1.43589,1.15945,-0.243972
1581301685.780927776,0.856476,42.7183,-1.54858,-23.1762,1.44029,1.16713,-0.243305
1581301685.787675450,0.86162,42.8881,-1.56471,-23.4908,1.45262,1.18215,-0.246642
1581301685.794420844,0.889912,42.8906,-1.519,-23.4262,1.44381,1.19416,-0.244306
1581301685.800718002,0.843616,42.7723,-1.53648,-22.7702,1.42885,1.13743,-0.232959
