timestamp,fx,fy,fz,tx,ty,tz
1581224946.755631510,-2.58738,4.04746,-1.42168,2.56749,2.05988,0.241892
1581224946.761634732,-3.09664,4.23715,-1.77161,2.65707,2.1549,0.230801
1581224946.768312839,-3.09067,4.27638,-1.64134,2.66143,2.14797,0.227898
1581224946.774521991,-3.14164,4.30735,-1.44932,2.67581,2.15492,0.224419
1581224946.780692928,-2.9928,4.32438,-1.04198,2.6882,2.13999,0.222141
1581224946.787139456,-2.8071,4.13778,-0.598621,2.6337,2.08965,0.223964
1581224946.793325176,-2.72568,4.02578,-0.0466721,2.63268,2.07898,0.221854
1581224946.799400072,-2.56892,4.12639,0.512099,2.67894,2.07723,0.218846
1581224946.805726050,-2.6671,4.43459,0.771978,2.77815,2.11961,0.212711
1581224946.812228020,-2.68959,4.63128,0.933951,2.83026,2.131,0.211536
1581224946.818396344,-2.55334,4.84429,1.01993,2.89025,2.13271,0.208924
1581224946.857672907,-2.40004,4.8217,1.0996,2.86855,2.09064,0.212797
1581224946.864286419,-2.96698,4.76678,0.67177,2.9083,2.12529,0.211006
1581224946.870289329,-3.02245,4.78144,0.394626,2.92288,2.13532,0.208609
1581224946.876506349,-2.98692,4.72851,0.297744,2.9015,2.11867,0.209293
1581224946.882722394,-2.90638,4.73779,0.428923,2.88286,2.09216,0.208458
1581224946.897300138,-2.95652,4.77344,0.281779,2.87766,2.08292,0.208957
1581224946.904145585,-2.72229,4.73861,0.621215,2.85124,2.03779,0.211027
1581224946.910366717,-2.43165,4.576,0.901977,2.79355,1.97659,0.214879
1581224946.917163315,-2.1143,4.45043,1.06252,2.75097,1.92136,0.218649
1581224946.924291454,-2.23075,4.49575,0.763591,2.78859,1.95274,0.214174
1581224946.930471024,-2.53821,4.43328,0.607114,2.76227,1.96653,0.21373
1581224946.938227161,-2.29594,4.43938,0.896025,2.75894,1.93629,0.211772
1581224946.944454094,-2.12834,4.43486,1.09446,2.75673,1.91952,0.210939
1581224946.951130960,-2.38373,4.64043,1.23247,2.82887,1.97317,0.204443
1581224946.957358686,-2.474,4.7452,1.06376,2.86072,1.99643,0.203357
1581224946.963632489,-2.57902,4.93567,0.63948,2.91781,2.03158,0.199504
1581224946.969727899,-2.08077,4.93486,0.996793,2.88683,1.96072,0.20787
1581224946.976531009,-2.1643,4.94716,1.06678,2.90034,1.97717,0.208326
1581224946.983381437,-2.1982,4.95614,1.06979,2.91867,1.98993,0.208862
1581224946.989598407,-2.25931,4.89943,0.948383,2.90377,1.98847,0.210522
1581224947.031178702,-2.27499,4.70305,0.689411,2.85879,1.96719,0.215092
1581224947.038395315,-1.96015,4.51682,0.790261,2.78617,1.90098,0.222629
1581224947.045144669,-1.91558,4.48661,0.800579,2.80505,1.90787,0.221318
1581224947.051219177,-1.87679,4.42981,0.840665,2.79897,1.90386,0.221775
1581224947.057350889,-2.13007,4.49868,0.864912,2.8348,1.94422,0.216724
1581224947.063528086,-2.267,4.57835,0.960714,2.85915,1.9648,0.213874
1581224947.070039896,-2.18814,4.77553,1.08782,2.91624,1.97544,0.208305
1581224947.076594270,-2.17686,4.84741,1.21563,2.93996,1.98065,0.203808
1581224947.082608312,-2.258,5.01773,1.08536,2.99353,2.00683,0.196924
1581224947.089127972,-2.38212,5.02811,0.790811,2.99882,2.01984,0.192595
1581224947.095419292,-2.43656,4.98357,0.960603,2.98003,2.01064,0.190785
1581224947.135555558,-2.14937,4.97051,1.29148,2.99109,1.95335,0.181533
1581224947.142218363,-2.20312,5.00362,1.46412,3.01225,1.95887,0.177419
1581224947.148353157,-2.32711,5.10668,1.46194,3.06166,1.98744,0.173084
1581224947.154530714,-2.1939,5.10142,1.26995,3.05194,1.96367,0.174007
1581224947.160701273,-2.15681,5.08932,1.3393,3.04402,1.94957,0.174175
1581224947.166720565,-2.2387,5.00147,1.39263,3.02964,1.94755,0.173926
1581224947.173267455,-2.47262,5.13724,1.05839,3.10653,2.00153,0.167746
1581224947.179399120,-2.48301,5.12891,0.976226,3.1129,2.00134,0.167421
1581224947.185556115,-2.57631,5.16224,0.951904,3.12256,2.0053,0.166193
1581224947.192170391,-2.38946,5.06588,1.00344,3.08835,1.96514,0.169623
1581224947.198216668,-2.25381,5.15423,1.1689,3.11768,1.9577,0.16763
1581224947.238508484,-2.46056,5.43519,1.56109,3.24531,1.99441,0.154081
1581224947.244485202,-2.59015,5.53726,1.37114,3.29706,2.02618,0.15098
1581224947.250585390,-2.33342,5.41118,1.44896,3.24221,1.9708,0.158528
1581224947.256700554,-2.16925,5.40799,1.42427,3.23742,1.9484,0.162649
1581224947.263381342,-2.23385,5.38945,1.60562,3.23845,1.95366,0.163352
1581224947.269464290,-2.5523,5.49148,1.55068,3.28596,2.00449,0.161346
1581224947.275684720,-2.88853,5.51782,1.19711,3.30606,2.0463,0.158199
1581224947.282349889,-2.73244,5.47362,1.32179,3.2728,2.01148,0.162113
1581224947.288465970,-2.63552,5.38271,1.42524,3.2483,1.98988,0.164845
1581224947.294592515,-2.52652,5.37468,1.46953,3.26199,1.98493,0.163553
1581224947.301172900,-2.54827,5.37203,1.4094,3.27715,1.99318,0.161979
1581224947.307300115,-2.76956,5.40756,1.15501,3.30795,2.02674,0.158625
1581224947.347557344,-2.36362,5.70714,1.59925,3.35788,1.96073,0.159467
1581224947.353632923,-2.27225,5.78923,1.90295,3.36817,1.94661,0.157738
1581224947.360177838,-2.47614,5.82661,1.77141,3.3956,1.9783,0.152441
1581224947.366515071,-2.60407,5.96543,1.59104,3.45968,2.01534,0.146261
1581224947.372706257,-2.73366,5.96132,1.48445,3.46654,2.02921,0.14193
1581224947.379210369,-2.80099,5.88761,1.41448,3.42919,2.01536,0.142481
1581224947.385340539,-2.67912,5.77599,1.374,3.39817,1.98903,0.143559
1581224947.391567336,-2.54528,5.7307,1.30676,3.39309,1.97367,0.144064
1581224947.397661192,-2.67836,5.69821,1.15158,3.39695,1.98498,0.142384
1581224947.404284858,-2.67395,5.6338,1.19047,3.37009,1.9681,0.144192
1581224947.410397030,-2.60861,5.64823,1.21226,3.37309,1.95913,0.146188
1581224947.451491411,-2.57826,5.65688,1.2174,3.35502,1.9405,0.148637
1581224947.457525174,-2.40657,5.73034,1.57274,3.39578,1.91761,0.15153
1581224947.464149525,-2.55947,5.83555,1.31032,3.44422,1.95314,0.149119
1581224947.470175065,-2.48224,5.94342,1.2907,3.47515,1.95679,0.149023
1581224947.476470895,-2.23323,5.89002,1.42727,3.43615,1.91611,0.152598
1581224947.482523135,-2.496,5.90387,1.31728,3.45431,1.95461,0.151328
1581224947.488795184,-2.60485,5.85976,1.34282,3.44345,1.96365,0.151253
1581224947.495308489,-2.65166,5.84755,1.23848,3.45903,1.98137,0.149848
1581224947.501564476,-2.58974,5.79217,1.3544,3.44656,1.97334,0.14952
1581224947.507615004,-2.60242,5.73828,1.4538,3.44488,1.97868,0.148366
1581224947.513804607,-2.41365,5.77292,1.44681,3.45864,1.96838,0.148363
1581224947.520430795,-2.63221,5.76836,1.17422,3.46891,1.99883,0.146177
1581224947.561224492,-2.44187,6.33415,1.44557,3.65647,2.05344,0.138858
1581224947.567216131,-2.27135,6.2631,1.67103,3.62386,2.02056,0.143815
1581224947.573455397,-2.21542,6.31177,1.80796,3.6457,2.02364,0.144478
1581224947.579618300,-2.39908,6.32136,1.70121,3.68069,2.06028,0.142413
1581224947.586248997,-2.56042,6.44168,1.40699,3.72753,2.09432,0.139529
1581224947.592365277,-2.72553,6.35993,1.13257,3.69605,2.09792,0.141792
1581224947.598432799,-2.56363,6.35717,1.30451,3.68192,2.07215,0.143908
1581224947.604696846,-2.38053,6.33744,1.34876,3.67227,2.049,0.145175
1581224947.610778896,-2.35644,6.35925,1.33356,3.68804,2.05316,0.144446
1581224947.617218729,-2.49679,6.36689,1.29768,3.70076,2.07138,0.141856
1581224947.623452926,-2.69356,6.34397,1.0526,3.6898,2.08363,0.141721
1581224947.663493726,-2.33254,6.22374,1.19532,3.63742,2.02295,0.146391
1581224947.669532106,-2.12141,6.24562,1.62483,3.64389,1.9778,0.141462
1581224947.675569475,-2.19924,6.30914,1.49055,3.67728,1.99457,0.135538
1581224947.681780815,-2.33766,6.30814,1.26841,3.6943,2.01365,0.131157
1581224947.688373503,-2.45646,6.35835,1.13015,3.71813,2.03218,0.12658
1581224947.694580771,-2.25015,6.29221,1.10595,3.68487,1.99434,0.127289
1581224947.700690288,-2.23084,6.26323,1.26272,3.6855,1.98981,0.123807
1581224947.706722201,-2.41165,6.34225,1.25865,3.72883,2.02181,0.117379
1581224947.713232176,-2.47779,6.36143,1.23647,3.74165,2.02904,0.11413
1581224947.719452869,-2.58297,6.413,1.21875,3.76527,2.04514,0.110848
1581224947.726235703,-2.68245,6.25526,1.21265,3.71433,2.03009,0.112461
1581224947.732571066,-2.58303,6.32405,1.28056,3.74442,2.02461,0.111898
1581224947.772726637,-2.62898,6.69318,1.59199,3.8697,2.02346,0.11568
1581224947.779267656,-2.61144,6.65973,1.42412,3.8604,2.01253,0.116979
1581224947.785354334,-2.2825,6.65441,1.51246,3.85514,1.97045,0.120774
1581224947.791539863,-2.19186,6.56648,1.68846,3.82967,1.94827,0.123483
1581224947.797660679,-2.47769,6.68864,1.6152,3.88808,1.99465,0.118838
1581224947.804298632,-2.54957,6.7173,1.50992,3.89235,1.99912,0.117926
1581224947.810475193,-2.72432,6.71985,1.40899,3.88816,2.01269,0.117851
1581224947.816625513,-2.70037,6.72209,1.50831,3.88093,2.00151,0.118354
1581224947.822733116,-2.56913,6.63941,1.52049,3.85733,1.97801,0.120529
1581224947.829178930,-2.45268,6.64726,1.52494,3.87589,1.97012,0.120912
1581224947.836405014,-2.61209,6.63635,1.32413,3.88271,1.98317,0.120853
1581224947.876662608,-2.53585,6.71481,1.6547,3.9016,1.95084,0.120084
1581224947.882767610,-2.37155,6.72162,1.85198,3.89702,1.9276,0.119484
1581224947.889199698,-2.29847,6.74263,1.91984,3.91184,1.92406,0.117028
1581224947.895422077,-2.26962,6.852,1.83529,3.96884,1.94206,0.111705
1581224947.901635872,-2.60167,6.97242,1.49198,4.02043,1.99099,0.105926
1581224947.907768443,-2.68287,6.90546,1.35757,3.99292,1.9877,0.106309
1581224947.914289862,-2.55299,6.86648,1.51954,3.97922,1.96748,0.108233
1581224947.920472564,-2.42484,6.86076,1.72872,3.99278,1.95883,0.107604
1581224947.927455714,-2.61629,6.97057,1.8338,4.04343,1.99541,0.104563
1581224947.934726596,-2.77747,7.10166,1.79064,4.08682,2.02239,0.10398
1581224947.941383060,-2.89969,7.10132,1.5555,4.07035,2.02568,0.106551
1581224947.981238282,-2.39995,6.79339,1.53236,3.95553,1.92795,0.11586
1581224947.987383410,-2.41421,6.80596,1.64872,3.96668,1.93293,0.113564
1581224947.993586456,-2.52708,6.90138,1.7856,4.01263,1.96006,0.107938
1581224947.999675506,-2.72754,7.03414,1.64902,4.04889,1.99111,0.102944
1581224948.006350919,-2.5278,6.96449,1.69595,4.00325,1.95246,0.106192
1581224948.012518901,-2.47024,6.96157,1.67984,3.98699,1.94037,0.106773
1581224948.018615740,-2.3122,6.88258,1.86292,3.95821,1.91475,0.107454
1581224948.024776078,-2.52611,6.92884,1.7231,4.001,1.95605,0.102147
1581224948.031327698,-2.47161,6.87915,1.6357,3.99242,1.95053,0.101007
1581224948.038604042,-2.64808,6.92596,1.6222,4.00858,1.9757,0.0985826
1581224948.044843180,-2.72478,6.9197,1.46398,4.00135,1.98253,0.0976442
1581224948.084694158,-2.24673,6.96374,1.60878,4.01415,1.95019,0.0887077
1581224948.090771099,-2.25626,6.89382,1.69581,4.01445,1.95663,0.0857295
1581224948.097198958,-2.30525,6.97658,1.45816,4.05834,1.98117,0.0816956
1581224948.103424683,-2.189,6.88741,1.51992,4.01257,1.95376,0.0849563
1581224948.109786708,-2.13518,6.84792,1.61876,3.99939,1.94503,0.0857273
1581224948.116430969,-2.28065,6.86383,1.49087,4.0156,1.96889,0.0839394
1581224948.123317111,-2.28727,6.93357,1.26635,4.05248,1.98381,0.0828432
1581224948.130153982,-2.3476,6.97204,1.15424,4.06475,1.99486,0.0839637
1581224948.137499202,-2.25163,7.09898,1.22078,4.09839,1.99531,0.0839336
1581224948.144600946,-2.03279,7.18204,1.38143,4.12413,1.98162,0.0860359
1581224948.150763459,-2.30472,7.31041,1.31068,4.18023,2.02766,0.0833468
1581224948.191497877,-2.39583,7.36752,1.39498,4.20327,2.04076,0.0836936
1581224948.197726212,-2.28613,7.07228,1.27863,4.10011,1.97647,0.0931302
1581224948.203650924,-2.00245,7.03628,1.39506,4.07347,1.93288,0.0973669
1581224948.210320834,-1.80853,6.96864,1.37623,4.04969,1.9015,0.100427
1581224948.216433470,-1.9557,7.01555,1.42876,4.09068,1.92817,0.0965032
1581224948.222450040,-2.34839,7.05424,1.34877,4.11933,1.97145,0.0939081
1581224948.228722904,-2.37352,7.0515,1.29677,4.10556,1.96075,0.0963007
1581224948.236317629,-1.88743,6.95028,1.55899,4.04275,1.88179,0.104195
1581224948.242526762,-1.82868,7.05348,1.72353,4.08841,1.88681,0.102582
1581224948.248744411,-1.99662,7.18142,1.71959,4.14883,1.91916,0.0977858
1581224948.254725900,-2.20675,7.38395,1.63342,4.22109,1.95825,0.0925429
1581224948.261390435,-2.38286,7.44889,1.46617,4.22124,1.96914,0.0921259
1581224948.301242686,-2.16114,7.2066,1.40506,4.14172,1.88759,0.0889332
1581224948.307465554,-2.10754,7.11616,1.5238,4.12791,1.87532,0.087684
1581224948.313513281,-2.12023,7.16091,1.65468,4.16104,1.88371,0.0840694
1581224948.319713012,-2.32804,7.19131,1.55069,4.186,1.90619,0.0809572
1581224948.334487859,-2.14255,7.21233,1.51671,4.15214,1.86375,0.0881249
1581224948.341217524,-2.05853,7.16659,1.75688,4.12417,1.83647,0.0922276
1581224948.347328205,-2.14581,7.284,1.6386,4.18659,1.86382,0.0881211
1581224948.354201908,-2.24195,7.3174,1.26487,4.21144,1.88096,0.0868385
1581224948.360452792,-2.10672,7.30478,1.38413,4.18935,1.85244,0.0903563
1581224948.366673601,-2.20661,7.20591,1.26949,4.14972,1.84622,0.0928739
1581224948.373278931,-2.12556,7.16173,1.27055,4.13214,1.82921,0.093455
1581224948.379497249,-2.15541,7.13999,1.34312,4.13387,1.8309,0.0915188
1581224948.386289924,-2.3455,7.18647,1.3434,4.15842,1.85352,0.0867968
1581224948.392538671,-2.20961,7.09351,1.53646,4.10993,1.81919,0.0889955
1581224948.398789120,-2.07625,7.14648,1.62874,4.12297,1.80674,0.0865158
1581224948.405475485,-2.21879,7.12694,1.56593,4.10974,1.81216,0.0859629
1581224948.411717457,-2.25812,7.12113,1.50679,4.11201,1.81337,0.0827015
1581224948.418321061,-2.37809,7.16216,1.31328,4.13223,1.83074,0.0796387
1581224948.424626164,-2.36304,7.08662,1.45633,4.10286,1.81502,0.0805337
1581224948.466702226,-2.02942,7.30667,1.79512,4.15913,1.76423,0.0795662
1581224948.472861477,-2.29376,7.39033,1.60032,4.20032,1.80056,0.0751452
1581224948.479265731,-2.35184,7.41509,1.52947,4.20969,1.80447,0.0734612
1581224948.485701318,-2.41849,7.40202,1.42583,4.2021,1.80624,0.0735827
1581224948.491826118,-2.05864,7.30376,1.65053,4.15894,1.75217,0.0774807
1581224948.498625200,-2.19904,7.29985,1.83375,4.16466,1.76539,0.0747476
1581224948.505170481,-2.44304,7.27651,1.6986,4.1844,1.79634,0.0695843
1581224948.511448163,-2.59438,7.30957,1.37099,4.20585,1.81745,0.0663483
1581224948.517789285,-2.30006,7.15974,1.31474,4.14636,1.76663,0.0714214
1581224948.524325609,-2.11589,7.15722,1.39439,4.14623,1.74715,0.0723974
1581224948.530531995,-2.16588,7.13654,1.59848,4.14941,1.7522,0.0720781
1581224948.538308518,-2.22802,7.29225,1.7658,4.21453,1.77784,0.0679135
1581224948.577587098,-2.36916,7.39827,1.58958,4.25943,1.807,0.0761342
1581224948.584418218,-2.38389,7.40799,1.31763,4.24647,1.8044,0.0794059
1581224948.590423416,-2.06655,7.32443,1.4452,4.20579,1.76207,0.0844145
1581224948.596619938,-1.97702,7.39526,1.35391,4.24052,1.76992,0.0832735
1581224948.602765897,-2.04325,7.49521,1.35099,4.28991,1.7955,0.079679
1581224948.608841936,-2.04824,7.48282,1.48961,4.27513,1.79441,0.0807894
1581224948.615458718,-2.29518,7.52836,1.35839,4.29308,1.82922,0.0777083
1581224948.621559996,-2.09257,7.47276,1.53301,4.24508,1.79454,0.0817711
1581224948.627701151,-1.84867,7.33152,1.73325,4.20828,1.76543,0.0843077
1581224948.634210309,-1.94519,7.27173,1.59368,4.22031,1.78764,0.0814623
1581224948.640394259,-2.12634,7.25381,1.42258,4.24426,1.81981,0.0788734
1581224948.680326734,-2.01893,7.56247,1.13237,4.32959,1.8418,0.0754045
1581224948.686460034,-1.96872,7.51049,1.36645,4.29432,1.82394,0.0778025
1581224948.692709036,-1.93727,7.51634,1.29798,4.28891,1.81809,0.0786451
1581224948.698757283,-1.82956,7.4904,1.29666,4.29338,1.81078,0.0781115
1581224948.705248592,-1.76792,7.56782,1.19892,4.33484,1.81804,0.0747594
1581224948.711467728,-1.76528,7.59048,1.30849,4.34054,1.81718,0.0740918
1581224948.717490212,-1.71736,7.53024,1.5234,4.3087,1.80106,0.0761304
1581224948.723728939,-1.79508,7.56191,1.49783,4.32431,1.81336,0.0734441
1581224948.771645624,-1.94364,7.71236,1.1408,4.42803,1.83813,0.0560896
1581224948.777555972,-2.07283,7.68611,1.26457,4.424,1.84488,0.0553131
1581224948.783532485,-1.81569,7.56682,1.56437,4.36459,1.79427,0.0599786
1581224948.789677059,-1.7436,7.51298,1.65188,4.35157,1.77688,0.0603619
1581224948.795749591,-1.77884,7.60133,1.39208,4.39367,1.79138,0.0574111
1581224948.802286371,-1.78118,7.56795,1.28071,4.37557,1.77956,0.0587294
1581224948.808443464,-1.79107,7.55355,1.38525,4.35817,1.76958,0.0605261
1581224948.814486207,-1.80848,7.51127,1.4855,4.3363,1.75957,0.0617055
1581224948.820736619,-1.62353,7.58181,1.67344,4.35547,1.74062,0.0614242
1581224948.826766406,-1.69288,7.607,1.71708,4.3703,1.74788,0.058756
1581224948.834424230,-1.99444,7.74358,1.38902,4.4397,1.79692,0.0516095
1581224948.873769789,-2.22059,7.78663,1.35544,4.44315,1.79233,0.0460789
1581224948.880300359,-2.09084,7.66146,1.52739,4.37814,1.75422,0.0509105
1581224948.886463809,-1.90711,7.64761,1.58269,4.36384,1.72661,0.0523591
1581224948.892630838,-1.93363,7.61702,1.49722,4.36458,1.72739,0.0508659
1581224948.898812460,-2.03555,7.61059,1.46498,4.37648,1.7358,0.0481121
1581224948.905346585,-2.08382,7.50939,1.1735,4.34753,1.72973,0.0497929
1581224948.911454498,-1.78668,7.44431,1.2902,4.3123,1.68456,0.0543048
