timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581225125.506993832,0.86162,51.7923,-1.88061,-23.7274,1.40948,1.0096,-0.28736
1581225125.513200311,0.751024,51.3705,-1.94244,-23.6588,1.42269,1.02762,-0.279016
1581225125.519251692,0.624996,50.6118,-1.95992,-23.5297,1.43677,1.00826,-0.27668
1581225125.558926478,0.246912,48.4539,-2.04864,-23.1641,1.36018,0.988906,-0.265666
1581225125.564912157,0.339504,48.5336,-2.06073,-23.2152,1.3505,0.990909,-0.264331
1581225125.571021871,0.293208,48.1401,-2.01234,-23.0055,1.33641,1.00126,-0.265333
1581225125.577159802,0.336932,48.0449,-1.96664,-22.8791,1.33377,0.973554,-0.267669
1581225125.583215245,0.29578,48.171,-2.00965,-23.0324,1.35754,0.980229,-0.245641
1581225125.589790172,0.236624,48.5105,-2.05805,-23.1184,1.3593,0.994914,-0.246976
1581225125.595855753,0.136316,48.8242,-2.14542,-23.1117,1.33905,0.980229,-0.25799
1581225125.601983080,0.054012,48.6982,-2.19785,-23.3254,1.33641,1.01728,-0.263998
1581225125.608033053,0.138888,48.6674,-2.14946,-23.3335,1.32849,1.0343,-0.271674
1581225125.614156813,0.234052,48.5259,-2.03116,-23.277,1.35842,1.00826,-0.283021
1581225125.662107916,0.426952,49.3798,-2.00293,-23.5889,1.38923,1.04531,-0.249313
1581225125.668069278,0.324072,49.0403,-2.09165,-23.2703,1.33817,1.02128,-0.24998
1581225125.674244289,0.236624,48.5953,-2.09165,-23.1345,1.36282,1.02328,-0.242971
1581225125.681822647,0.221192,48.6108,-2.04326,-23.1628,1.35754,1.01861,-0.264665
1581225125.688005617,0.187756,48.9271,-2.07014,-23.2327,1.39539,1.02028,-0.247644
1581225125.694766118,0.262344,49.156,-2.10241,-23.7448,1.35666,1.07902,-0.27935
1581225125.700927727,0.213476,49.0017,-2.05267,-23.4666,1.37955,1.04865,-0.273343
1581225125.706995332,0.357508,48.5002,-2.00159,-23.0821,1.35402,1.03463,-0.273676
1581225125.713186582,0.349792,48.3793,-1.9868,-23.1534,1.3593,1.04898,-0.26333
1581225125.719322341,0.36008,48.6339,-1.95588,-23.3187,1.37603,1.04631,-0.260994
1581225125.725867038,0.326644,48.8628,-2.05401,-23.5768,1.39627,1.05065,-0.25265
1581225125.731942405,0.208332,49.1612,-2.12257,-23.6454,1.40068,1.04331,-0.254319
1581225125.771008691,0.14146,48.0887,-2.1266,-23.3187,1.3505,1.05399,-0.300043
1581225125.777119840,0.198044,48.207,-2.08493,-23.2972,1.34257,1.04064,-0.312725
1581225125.783215687,0.187756,47.9729,-2.06208,-22.8778,1.34961,1.0126,-0.285024
1581225125.789741375,0.306068,47.8803,-2.00159,-23.0015,1.3188,1.01294,-0.300043
1581225125.796195587,0.396088,48.2661,-1.98411,-23.5916,1.38043,1.05365,-0.274678
1581225125.802341346,0.483536,48.5156,-1.97336,-23.3268,1.34609,1.02629,-0.287026
1581225125.808733752,0.56584,48.7368,-1.95051,-23.1964,1.33817,1.03229,-0.286025
1581225125.814846521,0.586416,48.7934,-1.90883,-23.3402,1.34961,1.03964,-0.275679
1581225125.820950422,0.635284,48.9117,-1.89002,-23.5378,1.35314,1.02729,-0.296038
1581225125.826969298,0.573556,48.9143,-1.9411,-23.2569,1.37338,1.01494,-0.278349
1581225125.833237425,0.545264,48.5388,-1.98008,-23.2138,1.33025,1.00126,-0.307719
1581225125.872791427,0.375512,47.7646,-1.98411,-23.0082,1.34609,0.968881,-0.286693
1581225125.879106817,0.414092,47.9601,-2.02175,-23.0794,1.33465,0.960537,-0.301378
1581225125.885224667,0.375512,47.7954,-2.00159,-23.1668,1.34521,0.972219,-0.298708
1581225125.891360474,0.444956,47.8263,-1.97605,-23.1856,1.37162,0.987237,-0.319734
1581225125.897922623,0.511828,47.9652,-1.96664,-22.9383,1.33817,0.973887,-0.305717
1581225125.903994952,0.50154,48.2147,-1.96395,-23.2407,1.32937,0.984901,-0.336422
1581225125.910167993,0.480964,48.7059,-1.96664,-23.2985,1.36194,0.971217,-0.311724
1581225125.916269712,0.457816,48.4873,-1.98815,-23.1991,1.34345,0.9839,-0.323405
1581225125.922246980,0.336932,48.2558,-2.03385,-23.1453,1.35402,0.966879,-0.323405
1581225125.928993228,0.324072,47.9163,-2.10644,-23.0216,1.37338,0.93317,-0.30071
1581225125.935044500,0.288064,48.2867,-2.093,-23.234,1.37162,0.947187,-0.304048
1581225125.974350177,0.3215,47.564,-2.01637,-23.066,1.35226,0.992577,-0.280351
1581225125.980533772,0.311212,47.5331,-2.03654,-23.1668,1.39187,0.977559,-0.296038
1581225125.986780446,0.249484,47.2733,-2.09837,-23.1534,1.37603,0.984234,-0.291365
1581225125.993271975,0.216048,47.1447,-2.09569,-22.906,1.37779,0.961539,-0.29804
1581225125.999256335,0.264916,47.263,-2.07821,-22.8348,1.33905,0.98123,-0.293701
1581225126.005828031,0.264916,47.5665,-2.00562,-23.2233,1.39011,1.00493,-0.280018
1581225126.011962469,0.444956,47.9601,-1.98411,-23.3604,1.37955,0.998919,-0.288361
1581225126.017967383,0.493824,47.6977,-1.98277,-23.0996,1.3593,0.967212,-0.277348
1581225126.025155934,0.661004,47.8237,-1.91556,-23.0848,1.35226,0.964209,-0.296371
1581225126.031208313,0.871908,48.0141,-1.75828,-23.3241,1.36722,0.991242,-0.280351
1581225126.037844452,1.05709,48.0449,-1.61713,-23.4168,1.38923,0.998919,-0.287694
1581225126.076301389,0.21862,46.9981,-2.06746,-23.1668,1.34697,0.98924,-0.300377
1581225126.083051588,0.236624,47.0341,-2.12257,-23.0754,1.35138,0.9839,-0.275679
1581225126.089205269,0.313784,46.7872,-2.06073,-22.9477,1.35666,0.971551,-0.281353
1581225126.095306827,0.455244,46.7384,-1.95051,-22.992,1.33553,0.986904,-0.272008
1581225126.101834368,0.54012,46.9878,-1.847,-22.9625,1.36986,0.981564,-0.25799
1581225126.107991308,0.594132,46.9698,-1.83087,-23.0861,1.3232,1.00927,-0.270005
1581225126.114061683,0.50154,47.2759,-1.93169,-22.9759,1.3549,0.97589,-0.254319
1581225126.120191654,0.447528,47.5743,-2.01637,-23.3416,1.33641,1.0076,-0.269338
1581225126.126180876,0.3858,47.7337,-2.00293,-23.3308,1.3637,0.984567,-0.270005
1581225126.132314039,0.41152,47.7697,-2.00428,-23.2152,1.35754,0.976557,-0.26333
1581225126.138687861,0.357508,47.546,-1.99756,-23.0525,1.36986,0.964209,-0.27668
1581225126.179960968,0.390944,46.7435,-2.00159,-22.824,1.34697,1.00793,-0.267669
1581225126.186185812,0.452672,46.7178,-1.96126,-22.9437,1.38307,1.01093,-0.277681
1581225126.192237345,0.496396,46.7024,-1.94244,-23.0337,1.34961,1.03763,-0.278015
1581225126.198835474,0.594132,46.6818,-1.86447,-23.0351,1.36106,1.02595,-0.287026
1581225126.204922502,0.725304,46.6586,-1.79188,-23.2811,1.40772,1.04097,-0.299375
1581225126.210898398,0.7716,46.9338,-1.77575,-23.1345,1.37955,1.04798,-0.292033
1581225126.217173514,0.817896,46.9878,-1.76097,-23.2918,1.4042,1.05532,-0.301044
1581225126.223183534,0.817896,47.3093,-1.79323,-23.5943,1.38571,1.063,-0.309054
1581225126.229238892,0.74588,47.5151,-1.82952,-23.5244,1.41212,1.05632,-0.2927
1581225126.235790044,0.643,47.1859,-1.87792,-23.074,1.40332,1.02629,-0.29537
1581225126.242975754,0.506684,47.1499,-1.93303,-22.9356,1.37515,1.02762,-0.292033
1581225126.282999543,0.331788,47.3093,-2.06477,-23.4316,1.39011,1.08069,-0.273343
1581225126.289215335,0.689296,46.7538,-1.84162,-23.2676,1.39715,1.06367,-0.270339
1581225126.295271304,0.643,46.8052,-1.88195,-23.3698,1.42093,1.07101,-0.272008
1581225126.301649042,0.609564,46.6586,-1.8927,-23.1507,1.40508,1.07702,-0.272341
1581225126.307722394,0.550408,46.6406,-1.91018,-23.1144,1.39539,1.07368,-0.281686
1581225126.313983167,0.455244,46.7384,-1.96126,-23.1681,1.40508,1.06066,-0.27668
1581225126.320018159,0.42438,47.0521,-2.00293,-23.4383,1.4086,1.08236,-0.276013
1581225126.326065106,0.39866,47.0984,-2.0446,-23.2649,1.37427,1.03163,-0.282688
1581225126.335311473,0.429524,46.7332,-2.01637,-23.3227,1.38747,1.04064,-0.276346
1581225126.338238717,0.568412,46.7898,-1.93975,-23.3241,1.38835,1.03196,-0.281019
1581225126.345942533,0.691868,46.8001,-1.80264,-23.2542,1.38835,1.04631,-0.262663
1581225126.351899718,0.676436,46.8052,-1.83221,-23.2488,1.37691,1.05899,-0.267335
1581225126.391700913,0.545264,46.53,-1.93303,-23.0754,1.38219,1.03163,-0.297373
1581225126.397972417,0.807608,46.188,-1.78785,-23.0203,1.35314,1.03597,-0.301712
1581225126.404074527,1.01851,45.9539,-1.66821,-22.9719,1.35578,1.02996,-0.29804
1581225126.410287865,1.11882,46.0311,-1.5889,-22.8643,1.3681,1.01127,-0.302045
1581225126.416767866,1.17026,45.9488,-1.57546,-22.941,1.35578,1.01527,-0.296371
1581225126.422934894,1.09053,46.1751,-1.60369,-23.2246,1.37427,1.03663,-0.27668
1581225126.428983616,0.995363,46.2291,-1.66553,-23.2918,1.37603,1.02996,-0.27401
1581225126.434873140,0.807608,46.2291,-1.79995,-23.1466,1.36458,0.993579,-0.26867
1581225126.441137956,0.666148,46.4452,-1.9048,-23.3873,1.35666,1.05466,-0.258658
1581225126.448354191,0.573556,46.422,-1.92765,-23.3416,1.37691,1.03129,-0.253318
1581225126.454951949,0.504112,46.3577,-1.93975,-22.8697,1.37427,0.975556,-0.253985
1581225126.493779769,-0.002572,45.9359,-2.17903,-22.8657,1.38219,0.988572,-0.267669
1581225126.499946358,0.020576,45.6967,-2.15618,-22.8791,1.3505,1.00159,-0.27935
1581225126.506121750,0.074588,45.7404,-2.12257,-22.8334,1.37955,0.991242,-0.271006
