timestamp,va1,va2,va3,va4,va5,va6,va7
1581225907.366934301,-3.85842e-05,5.78587e-05,-9.63727e-06,-0.00109928,-0.00428913,-0.00144642,0.00456106
1581225907.372931930,-6.93079e-05,2.97059e-05,3.96019e-05,-0.00136644,-0.00709753,-0.00160407,0.00570336
1581225907.380503429,-3.17138e-05,3.17138e-05,0,-0.000888087,-0.0052778,-0.00135593,0.00340965
1581225907.386892944,-5.76323e-05,4.80152e-05,-9.59955e-06,-0.00129669,-0.00720767,-0.0018538,0.00489858
1581225907.426940190,-0.00027141,-0.00063126,-1.52668e-06,-0.0041779,-0.0138523,-0.00263635,0.017256
1581225907.433586085,-0.000787568,-0.00516392,-8.94446e-06,-0.0164852,-0.03766,-0.00596043,0.0492587
1581225907.439666353,-0.00135409,-0.0143553,-3.78721e-05,-0.0308221,-0.0594967,-0.00902413,0.0697026
1581225907.445970899,-0.00145621,-0.0162715,-7.23658e-05,-0.0339088,-0.0582916,-0.00915329,0.0605365
1581225907.452763519,-0.0024837,-0.0265339,-8.53206e-05,-0.0519207,-0.081162,-0.0134423,0.079687
1581225907.459205195,-0.00417769,-0.0272313,3.59491e-05,-0.0499436,-0.0737861,-0.0127397,0.0789449
1581225907.465984673,-0.006907,-0.0371733,0.000219132,-0.0642665,-0.0938508,-0.0158913,0.104876
1581225907.471964526,-0.00799608,-0.0400777,0.000175084,-0.068278,-0.0982876,-0.0158171,0.104377
1581225907.478711843,-0.00893224,-0.0453727,7.69274e-05,-0.072131,-0.105364,-0.0171049,0.112677
1581225907.486127106,-0.0110253,-0.0563706,-3.1497e-05,-0.0846662,-0.124478,-0.0199715,0.138273
1581225907.492545261,-0.0115442,-0.0568029,-9.57629e-06,-0.0848265,-0.120006,-0.0184688,0.130037
1581225907.498952491,-0.014077,-0.0658716,-0.000143004,-0.0964657,-0.138972,-0.0221479,0.157591
1581225907.511975274,-0.00640073,-0.0312122,-3.22089e-05,-0.0441333,-0.0659455,-0.0119456,0.0703942
1581225907.518992167,-0.0287378,-0.146159,-0.000122087,-0.20169,-0.302299,-0.0556349,0.317919
1581225907.524914495,-0.0145861,-0.0773478,-4.50813e-05,-0.104951,-0.156643,-0.0280453,0.163593
1581225907.564864748,-0.0131766,-0.0734555,2.42661e-05,-0.0998435,-0.142448,-0.0290725,0.155196
1581225907.570970756,-0.0103405,-0.0631124,-9.05745e-06,-0.0878626,-0.123339,-0.0235267,0.139012
1581225907.577513400,-0.0108392,-0.0651322,-4.83361e-05,-0.0915099,-0.128748,-0.0208759,0.145339
1581225907.585148166,-0.011457,-0.0661882,3.85675e-05,-0.0966398,-0.134083,-0.0214635,0.151587
1581225907.591595763,-0.0106295,-0.0605275,0,-0.0918358,-0.126402,-0.0200501,0.143059
1581225907.597921866,-0.0108321,-0.0622968,-9.69192e-06,-0.0905165,-0.128426,-0.0207624,0.139954
1581225907.603860574,-0.0124596,-0.0692087,3.68038e-05,-0.0983516,-0.14021,-0.0240082,0.155432
1581225907.610490630,-0.0116178,-0.0602293,0.000124202,-0.0884521,-0.12425,-0.0233025,0.136385
1581225907.616891482,-0.0119162,-0.0605718,6.86494e-05,-0.0917992,-0.129476,-0.0263923,0.143358
