timestamp,x,y,z,a,b,c
1581140939.373310267,-3.89003e-05,-0.000114452,-1.15525e-15,-nan,-nan,-nan
1581140939.380144807,-0.00117791,-0.00289145,-4.06962e-14,-nan,-nan,-nan
1581140939.386775163,-0.000245585,-0.000546841,-9.04027e-15,-nan,-nan,-nan
1581140939.393521887,-0.00024683,-0.000514433,-9.41591e-15,-nan,-nan,-nan
1581140939.400449361,-0.000234872,-0.000509448,-8.8379e-15,-nan,-nan,-nan
1581140939.407273798,-0.000228507,-0.000452405,-8.94158e-15,-nan,-nan,-nan
1581140939.414219951,-0.000260087,-0.00047249,-1.0688e-14,-nan,-nan,-nan
1581140939.421149437,-0.000234454,-0.000467795,-9.25471e-15,-nan,-nan,-nan
1581140939.427669017,-0.000196408,-0.000454028,-7.08858e-15,-nan,-nan,-nan
1581140939.434318697,-0.000215606,-0.000425657,-8.49415e-15,-nan,-nan,-nan
1581140939.442161472,-0.000216859,-0.000458923,-8.29157e-15,-nan,-nan,-nan
1581140939.449304278,-0.000198983,-0.000440179,-7.35934e-15,-nan,-nan,-nan
1581140939.493222478,-0.000341381,-0.000671599,-1.11382e-14,-nan,-nan,-nan
1581140939.499990398,-0.000562695,0.000620862,-1.61494e-14,-nan,-nan,-nan
1581140939.506544831,-0.000747707,0.00218888,-2.27225e-14,-nan,-nan,-nan
1581140939.513214829,-0.000802408,0.00280781,-2.05983e-14,-nan,-nan,-nan
1581140939.521231037,-0.00101903,0.00443482,-2.91658e-14,-nan,-nan,-nan
1581140939.528003784,-0.00134631,0.00599674,-4.3436e-14,-nan,-nan,-nan
1581140939.534584321,-0.00135565,0.00852982,-5.15542e-14,-nan,-nan,-nan
1581140939.541428726,-0.00125764,0.00927146,-4.79757e-14,-nan,-nan,-nan
1581140939.548109301,-0.00152236,0.0122712,-6.62245e-14,-nan,-nan,-nan
1581140939.554581304,-0.00204712,0.014714,-1.04661e-13,-nan,-nan,-nan
1581140939.561578292,-0.00222722,0.0172688,-1.27956e-13,-nan,-nan,-nan
1581140939.605220348,-0.00210381,0.0197469,-1.25082e-13,-nan,-nan,-nan
1581140939.611769635,-0.00307304,0.0208716,-1.85434e-13,-nan,-nan,-nan
1581140939.619388128,-0.00244052,0.0164154,-1.46987e-13,-nan,-nan,-nan
1581140939.626271934,-0.00269816,0.0231172,-1.61378e-13,-nan,-nan,-nan
1581140939.633132415,-0.00186618,0.0195829,-1.08877e-13,-nan,-nan,-nan
1581140939.639612109,-0.00144368,0.0190667,-8.09041e-14,-nan,-nan,-nan
1581140939.646234680,-0.00116746,0.0176844,-6.71502e-14,-nan,-nan,-nan
1581140939.653278229,-0.0014254,0.0168082,-7.12437e-14,-nan,-nan,-nan
1581140939.660079949,-0.00157477,0.0161815,-7.24978e-14,-nan,-nan,-nan
1581140939.666600248,-0.0015352,0.0172451,-8.45504e-14,-nan,-nan,-nan
1581140939.674125198,-0.00156303,0.0177832,-9.0048e-14,-nan,-nan,-nan
1581140939.680495645,-0.0016537,0.0142802,-8.57543e-14,-nan,-nan,-nan
1581140939.724304478,-0.00225073,0.0151695,-1.10206e-13,-nan,-nan,-nan
1581140939.731310605,-0.00176682,0.0154681,-8.38148e-14,-nan,-nan,-nan
1581140939.738117032,-0.00161416,0.0167322,-8.33819e-14,-nan,-nan,-nan
1581140939.744454891,-0.00126182,0.0145221,-6.1359e-14,-nan,-nan,-nan
1581140939.751302922,-0.00172392,0.0169373,-8.22233e-14,-nan,-nan,-nan
1581140939.757599378,-0.00211884,0.0160061,-1.05154e-13,-nan,-nan,-nan
1581140939.764307957,-0.00271324,0.0142316,-1.39687e-13,-nan,-nan,-nan
1581140939.807632210,-0.00247636,0.015686,-1.29102e-13,-nan,-nan,-nan
1581140939.814250836,-0.00154833,0.0181006,-7.67768e-14,-nan,-nan,-nan
1581140939.822153440,-0.00136771,0.0162421,-6.57758e-14,-nan,-nan,-nan
1581140939.828617948,-0.00145005,0.0170203,-7.3327e-14,-nan,-nan,-nan
1581140939.872465035,-0.00037517,0.00420064,-1.92509e-14,-nan,-nan,-nan
1581140939.879633739,-0.0108854,0.0852455,-5.64083e-13,-nan,-nan,-nan
1581140939.886171580,-0.00164424,0.0154244,-8.44519e-14,-nan,-nan,-nan
1581140939.893211356,-0.00160297,0.0167674,-8.30757e-14,-nan,-nan,-nan
1581140939.900116972,-0.00164589,0.0168607,-8.43221e-14,-nan,-nan,-nan
1581140939.906593316,-0.00184194,0.0163327,-9.45985e-14,-nan,-nan,-nan
1581140939.913333428,-0.00234901,0.0149749,-1.23212e-13,-nan,-nan,-nan
1581140939.921061000,-0.00281274,0.0170489,-1.53325e-13,-nan,-nan,-nan
1581140939.927594637,-0.00304876,0.0169051,-1.69321e-13,-nan,-nan,-nan
1581140939.934187804,-0.00309344,0.0148289,-1.62743e-13,-nan,-nan,-nan
1581140939.941192995,-0.00313755,0.0153156,-1.6206e-13,-nan,-nan,-nan
1581140939.947570306,-0.0026565,0.017709,-1.40745e-13,-nan,-nan,-nan
1581140939.992094577,-0.00133804,0.0166943,-7.11869e-14,-nan,-nan,-nan
1581140939.998543769,-0.00155755,0.0168591,-7.76617e-14,-nan,-nan,-nan
1581140940.005236436,-0.00162435,0.0151236,-8.30525e-14,-nan,-nan,-nan
1581140940.012102538,-0.00187492,0.0164365,-9.61489e-14,-nan,-nan,-nan
1581140940.020164183,-0.00166809,0.0150242,-9.17776e-14,-nan,-nan,-nan
1581140940.026700757,-0.00278609,0.0189487,-1.48963e-13,-nan,-nan,-nan
1581140940.033397168,-0.00224487,0.0148682,-1.17087e-13,-nan,-nan,-nan
1581140940.040562446,-0.0022717,0.0144447,-1.18256e-13,-nan,-nan,-nan
1581140940.047360266,-0.0024428,0.0179633,-1.31812e-13,-nan,-nan,-nan
1581140940.054221355,-0.00175556,0.0178074,-1.02877e-13,-nan,-nan,-nan
1581140940.061121403,-0.00176809,0.0167841,-9.2882e-14,-nan,-nan,-nan
1581140940.104512275,-0.000274891,0.00259249,-1.40847e-14,-nan,-nan,-nan
1581140940.111824080,-0.0125355,0.0950777,-6.83028e-13,-nan,-nan,-nan
1581140940.119451707,-0.00188578,0.0136792,-1.06126e-13,-nan,-nan,-nan
1581140940.126119942,-0.00254293,0.020145,-1.39851e-13,-nan,-nan,-nan
1581140940.132593943,-0.0019586,0.0161221,-1.00311e-13,-nan,-nan,-nan
1581140940.139323577,-0.00170238,0.0161857,-9.42988e-14,-nan,-nan,-nan
1581140940.146183166,-0.00158672,0.0165877,-8.42221e-14,-nan,-nan,-nan
1581140940.152625305,-0.00156044,0.0167724,-7.99347e-14,-nan,-nan,-nan
1581140940.159341397,-0.00157875,0.0158868,-8.61672e-14,-nan,-nan,-nan
1581140940.166149792,-0.00190007,0.0167663,-1.01082e-13,-nan,-nan,-nan
1581140940.172451690,-0.00212456,0.0174501,-1.171e-13,-nan,-nan,-nan
1581140940.179260227,-0.00201164,0.0161791,-1.14008e-13,-nan,-nan,-nan
1581140940.221574098,-0.00182166,0.0167509,-9.94379e-14,-nan,-nan,-nan
1581140940.228620555,-0.00141534,0.0169925,-7.85211e-14,-nan,-nan,-nan
1581140940.235313065,-0.00149444,0.0163141,-8.23064e-14,-nan,-nan,-nan
1581140940.242188880,-0.00158811,0.0173796,-8.86422e-14,-nan,-nan,-nan
1581140940.248497733,-0.00156095,0.0144182,-8.07285e-14,-nan,-nan,-nan
1581140940.255269417,-0.0023868,0.0170391,-1.2249e-13,-nan,-nan,-nan
1581140940.295377205,-0.00223997,0.0166678,-1.2437e-13,-nan,-nan,-nan
1581140940.302227453,-0.00145383,0.0176824,-8.19147e-14,-nan,-nan,-nan
1581140940.308666529,-0.0011069,0.0155013,-6.50121e-14,-nan,-nan,-nan
1581140940.315352982,-0.00139966,0.0186792,-7.86235e-14,-nan,-nan,-nan
1581140940.323340990,-0.00147205,0.0165594,-7.78602e-14,-nan,-nan,-nan
