timestamp,x,y,z,a,b,c
1581141846.416138524,-6.82597e-05,-0.000343694,-3.98263e-16,-nan,-nan,-nan
1581141846.423320578,-6.60601e-05,-0.000339205,-3.3846e-16,-nan,-nan,-nan
1581141846.429464766,-7.74349e-05,-0.000382541,-5.54403e-16,-nan,-nan,-nan
1581141846.436248042,-6.15683e-05,-0.000288364,-5.61319e-16,-nan,-nan,-nan
1581141846.443039802,-9.6533e-05,-0.000343692,-2.09265e-15,-nan,-nan,-nan
1581141846.449464373,-6.92926e-05,-0.000301124,-9.59479e-16,-nan,-nan,-nan
1581141846.456114418,-6.76626e-05,-0.000331763,-4.72479e-16,-nan,-nan,-nan
1581141846.467319588,-8.0234e-05,-0.00032199,-1.37067e-15,-nan,-nan,-nan
1581141846.474181162,-8.81125e-05,-0.000312363,-1.95505e-15,-nan,-nan,-nan
1581141846.480373635,-8.97723e-05,-0.000287916,-2.28387e-15,-nan,-nan,-nan
1581141846.521208598,-0.000190536,-0.000538572,-3.68146e-15,-nan,-nan,-nan
1581141846.527508819,-0.000751882,-0.00238087,-5.60328e-15,-nan,-nan,-nan
1581141846.534285918,-0.000725748,0.000577033,-1.90366e-14,-nan,-nan,-nan
1581141846.540493439,-0.00112171,0.00183057,-2.86606e-14,-nan,-nan,-nan
1581141846.547442432,-0.00123182,0.00252077,-3.12187e-14,-nan,-nan,-nan
1581141846.554460507,-0.00111342,0.00318192,-2.64485e-14,-nan,-nan,-nan
1581141846.562286326,-0.00135835,0.00668577,-4.31729e-14,-nan,-nan,-nan
1581141846.569235667,-0.00199629,0.0084926,-8.17311e-14,-nan,-nan,-nan
1581141846.575561250,-0.00232793,0.0115758,-1.03545e-13,-nan,-nan,-nan
1581141846.582401693,-0.00172423,0.0115926,-8.38442e-14,-nan,-nan,-nan
1581141846.622441415,-0.000296282,0.00278546,-1.59805e-14,-nan,-nan,-nan
1581141846.629327208,-0.012693,0.111851,-7.62636e-13,-nan,-nan,-nan
1581141846.635531904,-0.00335046,0.023775,-2.07759e-13,-nan,-nan,-nan
1581141846.642371109,-0.00225275,0.0185106,-1.41779e-13,-nan,-nan,-nan
1581141846.649147532,-0.00200173,0.0217133,-1.27687e-13,-nan,-nan,-nan
1581141846.655647900,-0.00174934,0.0222863,-1.09238e-13,-nan,-nan,-nan
1581141846.663385549,-0.00112359,0.0174268,-6.75436e-14,-nan,-nan,-nan
1581141846.669937289,-0.00138279,0.0206019,-7.69441e-14,-nan,-nan,-nan
1581141846.676411117,-0.00118521,0.0159287,-6.32426e-14,-nan,-nan,-nan
1581141846.682533335,-0.00156826,0.0188834,-7.40538e-14,-nan,-nan,-nan
1581141846.689366797,-0.00135295,0.0136546,-6.10073e-14,-nan,-nan,-nan
1581141846.729467523,-0.00203596,0.0158507,-1.04447e-13,-nan,-nan,-nan
1581141846.736264215,-0.00227362,0.0163413,-1.16927e-13,-nan,-nan,-nan
1581141846.743110399,-0.00241625,0.0164345,-1.18332e-13,-nan,-nan,-nan
1581141846.749426114,-0.00169909,0.0127411,-7.81196e-14,-nan,-nan,-nan
1581141846.756300586,-0.00180252,0.0155453,-8.32603e-14,-nan,-nan,-nan
1581141846.763523536,-0.00165051,0.0168894,-8.09461e-14,-nan,-nan,-nan
1581141846.770506023,-0.00152175,0.0167192,-7.74769e-14,-nan,-nan,-nan
1581141846.777280710,-0.00211745,0.0136443,-1.06813e-13,-nan,-nan,-nan
1581141846.783477832,-0.00331305,0.0169553,-1.72894e-13,-nan,-nan,-nan
1581141846.825163678,-0.00253722,0.0156119,-1.31972e-13,-nan,-nan,-nan
1581141846.831406822,-0.00125875,0.0142192,-5.96971e-14,-nan,-nan,-nan
1581141846.838081966,-0.00134194,0.0175385,-6.80128e-14,-nan,-nan,-nan
1581141846.844462889,-0.00136064,0.0182209,-6.68922e-14,-nan,-nan,-nan
1581141846.851180571,-0.00113836,0.0147462,-5.65378e-14,-nan,-nan,-nan
1581141846.858048429,-0.00145827,0.0185396,-7.79599e-14,-nan,-nan,-nan
1581141846.865433236,-0.00142143,0.0154916,-7.80915e-14,-nan,-nan,-nan
1581141846.872167554,-0.00239431,0.0170966,-1.27848e-13,-nan,-nan,-nan
1581141846.878443294,-0.00245192,0.0152388,-1.28126e-13,-nan,-nan,-nan
1581141846.885235266,-0.00269623,0.016834,-1.44706e-13,-nan,-nan,-nan
1581141846.891616368,-0.00275473,0.0188569,-1.54167e-13,-nan,-nan,-nan
1581141846.931629388,-0.0019356,0.0165042,-1.01738e-13,-nan,-nan,-nan
1581141846.938332515,-0.00167673,0.0143693,-8.6282e-14,-nan,-nan,-nan
1581141846.945028966,-0.00237385,0.0180213,-1.24809e-13,-nan,-nan,-nan
1581141846.951455222,-0.00213994,0.0147076,-1.1773e-13,-nan,-nan,-nan
1581141846.958135668,-0.00263275,0.0177445,-1.45317e-13,-nan,-nan,-nan
1581141846.966171438,-0.00257508,0.0158413,-1.3367e-13,-nan,-nan,-nan
1581141846.972317260,-0.0025139,0.0147668,-1.29158e-13,-nan,-nan,-nan
1581141846.979216676,-0.00231157,0.0168189,-1.23895e-13,-nan,-nan,-nan
1581141846.985508436,-0.00139132,0.0159568,-7.2326e-14,-nan,-nan,-nan
1581141847.035623239,-0.00151899,0.016835,-8.02066e-14,-nan,-nan,-nan
1581141847.042585587,-0.00191717,0.0161047,-1.00575e-13,-nan,-nan,-nan
1581141847.049349981,-0.00184086,0.016263,-1.02499e-13,-nan,-nan,-nan
1581141847.056061263,-0.00206863,0.0173891,-1.10456e-13,-nan,-nan,-nan
1581141847.064166151,-0.00206385,0.0159292,-1.06569e-13,-nan,-nan,-nan
1581141847.070556948,-0.0020836,0.0159104,-1.05938e-13,-nan,-nan,-nan
1581141847.077540589,-0.0016853,0.0166956,-9.0333e-14,-nan,-nan,-nan
1581141847.084559677,-0.00149759,0.0174277,-8.49822e-14,-nan,-nan,-nan
1581141847.091372027,-0.00201657,0.0172542,-1.00701e-13,-nan,-nan,-nan
1581141847.098171967,-0.00227336,0.0136752,-1.18142e-13,-nan,-nan,-nan
1581141847.104492619,-0.00282923,0.0169301,-1.55278e-13,-nan,-nan,-nan
1581141847.144693588,-0.000510823,0.00283892,-2.76735e-14,-nan,-nan,-nan
1581141847.151287235,-0.0132744,0.102893,-7.16624e-13,-nan,-nan,-nan
1581141847.158113846,-0.00115906,0.0141692,-5.72213e-14,-nan,-nan,-nan
1581141847.165979148,-0.00127593,0.0165788,-6.37416e-14,-nan,-nan,-nan
1581141847.172480928,-0.00115908,0.0172844,-6.25659e-14,-nan,-nan,-nan
1581141847.179284240,-0.00108946,0.0154643,-5.4849e-14,-nan,-nan,-nan
1581141847.186148994,-0.00135499,0.0168867,-7.04126e-14,-nan,-nan,-nan
1581141847.192576328,-0.00188927,0.0169207,-1.01454e-13,-nan,-nan,-nan
1581141847.199239017,-0.00240992,0.0156347,-1.3053e-13,-nan,-nan,-nan
1581141847.206228057,-0.00266248,0.0167681,-1.47545e-13,-nan,-nan,-nan
1581141847.212485261,-0.0026787,0.0174772,-1.49689e-13,-nan,-nan,-nan
1581141847.219199741,-0.00221231,0.015545,-1.21247e-13,-nan,-nan,-nan
1581141847.264415370,-0.00191615,0.0169841,-1.06059e-13,-nan,-nan,-nan
1581141847.270620470,-0.0022341,0.0186021,-1.24887e-13,-nan,-nan,-nan
1581141847.277513584,-0.00218629,0.0135734,-1.13778e-13,-nan,-nan,-nan
1581141847.284036892,-0.00289072,0.0171537,-1.52297e-13,-nan,-nan,-nan
1581141847.290407693,-0.00196769,0.0148368,-1.11854e-13,-nan,-nan,-nan
1581141847.296568186,-0.00180612,0.0200325,-1.09518e-13,-nan,-nan,-nan
1581141847.303471264,-0.00117873,0.015352,-7.01348e-14,-nan,-nan,-nan
1581141847.310105678,-0.0015609,0.0187624,-8.73409e-14,-nan,-nan,-nan
1581141847.316426775,-0.00116841,0.014469,-6.276e-14,-nan,-nan,-nan
1581141847.323278332,-0.00113955,0.0181961,-6.91102e-14,-nan,-nan,-nan
1581141847.329426874,-0.000994748,0.0169504,-5.99903e-14,-nan,-nan,-nan
1581141847.369487282,-0.000160421,0.0030818,-9.48129e-15,-nan,-nan,-nan
1581141847.376134327,-0.0132642,0.0972838,-7.40699e-13,-nan,-nan,-nan
1581141847.382567101,-0.00291459,0.0169611,-1.56646e-13,-nan,-nan,-nan
1581141847.389345851,-0.00214529,0.0141853,-1.17967e-13,-nan,-nan,-nan
1581141847.396181035,-0.00174263,0.0178044,-1.00783e-13,-nan,-nan,-nan
1581141847.402428581,-0.0011044,0.0162481,-6.03925e-14,-nan,-nan,-nan
1581141847.409154426,-0.00119315,0.0175265,-6.45024e-14,-nan,-nan,-nan
1581141847.415345853,-0.0012622,0.0155085,-6.61315e-14,-nan,-nan,-nan
1581141847.422090892,-0.00129501,0.0182837,-6.7968e-14,-nan,-nan,-nan
1581141847.428328607,-0.00106669,0.0158452,-6.39359e-14,-nan,-nan,-nan
1581141847.435114881,-0.00158368,0.0190766,-9.20752e-14,-nan,-nan,-nan
1581141847.441581121,-0.00152764,0.0144122,-8.37578e-14,-nan,-nan,-nan
1581141847.482359341,-0.00220386,0.0165847,-1.22301e-13,-nan,-nan,-nan
1581141847.488504541,-0.00202704,0.018918,-1.13115e-13,-nan,-nan,-nan
1581141847.495510771,-0.00129688,0.014406,-7.07232e-14,-nan,-nan,-nan
1581141847.502090015,-0.00150517,0.0187569,-8.37017e-14,-nan,-nan,-nan
1581141847.508547890,-0.00124297,0.0142495,-6.4845e-14,-nan,-nan,-nan
1581141847.515394556,-0.00147203,0.0172043,-8.30609e-14,-nan,-nan,-nan
1581141847.522097345,-0.00163526,0.019426,-9.72424e-14,-nan,-nan,-nan
1581141847.528401931,-0.00151611,0.0147082,-8.24087e-14,-nan,-nan,-nan
1581141847.534996328,-0.00219917,0.0185123,-1.22565e-13,-nan,-nan,-nan
1581141847.541600537,-0.00207402,0.017015,-1.19502e-13,-nan,-nan,-nan
1581141847.582274476,-0.00178507,0.0167892,-1.0205e-13,-nan,-nan,-nan
1581141847.589213842,-0.00136247,0.017842,-8.16382e-14,-nan,-nan,-nan
1581141847.595468106,-0.00114153,0.0160774,-6.40945e-14,-nan,-nan,-nan
1581141847.602221331,-0.00127927,0.0165487,-6.58572e-14,-nan,-nan,-nan
1581141847.608444745,-0.00138401,0.0167044,-8.2145e-14,-nan,-nan,-nan
1581141847.615289767,-0.001897,0.0174921,-1.08709e-13,-nan,-nan,-nan
1581141847.622165006,-0.00241391,0.0173924,-1.3745e-13,-nan,-nan,-nan
1581141847.628384646,-0.00251209,0.0157721,-1.41653e-13,-nan,-nan,-nan
1581141847.635194621,-0.00283955,0.0166357,-1.58778e-13,-nan,-nan,-nan
1581141847.641458415,-0.00245378,0.0162441,-1.42124e-13,-nan,-nan,-nan
1581141847.648255813,-0.00244813,0.01796,-1.4203e-13,-nan,-nan,-nan
1581141847.688469325,-0.000305481,0.00304049,-1.80964e-14,-nan,-nan,-nan
1581141847.695428625,-0.00551889,0.0978234,-3.15172e-13,-nan,-nan,-nan
1581141847.701577194,-0.00184805,0.0177769,-1.00109e-13,-nan,-nan,-nan
1581141847.708275766,-0.00215783,0.0151024,-1.23565e-13,-nan,-nan,-nan
1581141847.714965810,-0.00288942,0.0192206,-1.69142e-13,-nan,-nan,-nan
1581141847.721404017,-0.00237247,0.0144239,-1.31664e-13,-nan,-nan,-nan
1581141847.727520244,-0.00317702,0.0180283,-1.74474e-13,-nan,-nan,-nan
1581141847.734418113,-0.00230292,0.0140488,-1.28557e-13,-nan,-nan,-nan
1581141847.741448931,-0.00225859,0.018843,-1.31006e-13,-nan,-nan,-nan
1581141847.748186928,-0.00108301,0.0165385,-6.78209e-14,-nan,-nan,-nan
1581141847.754466944,-0.0012018,0.0187029,-6.78735e-14,-nan,-nan,-nan
1581141847.795396661,-0.00115771,0.0166504,-6.68161e-14,-nan,-nan,-nan
1581141847.844367863,-0.0021404,0.0168882,-1.23222e-13,-nan,-nan,-nan
1581141847.850685318,-0.0016352,0.0169392,-9.26719e-14,-nan,-nan,-nan
1581141847.858046227,-0.00146807,0.01719,-8.78272e-14,-nan,-nan,-nan
1581141847.865621345,-0.00144414,0.0170078,-8.37808e-14,-nan,-nan,-nan
1581141847.872589830,-0.00150626,0.0175189,-8.99601e-14,-nan,-nan,-nan
1581141847.879526857,-0.00165873,0.0168439,-9.53872e-14,-nan,-nan,-nan
1581141847.886409774,-0.00167925,0.0153956,-9.49313e-14,-nan,-nan,-nan
1581141847.894164018,-0.00172163,0.0175323,-1.05857e-13,-nan,-nan,-nan
1581141847.901081249,-0.00189296,0.0185364,-1.16319e-13,-nan,-nan,-nan
1581141847.907486937,-0.00195944,0.0176276,-1.14104e-13,-nan,-nan,-nan
1581141847.914274636,-0.00176377,0.0147311,-9.53206e-14,-nan,-nan,-nan
1581141847.920633671,-0.00175356,0.0167148,-9.44201e-14,-nan,-nan,-nan
1581141847.927445239,-0.00125029,0.0183468,-7.32984e-14,-nan,-nan,-nan
1581141847.934218362,-0.000855422,0.0150356,-4.93042e-14,-nan,-nan,-nan
1581141847.941104595,-0.000896028,0.0173708,-5.20799e-14,-nan,-nan,-nan
1581141847.947465099,-0.00100961,0.0183396,-5.81038e-14,-nan,-nan,-nan
1581141847.954242806,-0.000746062,0.0139631,-3.86748e-14,-nan,-nan,-nan
1581141847.996273285,-0.00204257,0.0166226,-1.18151e-13,-nan,-nan,-nan
1581141848.002661218,-0.00240454,0.0184554,-1.479e-13,-nan,-nan,-nan
1581141848.009578676,-0.0020369,0.0162266,-1.20436e-13,-nan,-nan,-nan
1581141848.015548808,-0.00148929,0.0179032,-8.96018e-14,-nan,-nan,-nan
1581141848.022522291,-0.00100666,0.0169176,-6.05741e-14,-nan,-nan,-nan
1581141848.029510733,-0.000855898,0.0161662,-5.21885e-14,-nan,-nan,-nan
1581141848.036333054,-0.000966465,0.0182054,-6.4938e-14,-nan,-nan,-nan
1581141848.043094061,-0.000819439,0.0175406,-5.0553e-14,-nan,-nan,-nan
1581141848.049458583,-0.000820639,0.0159175,-4.80164e-14,-nan,-nan,-nan
1581141848.056307886,-0.000893775,0.016772,-5.06044e-14,-nan,-nan,-nan
1581141848.064288276,-0.00130199,0.017154,-8.03013e-14,-nan,-nan,-nan
1581141848.071222808,-0.00203254,0.0173045,-1.20653e-13,-nan,-nan,-nan
1581141848.113473194,-0.00209088,0.0167713,-1.22556e-13,-nan,-nan,-nan
1581141848.120262789,-0.00163452,0.018594,-9.411e-14,-nan,-nan,-nan
1581141848.126427549,-0.00129012,0.015834,-8.23154e-14,-nan,-nan,-nan
1581141848.133232383,-0.00138429,0.0175703,-8.37593e-14,-nan,-nan,-nan
1581141848.140172268,-0.0015883,0.0183349,-9.43059e-14,-nan,-nan,-nan
1581141848.146435875,-0.00129896,0.0152369,-7.78674e-14,-nan,-nan,-nan
1581141848.153199554,-0.00167437,0.017714,-1.01509e-13,-nan,-nan,-nan
1581141848.160388278,-0.00157237,0.014312,-9.28658e-14,-nan,-nan,-nan
1581141848.167343939,-0.00244367,0.0192586,-1.41795e-13,-nan,-nan,-nan
1581141848.174259009,-0.00185439,0.0179956,-1.05319e-13,-nan,-nan,-nan
1581141848.180434142,-0.00112146,0.014893,-6.70557e-14,-nan,-nan,-nan
1581141848.220148806,-0.000962852,0.0177334,-6.26087e-14,-nan,-nan,-nan
1581141848.226510262,-0.000793947,0.0202843,-6.17805e-14,-nan,-nan,-nan
1581141848.233338328,-0.000898689,0.0153792,-5.6683e-14,-nan,-nan,-nan
1581141848.239567111,-0.00181867,0.0188629,-1.06585e-13,-nan,-nan,-nan
1581141848.247037909,-0.00198047,0.0170665,-1.20237e-13,-nan,-nan,-nan
1581141848.253369257,-0.00186695,0.0158454,-1.15078e-13,-nan,-nan,-nan
1581141848.261080637,-0.002031,0.0168923,-1.24468e-13,-nan,-nan,-nan
1581141848.267362956,-0.00239762,0.0176011,-1.40147e-13,-nan,-nan,-nan
1581141848.274394436,-0.00239138,0.0166695,-1.4109e-13,-nan,-nan,-nan
1581141848.280672398,-0.00255105,0.0187111,-1.48717e-13,-nan,-nan,-nan
1581141848.324483848,-0.000239512,0.0024695,-1.51229e-14,-nan,-nan,-nan
1581141848.335040433,-0.00526081,0.12161,-3.56724e-13,-nan,-nan,-nan
1581141848.337359029,-0.00118992,0.0154129,-7.51081e-14,-nan,-nan,-nan
1581141848.344115789,-0.00202204,0.0176437,-1.24685e-13,-nan,-nan,-nan
1581141848.350359261,-0.00212742,0.0164661,-1.29947e-13,-nan,-nan,-nan
1581141848.357226064,-0.00251327,0.0188939,-1.60572e-13,-nan,-nan,-nan
1581141848.364513550,-0.0027116,0.0191525,-1.66625e-13,-nan,-nan,-nan
1581141848.371323608,-0.00224304,0.0146631,-1.32919e-13,-nan,-nan,-nan
1581141848.378105303,-0.00206897,0.0175386,-1.24367e-13,-nan,-nan,-nan
1581141848.384436007,-0.00100861,0.016892,-6.92304e-14,-nan,-nan,-nan
1581141848.391263964,-0.000893258,0.0185495,-6.32086e-14,-nan,-nan,-nan
1581141848.430406271,-0.000100363,0.00270897,-6.85902e-15,-nan,-nan,-nan
1581141848.437249992,-0.00518944,0.109274,-3.53468e-13,-nan,-nan,-nan
1581141848.443577788,-0.00177236,0.0150082,-1.08211e-13,-nan,-nan,-nan
1581141848.451470633,-0.00182827,0.0154128,-1.12076e-13,-nan,-nan,-nan
1581141848.458206016,-0.00272961,0.0208466,-1.69844e-13,-nan,-nan,-nan
1581141848.464625727,-0.00251763,0.0195231,-1.59344e-13,-nan,-nan,-nan
1581141848.471366659,-0.00192392,0.0153959,-1.16839e-13,-nan,-nan,-nan
1581141848.478156163,-0.00197888,0.0183384,-1.26288e-13,-nan,-nan,-nan
1581141848.484571628,-0.00141598,0.0199533,-9.55294e-14,-nan,-nan,-nan
1581141848.492308522,-0.00074575,0.0132831,-4.81424e-14,-nan,-nan,-nan
1581141848.499096610,-0.000830512,0.0220264,-5.82414e-14,-nan,-nan,-nan
1581141848.538580598,-0.00084694,0.0176653,-5.8185e-14,-nan,-nan,-nan
1581141848.546174223,-0.00194381,0.016239,-1.20715e-13,-nan,-nan,-nan
1581141848.552536816,-0.00213167,0.0169002,-1.33059e-13,-nan,-nan,-nan
1581141848.560284120,-0.00229442,0.015252,-1.37629e-13,-nan,-nan,-nan
1581141848.566621315,-0.00345001,0.0210037,-2.04084e-13,-nan,-nan,-nan
1581141848.573539332,-0.00199798,0.0183656,-1.29006e-13,-nan,-nan,-nan
1581141848.623162195,-0.000634819,0.017752,-4.87809e-14,-nan,-nan,-nan
1581141848.629656130,-0.000830836,0.0174277,-5.47005e-14,-nan,-nan,-nan
1581141848.636335471,-0.0014203,0.0158605,-8.48446e-14,-nan,-nan,-nan
1581141848.643327362,-0.00168918,0.0178614,-1.08403e-13,-nan,-nan,-nan
1581141848.650059185,-0.00179609,0.018613,-1.17265e-13,-nan,-nan,-nan
1581141848.656659060,-0.00235476,0.0190529,-1.45365e-13,-nan,-nan,-nan
1581141848.664426754,-0.00224316,0.0169723,-1.367e-13,-nan,-nan,-nan
1581141848.671301630,-0.00188748,0.0152435,-1.1852e-13,-nan,-nan,-nan
1581141848.678268714,-0.00212764,0.0184267,-1.37858e-13,-nan,-nan,-nan
1581141848.685151512,-0.00171989,0.0180315,-1.0985e-13,-nan,-nan,-nan
1581141848.691642309,-0.00110161,0.0173115,-7.02851e-14,-nan,-nan,-nan
1581141848.698285153,-0.000659859,0.0163962,-4.63796e-14,-nan,-nan,-nan
1581141848.738276959,-0.000689831,0.0179347,-5.10765e-14,-nan,-nan,-nan
1581141848.744585328,-0.00157356,0.0172981,-1.07533e-13,-nan,-nan,-nan
1581141848.751585695,-0.00212142,0.0205957,-1.40789e-13,-nan,-nan,-nan
1581141848.758285081,-0.00185179,0.0155926,-1.17085e-13,-nan,-nan,-nan
1581141848.766183780,-0.00251717,0.0186124,-1.58288e-13,-nan,-nan,-nan
1581141848.772546478,-0.0019401,0.016136,-1.2804e-13,-nan,-nan,-nan
1581141848.779304860,-0.00211135,0.0184372,-1.3668e-13,-nan,-nan,-nan
1581141848.785661885,-0.00130101,0.0166462,-8.73453e-14,-nan,-nan,-nan
1581141848.792381603,-0.000947179,0.0185414,-6.8455e-14,-nan,-nan,-nan
1581141848.799056926,-0.000715692,0.0201084,-5.82503e-14,-nan,-nan,-nan
1581141848.805420601,-0.000352678,0.0165847,-3.57313e-14,-nan,-nan,-nan
1581141848.844397914,-0.000752378,0.0179903,-5.79241e-14,-nan,-nan,-nan
1581141848.851248183,-0.00178053,0.0176942,-1.13018e-13,-nan,-nan,-nan
1581141848.857541832,-0.00170934,0.0165414,-1.09204e-13,-nan,-nan,-nan
1581141848.865425148,-0.00183725,0.0186158,-1.23597e-13,-nan,-nan,-nan
1581141848.872114989,-0.00189748,0.0202437,-1.27325e-13,-nan,-nan,-nan
1581141848.878330153,-0.00161651,0.0162946,-1.05419e-13,-nan,-nan,-nan
1581141848.885462355,-0.00180163,0.0169596,-1.12769e-13,-nan,-nan,-nan
1581141848.892096014,-0.00193964,0.0193059,-1.24077e-13,-nan,-nan,-nan
1581141848.899412026,-0.001396,0.0166431,-9.55516e-14,-nan,-nan,-nan
1581141848.906147199,-0.000909356,0.020593,-7.20621e-14,-nan,-nan,-nan
1581141848.912420485,-0.000497167,0.0166099,-4.46613e-14,-nan,-nan,-nan
1581141848.952599824,-0.000668243,0.0185154,-5.41728e-14,-nan,-nan,-nan
1581141848.960348608,-0.00136275,0.0132772,-8.71485e-14,-nan,-nan,-nan
1581141848.967296665,-0.00219942,0.0213726,-1.46883e-13,-nan,-nan,-nan
1581141848.973573283,-0.00219891,0.0201955,-1.4581e-13,-nan,-nan,-nan
1581141848.980463219,-0.00183469,0.0150837,-1.12645e-13,-nan,-nan,-nan
1581141848.986751453,-0.00222257,0.0194591,-1.40045e-13,-nan,-nan,-nan
1581141848.993569801,-0.00159745,0.0149603,-1.02793e-13,-nan,-nan,-nan
1581141849.000203423,-0.00128615,0.0201206,-9.07488e-14,-nan,-nan,-nan
1581141849.006529990,-0.000637023,0.0164075,-5.13861e-14,-nan,-nan,-nan
1581141849.013328018,-0.000484374,0.0182981,-4.10739e-14,-nan,-nan,-nan
1581141849.019532239,-0.000438044,0.016816,-3.49257e-14,-nan,-nan,-nan
1581141849.060625082,-0.000722121,0.0176662,-5.44897e-14,-nan,-nan,-nan
1581141849.067612774,-0.00166958,0.01844,-1.136e-13,-nan,-nan,-nan
1581141849.074402294,-0.00187842,0.0180442,-1.216e-13,-nan,-nan,-nan
1581141849.080565405,-0.00183102,0.0170793,-1.20191e-13,-nan,-nan,-nan
1581141849.087488258,-0.0020313,0.0175918,-1.28364e-13,-nan,-nan,-nan
1581141849.094443663,-0.00183375,0.0174068,-1.17593e-13,-nan,-nan,-nan
1581141849.101266038,-0.00173298,0.0181577,-1.1297e-13,-nan,-nan,-nan
1581141849.107580302,-0.00154305,0.0194299,-1.03733e-13,-nan,-nan,-nan
1581141849.114340381,-0.000886552,0.015705,-6.19568e-14,-nan,-nan,-nan
1581141849.120550792,-0.000801995,0.0198727,-5.93909e-14,-nan,-nan,-nan
1581141849.161644838,-0.000523307,0.0180754,-4.62665e-14,-nan,-nan,-nan
1581141849.168373322,-0.00108495,0.0167062,-7.99468e-14,-nan,-nan,-nan
1581141849.175129725,-0.00165161,0.019557,-1.12541e-13,-nan,-nan,-nan
1581141849.181508772,-0.00152102,0.015662,-1.00538e-13,-nan,-nan,-nan
1581141849.188483003,-0.00205598,0.0191972,-1.41358e-13,-nan,-nan,-nan
1581141849.195257206,-0.002134,0.0182826,-1.4039e-13,-nan,-nan,-nan
1581141849.201599919,-0.00198131,0.0176594,-1.32508e-13,-nan,-nan,-nan
1581141849.208465083,-0.00169131,0.0184147,-1.1397e-13,-nan,-nan,-nan
1581141849.215090498,-0.00102388,0.0197116,-7.41784e-14,-nan,-nan,-nan
1581141849.221545621,-0.000421894,0.0157714,-3.78415e-14,-nan,-nan,-nan
1581141849.228193461,-0.000536121,0.0194596,-4.90611e-14,-nan,-nan,-nan
1581141849.269220891,-0.000452433,0.0187366,-4.56794e-14,-nan,-nan,-nan
1581141849.275476945,-0.00111663,0.0160558,-7.83866e-14,-nan,-nan,-nan
1581141849.282312823,-0.00161919,0.0179784,-1.08224e-13,-nan,-nan,-nan
1581141849.289293553,-0.00193219,0.0190187,-1.28361e-13,-nan,-nan,-nan
1581141849.296248292,-0.00167856,0.0184923,-1.16005e-13,-nan,-nan,-nan
1581141849.302580021,-0.00151638,0.0160613,-1.0314e-13,-nan,-nan,-nan
1581141849.309239712,-0.0020311,0.018387,-1.30806e-13,-nan,-nan,-nan
1581141849.315664342,-0.00209488,0.01854,-1.31749e-13,-nan,-nan,-nan
1581141849.322251267,-0.00144174,0.0157234,-9.59054e-14,-nan,-nan,-nan
1581141849.328611022,-0.000902951,0.0204342,-7.48755e-14,-nan,-nan,-nan
1581141849.335318762,-0.000343705,0.0170184,-4.01726e-14,-nan,-nan,-nan
1581141849.378371942,-8.36795e-05,0.00291541,-7.16596e-15,-nan,-nan,-nan
1581141849.384617148,-0.00361398,0.121732,-3.24987e-13,-nan,-nan,-nan
1581141849.434255970,-0.00164214,0.0177656,-1.13786e-13,-nan,-nan,-nan
1581141849.441119056,-0.000538196,0.0189004,-5.46067e-14,-nan,-nan,-nan
1581141849.448138127,-0.000367766,0.0181622,-3.88314e-14,-nan,-nan,-nan
1581141849.455150823,-0.00032897,0.0181025,-3.60628e-14,-nan,-nan,-nan
1581141849.462178654,-0.000477733,0.0184797,-4.84607e-14,-nan,-nan,-nan
1581141849.468602775,-0.000451292,0.0187993,-4.55685e-14,-nan,-nan,-nan
1581141849.475506726,-0.000409717,0.0190047,-3.97961e-14,-nan,-nan,-nan
1581141849.482460991,-0.000233528,0.0157835,-3.04867e-14,-nan,-nan,-nan
1581141849.489442943,-0.00017022,0.0187769,-3.18559e-14,-nan,-nan,-nan
1581141849.496379876,-0.00071762,0.0185803,-6.38922e-14,-nan,-nan,-nan
