timestamp,tdc,tac,pdc,pac1,pac2,pac3,pac4,pac5,pac6,pac7,pac8,pac9,pac10,pac11,pac12,pac13,pac14,pac15,pac16,pac17,pac18,pac19,pac20,pac21,pac22,ele1,ele2,ele3,ele4,ele5,ele6,ele7,ele8,ele9,ele10,ele11,ele12,ele13,ele14,ele15,ele16,ele17,ele18,ele19
1581074020.658496835,12,60,41,13,12,16,13,11,12,15,19,12,17,16,18,18,11,12,16,14,15,21,18,11,10,57,16,11,30,16,31,9,7,3,4,2,1,2,4,8,10,5,10,14,
1581074020.668535503,12,59,42,19,21,22,18,16,12,13,18,14,16,11,20,21,25,17,21,25,27,30,32,34,28,58,16,11,31,17,31,9,7,2,4,3,2,3,4,8,10,6,12,15,
1581074020.678381752,11,61,43,35,35,37,37,40,35,41,49,49,46,53,54,53,51,55,60,59,59,67,66,76,85,58,16,10,30,15,31,10,5,3,3,1,3,3,4,7,11,5,11,14,
1581074020.688370796,12,62,50,95,97,107,117,118,132,123,134,138,152,137,126,198,311,384,422,440,463,504,538,566,572,58,16,12,30,15,29,9,7,1,4,3,3,5,6,10,12,6,11,16,
1581074020.698384284,12,63,63,602,634,666,693,722,733,751,789,821,848,841,867,892,930,945,977,999,1021,1040,1067,1090,1092,59,16,12,32,14,31,11,7,2,5,17,6,8,12,13,18,6,15,19,
1581074020.708403912,11,63,75,1109,1130,1152,1171,1185,1187,1198,1203,1219,1231,1223,1222,1224,1228,1223,1231,1240,1230,1243,1244,1234,1227,64,16,16,32,15,34,14,4,4,3,32,9,10,19,18,23,6,16,21,
1581074020.718382013,12,63,85,1241,1246,1264,1264,1266,1269,1275,1275,1279,1280,1268,1268,1273,1273,1264,1260,1253,1228,1217,1209,1200,1178,70,15,16,36,15,36,15,3,5,3,44,9,12,21,19,25,3,17,22,
1581074020.728360660,11,62,90,1157,1123,1089,1068,1072,1057,1016,1019,1005,991,973,952,939,917,906,902,889,855,834,796,777,753,74,14,18,34,13,36,15,0,8,0,53,8,12,23,20,24,0,18,24,
1581074020.738393636,12,61,89,746,708,688,651,623,600,573,543,508,478,463,420,418,390,351,320,291,264,245,233,225,186,80,13,15,35,13,34,11,0,9,1,53,3,8,17,16,18,1,15,21,
1581074020.748422569,11,61,82,165,132,124,101,79,36,3,35,66,104,126,138,163,180,212,227,248,262,259,272,308,315,80,12,15,32,11,32,7,1,8,4,54,2,6,16,15,14,3,13,18,
