timestamp,va1,va2,va3,va4,va5,va6,va7
1581072654.218628289,-0.00248128,-0.00587595,-1.26278e-05,-0.0134387,-0.0287618,-0.00561814,0.0308414
1581072654.225229478,-0.0048909,-0.0245112,-0.000132435,-0.046033,-0.0730323,-0.0163093,0.0820951
1581072654.232552644,-0.0063603,-0.0343146,-3.87882e-05,-0.05822,-0.0884237,-0.0197169,0.10185
1581072654.297636992,-0.0105683,-0.0615191,6.43585e-06,-0.0896242,-0.128579,-0.0230766,0.140203
1581072654.303724515,-0.0125377,-0.0714531,0.000275125,-0.0987,-0.138237,-0.0189736,0.151779
1581072654.310132995,-0.0113931,-0.0660439,0.000278102,-0.0897989,-0.123914,-0.017879,0.133102
1581072654.316272331,-0.0124001,-0.0716854,8.82249e-05,-0.0973581,-0.135776,-0.0205852,0.148439
1581072654.322740506,-0.0118153,-0.0695524,-0.000106019,-0.0958623,-0.132578,-0.0222236,0.138478
1581072654.330053151,-0.0118309,-0.0699418,1.69798e-05,-0.0976944,-0.132086,-0.02558,0.145112
1581072654.338513274,-0.0119604,-0.0736516,-0.00013429,-0.101198,-0.138268,-0.0274034,0.147733
1581072654.342358985,-0.0108307,-0.067325,-4.85577e-05,-0.0946494,-0.130566,-0.0256439,0.141654
1581072654.403613115,-0.0121151,-0.063793,4.92902e-06,-0.0932127,-0.129742,-0.0247469,0.1443
1581072654.410274000,-0.0132245,-0.0609024,-0.000310477,-0.0897964,-0.121816,-0.0313778,0.14022
1581072654.416503215,-0.0138189,-0.0631068,-0.000241643,-0.0972065,-0.133735,-0.0344488,0.148848
1581072654.422646452,-0.012806,-0.0582058,5.83437e-05,-0.0882129,-0.124043,-0.0310379,0.141129
1581072654.430443273,-0.0106641,-0.0497137,0.000123511,-0.0747311,-0.105182,-0.0256844,0.117453
1581072654.436458859,-0.0164185,-0.0813674,0.000215518,-0.119916,-0.165094,-0.0350901,0.187686
1581072654.443641089,-0.0100889,-0.0507543,0,-0.0729513,-0.10128,-0.0159879,0.109522
1581072654.450477226,-0.0142426,-0.0688801,0,-0.102325,-0.138306,-0.0198372,0.153454
1581072654.457075439,-0.0130278,-0.0631732,5.28884e-05,-0.094826,-0.128367,-0.018907,0.143702
1581072654.463480255,-0.0122876,-0.0588708,1.89541e-05,-0.0857862,-0.118992,-0.0163709,0.130096
1581072654.469562712,-0.0138107,-0.067393,-2.76776e-05,-0.0982895,-0.136524,-0.0185711,0.147665
1581072654.512274250,-0.0127508,-0.0626997,-3.85189e-05,-0.0923255,-0.123827,-0.0282021,0.13638
1581072654.518347068,-0.0107819,-0.0587776,3.76785e-05,-0.0874131,-0.115333,-0.0287202,0.127603
1581072654.524689124,-0.0113783,-0.0653164,2.66063e-05,-0.0963649,-0.125422,-0.0244149,0.141656
1581072654.532420678,-0.010825,-0.0619499,0,-0.0904166,-0.11772,-0.019125,0.131933
1581072654.573235604,-0.0116385,-0.0632076,2.78221e-05,-0.0928382,-0.119121,-0.0206104,0.135494
1581072654.579355577,-0.0114885,-0.0620692,-4.90198e-05,-0.0913197,-0.114995,-0.0251041,0.130128
1581072654.585536565,-0.0118569,-0.0670374,-0.000145931,-0.099115,-0.123341,-0.0277179,0.138699
1581072654.592152149,-0.0106496,-0.0610233,-0.000133248,-0.0876044,-0.112255,-0.0255057,0.121019
1581072654.598518899,-0.0120626,-0.0715798,-1.91664e-05,-0.104201,-0.133322,-0.0288525,0.147638
1581072654.605222061,-0.00956166,-0.0558846,8.89431e-05,-0.0832087,-0.103632,-0.0218717,0.113352
1581072654.611581284,-0.00972851,-0.0591463,0.000113455,-0.0867246,-0.108415,-0.021329,0.123067
1581072654.621232830,-0.011324,-0.0681556,0.000119586,-0.0982732,-0.123076,-0.023016,0.136937
1581072654.665339732,-0.0110056,-0.0627114,-3.81005e-05,-0.0921584,-0.115545,-0.0262491,0.127776
1581072654.672332750,-0.0114381,-0.0623545,0.000103282,-0.0925377,-0.115163,-0.0308545,0.129098
1581072654.678263999,-0.0108444,-0.0606974,0.000146948,-0.0888126,-0.113605,-0.029565,0.126793
1581072654.684514708,-0.0112406,-0.0661678,9.74281e-05,-0.0944154,-0.118666,-0.0224988,0.131884
1581072654.691313169,-0.0102425,-0.0622427,-7.68572e-05,-0.0879065,-0.109412,-0.0175736,0.123659
1581072654.730608683,-0.00181184,-0.0111389,-1.50399e-06,-0.0160839,-0.0198737,-0.00338743,0.0222433
1581072654.736619798,-0.0591635,-0.399911,-0.000254186,-0.586229,-0.716829,-0.134516,0.811406
1581072654.743197881,-0.00912199,-0.0641562,0.000213387,-0.0946963,-0.117188,-0.0254278,0.127859
1581072654.749250614,-0.0087253,-0.0624802,6.9166e-05,-0.0912944,-0.111573,-0.0257905,0.125672
1581072654.755735824,-0.00879811,-0.0615771,-8.69215e-05,-0.0892849,-0.108212,-0.0246463,0.120508
1581072654.761507864,-0.00929669,-0.062848,-2.00677e-05,-0.0917822,-0.110757,-0.0252798,0.121499
1581072654.804812238,-0.0111483,-0.063627,7.0795e-06,-0.0927569,-0.109059,-0.0221465,0.122957
1581072654.811444310,-0.0101521,-0.0557839,1.76311e-05,-0.0802918,-0.0949367,-0.0232036,0.105584
1581072654.817329464,-0.0129382,-0.0709568,0,-0.103737,-0.123541,-0.0333511,0.140328
1581072654.823577148,-0.0106945,-0.05784,-0.00015565,-0.0838529,-0.0987849,-0.0268736,0.109655
1581072654.831279382,-0.0114975,-0.059563,1.64626e-05,-0.0871043,-0.101863,-0.0274837,0.116688
1581072654.837599941,-0.0125238,-0.0657745,0.000169844,-0.0947911,-0.109573,-0.0303307,0.126391
1581072654.844472373,-0.0117306,-0.0590763,4.70424e-05,-0.085877,-0.100798,-0.0268854,0.113129
1581072654.851128511,-0.0127493,-0.0641704,-9.71292e-05,-0.0933243,-0.111233,-0.026823,0.124571
1581072654.857195458,-0.0124019,-0.0618314,-9.9054e-05,-0.0906074,-0.105159,-0.0231199,0.117789
1581072654.863660486,-0.0126594,-0.0639924,8.79839e-06,-0.0938801,-0.107529,-0.0215509,0.124675
1581072654.870068419,-0.012023,-0.0620284,1.97326e-05,-0.0890431,-0.102907,-0.0191539,0.117498
1581072654.879449574,-0.0135533,-0.069509,-3.76697e-05,-0.0996861,-0.116971,-0.020589,0.132736
1581072654.919125466,-0.0110552,-0.061612,5.60755e-06,-0.088589,-0.0996918,-0.0233611,0.114392
1581072654.925371860,-0.010988,-0.0698691,1.91828e-05,-0.101711,-0.112297,-0.0272017,0.126976
1581072654.933271126,-0.00875478,-0.0574459,1.55275e-05,-0.0815507,-0.0910434,-0.0219297,0.10571
1581072654.939380610,-0.0100703,-0.0656738,-1.77036e-05,-0.0942372,-0.107643,-0.0218854,0.114688
1581072654.946114116,-0.00945438,-0.0593383,0,-0.0860642,-0.0972126,-0.0195334,0.108361
1581072654.952363725,-0.0117962,-0.0692717,0,-0.101861,-0.114557,-0.0227334,0.130261
1581072654.959306995,-0.00956238,-0.0533031,9.46694e-05,-0.0780052,-0.0864417,-0.0173603,0.0956925
1581072654.965473136,-0.0123711,-0.067668,0.000138177,-0.0977529,-0.107812,-0.0225591,0.12442
1581072654.972202819,-0.0114601,-0.0604366,-9.49714e-06,-0.0860272,-0.0968203,-0.0199365,0.108387
1581072654.978560394,-0.0127554,-0.0646535,-0.000123934,-0.0928464,-0.104111,-0.0240238,0.116675
1581072654.985196020,-0.0116186,-0.0589456,0,-0.0861004,-0.0963819,-0.0251721,0.112068
