timestamp,va1,va2,va3,va4,va5,va6,va7
1581074795.235358978,-0.00596755,-0.0147599,1.86963e-05,-0.030586,-0.0643074,-0.013731,0.0703853
1581074795.242195904,-0.00552587,-0.0152632,-6.25873e-05,-0.0315547,-0.0554233,-0.00932605,0.059345
1581074795.248264848,-0.00648252,-0.0214911,-9.77726e-05,-0.0428942,-0.0689591,-0.0100122,0.0741041
1581074795.254334477,-0.00621314,-0.0253794,-0.000127179,-0.0470709,-0.0720579,-0.010764,0.0800805
1581074795.260529350,-0.00787526,-0.039211,-0.000116656,-0.0660452,-0.0984698,-0.0152352,0.114794
1581074795.267087330,-0.00693428,-0.0383934,-0.000192364,-0.0644283,-0.0911748,-0.0185716,0.0998595
1581074795.273339503,-0.00827625,-0.0509801,-0.00010697,-0.0832585,-0.118369,-0.0262584,0.124397
1581074795.279528637,-0.00718051,-0.0470844,0.000109629,-0.0722435,-0.103618,-0.022857,0.112622
1581074795.286314642,-0.00980539,-0.0543657,0.000153358,-0.0803408,-0.114283,-0.0263585,0.124987
1581074795.296061409,-0.0126169,-0.0648984,0.000243665,-0.0949606,-0.133656,-0.0314249,0.150482
1581074795.335300224,-0.0130185,-0.0704842,-5.07974e-05,-0.0975907,-0.140517,-0.0239571,0.149644
1581074795.342041433,-0.0134626,-0.0740788,0.000104364,-0.101526,-0.139412,-0.0202721,0.152289
1581074795.348074170,-0.0123949,-0.0718331,0.000217977,-0.0975543,-0.136842,-0.0216688,0.150156
1581074795.354379589,-0.0126941,-0.0737912,0.000204453,-0.10238,-0.139514,-0.0248193,0.153983
1581074795.361055240,-0.011122,-0.0688784,9.75585e-05,-0.0956298,-0.128625,-0.0254928,0.144703
1581074795.367345014,-0.0112555,-0.0720633,-7.05035e-05,-0.100356,-0.136483,-0.0272881,0.149732
1581074795.373932947,-0.0102643,-0.0657828,-0.000126018,-0.0958198,-0.130174,-0.0263248,0.143875
1581074795.380185933,-0.0102775,-0.0626385,-0.000125333,-0.0925068,-0.125474,-0.0268506,0.139093
1581074795.386512365,-0.0113149,-0.0668593,-3.61455e-05,-0.0975596,-0.134261,-0.02845,0.15605
1581074795.393139734,-0.0104113,-0.0611038,-9.59897e-06,-0.08961,-0.124321,-0.0254135,0.138555
1581074795.399422855,-0.0114246,-0.068584,0,-0.0975012,-0.13706,-0.0253161,0.156092
1581074795.442460844,-0.0117838,-0.0618074,-7.09722e-06,-0.0915331,-0.128076,-0.0218306,0.143287
1581074795.448779011,-0.0114582,-0.0606528,2.57302e-05,-0.0911079,-0.128112,-0.0281909,0.142464
1581074795.455275452,-0.0109746,-0.0592121,7.78422e-05,-0.0886041,-0.123865,-0.027164,0.13833
1581074795.461623347,-0.0116199,-0.0641826,6.17106e-05,-0.0944843,-0.12979,-0.0281504,0.143988
1581074795.468505016,-0.0109101,-0.0630897,-7.87106e-05,-0.0907732,-0.124664,-0.0269752,0.139175
1581074795.475277789,-0.0111118,-0.0614428,-0.000100852,-0.0908026,-0.123995,-0.0264179,0.133392
1581074795.481484054,-0.0110328,-0.0601298,0.00012559,-0.0897502,-0.120615,-0.023679,0.136036
1581074795.521433580,-0.0120625,-0.063248,-1.95816e-05,-0.0923181,-0.126734,-0.0219543,0.136939
1581074795.528585900,-0.013879,-0.0719906,0.000145266,-0.105037,-0.13939,-0.0332108,0.155449
1581074795.535168413,-0.01098,-0.0576756,1.53403e-05,-0.082672,-0.108193,-0.0275727,0.121715
1581074795.541594299,-0.0114616,-0.0634288,-1.9751e-05,-0.0926999,-0.120757,-0.0297647,0.137352
1581074795.551339866,-0.0118149,-0.0668107,2.68936e-05,-0.0974416,-0.127723,-0.0301379,0.141958
1581074795.590636563,-0.0105333,-0.0620239,-1.39767e-06,-0.0908815,-0.117636,-0.0230889,0.132829
1581074795.596653417,-0.0126561,-0.0698534,4.79661e-05,-0.102861,-0.133842,-0.0272505,0.153428
1581074795.603265412,-0.0113375,-0.0605799,0.000116187,-0.0886479,-0.11544,-0.0258798,0.129583
1581074795.609603175,-0.0130209,-0.0660379,-4.52963e-05,-0.099075,-0.123855,-0.0286696,0.144317
1581074795.616167390,-0.0117568,-0.0596376,-0.000199114,-0.0881005,-0.111258,-0.026415,0.124736
1581074795.622470008,-0.0131349,-0.066085,-8.9229e-05,-0.0962185,-0.124182,-0.0287147,0.137702
1581074795.630397150,-0.0118377,-0.0589853,0,-0.0886163,-0.112536,-0.0251399,0.125391
1581074795.669550154,-0.0120999,-0.0627272,4.06123e-05,-0.0926129,-0.115921,-0.0197217,0.128502
1581074795.675725589,-0.0138855,-0.0713738,5.81001e-05,-0.104151,-0.132867,-0.0235589,0.145701
1581074795.681551333,-0.012043,-0.0633874,-0.000119322,-0.0918192,-0.116281,-0.0220175,0.12762
1581074795.688164245,-0.0113354,-0.0579578,-0.000109789,-0.084343,-0.105848,-0.0248025,0.120664
1581074795.733380634,-0.0114756,-0.0609036,4.07095e-06,-0.08925,-0.11125,-0.0264766,0.124868
1581074795.740627983,-0.012861,-0.077287,6.52332e-05,-0.114164,-0.14121,-0.0284433,0.157621
1581074795.747601784,-0.00908459,-0.0593932,-0.000110507,-0.0842792,-0.103553,-0.0208527,0.119181
1581074795.754187803,-0.00952623,-0.0614272,-0.000116066,-0.0893591,-0.108073,-0.023173,0.121503
1581074795.760389809,-0.00995769,-0.0663694,1.82771e-05,-0.0985903,-0.121305,-0.0269223,0.135087
1581074795.767048449,-0.00902415,-0.0587144,0.000105146,-0.0878326,-0.107005,-0.0243671,0.116645
1581074795.773420332,-0.00899916,-0.0600008,9.68664e-05,-0.0889357,-0.106944,-0.0254088,0.115119
1581074795.779434028,-0.0108562,-0.072766,0,-0.105032,-0.124766,-0.0312483,0.141561
1581074795.786264665,-0.00855479,-0.0558728,-4.44541e-05,-0.0819285,-0.0968949,-0.0235034,0.106988
1581074795.792418908,-0.00993955,-0.0612364,9.87017e-05,-0.0898213,-0.108433,-0.0252783,0.119443
1581074795.798610440,-0.0111434,-0.0640988,8.87891e-05,-0.0955843,-0.112148,-0.0220825,0.125534
1581074795.804572388,-0.0109775,-0.0610914,8.87697e-05,-0.0901379,-0.10641,-0.0186608,0.11594
1581074795.848279969,-0.0115167,-0.0625447,-3.60714e-05,-0.0909556,-0.108103,-0.0200935,0.120721
1581074795.854546759,-0.0113906,-0.0609955,0,-0.0881488,-0.100928,-0.0295283,0.116262
1581074795.860427486,-0.0130529,-0.0674046,1.85173e-05,-0.0982814,-0.110812,-0.0318032,0.131335
1581074795.867321045,-0.0114739,-0.0583934,6.51533e-05,-0.0852869,-0.0956925,-0.0270703,0.112022
1581074795.873604983,-0.0128921,-0.065858,4.47858e-05,-0.0948763,-0.1093,-0.0307206,0.125884
