timestamp,x,y,z,a,b,c
1581075013.675238366,-0.000986549,-0.00124011,-2.55636e-14,-nan,-nan,-nan
1581075013.678197100,-0.00804125,-0.00243949,-8.40119e-14,-nan,-nan,-nan
1581075013.684069928,-0.0153324,-0.00338017,-1.35314e-13,-nan,-nan,-nan
1581075013.690403914,-0.0183984,-0.00354128,-1.41731e-13,-nan,-nan,-nan
1581075013.697088607,-0.0180481,-0.00300592,-1.14173e-13,-nan,-nan,-nan
1581075013.703880372,-0.0212711,-0.00274216,-9.88074e-14,-nan,-nan,-nan
1581075013.710256640,-0.0208338,-0.00229048,-7.90344e-14,-nan,-nan,-nan
1581075013.717023686,-0.021526,-0.00257783,-9.03489e-14,-nan,-nan,-nan
1581075013.723338593,-0.0206051,-0.00235877,-8.00849e-14,-nan,-nan,-nan
1581075013.729977725,-0.0219954,-0.00254544,-8.94241e-14,-nan,-nan,-nan
1581075013.736217924,-0.0205354,-0.00256029,-9.38431e-14,-nan,-nan,-nan
1581075013.743033858,-0.0205388,-0.00299252,-1.11302e-13,-nan,-nan,-nan
1581075013.786214414,-0.017867,-0.00318501,-1.22277e-13,-nan,-nan,-nan
1581075013.792561693,-0.0185446,-0.00269638,-9.34067e-14,-nan,-nan,-nan
1581075013.799385772,-0.0177003,-0.00263693,-8.37461e-14,-nan,-nan,-nan
1581075013.806000421,-0.0138045,-0.002253,-6.93062e-14,-nan,-nan,-nan
1581075013.812187789,-0.0141123,-0.0024509,-7.78179e-14,-nan,-nan,-nan
1581075013.818400646,-0.0170047,-0.00289064,-1.01181e-13,-nan,-nan,-nan
1581075013.825158098,-0.0155917,-0.0026966,-9.67347e-14,-nan,-nan,-nan
1581075013.831359972,-0.0143452,-0.00311126,-1.12447e-13,-nan,-nan,-nan
1581075013.838960767,-0.0127719,-0.00305303,-1.13815e-13,-nan,-nan,-nan
1581075013.845216480,-0.0163499,-0.00363077,-1.36081e-13,-nan,-nan,-nan
1581075013.851959933,-0.0161056,-0.0034353,-1.30272e-13,-nan,-nan,-nan
1581075013.891336840,-0.0160154,-0.00275734,-9.53173e-14,-nan,-nan,-nan
1581075013.936132275,-0.015866,-0.00312931,-1.16598e-13,-nan,-nan,-nan
1581075013.943512926,-0.016902,-0.00326129,-1.23928e-13,-nan,-nan,-nan
1581075013.950270138,-0.0158306,-0.00263444,-9.25166e-14,-nan,-nan,-nan
