timestamp,posx,posy,posz,ox,oy,oz, ow
1581072947.248439232,0.718987,0.000428219,0.686384,-0.000161841,0.707,0.000238653,0.707213
1581072947.254870972,0.718811,0.000424821,0.686394,-0.000167202,0.706998,0.000234808,0.707215
1581072947.261411567,0.718624,0.000422894,0.686411,-0.000180941,0.706997,0.000227676,0.707217
1581072947.268405934,0.718429,0.000422832,0.68643,-0.000199947,0.706999,0.000222793,0.707214
1581072947.274570459,0.718258,0.000424513,0.686452,-0.000224446,0.706999,0.000213011,0.707214
1581072947.281443704,0.718058,0.000424018,0.686476,-0.00024174,0.707,0.000208714,0.707213
1581072947.287829603,0.717889,0.000424624,0.686491,-0.000259808,0.707005,0.000202236,0.707209
1581072947.294363137,0.71769,0.000424676,0.686516,-0.000270244,0.707004,0.000202294,0.70721
1581072947.337727617,0.716593,0.00043245,0.686643,-0.000258395,0.706914,0.000161174,0.707299
1581072947.339578079,0.716442,0.000434785,0.68665,-0.000247431,0.706905,0.000165258,0.707309
1581072947.346775979,0.716269,0.000438809,0.686651,-0.000244532,0.706905,0.000174329,0.707308
1581072947.361828109,0.716091,0.000444372,0.686659,-0.000245935,0.706906,0.000184808,0.707307
1581072947.368348515,0.715742,0.000449604,0.686661,-0.000258376,0.706917,0.000194401,0.707296
1581072947.374686904,0.715598,0.000447431,0.686653,-0.000260655,0.706924,0.000194579,0.70729
1581072947.381463764,0.71543,0.000443618,0.68665,-0.000257023,0.706924,0.000195384,0.707289
1581072947.388359203,0.715257,0.000437744,0.686659,-0.000243162,0.706914,0.000196616,0.707299
1581072947.394580159,0.715108,0.000433852,0.686664,-0.000238709,0.706906,0.000190504,0.707307
1581072947.401346759,0.714964,0.000430115,0.686655,-0.000228254,0.706906,0.000192634,0.707307
1581072947.407705090,0.714798,0.000426837,0.686649,-0.00021811,0.706903,0.00019446,0.707311
1581072947.445870110,0.713845,0.00043102,0.686632,-0.000229305,0.706929,0.000215735,0.707285
1581072947.452356515,0.713672,0.000431828,0.686633,-0.000245791,0.706935,0.000210483,0.707278
1581072947.458704950,0.713522,0.00043078,0.686636,-0.000251071,0.706937,0.000209898,0.707276
1581072947.464862821,0.713373,0.000428314,0.68664,-0.000262121,0.706935,0.000198896,0.707278
