timestamp,tdc,tac,pdc,pac1,pac2,pac3,pac4,pac5,pac6,pac7,pac8,pac9,pac10,pac11,pac12,pac13,pac14,pac15,pac16,pac17,pac18,pac19,pac20,pac21,pac22,ele1,ele2,ele3,ele4,ele5,ele6,ele7,ele8,ele9,ele10,ele11,ele12,ele13,ele14,ele15,ele16,ele17,ele18,ele19
1581073931.050937706,10,63,52,139,111,102,76,70,75,79,79,60,70,59,46,57,66,65,54,37,43,50,67,72,84,36,5,8,11,5,12,1,2,0,1,52,8,9,18,14,15,0,10,13,
1581073931.060922222,11,63,51,66,73,75,97,102,124,121,115,104,93,67,70,64,24,6,7,12,11,14,4,0,9,39,6,9,11,5,12,2,1,0,0,50,8,10,18,13,16,0,9,13,
1581073931.070931914,10,59,51,25,48,34,16,18,35,51,48,25,0,2,1,29,41,29,28,30,5,1,11,4,13,43,6,10,13,5,14,1,3,0,2,48,7,9,16,13,15,0,11,13,
1581073931.080929303,11,60,50,37,52,38,38,44,32,11,12,9,15,17,46,38,17,13,46,80,73,81,75,52,39,41,6,9,13,5,11,1,1,0,1,49,5,11,17,14,15,0,11,12,
1581073931.091006805,11,60,50,45,64,52,50,46,54,68,50,20,41,66,82,93,91,78,70,79,99,89,83,90,91,36,6,10,11,4,11,1,3,0,1,47,7,9,16,12,16,0,10,11,
1581073931.100904898,11,61,49,67,67,82,77,57,54,70,78,70,78,84,62,54,59,74,87,91,86,80,63,56,80,39,4,9,13,5,12,3,2,1,1,50,9,9,17,13,16,0,10,12,
1581073931.110883592,11,60,50,84,61,38,45,59,73,76,72,62,45,58,70,53,14,25,20,57,38,3,5,12,15,42,4,10,14,6,13,2,0,0,0,45,6,10,15,13,15,1,10,13,
1581073931.120902389,10,57,50,28,56,73,58,35,16,40,52,51,46,51,35,26,24,19,9,13,5,1,10,33,17,35,6,9,12,3,12,2,2,0,1,46,6,8,16,12,14,0,10,11,
1581073931.130962947,11,57,49,3,7,9,22,30,8,8,30,46,29,16,26,11,6,2,5,13,34,20,23,31,53,35,5,9,12,3,10,2,2,1,0,52,8,11,18,14,16,0,11,13,
1581073931.140951121,11,55,48,46,37,43,40,19,15,13,9,1,17,18,10,4,7,6,4,11,12,27,33,35,28,37,6,9,12,5,12,1,2,1,1,53,8,10,19,13,16,0,10,13,
1581073931.150953586,11,54,49,26,13,14,6,0,2,11,3,5,16,10,12,1,19,25,27,24,36,34,45,45,34,33,4,9,9,5,11,1,1,1,1,48,8,8,17,12,16,0,10,12,
1581073931.160930277,11,53,50,4,13,4,4,7,6,3,1,14,39,14,6,14,47,61,59,57,58,49,51,33,9,33,3,9,10,4,10,1,0,2,0,52,8,9,18,14,15,0,9,13,
1581073931.170953327,11,52,51,0,5,13,24,28,41,46,60,58,61,59,39,37,46,65,41,15,24,43,52,30,35,38,6,9,11,6,11,1,0,1,1,52,8,10,16,14,14,0,10,12,
1581073931.181028887,11,49,51,40,26,16,17,31,44,63,73,94,94,83,80,85,81,112,120,119,96,79,68,56,57,41,6,10,14,5,15,2,3,1,1,44,6,9,14,13,14,0,9,13,
1581073931.190950887,11,49,50,59,34,0,28,36,50,43,34,20,21,21,6,15,31,14,4,3,9,10,1,15,24,40,7,10,13,5,13,2,3,2,1,43,4,8,13,13,14,0,9,13,
1581073931.200933278,11,46,50,36,47,43,30,27,38,27,6,5,19,28,29,15,35,54,49,41,49,49,33,39,37,44,6,9,14,6,14,2,2,0,1,41,6,8,13,11,14,0,10,12,
1581073931.210922129,10,47,51,18,8,29,33,4,9,29,48,30,34,20,35,41,42,52,48,13,6,18,20,13,8,46,8,10,14,7,14,2,3,2,1,43,6,7,14,12,12,0,9,12,
1581073931.220934283,11,47,51,8,6,0,11,8,14,11,20,27,16,16,26,15,16,24,31,23,13,25,52,71,56,43,5,9,14,6,13,1,2,1,1,42,5,8,13,11,13,0,8,13,
1581073931.231014479,11,46,51,49,45,57,48,32,29,28,27,18,5,12,25,30,40,57,45,32,23,42,61,49,30,40,6,9,12,6,11,3,2,0,0,51,8,10,17,14,16,1,10,13,
1581073931.240959119,11,45,51,18,17,30,26,18,17,31,24,44,55,39,27,29,33,39,34,13,4,3,11,23,24,38,4,10,12,3,10,1,0,0,2,56,9,12,17,15,18,0,11,12,
1581073931.251001707,10,42,53,12,6,12,24,18,20,35,48,52,45,60,78,87,92,92,69,57,54,57,47,35,35,35,4,10,11,5,12,2,1,0,1,52,8,10,18,14,17,0,10,12,
1581073931.261093183,11,43,53,57,57,56,10,33,42,25,15,3,12,21,16,32,77,62,61,58,60,56,69,74,67,38,4,11,12,2,11,2,1,1,0,54,9,10,19,14,18,0,10,13,
1581073931.271034192,10,42,53,65,88,94,96,64,48,42,47,24,34,30,12,19,47,55,26,17,33,29,13,24,32,40,6,9,13,6,12,2,2,0,2,48,7,9,17,14,14,0,10,13,
1581073931.280935975,12,38,52,1,19,1,13,17,15,12,25,28,7,8,27,20,14,19,8,8,29,38,45,37,11,39,4,10,11,6,12,2,3,1,2,46,7,10,15,13,16,0,10,12,
1581073931.290921581,10,38,52,1,16,32,16,13,32,69,82,75,67,38,29,29,21,13,21,39,24,12,24,16,12,40,4,10,13,6,12,1,2,0,2,51,6,10,18,14,15,0,11,13,
1581073931.300934128,11,36,52,10,9,26,25,14,19,38,71,81,51,29,33,42,39,29,9,22,36,7,7,6,22,40,4,10,13,3,12,2,0,0,0,54,9,11,19,15,16,0,10,14,
1581073931.310969496,11,35,51,28,18,1,4,13,19,23,31,31,52,82,63,71,83,91,95,115,119,108,112,88,79,33,4,11,10,3,10,3,1,0,1,54,9,12,18,13,17,0,9,14,
1581073931.320986022,11,35,50,59,46,38,38,44,38,52,75,80,68,86,113,112,85,63,59,87,108,129,110,100,87,35,4,10,12,4,11,1,1,0,0,55,9,10,19,13,16,1,10,12,
1581073931.332219130,11,33,49,82,77,70,60,61,85,103,118,125,109,83,100,115,120,116,119,91,76,84,90,79,95,37,6,9,10,3,11,2,3,0,0,51,8,10,17,13,16,0,8,13,
1581073931.340946829,11,33,48,90,60,29,27,36,42,50,52,43,23,33,34,53,72,90,111,125,126,125,129,134,146,38,5,10,11,6,12,2,2,1,1,40,5,6,13,12,13,1,10,12,
1581073931.350919926,11,31,50,127,126,98,79,67,70,70,66,20,18,9,2,28,59,68,74,55,41,22,14,28,26,43,8,10,14,7,15,1,4,1,0,39,3,6,11,12,11,0,10,11,
1581073931.360936955,11,29,50,7,36,53,48,50,61,86,88,88,75,41,41,55,24,8,20,7,20,32,49,62,79,48,7,10,16,8,15,1,3,1,0,32,3,5,8,11,10,1,9,12,
1581073931.370923763,11,28,48,81,39,29,48,40,25,21,23,13,10,31,52,90,111,109,107,132,134,141,137,131,123,49,7,9,17,7,17,2,3,3,1,29,2,6,7,10,9,0,9,12,
1581073931.380939800,10,28,47,132,131,130,126,97,54,36,47,56,52,42,27,4,9,9,33,30,31,59,73,72,91,50,9,8,16,8,15,1,3,1,1,31,3,5,9,9,10,0,9,12,
1581073931.390950359,10,25,47,128,130,118,103,101,95,104,101,91,88,80,104,92,67,41,30,4,25,1,33,17,11,47,7,9,16,7,16,2,3,2,2,33,3,3,11,9,10,0,8,11,
1581073931.400938978,11,22,44,10,8,46,81,99,109,124,125,141,173,186,175,193,227,220,205,204,203,182,213,231,212,44,6,9,14,7,14,3,3,0,1,37,5,6,11,10,12,1,9,11,
1581073931.410963814,11,22,42,156,166,173,166,161,174,164,144,151,174,190,183,177,201,207,216,215,223,218,242,257,260,42,7,9,13,7,13,1,1,1,2,33,3,6,10,9,11,1,9,11,
1581073931.420966070,11,22,44,229,192,151,161,171,180,157,124,87,67,70,83,84,31,21,17,24,45,69,66,79,107,41,8,8,13,7,13,1,3,0,1,31,3,7,10,10,9,0,8,11,
1581073931.431029860,11,20,43,95,101,120,121,122,133,134,141,145,131,142,147,127,106,126,133,97,79,50,10,13,6,39,6,8,13,7,11,0,2,1,2,36,4,8,13,11,12,1,9,9,
1581073931.441036678,11,19,42,5,11,0,3,0,5,1,23,50,53,64,91,81,59,60,57,48,39,59,39,19,16,39,5,9,13,6,12,2,2,1,0,33,5,7,11,11,10,1,8,10,
1581073931.451033700,11,17,42,22,18,2,9,21,29,13,0,6,16,18,10,15,22,20,27,39,63,36,52,38,56,35,6,9,10,6,10,1,3,0,2,39,5,9,14,12,13,1,9,12,
1581073931.460951521,11,15,41,56,69,34,18,0,1,9,8,10,5,3,23,41,24,14,13,27,40,47,33,16,29,32,5,9,10,5,10,2,2,0,2,42,7,8,15,11,14,1,8,12,
1581073931.470935412,11,15,42,54,78,100,94,108,120,113,103,105,114,97,97,102,76,47,39,23,17,13,14,38,38,31,4,9,9,4,7,1,1,0,1,40,7,8,13,11,13,0,9,11,
1581073931.480920539,11,14,41,27,27,24,33,25,17,4,19,29,44,61,58,53,23,5,1,8,13,10,24,54,79,32,5,9,10,6,10,2,3,1,1,39,5,8,15,11,11,0,8,11,
1581073931.491008461,11,13,42,73,65,73,99,99,74,61,53,47,64,63,45,47,40,35,63,59,44,26,27,56,49,32,4,7,9,2,11,0,2,1,2,39,6,7,15,10,12,1,9,11,
1581073931.500994919,11,13,41,42,28,14,3,13,17,10,25,33,29,29,23,35,64,67,48,55,56,50,69,75,42,32,4,8,10,5,9,1,1,0,2,42,7,8,13,12,13,0,7,11,
1581073931.511066014,11,11,39,20,19,23,35,42,33,34,47,48,48,48,47,30,61,75,93,96,92,122,149,167,197,32,5,8,9,3,10,2,2,0,0,41,7,8,15,11,13,0,7,10,
1581073931.521154336,11,9,37,218,195,185,219,221,198,179,175,171,164,186,183,142,136,135,135,148,161,168,166,184,198,31,4,8,9,5,9,0,2,1,2,41,7,8,14,11,12,1,7,11,
1581073931.531035315,10,8,33,195,189,199,214,227,238,237,245,247,255,272,289,295,305,300,294,288,293,297,310,308,305,27,3,7,7,3,7,1,2,1,0,39,6,8,12,10,10,0,7,10,
1581073931.541015978,11,8,32,279,261,269,260,236,231,237,212,177,180,193,212,219,211,230,228,244,284,303,307,314,330,29,4,6,9,5,8,0,3,0,1,32,6,6,11,9,10,1,6,9,
1581073931.550996188,11,8,30,332,329,306,307,292,302,296,307,285,282,275,261,252,233,213,171,155,155,150,152,153,178,28,5,5,8,4,9,0,2,1,1,28,2,6,8,9,8,0,6,8,
1581073931.560951377,11,8,27,178,194,221,220,204,214,244,270,274,272,277,274,265,273,289,265,237,222,218,204,197,194,28,5,6,9,3,8,0,1,0,1,27,2,5,8,8,8,0,5,7,
1581073931.571009619,11,5,28,190,170,146,129,129,111,83,82,105,109,98,106,100,110,118,135,137,146,137,117,112,114,28,6,5,9,6,8,0,3,0,1,20,2,3,7,7,6,1,7,6,
1581073931.581008354,11,4,30,124,107,85,76,43,31,12,14,32,66,53,54,79,104,114,128,151,131,118,116,124,146,26,4,7,8,4,7,1,3,1,0,26,5,5,8,8,7,0,5,9,
1581073931.591144536,11,3,31,126,123,118,110,79,77,83,78,81,96,104,92,81,83,117,120,114,110,129,129,133,147,30,6,7,8,3,8,1,2,1,2,25,3,6,8,8,7,0,6,8,
1581073931.601002054,11,4,31,140,130,127,132,115,94,75,90,75,54,44,44,38,22,13,27,31,11,5,26,24,3,29,6,7,8,5,8,1,3,0,2,26,4,5,9,7,9,0,6,9,
1581073931.610990033,10,1,30,4,1,8,16,3,25,28,22,24,11,11,28,61,23,27,32,15,8,4,24,53,79,29,5,7,8,5,8,1,1,1,3,30,5,7,12,9,9,1,7,8,
1581073931.620976700,11,2,27,80,81,136,201,212,214,212,223,226,240,233,215,197,215,250,240,205,182,178,188,215,235,24,4,5,7,3,6,0,3,0,2,28,5,6,10,8,9,0,6,7,
1581073931.630988250,11,0,22,202,165,192,212,194,195,239,262,246,258,287,314,321,323,331,315,303,301,333,328,287,268,19,4,7,6,4,5,0,1,1,1,30,4,6,10,9,11,0,6,7,
1581073931.641010688,11,2,22,269,235,215,237,224,194,198,213,218,214,216,224,213,199,210,238,235,216,247,272,255,252,18,3,5,5,2,4,0,1,1,1,26,5,5,10,7,7,0,6,5,
1581073931.651037214,11,3,22,261,255,249,257,271,257,226,216,213,206,197,179,144,116,88,99,103,92,78,77,72,89,16,2,5,3,3,3,1,0,1,1,24,4,5,8,6,7,0,3,6,
1581073931.661015584,10,3,21,118,117,88,73,100,90,77,76,73,63,68,102,102,63,36,38,39,37,32,22,0,24,18,3,5,5,2,4,0,2,2,1,23,4,5,8,5,7,0,5,5,
1581073931.671020230,11,3,22,30,6,18,47,45,40,33,27,22,27,37,38,38,40,53,50,58,35,41,56,48,37,19,4,5,4,4,5,0,2,1,0,24,4,4,8,6,7,0,4,6,
1581073931.681025364,11,4,24,54,74,60,46,43,37,33,46,84,87,73,78,89,78,68,88,91,87,84,94,92,73,20,3,4,5,3,4,1,1,0,0,27,5,6,9,7,8,0,5,7,
1581073931.691012776,11,8,24,69,73,62,46,48,64,59,65,68,70,69,62,55,52,37,42,63,74,81,87,75,88,19,1,5,3,3,5,0,0,1,0,26,5,4,9,6,7,0,4,6,
1581073931.700975261,11,10,24,77,87,81,88,69,69,59,76,89,68,68,60,61,30,12,3,9,14,2,10,6,10,22,3,4,4,3,7,1,2,0,2,26,3,5,8,6,7,0,6,7,
1581073931.711027148,11,12,23,19,15,3,11,8,18,19,16,3,16,31,44,42,33,38,58,90,88,68,71,70,55,20,3,5,4,3,5,1,3,0,1,27,4,6,9,7,8,0,6,7,
1581073931.720994186,10,11,23,66,76,60,61,106,152,132,121,116,105,90,78,66,54,57,65,78,64,41,19,16,21,18,3,4,5,3,5,0,1,0,1,26,4,5,7,7,6,0,6,6,
1581073931.731129206,11,14,23,1,20,14,5,13,11,7,13,8,9,12,31,32,19,39,37,36,24,42,53,31,36,23,4,5,7,2,5,0,3,0,0,24,3,4,7,5,6,1,4,5,
1581073931.741020717,11,14,23,32,7,29,37,23,11,10,15,42,39,34,37,51,48,35,54,38,0,4,12,0,27,21,3,5,5,3,5,0,2,0,1,22,4,4,7,5,5,1,4,6,
1581073931.751143419,11,14,24,24,15,19,26,11,41,57,55,2,0,11,8,8,15,35,58,53,37,39,36,7,4,22,3,6,6,4,6,1,3,1,1,21,2,3,5,4,5,0,4,7,
1581073931.761010332,11,17,23,12,7,0,5,6,0,0,2,11,9,36,23,0,24,19,15,5,7,5,32,53,33,26,4,5,7,4,7,0,3,0,0,15,1,3,3,4,4,0,2,6,
1581073931.771031645,11,17,25,12,17,49,65,73,58,84,70,60,104,132,110,86,82,89,77,57,58,50,43,41,39,26,5,5,7,4,6,0,3,0,0,21,2,3,5,4,5,0,5,6,
1581073931.781000764,11,17,26,37,24,10,0,21,50,40,32,22,43,61,74,65,88,75,61,82,97,104,96,102,111,25,5,5,7,3,7,0,1,0,0,19,1,3,5,5,5,0,4,7,
1581073931.791021744,10,19,26,120,111,105,110,85,62,51,51,43,25,45,63,55,42,48,59,38,43,69,91,114,130,27,4,4,9,4,8,1,3,0,0,19,1,3,5,5,4,1,5,5,
1581073931.801018935,10,20,29,147,170,193,211,229,245,245,247,262,270,266,272,291,282,263,262,267,253,234,228,231,219,28,3,4,9,5,8,0,0,0,0,22,3,5,7,7,7,0,5,7,
1581073931.811025429,11,22,31,226,246,255,234,199,184,195,216,233,223,215,216,227,228,241,246,248,218,220,213,216,191,28,4,5,7,4,6,0,2,1,1,31,2,4,9,8,7,0,5,8,
1581073931.821036818,11,22,32,192,190,166,146,137,140,111,91,100,93,77,66,93,91,95,100,127,127,117,111,131,137,28,4,6,7,3,6,0,3,0,0,31,2,5,10,8,8,0,6,7,
1581073931.831019931,10,24,31,125,134,120,111,99,115,107,106,102,122,103,90,88,82,78,74,67,43,34,31,42,41,26,4,6,5,2,6,0,2,0,0,36,5,5,12,8,11,2,6,7,
1581073931.841150616,10,27,30,36,31,29,37,45,35,10,15,27,16,16,23,24,24,34,34,51,64,48,54,74,70,24,1,6,5,2,6,1,1,0,1,37,6,8,12,8,11,0,5,7,
1581073931.851142057,11,29,30,57,59,65,48,47,78,101,82,78,72,64,46,57,65,55,51,35,46,42,37,31,55,22,2,7,6,1,5,1,1,0,1,36,6,5,12,9,10,0,6,7,
1581073931.861104199,11,30,29,63,67,56,53,63,79,87,107,108,100,83,102,133,118,100,91,97,90,73,68,80,72,25,2,5,7,3,5,2,1,1,0,34,4,7,12,8,9,0,5,7,
1581073931.871045169,11,31,28,60,54,37,29,28,31,62,59,47,42,46,51,57,63,64,65,63,67,78,82,67,67,23,3,4,5,2,4,0,0,1,1,32,5,5,12,8,8,0,6,7,
1581073931.880983484,11,30,28,60,55,36,22,30,26,4,3,0,0,23,14,29,29,30,9,14,14,1,0,17,21,23,3,6,7,4,5,1,2,0,2,32,4,6,10,6,7,0,6,9,
1581073931.891078295,11,31,29,48,51,40,32,51,55,69,71,67,62,49,64,53,44,35,17,2,0,20,30,42,68,24,3,6,5,2,5,0,0,0,0,31,5,5,8,8,8,0,4,8,
1581073931.900990881,10,33,29,78,75,56,44,37,48,47,39,18,2,2,5,7,13,0,0,25,52,48,36,48,68,23,3,6,6,1,6,0,0,1,0,34,5,7,10,7,9,0,5,7,
1581073931.911003883,11,32,31,64,54,61,85,89,102,97,90,104,110,117,136,130,92,86,95,122,127,129,133,137,127,22,3,5,5,1,6,2,0,0,1,33,5,6,10,9,9,1,6,7,
1581073931.921025531,11,34,33,138,175,171,153,146,159,166,142,142,162,164,158,158,157,116,99,127,153,155,139,139,163,26,2,7,5,2,7,0,2,0,0,37,5,5,12,8,9,0,6,7,
1581073931.931129040,10,33,33,175,184,202,197,163,149,177,179,177,156,162,157,138,118,113,91,59,80,96,80,52,68,28,4,5,6,3,8,1,1,1,0,32,3,6,10,6,9,0,6,9,
1581073931.941046244,11,35,35,94,108,116,120,111,102,114,132,136,122,144,157,170,159,151,141,135,105,145,137,113,117,29,5,5,8,3,6,1,2,0,1,34,2,6,10,7,9,0,6,9,
1581073931.951012581,10,36,36,151,143,132,128,136,110,94,113,126,109,115,121,132,108,100,70,53,55,62,61,67,42,32,4,6,9,5,10,0,1,1,0,30,3,3,9,8,6,0,7,8,
1581073931.961035413,11,37,34,30,28,25,16,28,24,13,9,10,7,32,46,52,61,62,80,105,109,119,123,127,143,35,5,5,10,5,10,0,2,1,0,27,1,4,7,6,7,1,5,9,
1581073931.971014604,11,40,31,149,147,154,152,147,139,146,156,141,117,138,151,171,158,148,160,170,167,178,196,188,184,34,4,6,10,5,10,0,2,1,0,25,2,4,7,7,5,0,5,8,
1581073931.981019854,10,42,30,190,197,190,208,217,231,245,244,233,239,222,218,217,228,227,224,226,218,195,170,172,176,30,5,4,10,5,9,0,3,2,1,23,3,4,7,5,6,0,4,8,
1581073931.991144035,10,44,27,166,161,163,161,172,159,163,147,153,161,170,196,211,203,203,217,230,235,231,230,231,219,29,4,4,8,4,10,1,2,0,1,21,0,3,6,6,6,0,6,6,
1581073932.001148009,10,46,25,241,259,259,243,233,232,232,232,234,245,230,199,175,203,198,195,193,187,171,172,181,189,24,5,5,8,3,7,0,3,0,2,22,4,5,6,5,7,0,6,7,
1581073932.011074496,11,47,25,169,176,187,184,180,181,175,170,170,173,158,139,143,141,118,110,108,81,58,47,45,56,23,4,6,6,3,6,0,2,0,1,23,4,4,8,6,8,0,5,7,
1581073932.021050031,10,47,27,46,39,16,7,2,3,7,7,24,37,26,31,39,59,54,60,45,56,55,44,51,53,21,4,6,5,2,6,0,1,0,1,24,4,4,7,7,7,0,6,6,
1581073932.031029936,10,47,28,48,46,81,88,59,52,69,79,86,99,110,88,85,93,102,105,102,96,89,88,99,111,21,3,5,6,3,4,0,2,0,1,27,5,6,8,7,7,0,7,6,
1581073932.040989235,10,49,26,111,85,70,74,61,58,73,57,54,51,33,9,17,17,9,12,0,20,28,38,27,14,21,4,5,6,3,5,0,0,0,0,27,3,6,8,8,7,0,5,8,
1581073932.050988639,10,50,27,4,20,34,36,13,13,20,6,0,1,3,17,14,14,12,6,11,1,1,12,29,30,24,3,7,7,5,6,0,0,0,1,26,4,4,8,7,7,0,5,6,
1581073932.061007365,9,52,25,13,25,35,51,66,63,70,85,109,126,109,111,114,126,109,111,110,111,100,122,124,105,24,3,3,7,4,7,0,3,0,0,23,3,4,7,5,6,0,5,7,
1581073932.071042261,11,52,23,94,88,88,87,112,110,109,130,147,170,178,178,181,179,186,200,209,192,182,186,188,182,24,4,6,6,4,6,0,2,0,2,21,3,3,5,5,5,0,4,6,
1581073932.081006757,10,51,21,179,202,198,198,189,189,181,173,179,182,170,150,153,160,146,147,158,163,168,177,194,191,23,3,4,6,2,6,0,2,1,0,21,3,4,5,6,5,1,4,6,
1581073932.090988174,10,52,19,196,196,210,216,219,221,213,204,204,210,206,201,189,184,198,222,235,235,213,205,199,198,21,3,5,5,3,4,0,2,0,2,21,3,4,5,5,6,0,4,6,
1581073932.100984305,11,52,19,193,192,179,163,154,150,144,127,120,130,138,141,135,127,107,122,139,129,97,95,97,86,15,3,5,3,3,4,0,2,1,1,21,4,4,5,5,6,0,5,5,
1581073932.111054204,10,52,18,93,99,87,58,48,66,81,96,87,69,51,48,66,94,87,59,63,64,67,70,77,58,18,3,4,5,4,6,1,3,1,1,15,3,3,3,3,5,1,5,4,
1581073932.121142733,10,52,18,41,36,59,46,36,39,38,51,40,18,4,13,27,57,87,89,85,55,53,63,95,82,20,4,4,5,2,5,0,0,0,0,15,2,3,5,3,3,1,3,5,
1581073932.131030287,9,53,18,48,29,18,14,12,25,6,4,7,8,15,21,26,19,14,11,18,9,6,16,2,20,20,3,5,6,4,4,1,1,0,0,13,1,3,4,5,4,0,3,5,
1581073932.141038956,10,54,19,10,12,15,15,23,13,6,18,7,20,22,21,4,14,25,24,24,14,44,48,41,11,21,4,5,5,2,5,0,3,1,0,13,1,1,4,5,4,1,3,5,
1581073932.150997212,10,56,18,13,23,15,37,12,15,47,55,41,26,39,51,60,70,65,63,47,43,54,61,40,50,21,4,4,6,3,6,0,3,1,1,11,0,3,5,4,3,1,4,4,
1581073932.161016118,10,57,16,60,43,35,34,50,34,30,30,34,39,35,56,62,51,40,56,51,26,29,48,51,54,19,4,4,5,2,5,0,1,0,0,15,3,3,5,3,3,0,4,6,
1581073932.171010243,10,58,17,58,70,54,58,76,85,81,66,58,46,38,39,32,15,5,4,13,23,33,49,75,69,17,4,3,4,1,4,1,1,0,0,13,2,2,4,4,3,0,4,5,
1581073932.181018497,10,57,16,57,66,79,67,55,46,43,53,48,45,44,55,46,57,56,64,59,53,58,60,52,37,18,2,3,4,3,5,0,1,0,1,14,2,2,5,3,4,0,4,4,
1581073932.191082530,10,56,16,38,47,47,50,34,26,3,3,19,19,18,6,4,6,3,3,13,20,22,42,54,60,20,3,4,4,3,6,0,2,0,0,10,1,2,3,2,4,1,3,4,
1581073932.201013578,10,57,16,53,55,28,32,47,52,51,44,21,4,18,23,4,9,9,16,4,13,27,23,15,25,18,3,4,6,2,4,1,2,0,0,14,2,3,3,2,3,0,3,5,
1581073932.211031509,10,59,16,35,39,34,35,21,26,23,24,17,5,15,12,8,16,14,9,3,13,1,4,12,3,16,3,4,4,2,5,0,0,0,0,16,2,5,5,2,4,0,2,3,
1581073932.221046275,10,59,16,1,0,5,19,12,15,19,21,7,11,20,20,24,23,21,20,12,13,2,6,1,2,14,3,2,3,2,4,0,1,0,0,18,3,2,5,5,5,0,3,4,
1581073932.231007587,10,61,17,1,10,3,23,14,8,5,0,15,24,24,24,34,15,22,15,12,7,7,12,3,1,14,3,4,3,2,3,0,0,1,0,20,3,3,6,4,5,1,3,5,
1581073932.241148570,10,62,16,0,7,4,7,7,17,4,3,23,21,18,21,19,17,18,4,8,25,15,2,7,5,12,2,3,2,2,4,0,1,0,0,21,4,4,6,5,5,1,2,5,
1581073932.251121806,10,63,15,2,1,7,25,18,5,5,1,16,20,20,36,47,49,54,53,58,54,62,64,51,39,13,3,2,2,1,1,1,0,0,0,20,3,4,5,5,5,0,3,5,
1581073932.261055445,10,62,16,23,18,15,21,9,19,14,3,9,0,0,15,23,38,41,28,21,24,29,38,47,65,13,3,3,3,2,3,0,0,1,0,16,2,2,3,5,4,0,4,3,
