timestamp,x,y,z,a,b,c
1581319148.138771787,-2.92655e-05,-0.000101725,-1.69348e-15,-nan,-nan,-nan
1581319148.145261916,-0.000920993,-0.00259177,-5.39293e-14,-nan,-nan,-nan
1581319148.151541836,-0.000149209,-0.000364652,-8.72967e-15,-nan,-nan,-nan
1581319148.157735845,-0.000142898,-0.000453978,-8.34981e-15,-nan,-nan,-nan
1581319148.163861459,-0.000106103,-0.000419963,-6.0492e-15,-nan,-nan,-nan
1581319148.170556473,-0.000103029,-0.000526037,-5.65789e-15,-nan,-nan,-nan
1581319148.176720816,-0.00013146,-0.000565486,-7.1626e-15,-nan,-nan,-nan
1581319148.183620220,-0.000136174,-0.00063855,-7.36602e-15,-nan,-nan,-nan
1581319148.190372017,-0.000140464,-0.000654029,-7.65948e-15,-nan,-nan,-nan
1581319148.196413305,-0.000200052,-0.000628752,-1.12504e-14,-nan,-nan,-nan
1581319148.203271700,-0.000246183,-0.000688097,-1.40082e-14,-nan,-nan,-nan
1581319148.246495112,-0.000310015,-0.00108741,-1.45508e-14,-nan,-nan,-nan
1581319148.285624272,-0.0014478,0.00270717,-2.28398e-14,-nan,-nan,-nan
1581319148.292657414,-0.00265473,0.00973786,-4.65159e-14,-nan,-nan,-nan
1581319148.299365373,-0.00350593,0.0129907,-6.73764e-14,-nan,-nan,-nan
1581319148.305514013,-0.00314724,0.01241,-6.05789e-14,-nan,-nan,-nan
1581319148.311714438,-0.00413964,0.0173207,-7.99355e-14,-nan,-nan,-nan
1581319148.318345685,-0.00369878,0.0162299,-7.27831e-14,-nan,-nan,-nan
1581319148.325667919,-0.0040141,0.0184809,-7.26364e-14,-nan,-nan,-nan
1581319148.338654742,-0.00221936,0.0110076,-3.6137e-14,-nan,-nan,-nan
1581319148.378503371,-0.00627834,0.0235721,-1.64375e-13,-nan,-nan,-nan
1581319148.384593952,-0.00444322,0.0181107,-1.04867e-13,-nan,-nan,-nan
1581319148.427496768,-0.003864,0.0169343,-6.32468e-14,-nan,-nan,-nan
1581319148.433779774,-0.00353944,0.0160829,-4.49639e-14,-nan,-nan,-nan
1581319148.440401745,-0.00352645,0.0156535,-5.57338e-14,-nan,-nan,-nan
1581319148.446821725,-0.00406653,0.0164905,-7.89979e-14,-nan,-nan,-nan
1581319148.453665253,-0.0043247,0.0134485,-1.09323e-13,-nan,-nan,-nan
1581319148.460367505,-0.00509224,0.0137209,-1.42511e-13,-nan,-nan,-nan
1581319148.466636985,-0.00566924,0.0148308,-1.62135e-13,-nan,-nan,-nan
1581319148.472836775,-0.00458132,0.0127146,-1.30483e-13,-nan,-nan,-nan
1581319148.479440185,-0.00482493,0.0149888,-1.33062e-13,-nan,-nan,-nan
1581319148.485687383,-0.00496945,0.0158911,-1.26647e-13,-nan,-nan,-nan
1581319148.492494000,-0.0036733,0.0136406,-7.14868e-14,-nan,-nan,-nan
1581319148.531848122,-0.000651396,0.00266496,-1.12013e-14,-nan,-nan,-nan
1581319148.575500110,-0.00738727,0.0277738,-1.56922e-13,-nan,-nan,-nan
1581319148.581588379,-0.0039697,0.0147407,-8.10664e-14,-nan,-nan,-nan
1581319148.588293397,-0.00407656,0.0162504,-7.83858e-14,-nan,-nan,-nan
1581319148.594465744,-0.0038009,0.0149502,-7.05428e-14,-nan,-nan,-nan
1581319148.600826512,-0.00398335,0.0173887,-6.98637e-14,-nan,-nan,-nan
1581319148.607551992,-0.00374335,0.0162055,-6.76152e-14,-nan,-nan,-nan
1581319148.613723305,-0.00407954,0.0163247,-7.47365e-14,-nan,-nan,-nan
1581319148.620405766,-0.00388374,0.0153474,-7.86475e-14,-nan,-nan,-nan
1581319148.628213616,-0.0043827,0.0170392,-9.67486e-14,-nan,-nan,-nan
1581319148.634565032,-0.00434709,0.0157594,-1.03943e-13,-nan,-nan,-nan
1581319148.640820987,-0.00487753,0.016874,-1.19215e-13,-nan,-nan,-nan
1581319148.683265882,-0.000643302,0.00222917,-1.55828e-14,-nan,-nan,-nan
1581319148.721697129,-0.00822659,0.0309947,-1.82538e-13,-nan,-nan,-nan
1581319148.729310856,-0.00508065,0.0189084,-1.25477e-13,-nan,-nan,-nan
1581319148.735464281,-0.00412818,0.0148476,-9.86465e-14,-nan,-nan,-nan
1581319148.741675775,-0.00441092,0.0151308,-1.07055e-13,-nan,-nan,-nan
1581319148.748284651,-0.00496993,0.017571,-1.18881e-13,-nan,-nan,-nan
1581319148.754610383,-0.00383229,0.0150023,-8.01746e-14,-nan,-nan,-nan
1581319148.760622016,-0.00393855,0.0166747,-7.50953e-14,-nan,-nan,-nan
1581319148.766794142,-0.00441746,0.0185517,-8.00206e-14,-nan,-nan,-nan
1581319148.772808575,-0.00370816,0.0159293,-6.19288e-14,-nan,-nan,-nan
