timestamp,fx,fy,fz,tx,ty,tz
1581223967.706692414,-2.7148,4.65948,1.08875,2.91464,2.1984,0.197957
1581223967.747315509,-3.01709,5.38454,1.36799,3.19639,2.30369,0.186319
1581223967.753442565,-3.17824,5.42694,1.11179,3.22007,2.32686,0.183954
1581223967.759481548,-3.33616,5.53079,0.864579,3.26208,2.35861,0.180739
1581223967.765592483,-3.29548,5.52725,0.716511,3.25898,2.35273,0.178932
1581223967.771711509,-3.08722,5.43377,0.619374,3.20561,2.30191,0.183951
1581223967.778489237,-3.1054,5.39728,0.641573,3.19026,2.29452,0.182888
1581223967.784507663,-3.36251,5.47184,0.443399,3.22946,2.339,0.180382
1581223967.791735648,-3.14618,5.40645,0.67212,3.19066,2.29243,0.184308
1581223967.798202160,-2.93342,5.36717,1.02126,3.15589,2.24719,0.187334
1581223967.804324727,-2.60032,5.27761,1.16458,3.11911,2.19428,0.189948
1581223967.810536399,-2.36521,5.18931,1.1592,3.07981,2.1492,0.193675
1581223967.849698271,-2.76291,4.9698,0.892998,3.04456,2.17233,0.182829
1581223967.856349600,-2.63391,5.24598,0.889244,3.10089,2.17541,0.181359
1581223967.862283306,-2.36248,5.38977,1.32161,3.12902,2.15352,0.183311
1581223967.868438624,-2.33046,5.46368,1.43639,3.154,2.15735,0.183791
1581223967.874543577,-2.40868,5.50999,1.25861,3.18959,2.1831,0.182068
1581223967.880733697,-2.4846,5.43721,1.0646,3.16763,2.1761,0.184969
1581223967.888439052,-2.6732,5.34442,0.936225,3.14402,2.18136,0.186877
1581223967.894755724,-2.21917,5.23866,1.28521,3.09891,2.11054,0.192461
1581223967.948490962,-2.40194,5.09698,1.1629,3.10957,2.11641,0.193888
1581223967.954901823,-2.45781,5.07773,1.43524,3.10081,2.11353,0.191338
1581223967.961535168,-2.4118,5.19094,1.37638,3.14724,2.12806,0.18702
1581223967.967802346,-2.43646,5.26463,1.51214,3.19699,2.14931,0.179177
1581223967.974453370,-2.70129,5.41593,1.24934,3.26767,2.20695,0.172098
1581223967.981414692,-2.72604,5.54602,1.08427,3.30235,2.21898,0.168048
1581223967.988745090,-2.73035,5.54462,1.19439,3.26538,2.19045,0.170153
1581223967.995531732,-2.72399,5.68113,0.92713,3.30477,2.19824,0.166354
1581223968.001720486,-2.62358,5.65639,0.842167,3.309,2.1885,0.166837
1581223968.007763597,-2.77413,5.68598,1.00332,3.33873,2.2095,0.162156
1581223968.014485154,-2.79974,5.60385,1.1548,3.30687,2.19093,0.162481
1581223968.020520210,-2.45799,5.4696,1.49828,3.23807,2.11604,0.166861
1581223968.061590754,-2.61844,5.50261,1.4762,3.3044,2.12422,0.154225
1581223968.067610544,-2.71089,5.55733,1.25612,3.34114,2.14552,0.151255
1581223968.073684834,-2.79033,5.70854,1.30032,3.39935,2.1708,0.149196
1581223968.079792226,-2.83889,5.70014,1.37888,3.3974,2.16709,0.148152
1581223968.087488111,-2.76575,5.79511,1.45557,3.43162,2.1687,0.147
1581223968.093563050,-2.74444,5.88956,1.36571,3.47904,2.17942,0.142196
1581223968.099649900,-2.98851,5.97784,1.22757,3.51549,2.21227,0.139665
1581223968.105954010,-3.0105,6.03483,1.32702,3.54499,2.22131,0.136281
1581223968.112499806,-2.76699,6.03859,1.55503,3.52829,2.17974,0.136681
1581223968.118887370,-2.63169,6.00803,1.9234,3.51742,2.15265,0.138567
1581223968.125443809,-2.77669,6.07448,1.85266,3.55949,2.18401,0.133753
1581223968.164952130,-3.14922,6.12359,1.66225,3.63517,2.23551,0.14154
1581223968.171483245,-3.04737,6.05868,1.74218,3.59425,2.20121,0.144656
1581223968.177707819,-2.90372,6.06981,1.91106,3.59767,2.18595,0.146035
1581223968.184501101,-2.96178,6.09408,1.88145,3.61616,2.19826,0.144392
1581223968.191600108,-3.07393,6.2353,1.84148,3.69055,2.23868,0.138979
1581223968.197756799,-3.29714,6.23134,1.58254,3.69632,2.26158,0.137034
1581223968.203766267,-3.18492,6.18348,1.53939,3.66302,2.22798,0.139449
1581223968.210417989,-2.86904,6.19164,1.54868,3.65195,2.18667,0.14356
1581223968.216403976,-2.68036,6.19172,1.71557,3.64909,2.16053,0.144558
1581223968.222506280,-2.89924,6.27044,1.86032,3.691,2.19611,0.141294
1581223968.228672084,-3.10614,6.34681,1.84388,3.72977,2.22973,0.136549
1581223968.267851554,-3.14512,6.64958,1.8763,3.79834,2.22642,0.121358
1581223968.274469418,-3.04286,6.71626,1.86975,3.80719,2.21398,0.119641
1581223968.280834586,-2.98009,6.71497,1.68655,3.82455,2.21539,0.118254
1581223968.288455230,-2.97896,6.57468,1.66241,3.7752,2.19156,0.12148
1581223968.294826739,-3.10657,6.52422,1.64699,3.77804,2.2038,0.12032
1581223968.301349540,-3.08758,6.36809,1.5067,3.73462,2.18435,0.123998
1581223968.307364689,-2.90609,6.35405,1.45577,3.72488,2.15803,0.127452
1581223968.313519911,-2.89207,6.32084,1.56965,3.7207,2.15296,0.128623
1581223968.319620843,-2.8992,6.38206,1.52836,3.73186,2.153,0.129849
1581223968.325707343,-2.8327,6.46979,1.62218,3.75383,2.15165,0.128757
1581223968.333287521,-2.64892,6.43031,1.97908,3.7152,2.11044,0.132788
1581223968.371644445,-2.71577,6.58837,1.7015,3.81546,2.16686,0.127579
1581223968.378360268,-2.89865,6.53935,1.68596,3.79715,2.17885,0.129255
1581223968.384501567,-2.97076,6.59812,1.58723,3.82301,2.20069,0.127284
1581223968.391703123,-2.84402,6.5479,1.63649,3.80653,2.18426,0.128487
1581223968.398507790,-2.92774,6.58918,1.65362,3.83472,2.20883,0.124902
1581223968.404423628,-2.87599,6.57523,1.59637,3.84022,2.20907,0.122542
1581223968.410801429,-3.14616,6.65417,1.32509,3.8818,2.25585,0.117123
1581223968.416882218,-3.12171,6.59151,1.31534,3.8567,2.24354,0.1167
1581223968.423459911,-2.85295,6.61619,1.42052,3.85938,2.21581,0.117205
1581223968.429671971,-2.59913,6.65083,1.43179,3.87185,2.19874,0.116452
1581223968.435738224,-2.55894,6.79324,1.70901,3.92709,2.21524,0.11398
1581223968.441849445,-2.93795,6.94675,1.7663,3.98601,2.27526,0.109049
1581223968.480916082,-2.92229,7.08334,1.50183,4.04986,2.29126,0.11529
1581223968.488447207,-2.83111,6.84335,1.60972,3.96906,2.25064,0.120678
1581223968.494644212,-2.6893,6.78594,1.61219,3.96468,2.23489,0.121707
1581223968.500641155,-2.63421,6.85884,1.55986,3.99746,2.24237,0.119983
1581223968.506749195,-2.82038,7.00819,1.4307,4.04992,2.27802,0.115966
1581223968.512775588,-3.09649,7.0451,1.26201,4.053,2.3021,0.114544
1581223968.519458393,-2.74062,6.98104,1.41674,4.00695,2.24217,0.118845
1581223968.525507074,-2.52903,7.01429,1.56878,4.01533,2.22146,0.118938
1581223968.531681594,-2.4023,6.92374,1.7071,3.99949,2.20008,0.118325
1581223968.537731637,-2.58373,6.95822,1.68516,4.04135,2.23395,0.113584
1581223968.543870119,-2.60549,6.90922,1.67575,4.02617,2.2261,0.11422
1581223968.584464630,-2.6882,7.2372,1.34436,4.10595,2.2288,0.101961
1581223968.591017188,-2.58814,7.12379,1.54693,4.0718,2.20114,0.101128
1581223968.596868487,-2.81959,7.06232,1.42955,4.07911,2.22778,0.0953412
1581223968.603529674,-2.84023,6.86861,1.39084,4.04192,2.21686,0.0928868
1581223968.609809960,-2.85108,6.78749,1.35789,4.03613,2.21459,0.0913235
1581223968.615843103,-2.9091,6.93581,1.38547,4.08833,2.2335,0.0865561
1581223968.623440642,-2.81572,7.01974,1.45031,4.10418,2.21989,0.0863403
1581223968.629662841,-2.77375,7.1762,1.54385,4.15786,2.22895,0.0842088
1581223968.635605786,-2.91432,7.323,1.6581,4.21131,2.25442,0.0820272
1581223968.641951081,-2.79347,7.35838,1.73987,4.20339,2.22865,0.0862795
1581223968.648470372,-2.62785,7.44741,1.89454,4.21852,2.20917,0.089426
1581223968.654625875,-2.68835,7.57354,1.91673,4.26672,2.22525,0.0884904
1581223968.694675049,-2.76029,7.59871,1.94643,4.28673,2.23208,0.0885815
1581223968.701454389,-2.99448,7.49723,1.53701,4.25093,2.2135,0.0937058
1581223968.707418697,-2.94605,7.26359,1.61359,4.16731,2.17393,0.0988862
1581223968.713595964,-2.85035,7.03601,1.67076,4.1012,2.13978,0.1023
1581223968.719888356,-2.71722,6.94944,1.5678,4.09564,2.12425,0.103125
1581223968.725876228,-2.76928,6.93334,1.39936,4.09815,2.12574,0.103648
1581223968.732440020,-2.81112,6.89124,1.29482,4.0895,2.12297,0.103867
1581223968.738543746,-2.73324,6.93513,1.46065,4.09538,2.10956,0.105162
1581223968.744634892,-2.59719,6.99535,1.69635,4.10395,2.09175,0.106096
1581223968.750797926,-2.51366,7.13332,2.01986,4.14966,2.09079,0.1041
1581223968.756882414,-2.8575,7.33063,1.97513,4.22983,2.1481,0.0972479
1581223968.762935555,-2.77545,7.48906,1.81524,4.28417,2.15451,0.0941485
1581223968.803056495,-2.83042,7.69952,1.64473,4.36988,2.17812,0.080238
1581223968.809650792,-2.70441,7.55756,1.72785,4.33703,2.15589,0.0827662
1581223968.815747435,-2.72322,7.59555,1.9101,4.38234,2.17793,0.0784395
1581223968.821863244,-3.04715,7.72409,1.86685,4.43972,2.23174,0.0728635
1581223968.828459898,-3.18992,7.76776,1.7166,4.45704,2.25149,0.0728037
1581223968.834476440,-2.97638,7.69214,1.86529,4.40434,2.20672,0.0787779
1581223968.840523870,-2.93703,7.74207,1.98129,4.42255,2.20894,0.080127
1581223968.846655846,-2.82275,7.68135,2.07063,4.40291,2.18865,0.0824752
1581223968.852819761,-2.8169,7.72696,1.9797,4.43047,2.19908,0.0811213
1581223968.858868731,-3.05433,7.83693,1.94919,4.48058,2.24107,0.0772606
1581223968.865433365,-3.02025,7.76272,1.89966,4.43605,2.21825,0.0805856
1581223968.904904243,-2.74538,7.95765,1.83196,4.4432,2.19929,0.0782483
1581223968.911609147,-2.63832,7.9803,1.88402,4.42673,2.18184,0.078315
1581223968.917544566,-2.90733,7.95129,1.53242,4.43631,2.21867,0.0751575
1581223968.923661446,-2.76944,7.77679,1.47587,4.38341,2.18886,0.0770757
1581223968.929862846,-2.70332,7.5502,1.51384,4.30906,2.16132,0.0809233
1581223968.936419848,-2.82351,7.33146,1.44408,4.24388,2.15207,0.0828926
1581223968.942620442,-2.63283,7.23725,1.41057,4.22101,2.1289,0.0827935
1581223968.948748260,-2.61406,7.26665,1.23686,4.24791,2.14184,0.0786596
1581223968.954818411,-2.52865,7.38064,1.19616,4.28627,2.14621,0.0747182
1581223968.961431273,-2.43606,7.44013,1.48669,4.28315,2.13139,0.0746241
1581223968.967478832,-2.37941,7.53511,1.58586,4.30557,2.1341,0.0712826
1581223968.973644231,-2.33249,7.62045,1.68387,4.32376,2.13449,0.0687061
1581223969.013603335,-2.58254,7.7833,1.2352,4.43299,2.19893,0.0550036
1581223969.019574201,-2.57588,7.81325,1.24926,4.45118,2.20266,0.0552388
1581223969.025680530,-2.41003,7.76256,1.24493,4.42795,2.17631,0.0592579
1581223969.031935677,-2.32002,7.73718,1.35346,4.4288,2.16751,0.0614655
1581223969.038394883,-2.26639,7.72872,1.43523,4.43011,2.16238,0.0637403
1581223969.044423707,-2.62227,7.89553,1.33641,4.50604,2.22084,0.0582758
1581223969.050628033,-2.61663,7.94258,1.36885,4.5161,2.21928,0.0587364
1581223969.056576888,-2.52311,8.01092,1.59014,4.5286,2.20713,0.0597836
1581223969.062726021,-2.36685,7.93743,1.79997,4.50022,2.17711,0.0627596
1581223969.068888595,-2.33545,7.95502,1.94535,4.51148,2.1732,0.0622337
1581223969.110702248,-2.59397,7.88527,1.51931,4.52817,2.16778,0.0624293
1581223969.116785458,-2.79406,8.01546,1.36607,4.56433,2.19043,0.0601477
