timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581226044.173854856,0.11574,52.155,-2.22473,-23.5136,1.37867,1.01627,-0.293368
1581226044.180020798,0.439812,52.1576,-2.03251,-23.5069,1.36722,1.0076,-0.294035
1581226044.187848163,0.73302,51.9621,-1.87657,-23.6749,1.35226,1.0373,-0.30605
1581226044.194183987,0.941351,51.8644,-1.765,-23.6494,1.37691,1.01227,-0.302713
1581226044.200169310,0.985075,51.368,-1.77441,-23.5634,1.3681,1.01894,-0.289363
1581226044.206334281,0.879624,50.6684,-1.77307,-23.6427,1.37955,1.00226,-0.29537
1581226044.212862252,0.709872,50.3855,-1.88867,-23.3214,1.3998,0.95186,-0.264665
1581226044.219342126,0.457816,49.8813,-2.00965,-22.9517,1.34521,0.965544,-0.265333
1581226044.225757083,0.249484,49.1483,-2.06342,-23.031,1.33289,0.974555,-0.258324
1581226044.231886690,0.118312,48.9657,-2.14946,-23.0539,1.34257,0.961872,-0.251315
1581226044.238279406,0.0977359,48.4282,-2.13332,-23.0727,1.3144,0.960871,-0.261328
1581226044.244955079,0.03858,48.3844,-2.13601,-23.0136,1.35666,0.94919,-0.267669
1581226044.251127748,0.146604,48.3587,-2.10913,-23.1802,1.34257,0.981897,-0.261995
1581226044.257728522,0.185184,48.0964,-2.03519,-23.1023,1.34257,0.993245,-0.256989
1581226044.297961437,0.28292,47.9523,-1.96933,-22.8805,1.32761,0.987571,-0.266334
1581226044.304862174,0.066872,48.8217,-2.1051,-23.1345,1.3505,0.976891,-0.282688
1581226044.310911238,0.177468,48.6391,-2.07418,-23.1117,1.31088,1.00693,-0.30605
1581226044.317283671,0.285492,48.6108,-2.011,-23.191,1.3593,1.01961,-0.291031
1581226044.323349634,0.457816,48.4616,-1.93034,-22.9867,1.32232,1.02595,-0.309388
1581226044.329917649,0.581272,48.1761,-1.81877,-23.1439,1.36546,1.03563,-0.286025
1581226044.336348364,0.66872,48.7625,-1.78516,-23.4625,1.37867,1.02929,-0.282688
1581226044.342122365,0.555552,49.2641,-1.8927,-23.5311,1.3549,1.04531,-0.272341
1581226044.348283262,0.303496,49.1715,-2.02982,-23.4182,1.35226,1.02962,-0.264665
1581226044.354860276,0.236624,48.9966,-2.12123,-23.3671,1.32673,1.03663,-0.267001
1581226044.361885180,0.11574,48.5413,-2.11047,-23.187,1.34609,1.02662,-0.252316
1581226044.368161873,0.146604,48.7059,-2.07552,-23.2286,1.33377,1.01427,-0.277681
1581226044.374307586,0.11574,48.9374,-2.07821,-23.2354,1.413,1.01194,-0.260326
