timestamp,fx,fy,fz,tx,ty,tz
1581223714.187739477,-2.32243,3.35589,-1.70322,2.23404,1.85163,0.251929
1581223714.194250551,-2.5649,3.32915,-1.92469,2.26181,1.89736,0.24611
1581223714.200301110,-2.94945,3.49018,-2.12933,2.34965,1.98129,0.237441
1581223714.206339877,-2.86886,3.64989,-1.69526,2.40771,1.99511,0.231819
1581223714.212420002,-2.99412,3.98025,-1.33399,2.54066,2.06889,0.222137
1581223714.218710594,-3.02162,4.3802,-0.70495,2.68627,2.13282,0.211691
1581223714.225138032,-2.97065,4.63742,-0.191726,2.77762,2.16185,0.206401
1581223714.231301737,-2.76926,4.74635,0.483553,2.80329,2.13977,0.20602
1581223714.237356147,-2.62531,4.75784,0.929785,2.80636,2.11644,0.205457
1581223714.243450665,-2.7341,4.80465,0.98744,2.83562,2.13235,0.203115
1581223714.249735291,-2.75487,4.79354,1.07273,2.84586,2.12746,0.202523
1581223714.255671072,-2.51873,4.65711,1.0176,2.80954,2.07882,0.205738
1581223714.296538349,-2.99328,4.56363,0.897573,2.87625,2.12857,0.199455
1581223714.302610289,-3.1317,4.83017,0.690161,2.93952,2.16304,0.196383
1581223714.308687061,-3.05647,5.0729,0.67079,3.00788,2.18251,0.191941
1581223714.315299274,-2.94878,5.06092,0.578035,2.98959,2.16088,0.194877
1581223714.321562603,-3.03333,5.17734,0.642849,3.03995,2.19304,0.19015
1581223714.327669718,-3.2953,5.20641,0.451697,3.07674,2.24093,0.187143
1581223714.338821833,-3.13769,5.12377,0.600074,3.04764,2.2101,0.190078
1581223714.340068899,-2.975,5.19717,0.957966,3.07,2.1987,0.18978
1581223714.346337396,-2.6147,5.17336,1.05052,3.05033,2.15039,0.191306
1581223714.352386024,-2.50529,5.34959,1.11102,3.10574,2.16215,0.189634
1581223714.359910316,-2.76137,5.46393,0.814328,3.15083,2.20739,0.184062
1581223714.365488349,-2.95646,5.44853,0.73452,3.11979,2.20457,0.184324
1581223714.405390032,-2.14807,4.47985,1.10741,2.81817,1.979,0.198648
1581223714.411649436,-2.14954,4.60753,1.25964,2.87091,2.00122,0.197027
1581223714.418130690,-2.23914,4.72338,1.17238,2.92864,2.03896,0.194645
1581223714.424224111,-2.4113,4.96494,1.0723,3.01016,2.08854,0.191868
1581223714.430413939,-2.66149,5.0967,0.986036,3.04549,2.12386,0.190079
1581223714.436288595,-2.32271,5.07807,1.21763,3.00681,2.06226,0.197147
1581223714.442751591,-2.18888,5.18676,1.39627,3.06399,2.07577,0.194019
1581223714.448597500,-2.14691,5.26618,1.49185,3.10937,2.09176,0.192858
1581223714.454703242,-2.56106,5.42022,1.30486,3.19164,2.17188,0.187461
1581223714.461373980,-2.57955,5.47277,1.17496,3.19711,2.17249,0.189543
1581223714.467352480,-2.68126,5.48287,1.02742,3.19102,2.17557,0.190784
1581223714.511925243,-2.42023,5.06881,1.48207,3.09697,2.09366,0.19059
1581223714.518202544,-2.61351,5.15582,1.25729,3.17133,2.1506,0.181943
1581223714.524310971,-2.68825,5.28568,1.21254,3.21553,2.17294,0.176146
1581223714.530569609,-2.64067,5.23158,1.40611,3.16024,2.12889,0.178865
1581223714.537181768,-2.64285,5.30413,1.1511,3.18068,2.13239,0.174742
1581223714.543267292,-2.42339,5.26481,1.05628,3.16013,2.09695,0.177084
1581223714.549423859,-2.64218,5.29227,1.00211,3.19426,2.13188,0.17226
1581223714.556144225,-2.71331,5.34451,1.15374,3.21116,2.1372,0.169395
1581223714.562442480,-2.55843,5.29982,1.3539,3.17494,2.0959,0.170373
1581223714.568660391,-2.47762,5.45253,1.43953,3.22846,2.10324,0.16592
1581223714.576274539,-2.55584,5.54197,1.58948,3.26443,2.11879,0.162845
1581223714.582424887,-2.79018,5.7327,1.61807,3.34281,2.17034,0.154125
1581223714.622620579,-2.92065,5.79671,1.40643,3.38939,2.15796,0.14858
1581223714.628741271,-2.74251,5.7059,1.51235,3.36609,2.12571,0.14972
1581223714.635373834,-2.64261,5.73293,1.477,3.38646,2.11993,0.14646
1581223714.641566256,-2.87456,5.76096,1.33382,3.42298,2.15575,0.142191
1581223714.647646209,-2.93394,5.72812,1.37736,3.41286,2.15007,0.141249
