timestamp,va1,va2,va3,va4,va5,va6,va7
1581228685.288103056,-0.0103858,-0.0520051,0,-0.0795327,-0.124972,-0.0226816,0.133951
1581228685.294528908,-0.0122901,-0.0635698,-6.23373e-05,-0.092772,-0.143477,-0.0254261,0.155024
1581228685.301181413,-0.0124612,-0.062964,-4.76784e-05,-0.0896503,-0.137445,-0.0226247,0.154941
1581228685.341251296,-0.0146637,-0.0743263,0,-0.101471,-0.157552,-0.0221162,0.168089
1581228685.347846651,-0.0135033,-0.0687442,-2.89987e-05,-0.094591,-0.143535,-0.0239522,0.157197
1581228685.361121521,-0.0131876,-0.0686132,2.64024e-05,-0.0929511,-0.14002,-0.024307,0.155228
1581228685.368014098,-0.0137946,-0.0714915,-6.09962e-05,-0.100048,-0.147682,-0.024914,0.163749
1581228685.374164929,-0.0125109,-0.0658586,-0.00012746,-0.0966652,-0.143212,-0.0233256,0.150611
1581228685.380538155,-0.0139649,-0.072692,0,-0.106586,-0.157584,-0.0279393,0.174681
1581228685.386472663,-0.0117266,-0.0653129,-3.95968e-05,-0.0944068,-0.138131,-0.022335,0.152139
1581228685.393109632,-0.0107521,-0.0603885,3.68346e-05,-0.0878763,-0.129025,-0.0187333,0.141839
1581228685.399280219,-0.0112155,-0.0623784,9.68804e-06,-0.0920021,-0.136316,-0.0215004,0.147682
1581228685.405354063,-0.0129678,-0.0701794,3.87631e-05,-0.105875,-0.157444,-0.0301613,0.173593
1581228685.412124546,-0.0110965,-0.0594981,6.78943e-05,-0.0898195,-0.135455,-0.0291574,0.147058
1581228685.419494560,-0.0118972,-0.0634293,9.83991e-05,-0.0921129,-0.141314,-0.0304091,0.154119
1581228685.460421676,-0.0121034,-0.0609173,-1.76675e-05,-0.0914179,-0.13641,-0.0269672,0.150005
1581228685.466355014,-0.0114267,-0.0607404,-0.000146626,-0.0910422,-0.137019,-0.0182984,0.147286
1581228685.472562367,-0.0132664,-0.0690705,-5.80605e-05,-0.104273,-0.153259,-0.0213559,0.172454
1581228685.479156306,-0.0102597,-0.0567276,9.19626e-06,-0.0852709,-0.124479,-0.0167468,0.139394
