timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581227874.402134117,0.020576,49.7219,-2.08628,-22.9289,1.34873,0.995915,-0.330414
1581227874.408196627,-0.043724,50.7378,-2.17634,-23.1681,1.34169,0.991576,-0.326743
1581227874.414736286,-0.054012,51.2934,-2.23549,-23.23,1.31792,0.977892,-0.319734
1581227874.420930653,0.162036,51.6663,-2.16155,-23.3496,1.33377,0.95987,-0.312058
1581227874.427048844,0.496396,52.0881,-1.97067,-23.312,1.33729,0.918485,-0.310055
1581227874.433209483,0.761312,52.3222,-1.8591,-23.4047,1.34785,0.912811,-0.293701
1581227874.439779839,0.853904,52.2784,-1.82952,-23.5405,1.3549,0.924826,-0.27935
1581227874.445857381,0.815324,51.8926,-1.87388,-23.3752,1.3637,0.888113,-0.283355
1581227874.452118812,0.648144,51.1313,-1.91959,-23.1816,1.34961,0.850399,-0.276013
1581227874.492057178,0.1286,48.3716,-2.0809,-23.1547,1.32761,0.879769,-0.273009
1581227874.498799796,0.30864,48.5593,-1.98277,-23.0176,1.34697,0.892118,-0.256655
1581227874.504918790,0.509256,48.3767,-1.92093,-23.0808,1.34873,0.922156,-0.263664
1581227874.510966469,0.491252,47.8726,-1.90346,-22.7259,1.32496,0.917817,-0.266668
1581227874.517080043,0.496396,48.0424,-1.92093,-22.6412,1.29855,0.941847,-0.271006
1581227874.523116417,0.429524,47.9421,-1.89808,-22.8186,1.30648,0.941847,-0.283355
1581227874.529233127,0.326644,48.3253,-1.98949,-22.8657,1.3593,0.946854,-0.285691
1581227874.535825290,0.267488,48.2301,-2.0688,-23.1386,1.31792,0.977225,-0.310055
1581227874.542146312,0.182612,48.1118,-2.10241,-23.0525,1.3637,0.950525,-0.292366
1581227874.548251260,0.174896,48.3433,-2.09703,-22.9947,1.31704,0.948856,-0.304715
1581227874.554764034,0.195472,48.513,-2.06342,-23.515,1.36194,1.02395,-0.276013
1581227874.595073697,0.208332,48.8242,-2.02847,-23.5042,1.3549,0.993913,-0.277014
1581227874.601120876,0.483536,48.7677,-1.96395,-23.2555,1.31704,0.959202,-0.287026
1581227874.607251140,0.663576,48.4513,-1.85775,-23.1399,1.33817,0.949524,-0.294703
1581227874.613646398,0.717588,48.3047,-1.79323,-22.8401,1.32408,0.925493,-0.279684
1581227874.619874521,0.666148,48.5465,-1.7771,-23.1708,1.3232,0.983566,-0.276013
1581227874.625987313,0.511828,48.549,-1.88733,-23.5109,1.32232,1.00493,-0.270673
1581227874.632049813,0.28292,48.7265,-2.04595,-23.273,1.34169,0.963207,-0.267669
1581227874.638138758,0.0900199,48.4256,-2.15752,-23.0404,1.31968,0.952527,-0.270673
1581227874.644264083,-0.010288,48.441,-2.20591,-23.0068,1.32849,0.936507,-0.270673
