timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581247502.486267065,-0.144142,0.491854,0.234443,-1.17336,0.60634,-0.109439,-0.713566
1581247502.492436120,-0.144163,0.491789,0.234443,-1.1735,0.605927,-0.109479,-0.71308
1581247502.499191251,-0.1442,0.491674,0.234442,-1.17374,0.60535,-0.109537,-0.71242
1581247502.505514463,-0.144239,0.491539,0.234441,-1.174,0.60478,-0.109598,-0.711819
1581247502.513329567,-0.144294,0.491312,0.234441,-1.17443,0.603917,-0.109696,-0.71088
1581247502.519534095,-0.144337,0.491101,0.234441,-1.1748,0.603188,-0.109778,-0.710087
1581247502.526216772,-0.14439,0.490808,0.234441,-1.17527,0.60224,-0.109884,-0.709104
1581247502.532601268,-0.144437,0.490523,0.234441,-1.17572,0.601357,-0.109979,-0.708148
1581247502.572818399,-0.144886,0.487952,0.234441,-1.17939,0.594002,-0.110833,-0.70041
1581247502.579293978,-0.144971,0.487444,0.234441,-1.18009,0.59259,-0.110965,-0.698963
1581247502.585603803,-0.145043,0.486995,0.234441,-1.1807,0.5914,-0.111098,-0.697724
1581247502.630393813,-0.145633,0.483762,0.234443,-1.18518,0.582854,-0.112377,-0.688616
1581247502.636606157,-0.145711,0.483371,0.234441,-1.18576,0.581764,-0.11249,-0.687428
1581247502.643217043,-0.145801,0.482908,0.234441,-1.18643,0.580494,-0.112611,-0.686026
1581247502.650247569,-0.145888,0.482448,0.234441,-1.18709,0.579225,-0.112725,-0.684627
1581247502.657108010,-0.145965,0.482066,0.234441,-1.18765,0.578148,-0.112833,-0.683437
1581247502.663297565,-0.146055,0.481629,0.234441,-1.18831,0.576889,-0.112954,-0.68206
1581247502.669633038,-0.146132,0.481253,0.234442,-1.18886,0.575809,-0.113062,-0.680882
1581247502.676324469,-0.146222,0.480807,0.234443,-1.1895,0.574549,-0.113188,-0.679513
1581247502.682442822,-0.146297,0.480425,0.234442,-1.19006,0.573467,-0.113308,-0.678349
1581247502.689279593,-0.146387,0.479994,0.234442,-1.19072,0.572228,-0.113467,-0.676999
1581247502.695424457,-0.146463,0.479627,0.234441,-1.19128,0.571162,-0.113611,-0.675867
1581247502.738471534,-0.146541,0.479254,0.23444,-1.19184,0.570095,-0.113758,-0.674711
1581247502.745673166,-0.147066,0.476494,0.234442,-1.19595,0.56244,-0.114762,-0.666449
1581247502.752471818,-0.147139,0.476049,0.234443,-1.1966,0.56122,-0.114888,-0.665136
1581247502.758681405,-0.147204,0.475673,0.234442,-1.19716,0.560186,-0.115001,-0.664018
1581247502.765374180,-0.147279,0.475227,0.234442,-1.19781,0.558996,-0.115147,-0.662707
1581247502.771620693,-0.147346,0.474845,0.234442,-1.19837,0.557965,-0.1153,-0.66159
1581247502.778730337,-0.147441,0.47434,0.234442,-1.19913,0.556602,-0.115531,-0.660095
1581247502.785390902,-0.147515,0.47396,0.234442,-1.19968,0.555577,-0.115718,-0.658963
1581247502.829844935,-0.147589,0.473581,0.234441,-1.20024,0.554537,-0.1159,-0.657843
1581247502.836591958,-0.14812,0.470708,0.234441,-1.20446,0.546936,-0.11685,-0.649706
1581247502.842695189,-0.14819,0.470327,0.234441,-1.20503,0.545941,-0.116941,-0.64864
1581247502.849462709,-0.148272,0.469885,0.234442,-1.20568,0.544781,-0.117053,-0.64738
1581247502.893278538,-0.148802,0.467086,0.234441,-1.20978,0.537613,-0.11822,-0.639519
1581247502.899515761,-0.148877,0.466698,0.234441,-1.21035,0.53663,-0.118381,-0.638459
1581247502.906335750,-0.14896,0.466251,0.234441,-1.211,0.535504,-0.11852,-0.637224
1581247502.913790168,-0.149052,0.465749,0.234441,-1.21174,0.534247,-0.118658,-0.635837
1581247502.920659113,-0.149117,0.465362,0.234442,-1.2123,0.533298,-0.118763,-0.634814
1581247502.927300687,-0.149193,0.464907,0.234441,-1.21296,0.532197,-0.118877,-0.633615
1581247502.934184257,-0.149268,0.464462,0.23444,-1.21361,0.531105,-0.118993,-0.63244
1581247502.940397066,-0.149333,0.464084,0.234441,-1.21416,0.530155,-0.119096,-0.631416
1581247502.946659715,-0.14941,0.463647,0.234442,-1.21481,0.529052,-0.119217,-0.630243
1581247502.953369667,-0.149476,0.463261,0.234442,-1.21536,0.528127,-0.119343,-0.629221
1581247502.959709917,-0.149544,0.462871,0.234442,-1.21592,0.527195,-0.119507,-0.628199
1581247503.002691215,-0.149627,0.462426,0.234442,-1.21658,0.526102,-0.119712,-0.627006
1581247503.042389774,-0.150581,0.457553,0.234442,-1.22368,0.514253,-0.121376,-0.614054
1581247503.048773559,-0.150655,0.457172,0.234442,-1.22424,0.513336,-0.121517,-0.613099
1581247503.055190448,-0.150743,0.456726,0.234442,-1.22488,0.512279,-0.121687,-0.611956
1581247503.061554884,-0.150818,0.456347,0.234441,-1.22544,0.511377,-0.121834,-0.611007
1581247503.067562163,-0.150893,0.455972,0.23444,-1.22599,0.510495,-0.121977,-0.610025
1581247503.074164421,-0.150979,0.45553,0.23444,-1.22663,0.509482,-0.122148,-0.608901
1581247503.080328081,-0.15105,0.45515,0.234442,-1.22717,0.508608,-0.122298,-0.607917
1581247503.086629563,-0.15112,0.454774,0.234443,-1.22772,0.507723,-0.122426,-0.606947
1581247503.093207324,-0.151196,0.454329,0.234442,-1.22835,0.506696,-0.122559,-0.60581
1581247503.099370780,-0.151259,0.45395,0.23444,-1.22889,0.505814,-0.122674,-0.604842
1581247503.105630300,-0.15132,0.453567,0.234441,-1.22944,0.504924,-0.122786,-0.603872
1581247503.117837800,-0.151428,0.452865,0.234442,-1.23045,0.503325,-0.122993,-0.602104
1581247503.124776898,-0.151494,0.452426,0.234441,-1.23108,0.502312,-0.123135,-0.600971
1581247503.131291773,-0.151561,0.451985,0.234441,-1.23172,0.501289,-0.123284,-0.599854
1581247503.137739465,-0.151618,0.451605,0.234441,-1.23227,0.500425,-0.123421,-0.598912
1581247503.144402422,-0.151687,0.451153,0.234441,-1.23291,0.499423,-0.123581,-0.597836
1581247503.150645021,-0.151746,0.450773,0.234443,-1.23345,0.498551,-0.123725,-0.596912
1581247503.157248344,-0.151822,0.450334,0.234443,-1.23409,0.497546,-0.1239,-0.595828
