timestamp,posx,posy,posz,ox,oy,oz, ow
1581249004.769443487,0.719911,0.00048964,0.697189,-0.000184049,0.70697,0.000287352,0.707244
1581249004.812554325,0.719502,0.000448696,0.696903,-0.00014855,0.707094,0.000305413,0.70712
1581249004.819224709,0.719377,0.00044864,0.696892,-0.000151166,0.707099,0.000300648,0.707115
1581249004.825568226,0.719257,0.000450977,0.696887,-0.000146984,0.707103,0.000307887,0.70711
1581249004.832287242,0.719105,0.00045786,0.696882,-0.000152938,0.70711,0.000314646,0.707103
1581249004.838558783,0.718962,0.000466517,0.696893,-0.000165443,0.70711,0.0003196,0.707103
1581249004.845517617,0.71878,0.000474024,0.69691,-0.000175982,0.70711,0.000328553,0.707103
1581249004.852372737,0.718589,0.000473462,0.696928,-0.000191667,0.707105,0.000317567,0.707108
1581249004.858623386,0.718421,0.000467166,0.696953,-0.000194367,0.707087,0.000298561,0.707127
1581249004.865318955,0.718225,0.000458109,0.696984,-0.000189958,0.707061,0.000274006,0.707153
1581249004.872159517,0.718024,0.000449311,0.697028,-0.000192985,0.707026,0.000237923,0.707188
1581249004.883197258,0.717824,0.000438924,0.697073,-0.000190362,0.706988,0.000202999,0.707225
1581249004.924255443,0.716625,0.000378074,0.697166,-0.000230326,0.706983,0.000141951,0.707231
1581249004.930649152,0.716446,0.000373069,0.697166,-0.000233943,0.706993,0.000147536,0.707221
1581249004.937522877,0.716291,0.000368925,0.697172,-0.000238987,0.706998,0.000150754,0.707215
1581249004.944169353,0.716117,0.000365232,0.697163,-0.000241984,0.707012,0.000157092,0.707202
1581249004.950583740,0.715947,0.000361831,0.697155,-0.000234911,0.707013,0.000156798,0.707201
1581249004.957419028,0.715802,0.00035744,0.697155,-0.000222109,0.707003,0.000150118,0.707211
1581249004.964169119,0.715631,0.000352308,0.697164,-0.000201224,0.706983,0.00014274,0.707231
1581249004.970567219,0.715481,0.00035139,0.697168,-0.000200252,0.706971,0.000126098,0.707243
1581249004.977543255,0.715311,0.000350451,0.697162,-0.000188792,0.706961,0.000116906,0.707252
1581249004.985470849,0.71512,0.000350242,0.697153,-0.000183437,0.706956,0.0001086,0.707258
1581249004.992131884,0.71495,0.000353735,0.697144,-0.000191612,0.706961,0.000105683,0.707252
1581249005.071740851,0.712966,0.000475732,0.697131,-0.000220493,0.706977,0.000215934,0.707236
1581249005.078447598,0.712816,0.000475034,0.697135,-0.000210483,0.706967,0.000212816,0.707247
1581249005.086081337,0.712615,0.000477062,0.697141,-0.00021717,0.706963,0.000209273,0.70725
1581249005.092610545,0.712437,0.000481432,0.697141,-0.000232008,0.706971,0.0002107,0.707242
1581249005.099432413,0.712289,0.000485196,0.697132,-0.00024627,0.706982,0.000210375,0.707231
1581249005.106262308,0.712115,0.000491471,0.697125,-0.000258949,0.706997,0.00021944,0.707217
1581249005.112478052,0.711966,0.000497688,0.697115,-0.000265554,0.707011,0.000232098,0.707202
1581249005.119333962,0.71179,0.000504652,0.697112,-0.000278686,0.707021,0.00023784,0.707193
1581249005.126149921,0.711614,0.000511675,0.69711,-0.000283384,0.707026,0.000247441,0.707187
1581249005.132624453,0.711465,0.000514133,0.697106,-0.000286932,0.70703,0.000249229,0.707183
1581249005.139345470,0.711292,0.000510081,0.6971,-0.000285091,0.707031,0.000245401,0.707182
1581249005.145576580,0.711117,0.000501135,0.697103,-0.000268318,0.707025,0.000245531,0.707188
1581249005.188706560,0.710042,0.000438631,0.697102,-0.000223985,0.707016,0.000208428,0.707198
1581249005.195571663,0.709892,0.000433417,0.6971,-0.000235503,0.707023,0.000201061,0.707191
