timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581152518.688971279,0.059156,48.5619,-2.00428,-22.5525,1.34169,1.05365,-0.336755
1581152518.696202071,0.015432,49.4492,-2.06073,-22.6224,1.34081,1.04064,-0.333752
1581152518.702775320,-0.020576,50.3674,-2.13467,-22.8522,1.32496,1.04965,-0.332417
1581152518.709083791,0.0977359,51.0825,-2.09703,-23.1802,1.34081,1.05466,-0.327077
1581152518.715280952,0.380656,51.8644,-1.99621,-23.2569,1.35402,1.0363,-0.343097
1581152518.722092669,0.576128,52.3119,-1.93034,-23.4518,1.36282,1.04264,-0.336755
1581152518.728301464,0.756168,52.3736,-1.84431,-23.4652,1.36898,1.01227,-0.336422
1581152518.735034686,0.751024,52.2424,-1.79592,-23.5687,1.37427,1.00593,-0.345433
1581152518.741307365,0.588988,52.0958,-1.86716,-23.4881,1.39011,0.963541,-0.34076
1581152518.748120944,0.293208,51.7435,-2.0446,-23.4921,1.37867,0.981564,-0.327077
1581152518.789057451,0.03858,48.5028,-2.07552,-22.8415,1.32408,0.974889,-0.302379
1581152518.795917537,0.185184,48.3741,-2.01637,-22.9369,1.29679,0.959202,-0.317732
1581152518.802083933,0.27006,48.6185,-1.95588,-23.0754,1.33113,1.00393,-0.320402
1581152518.808854088,0.246912,48.369,-1.98008,-23.0673,1.31704,1.00326,-0.308053
1581152518.815195416,0.126028,48.5388,-2.03788,-23.0095,1.3232,0.993245,-0.311057
1581152518.821809628,0.046296,48.6828,-2.14005,-22.9571,1.30031,0.989908,-0.308053
1581152518.828180289,-0.028292,48.6596,-2.17231,-22.9463,1.29151,0.964542,-0.306384
1581152518.834264117,0.007716,49.0969,-2.14005,-23.2031,1.31528,0.981897,-0.313059
1581152518.840973977,0.18004,48.9657,-2.04192,-23.5849,1.35226,1.0383,-0.320735
1581152518.847254650,0.370368,48.7497,-1.91421,-23.3093,1.33729,1.01828,-0.322404
1581152518.855081009,0.491252,48.7445,-1.84834,-22.9759,1.32673,1.00025,-0.320735
1581152518.903865000,-0.15432,49.2563,-2.25296,-23.3402,1.32673,1.02996,-0.304715
1581152518.916349216,-0.10288,48.9991,-2.19785,-23.074,1.34081,1.00793,-0.305383
1581152518.923009770,-0.002572,48.9297,-2.07955,-22.992,1.36986,1.01194,-0.299375
1581152518.929311403,0.203188,49.2924,-1.99621,-23.4155,1.34521,1.04765,-0.316397
1581152518.936040957,0.236624,49.0429,-1.95319,-23.3214,1.36194,1.0403,-0.310055
1581152518.942310850,0.288064,48.6108,-1.97739,-23.0593,1.32849,1.03663,-0.319067
1581152518.948926600,0.27006,48.7111,-1.96798,-23.0579,1.3681,1.03997,-0.299709
1581152518.956712093,0.198044,48.8037,-1.95051,-23.105,1.32144,1.04131,-0.299375
1581152518.963226966,0.138888,48.9786,-2.05401,-23.4612,1.3681,1.0917,-0.291699
1581152519.003297620,0.056584,48.2455,-2.13467,-23.066,1.36106,1.03597,-0.310389
1581152519.010058455,0.0900199,48.2584,-2.09031,-23.1749,1.32849,1.02762,-0.336755
1581152519.016370915,0.164608,48.0681,-2.02578,-22.9571,1.3549,1.04464,-0.311057
1581152519.023017894,0.29578,48.117,-1.95588,-22.9074,1.34873,1.02695,-0.326743
1581152519.029168906,0.370368,48.3716,-1.94513,-23.437,1.34169,1.06033,-0.306384
1581152519.036066150,0.47582,48.423,-1.90211,-23.2085,1.31,1.02796,-0.320068
1581152519.042175119,0.498968,48.513,-1.86985,-22.8899,1.3056,1.01494,-0.310389
1581152519.048982446,0.560696,48.6596,-1.8349,-23.1601,1.34257,1.05265,-0.302379
1581152519.056249014,0.47582,49.03,-1.90883,-23.4693,1.34169,1.0403,-0.328078
1581152519.062916657,0.339504,49.066,-2.01369,-23.1991,1.34433,1.01894,-0.317732
1581152519.102505899,0.365224,47.8597,-1.97874,-23.0364,1.31792,1.03263,-0.297373
1581152519.108970682,0.408948,47.7594,-1.86851,-22.9316,1.30736,1.03063,-0.312725
1581152519.115243314,0.4501,47.9189,-1.8712,-23.0162,1.33729,1.02796,-0.301044
1581152519.121953174,0.468104,47.8675,-1.92631,-23.1359,1.31968,1.0343,-0.314394
1581152519.128353903,0.367796,48.0629,-1.97336,-23.1426,1.33993,1.00426,-0.322738
1581152519.134961123,0.3215,48.3716,-1.97605,-22.9894,1.33113,1.01227,-0.321403
1581152519.141230188,0.252056,48.4847,-2.05805,-23.2233,1.31968,1.04998,-0.345099
1581152519.147813078,0.162036,48.778,-2.07283,-23.2327,1.36194,1.02929,-0.333752
1581152519.155820087,0.074588,48.5105,-2.14946,-23.1923,1.35138,0.988906,-0.350439
1581152519.162144584,0.146604,48.2275,-2.1508,-23.1211,1.35138,1.0076,-0.322404
1581152519.168297664,0.311212,48.1607,-2.011,-22.8926,1.33377,0.987237,-0.336755
1581152519.219105836,0.123456,47.6797,-2.1145,-23.1399,1.31352,1.0383,-0.328078
1581152519.225860472,0.203188,47.5923,-2.09165,-22.9181,1.32584,1.04531,-0.325742
1581152519.232273602,0.30864,47.5228,-1.97201,-22.6788,1.33641,1.00559,-0.327744
1581152519.238749821,0.468104,47.7003,-1.85372,-23.0283,1.36546,1.02262,-0.31406
1581152519.245116990,0.547836,48.0578,-1.82146,-23.5634,1.36018,1.06767,-0.318399
1581152519.251827904,0.632712,48.3767,-1.87523,-23.2165,1.38131,1.00025,-0.304048
1581152519.259234651,0.679008,47.8649,-1.88598,-22.9652,1.33553,1.01194,-0.307719
1581152519.266111583,0.689296,47.726,-1.8107,-23.0364,1.32232,1.01561,-0.303047
1581152519.272403155,0.619852,47.9781,-1.76903,-23.1171,1.36898,1.01728,-0.300043
1581152519.278924005,0.52726,47.9395,-1.89539,-23.1897,1.35578,1.02629,-0.310389
1581152519.285122973,0.33436,47.5974,-2.0446,-23.0619,1.33289,1.01127,-0.306384
