timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581152203.696372986,0.01286,48.2661,-2.02847,-23.1937,1.33465,1.05966,-0.269671
1581152203.703174302,0.074588,48.3484,-1.99218,-22.3132,1.34433,1.01461,-0.33542
1581152203.709472915,0.033436,49.2615,-2.03923,-22.652,1.34785,1.0333,-0.341428
1581152203.716387555,-0.033436,50.3032,-2.11719,-22.9705,1.34873,1.03263,-0.342763
1581152203.722634662,0.023148,51.2085,-2.18037,-23.2313,1.34345,1.02929,-0.345767
1581152203.729373385,0.290636,51.9081,-2.05939,-23.3295,1.36898,1.01928,-0.336422
1581152203.735631641,0.583844,52.3685,-1.91287,-23.4074,1.36018,1.00626,-0.347436
1581152203.743237478,0.81018,52.3787,-1.79188,-23.3805,1.36898,0.984901,-0.342095
1581152203.749597685,0.859048,52.3016,-1.76634,-23.4558,1.37162,0.9839,-0.335754
1581152203.756410176,0.743308,52.173,-1.82011,-23.5176,1.37691,0.963207,-0.329747
1581152203.762536350,0.4501,51.6766,-1.98815,-23.5728,1.37427,0.945185,-0.312392
1581152203.802418330,0.1286,51.1468,-2.12391,-23.3738,1.37162,0.930166,-0.299709
1581152203.808621184,0.11574,48.3741,-1.9989,-23.0364,1.29415,0.96521,-0.30071
1581152203.815333001,0.213476,48.4693,-1.92631,-22.9652,1.2783,0.965544,-0.307052
1581152203.821666210,0.198044,48.387,-1.97201,-22.9033,1.31,0.970884,-0.291699
1581152203.828579485,0.144032,48.3793,-2.06477,-22.9705,1.31352,0.964542,-0.293034
1581152203.834655182,0.02572,48.6082,-2.12795,-22.8536,1.29151,0.974889,-0.290364
1581152203.842589573,-0.015432,48.7471,-2.13064,-22.8939,1.28095,0.986236,-0.293701
1581152203.849143254,0.015432,49.1046,-2.0688,-23.3012,1.31264,1.00793,-0.309388
1581152203.855502881,0.18004,49.0557,-2.01906,-23.3026,1.32056,0.985235,-0.307052
1581152203.862262198,0.290636,48.6674,-1.9868,-23.0888,1.28447,0.97856,-0.321403
1581152203.868470482,0.432096,48.6802,-1.87926,-22.9947,1.31792,0.984901,-0.325742
1581152203.907697093,0.144032,49.4107,-2.04998,-23.3456,1.31264,0.991576,-0.303714
1581152203.914432024,0.018004,49.4055,-2.14542,-23.441,1.34345,0.99191,-0.286359
1581152203.921157924,-0.048868,49.0892,-2.15886,-23.1439,1.33113,0.972552,-0.303047
1581152203.927512910,-0.0643,48.796,-2.15214,-22.8415,1.34081,0.954864,-0.294035
1581152203.933587917,0.010288,48.6468,-2.09837,-22.9262,1.30912,0.958201,-0.320735
1581152203.941370116,0.061728,49.2641,-2.03251,-23.2757,1.36898,0.985902,-0.300377
1581152203.947687789,0.0977359,49.1843,-2.07552,-23.3657,1.37074,0.998919,-0.306384
1581152203.954330366,0.0900199,48.9477,-2.08493,-23.156,1.33641,1.00226,-0.299709
1581152203.960631652,0.131172,48.8294,-2.05133,-23.0055,1.32584,0.994246,-0.30338
1581152203.967108169,0.236624,48.6313,-1.94647,-23.0472,1.33905,1.00893,-0.286025
1581152203.974313797,0.285492,49.0017,-1.94513,-23.316,1.35842,1.01961,-0.298708
1581152204.014430342,0.20576,48.2713,-1.98949,-23.0055,1.33113,1.00927,-0.332417
1581152204.021293160,0.100308,48.2455,-2.09165,-23.2071,1.33465,1.03997,-0.310055
1581152204.027560161,0.108024,48.2018,-2.04998,-22.9235,1.32232,1.01961,-0.318399
1581152204.034459453,0.0977359,48.2893,-2.02578,-22.9773,1.32144,1.01928,-0.296038
1581152204.041730879,0.190328,48.5825,-1.99756,-23.4209,1.32144,1.05365,-0.307719
1581152204.049361132,0.290636,48.5593,-1.99218,-23.0673,1.32056,1.03496,-0.290364
1581152204.055774747,0.339504,48.8165,-1.95857,-23.0162,1.30207,1.00292,-0.300377
1581152204.062287555,0.318928,48.832,-1.94916,-23.3362,1.3188,1.01728,-0.30338
1581152204.069212227,0.429524,49.0197,-1.88061,-23.3698,1.33025,1.02228,-0.304715
1581152204.075406217,0.506684,48.8217,-1.88598,-22.9853,1.32408,1.00059,-0.305717
1581152204.082329080,0.460388,48.4565,-1.93303,-23.0499,1.32056,1.02328,-0.294703
1581152204.122416414,0.383228,48.0244,-1.93975,-22.8684,1.32849,1.0393,-0.281686
1581152204.128704770,0.48868,47.9035,-1.87926,-23.1251,1.31352,1.02495,-0.320402
1581152204.135284709,0.496396,48.0218,-1.81474,-23.2206,1.33113,1.01894,-0.30872
1581152204.142632409,0.509256,48.0475,-1.86582,-23.0122,1.33729,1.03697,-0.329413
1581152204.149395089,0.419236,48.3973,-1.95454,-23.148,1.34873,1.00726,-0.319734
1581152204.155573980,0.30864,48.6236,-2.00696,-23.148,1.35138,1.01627,-0.336088
1581152204.162488672,0.100308,48.5465,-2.09569,-23.2031,1.33905,1.04131,-0.33809
1581152204.169117536,-0.056584,48.4307,-2.20054,-23.2165,1.36282,1.02295,-0.312392
1581152204.175371675,-0.02572,48.0346,-2.19516,-23.0902,1.3144,1.02428,-0.319734
1581152204.181657194,0.043724,48.207,-2.12929,-23.0109,1.3505,1.01494,-0.299709
1581152204.188419741,0.16718,48.3587,-2.02982,-23.2905,1.36634,1.04798,-0.293368
1581152204.229402993,0.30864,47.6283,-2.011,-23.109,1.34785,1.0403,-0.314394
1581152204.235965554,0.342076,47.5845,-2.0231,-22.9705,1.35226,1.0116,-0.320402
1581152204.242540141,0.414092,47.4379,-1.89405,-22.7366,1.34961,0.979227,-0.309388
1581152204.249360191,0.545264,47.6077,-1.79457,-23.1157,1.33729,1.02428,-0.318065
