timestamp,x,y,z,a,b,c
1581151448.868085488,0.00023857,0.000192287,3.32178e-16,-nan,-nan,-nan
1581151448.874254078,0.000248351,0.000183214,-4.20255e-16,-nan,-nan,-nan
1581151448.880340716,0.00022449,0.000168793,-1.93517e-16,-nan,-nan,-nan
1581151448.887313087,0.000201017,0.000156695,-8.8967e-18,-nan,-nan,-nan
1581151448.893977181,0.000229617,0.000167911,-4.37234e-16,-nan,-nan,-nan
1581151448.900306685,0.000245573,0.000176307,-6.50618e-16,-nan,-nan,-nan
1581151448.907997226,0.000234309,0.000168133,-6.48967e-16,-nan,-nan,-nan
1581151448.948945409,0.000789392,0.000537213,-6.81882e-16,-nan,-nan,-nan
1581151448.955411741,0.00159384,-0.000147429,-4.38473e-14,-nan,-nan,-nan
1581151448.961903817,0.00102374,-0.00147244,-6.27647e-14,-nan,-nan,-nan
1581151448.968179013,0.000548934,-0.0018427,-5.31423e-14,-nan,-nan,-nan
1581151448.974327709,-0.000602951,-0.00357053,-6.12119e-14,-nan,-nan,-nan
1581151448.981167780,-0.00180548,-0.00417968,-5.03455e-14,-nan,-nan,-nan
1581151448.987405994,-0.00300777,-0.00569048,-5.57653e-14,-nan,-nan,-nan
1581151448.994166722,-0.00449478,-0.00733283,-5.80882e-14,-nan,-nan,-nan
1581151449.000370994,-0.00606559,-0.00886649,-6.28682e-14,-nan,-nan,-nan
1581151449.008344604,-0.00797107,-0.0108151,-6.34912e-14,-nan,-nan,-nan
1581151449.048067866,-0.00170471,-0.0021973,-1.09481e-14,-nan,-nan,-nan
1581151449.054484251,-0.0733014,-0.101513,-8.5776e-13,-nan,-nan,-nan
1581151449.060922684,-0.0120349,-0.017464,-1.79285e-13,-nan,-nan,-nan
1581151449.067430193,-0.0126571,-0.0174649,-1.5241e-13,-nan,-nan,-nan
1581151449.074135503,-0.0112718,-0.0146594,-9.65278e-14,-nan,-nan,-nan
1581151449.080804905,-0.0139504,-0.0174115,-8.85105e-14,-nan,-nan,-nan
1581151449.087162004,-0.0116144,-0.014075,-5.71534e-14,-nan,-nan,-nan
1581151449.093436574,-0.013387,-0.0165455,-7.24124e-14,-nan,-nan,-nan
1581151449.100039226,-0.0101601,-0.0128717,-6.29102e-14,-nan,-nan,-nan
1581151449.107289271,-0.00946757,-0.0123056,-5.80579e-14,-nan,-nan,-nan
1581151449.114136539,-0.00995337,-0.0131899,-7.18912e-14,-nan,-nan,-nan
1581151449.163498041,-0.00913996,-0.0136552,-1.28527e-13,-nan,-nan,-nan
1581151449.170171990,-0.00776507,-0.0111666,-8.69545e-14,-nan,-nan,-nan
1581151449.176454949,-0.00992823,-0.0138984,-9.64493e-14,-nan,-nan,-nan
1581151449.183285656,-0.00847193,-0.0115309,-7.60471e-14,-nan,-nan,-nan
1581151449.189782885,-0.0112314,-0.0151454,-1.00937e-13,-nan,-nan,-nan
1581151449.196098813,-0.00809157,-0.0114114,-8.19002e-14,-nan,-nan,-nan
1581151449.202325070,-0.00960351,-0.0140028,-1.12209e-13,-nan,-nan,-nan
1581151449.209232126,-0.00739474,-0.0112051,-1.04998e-13,-nan,-nan,-nan
1581151449.215309191,-0.00810011,-0.0125245,-1.22429e-13,-nan,-nan,-nan
1581151449.222296125,-0.0090197,-0.0133579,-1.2047e-13,-nan,-nan,-nan
1581151449.228428755,-0.0102668,-0.0151228,-1.33516e-13,-nan,-nan,-nan
1581151449.268485070,-0.00936485,-0.0129944,-9.17368e-14,-nan,-nan,-nan
1581151449.275035023,-0.00891673,-0.0120658,-7.89417e-14,-nan,-nan,-nan
