timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581152246.789468051,-0.145759,0.493967,0.234344,-1.19583,0.488992,-0.129404,-0.595844
1581152246.795538134,-0.145807,0.493757,0.234344,-1.1962,0.488456,-0.129497,-0.595271
1581152246.802465561,-0.145871,0.493475,0.234344,-1.19667,0.487767,-0.129609,-0.59451
1581152246.808562672,-0.145943,0.49315,0.234345,-1.19719,0.487007,-0.129733,-0.593715
1581152246.815275545,-0.146008,0.492835,0.234344,-1.19767,0.4863,-0.129846,-0.592936
1581152246.821420385,-0.146078,0.492489,0.234343,-1.19819,0.485551,-0.129963,-0.592113
1581152246.862761690,-0.14657,0.489633,0.234343,-1.20217,0.479635,-0.130975,-0.585777
1581152246.868684251,-0.146654,0.48912,0.234344,-1.20287,0.478619,-0.131188,-0.584693
1581152246.875273656,-0.146723,0.488679,0.234344,-1.20347,0.477775,-0.131377,-0.583774
1581152246.881481235,-0.146792,0.488242,0.234344,-1.20406,0.476932,-0.131574,-0.582845
1581152246.888172772,-0.146867,0.487745,0.234344,-1.20475,0.475961,-0.131794,-0.581776
1581152246.894418525,-0.146931,0.487321,0.234343,-1.20534,0.475147,-0.131951,-0.580856
1581152246.900648577,-0.147002,0.486832,0.234342,-1.20602,0.474202,-0.132115,-0.579828
1581152246.907272946,-0.147062,0.486426,0.234343,-1.2066,0.473393,-0.132232,-0.578933
1581152246.913551587,-0.147121,0.486037,0.234343,-1.20718,0.472604,-0.132341,-0.578074
1581152246.920186675,-0.14719,0.485595,0.234345,-1.20783,0.471696,-0.132482,-0.577046
1581152246.926482949,-0.147256,0.485211,0.234345,-1.20839,0.470908,-0.1326,-0.576174
1581152246.966461630,-0.147811,0.482704,0.234343,-1.21208,0.465661,-0.133586,-0.570391
1581152246.973273199,-0.14791,0.482272,0.234341,-1.21273,0.464761,-0.133787,-0.569378
1581152246.979661971,-0.148006,0.481848,0.234341,-1.21337,0.463852,-0.133983,-0.568351
1581152246.986420219,-0.148086,0.481483,0.234342,-1.21392,0.463079,-0.134144,-0.56748
1581152246.992537436,-0.148166,0.481111,0.234343,-1.21447,0.462307,-0.134284,-0.566608
1581152246.999124358,-0.14826,0.480665,0.234344,-1.21511,0.461394,-0.134436,-0.565599
1581152247.005368926,-0.148341,0.480293,0.234344,-1.21567,0.460605,-0.134556,-0.564732
1581152247.011584358,-0.148435,0.479866,0.234344,-1.21632,0.4597,-0.134705,-0.563725
1581152247.018340200,-0.148515,0.4795,0.234344,-1.21687,0.458933,-0.134839,-0.562862
1581152247.024496872,-0.148597,0.479132,0.234344,-1.21742,0.458167,-0.134975,-0.561999
1581152247.031307507,-0.148688,0.478694,0.234343,-1.21807,0.457265,-0.135151,-0.560981
1581152247.087246830,-0.149277,0.475192,0.234344,-1.22324,0.450169,-0.136533,-0.553199
1581152247.093450736,-0.149335,0.474811,0.234344,-1.2238,0.449426,-0.13665,-0.552395
1581152247.099627615,-0.149405,0.47437,0.234344,-1.22445,0.448556,-0.136799,-0.551431
1581152247.106365027,-0.149465,0.473991,0.234344,-1.225,0.447827,-0.136936,-0.550615
1581152247.112507969,-0.149528,0.473616,0.234343,-1.22556,0.447098,-0.137089,-0.549791
1581152247.118642538,-0.149605,0.473175,0.234344,-1.22621,0.446254,-0.137285,-0.548817
1581152247.125350977,-0.149673,0.472794,0.234344,-1.22677,0.445517,-0.137461,-0.548002
1581152247.131546710,-0.149743,0.472424,0.234344,-1.22732,0.444783,-0.137638,-0.547175
1581152247.139071930,-0.149826,0.471989,0.234343,-1.22797,0.443928,-0.137836,-0.546228
1581152247.146292386,-0.14992,0.471492,0.234343,-1.22871,0.442952,-0.138059,-0.545141
1581152247.152639742,-0.150002,0.471048,0.234344,-1.22935,0.442086,-0.138228,-0.544199
1581152247.193312587,-0.150463,0.468523,0.234344,-1.23305,0.437406,-0.1391,-0.538871
1581152247.199610684,-0.150547,0.468091,0.234344,-1.2337,0.436591,-0.139275,-0.537966
1581152247.206424644,-0.150619,0.467718,0.234343,-1.23425,0.435875,-0.139431,-0.537184
1581152247.212672163,-0.150704,0.467277,0.234343,-1.2349,0.435052,-0.139616,-0.536286
1581152247.219469060,-0.150776,0.466894,0.234343,-1.23545,0.434364,-0.139771,-0.535503
1581152247.225724120,-0.150861,0.466453,0.234343,-1.2361,0.433568,-0.139946,-0.534628
1581152247.232487371,-0.150932,0.46608,0.234342,-1.23665,0.432873,-0.140081,-0.533848
1581152247.239032754,-0.151013,0.465646,0.234343,-1.23729,0.432063,-0.14023,-0.532961
1581152247.250508518,-0.151135,0.464942,0.234344,-1.23831,0.430804,-0.140455,-0.531539
1581152247.257112942,-0.151207,0.4645,0.234344,-1.23895,0.429991,-0.140595,-0.530652
1581152247.263277793,-0.151267,0.464128,0.234343,-1.2395,0.429287,-0.140723,-0.529863
1581152247.303442525,-0.151335,0.463694,0.234344,-1.24013,0.428481,-0.140879,-0.528958
1581152247.309678942,-0.15171,0.461169,0.234345,-1.2438,0.423922,-0.141952,-0.523817
1581152247.316239387,-0.15177,0.460786,0.234345,-1.24435,0.42324,-0.142093,-0.523059
1581152247.322531058,-0.151834,0.460409,0.234345,-1.24491,0.422562,-0.142223,-0.522283
1581152247.329084140,-0.151912,0.459978,0.234344,-1.24555,0.421776,-0.142378,-0.521395
1581152247.335540639,-0.151981,0.459605,0.234344,-1.2461,0.421104,-0.14251,-0.520635
1581152247.343401391,-0.152071,0.459104,0.234345,-1.24682,0.4202,-0.142683,-0.519619
1581152247.349515026,-0.152151,0.458661,0.234344,-1.24747,0.419412,-0.142841,-0.518754
