timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581150419.113590613,-0.146012,0.492909,0.234346,-1.1978,0.485353,-0.130089,-0.592135
1581150419.120312439,-0.146094,0.492509,0.234345,-1.1984,0.484495,-0.130228,-0.591213
1581150419.127485200,-0.146178,0.492073,0.234343,-1.19903,0.483577,-0.130365,-0.590187
1581150419.134464787,-0.146264,0.491605,0.234343,-1.19969,0.482583,-0.130505,-0.589121
1581150419.141211342,-0.146351,0.491115,0.234343,-1.20038,0.481554,-0.130641,-0.58803
1581150419.147519925,-0.146435,0.490599,0.234344,-1.20107,0.480513,-0.130821,-0.586953
1581150419.154600647,-0.146508,0.490157,0.234344,-1.20167,0.479617,-0.131003,-0.586028
1581150419.166411615,-0.146652,0.489282,0.234345,-1.20287,0.477877,-0.131388,-0.584192
1581150419.173281948,-0.146734,0.488768,0.234346,-1.20356,0.476874,-0.131623,-0.583125
1581150419.180122523,-0.146813,0.488257,0.234346,-1.20425,0.475893,-0.131854,-0.582055
1581150419.186372787,-0.146878,0.487832,0.234345,-1.20485,0.475071,-0.132024,-0.581127
1581150419.193132044,-0.146951,0.487341,0.234344,-1.20553,0.474119,-0.132179,-0.58006
1581150419.231354028,-0.147362,0.484772,0.234347,-1.20921,0.468981,-0.132966,-0.574251
1581150419.238222727,-0.147458,0.484325,0.234349,-1.20986,0.46807,-0.133141,-0.573237
1581150419.244269535,-0.147541,0.483952,0.234349,-1.21042,0.467271,-0.133304,-0.572368
1581150419.250559303,-0.147641,0.483525,0.234347,-1.21106,0.466348,-0.133493,-0.571362
1581150419.258171078,-0.14774,0.483094,0.234345,-1.2117,0.465452,-0.13369,-0.570345
1581150419.264509820,-0.147837,0.48265,0.234345,-1.21235,0.464554,-0.133883,-0.569328
1581150419.271133538,-0.14792,0.48228,0.234344,-1.2129,0.463777,-0.134048,-0.568444
1581150419.277337703,-0.148001,0.481915,0.234343,-1.21345,0.463006,-0.134198,-0.567573
1581150419.283578985,-0.148094,0.481491,0.234344,-1.21409,0.462109,-0.134353,-0.566553
1581150419.290117243,-0.148173,0.481123,0.234345,-1.21465,0.461325,-0.134478,-0.565688
1581150419.334274740,-0.148704,0.478651,0.234345,-1.21834,0.456176,-0.135421,-0.560025
1581150419.336476440,-0.148784,0.478276,0.234345,-1.21889,0.455413,-0.135578,-0.559179
1581150419.343062741,-0.148872,0.477846,0.234344,-1.21954,0.454518,-0.135758,-0.558225
1581150419.349221216,-0.148939,0.477477,0.234344,-1.22009,0.453763,-0.135916,-0.557382
1581150419.357282293,-0.149024,0.476971,0.234345,-1.22082,0.452765,-0.136117,-0.556284
1581150419.363401355,-0.149083,0.476591,0.234345,-1.22138,0.452013,-0.13625,-0.555449
1581150419.370182974,-0.149154,0.476145,0.234345,-1.22203,0.451128,-0.136398,-0.5545
1581150419.376214485,-0.149213,0.475769,0.234345,-1.22259,0.450369,-0.136516,-0.553677
1581150419.382567063,-0.149283,0.475325,0.234345,-1.22324,0.449486,-0.136651,-0.552719
1581150419.389573248,-0.149353,0.474879,0.234346,-1.22388,0.448598,-0.136804,-0.551771
1581150419.396222347,-0.149414,0.474501,0.234347,-1.22444,0.447859,-0.136969,-0.550945
1581150419.435219963,-0.149856,0.472054,0.234345,-1.22806,0.443125,-0.138135,-0.545608
1581150419.441592790,-0.149939,0.471619,0.234345,-1.22871,0.442267,-0.138259,-0.544669
1581150419.448079820,-0.150011,0.471241,0.234345,-1.22926,0.441544,-0.13837,-0.543856
1581150419.454954602,-0.150092,0.470795,0.234346,-1.22991,0.440722,-0.138491,-0.542911
1581150419.462298649,-0.150173,0.470356,0.234346,-1.23056,0.439905,-0.138613,-0.541958
1581150419.469030431,-0.150254,0.469918,0.234345,-1.2312,0.439075,-0.138737,-0.541011
1581150419.475286098,-0.150323,0.46954,0.234346,-1.23175,0.438367,-0.138851,-0.5402
1581150419.481498605,-0.150406,0.469094,0.234346,-1.2324,0.437553,-0.139033,-0.539266
1581150419.488176917,-0.150478,0.468711,0.234346,-1.23295,0.436852,-0.139216,-0.538501
1581150419.494343376,-0.150552,0.468337,0.234346,-1.23351,0.43614,-0.139401,-0.537704
1581150419.501151442,-0.150636,0.467905,0.234345,-1.23416,0.435304,-0.139616,-0.536799
1581150419.507211799,-0.150711,0.467529,0.234344,-1.23471,0.434602,-0.139797,-0.536014
1581150419.547158030,-0.151178,0.464997,0.234347,-1.2384,0.429971,-0.140758,-0.530862
1581150419.553289739,-0.15124,0.464614,0.234346,-1.23895,0.429261,-0.140902,-0.530084
1581150419.561140663,-0.151318,0.464113,0.234345,-1.23968,0.428335,-0.141113,-0.529038
