timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581150555.906751821,-0.145592,0.4944,0.234345,-1.19533,0.487871,-0.12962,-0.594964
1581150555.912889939,-0.1456,0.494306,0.234345,-1.19553,0.487518,-0.129666,-0.594549
1581150555.919505045,-0.14561,0.494192,0.234344,-1.19577,0.487146,-0.129713,-0.594153
1581150555.925938949,-0.145627,0.49402,0.234344,-1.1961,0.486644,-0.129778,-0.593606
1581150555.932541943,-0.145659,0.493836,0.234345,-1.19643,0.486148,-0.129852,-0.593047
1581150555.939391920,-0.145709,0.493588,0.234347,-1.19686,0.485519,-0.129969,-0.592351
1581150555.945730508,-0.14576,0.493345,0.234348,-1.19727,0.484929,-0.13009,-0.591736
1581150555.952372337,-0.145827,0.493017,0.234347,-1.19778,0.484187,-0.130236,-0.590904
1581150555.958728004,-0.145893,0.492701,0.234347,-1.19825,0.483493,-0.130355,-0.590143
1581150555.998937012,-0.145991,0.492238,0.234347,-1.19894,0.482485,-0.130512,-0.589081
1581150556.005685182,-0.14651,0.489518,0.234345,-1.20273,0.476901,-0.131667,-0.583104
1581150556.011888775,-0.146601,0.489005,0.234346,-1.20342,0.475889,-0.131882,-0.582029
1581150556.018760988,-0.146678,0.488566,0.234346,-1.20402,0.47504,-0.132035,-0.581094
1581150556.024800378,-0.146766,0.48806,0.234346,-1.20471,0.474064,-0.132183,-0.580021
1581150556.031640789,-0.146837,0.487638,0.234346,-1.2053,0.473238,-0.132291,-0.579094
1581150556.037659148,-0.146908,0.487215,0.234345,-1.20589,0.472436,-0.132402,-0.578205
1581150556.044537141,-0.146986,0.486726,0.234345,-1.20657,0.471517,-0.132541,-0.577166
1581150556.050905869,-0.147063,0.486256,0.234345,-1.20724,0.470584,-0.132676,-0.576143
1581150556.057681479,-0.147126,0.48587,0.234345,-1.20781,0.46979,-0.132794,-0.575271
1581150556.065734921,-0.147212,0.485365,0.234346,-1.20857,0.468751,-0.132971,-0.574126
1581150556.105702328,-0.147673,0.48285,0.234346,-1.21225,0.463554,-0.134062,-0.568349
1581150556.111855215,-0.147746,0.482474,0.234345,-1.21281,0.462783,-0.13421,-0.567478
1581150556.118439752,-0.147827,0.482047,0.234344,-1.21345,0.461883,-0.134367,-0.566464
1581150556.124640345,-0.147898,0.481684,0.234345,-1.214,0.461095,-0.134491,-0.5656
1581150556.131505787,-0.147978,0.481257,0.234345,-1.21465,0.460179,-0.134637,-0.56459
1581150556.137751435,-0.148047,0.480879,0.234345,-1.2152,0.459406,-0.134767,-0.56373
1581150556.144561692,-0.148127,0.480436,0.234345,-1.21584,0.458514,-0.134921,-0.562728
1581150556.151319233,-0.148209,0.480004,0.234345,-1.21649,0.457609,-0.135089,-0.561716
1581150556.157500261,-0.148281,0.479638,0.234345,-1.21705,0.456844,-0.135249,-0.560851
1581150556.164295692,-0.148364,0.47921,0.234346,-1.21769,0.455952,-0.135442,-0.559851
1581150556.170592911,-0.148435,0.478841,0.234346,-1.21825,0.455187,-0.135599,-0.559
1581150556.178680701,-0.148519,0.478403,0.234345,-1.21889,0.454291,-0.13578,-0.558051
1581150556.218701976,-0.149009,0.475866,0.234345,-1.22268,0.449142,-0.136696,-0.55242
1581150556.225460741,-0.149084,0.475433,0.234345,-1.22333,0.448273,-0.136872,-0.551457
1581150556.231748861,-0.14915,0.475053,0.234345,-1.22388,0.447543,-0.137056,-0.550639
1581150556.238835021,-0.149223,0.474612,0.234346,-1.22453,0.446699,-0.137288,-0.549676
1581150556.244976566,-0.149297,0.474175,0.234345,-1.22519,0.445848,-0.13753,-0.54871
1581150556.251634330,-0.149361,0.4738,0.234345,-1.22575,0.445112,-0.13773,-0.547895
1581150556.257937686,-0.149438,0.473364,0.234345,-1.2264,0.444258,-0.137933,-0.546936
1581150556.265629859,-0.149514,0.472924,0.234345,-1.22704,0.443403,-0.138089,-0.545985
1581150556.272473441,-0.149596,0.47249,0.234346,-1.22769,0.442541,-0.138218,-0.545038
1581150556.278623305,-0.149669,0.47212,0.234346,-1.22824,0.44181,-0.13833,-0.544231
1581150556.285429245,-0.149757,0.471687,0.234345,-1.22889,0.440983,-0.138455,-0.543278
1581150556.324559233,-0.150231,0.469241,0.234346,-1.2325,0.436422,-0.139328,-0.538116
1581150556.334082110,-0.150314,0.468797,0.234346,-1.23314,0.435585,-0.139541,-0.537199
1581150556.337554807,-0.150385,0.468423,0.234346,-1.2337,0.434883,-0.139722,-0.53643
1581150556.344278853,-0.150472,0.467992,0.234346,-1.23434,0.43408,-0.139926,-0.535513
1581150556.350473748,-0.150547,0.467619,0.234346,-1.23489,0.433393,-0.140081,-0.534764
1581150556.356874203,-0.150632,0.467177,0.234346,-1.23554,0.43258,-0.140248,-0.533855
1581150556.364653356,-0.150721,0.466733,0.234346,-1.23619,0.43177,-0.140411,-0.532966
1581150556.371494002,-0.150807,0.466294,0.234344,-1.23683,0.430965,-0.140565,-0.532069
1581150556.377687620,-0.150882,0.465925,0.234344,-1.23738,0.430271,-0.1407,-0.531289
1581150556.384424426,-0.150968,0.46548,0.234345,-1.23802,0.429445,-0.140863,-0.530393
1581150556.390721292,-0.151039,0.465089,0.234345,-1.23857,0.428745,-0.141012,-0.5296
1581150556.444090949,-0.151578,0.461689,0.234345,-1.24343,0.422693,-0.142215,-0.522798
1581150556.451339477,-0.151654,0.461173,0.234346,-1.24416,0.421794,-0.142354,-0.521766
1581150556.457569982,-0.151711,0.460782,0.234346,-1.24471,0.421119,-0.14246,-0.521014
1581150556.505013730,-0.151858,0.459897,0.234346,-1.24601,0.419535,-0.142782,-0.519256
1581150556.511966897,-0.152307,0.457431,0.234345,-1.24957,0.415278,-0.143926,-0.514486
1581150556.518406620,-0.15239,0.456983,0.234345,-1.2502,0.414527,-0.144092,-0.51363
1581150556.525403077,-0.152471,0.456536,0.234345,-1.25084,0.413769,-0.144229,-0.512796
1581150556.531886600,-0.152544,0.456161,0.234345,-1.25139,0.41312,-0.144339,-0.512055
1581150556.538665704,-0.152629,0.455719,0.234345,-1.25203,0.412365,-0.144474,-0.511213
1581150556.545592840,-0.152715,0.455273,0.234347,-1.25267,0.411607,-0.144616,-0.510348
1581150556.552472176,-0.152802,0.454834,0.234346,-1.2533,0.410836,-0.144766,-0.509487
1581150556.559458492,-0.152874,0.454457,0.234346,-1.25385,0.410186,-0.14491,-0.508764
1581150556.566803612,-0.152972,0.453958,0.234345,-1.25458,0.409337,-0.145112,-0.507788
1581150556.573645393,-0.153057,0.453521,0.234345,-1.25521,0.408599,-0.145293,-0.506949
1581150556.580476786,-0.153142,0.453078,0.234345,-1.25585,0.407846,-0.145473,-0.506101
1581150556.619781112,-0.153579,0.450581,0.234345,-1.25946,0.403627,-0.146414,-0.501337
1581150556.625830896,-0.153639,0.450206,0.234344,-1.25999,0.403029,-0.146532,-0.50063
1581150556.632548841,-0.153707,0.44976,0.234345,-1.26062,0.402336,-0.146678,-0.499829
1581150556.638827836,-0.153767,0.449378,0.234345,-1.26117,0.401732,-0.146814,-0.499145
1581150556.645644237,-0.153837,0.448933,0.234345,-1.2618,0.401023,-0.146981,-0.498317
1581150556.651895911,-0.153901,0.448563,0.234345,-1.26234,0.400419,-0.147129,-0.497631
1581150556.658849436,-0.153979,0.448132,0.234346,-1.26298,0.399718,-0.147305,-0.496822
1581150556.666730492,-0.154074,0.447628,0.234347,-1.26371,0.398917,-0.147496,-0.495906
1581150556.672850413,-0.154159,0.447185,0.234346,-1.26434,0.398192,-0.147658,-0.49512
1581150556.679693577,-0.154233,0.446816,0.234346,-1.26488,0.397579,-0.147803,-0.494416
1581150556.686599584,-0.154318,0.446391,0.234346,-1.2655,0.396867,-0.147956,-0.49363
1581150556.726985794,-0.15481,0.44387,0.234347,-1.26908,0.392758,-0.14881,-0.488905
1581150556.733595468,-0.154882,0.443491,0.234346,-1.26962,0.392158,-0.148964,-0.488213
