timestamp,va1,va2,va3,va4,va5,va6,va7
1581137325.359864129,-0.00693061,-0.0201378,-7.17806e-05,-0.0435615,-0.0735139,-0.00987351,0.0807029
1581137325.366471701,-0.00671503,-0.0220313,-3.77375e-05,-0.0436477,-0.0700023,-0.00941237,0.0791091
1581137325.373388353,-0.00746853,-0.0296949,-0.000102413,-0.0555146,-0.0837158,-0.0129995,0.0930706
1581137325.379712272,-0.00794173,-0.0384646,-0.000216353,-0.067987,-0.0951781,-0.0208955,0.104423
1581137325.386718522,-0.00783926,-0.0418524,-0.000128939,-0.071817,-0.0993249,-0.0225895,0.110257
1581137325.393723516,-0.00726108,-0.0434019,-0.000137162,-0.0701508,-0.0983556,-0.0212345,0.108596
1581137325.400377904,-0.00876108,-0.0561723,-1.7813e-05,-0.0854471,-0.122954,-0.0245203,0.130143
1581137325.406864616,-0.0111009,-0.0625987,0.000194599,-0.0910278,-0.131888,-0.0247759,0.142543
1581137325.413443877,-0.0120511,-0.0616551,0.00035473,-0.0889306,-0.129189,-0.0222039,0.136732
1581137325.457767711,-0.0130019,-0.0719829,-3.2543e-05,-0.0991867,-0.139735,-0.0244702,0.151775
1581137325.463820607,-0.0133789,-0.0764146,9.91616e-05,-0.104957,-0.143121,-0.0349978,0.155543
1581137325.470626454,-0.0134056,-0.0766577,0.000241221,-0.107365,-0.148035,-0.036645,0.162277
1581137325.477571088,-0.0101041,-0.0619958,0.000141562,-0.0851059,-0.118488,-0.0278525,0.129256
1581137325.484320134,-0.0114912,-0.0718311,0,-0.0987492,-0.13246,-0.0272687,0.149982
1581137325.490738804,-0.0116976,-0.0746671,-0.00025369,-0.103841,-0.142242,-0.0229254,0.158608
1581137325.497398900,-0.00942927,-0.0580405,0,-0.0829366,-0.116674,-0.0167542,0.129639
1581137325.504544225,-0.0105543,-0.064025,1.72655e-05,-0.0943935,-0.130649,-0.0192705,0.145103
1581137325.664703189,-0.0116658,-0.0624377,-5.9918e-06,-0.0928646,-0.125301,-0.0245905,0.13882
1581137325.670834683,-0.0108727,-0.0642476,3.49843e-05,-0.0947751,-0.124951,-0.0186664,0.138345
1581137325.677415987,-0.0102981,-0.0610592,0,-0.0891319,-0.116061,-0.0173235,0.128904
1581137325.725033192,-0.0109421,-0.0630878,2.88472e-05,-0.0932426,-0.119554,-0.0263306,0.134933
1581137325.731970723,-0.0124697,-0.0635159,-2.59433e-05,-0.0924504,-0.119418,-0.0256658,0.131606
1581137325.738329702,-0.0117691,-0.0605309,-7.61662e-05,-0.0886491,-0.110028,-0.0226241,0.12428
1581137325.745257507,-0.0127347,-0.064815,-7.90451e-05,-0.0958612,-0.118683,-0.0236952,0.133573
1581137325.756800647,-0.010506,-0.0519697,-0.000142194,-0.0768128,-0.0978868,-0.0185779,0.106156
1581137325.763588814,-0.0131725,-0.0683275,5.42955e-05,-0.100271,-0.126916,-0.0250256,0.140125
1581137325.770494743,-0.011857,-0.0633859,-2.57395e-05,-0.092342,-0.116229,-0.0251896,0.128848
1581137325.776854630,-0.0125441,-0.0652914,0,-0.0965626,-0.123597,-0.0287179,0.134248
1581137325.783741281,-0.0112434,-0.0578258,9.40841e-05,-0.0870116,-0.108298,-0.0276239,0.120478
1581137325.790556245,-0.0125106,-0.0626051,8.66361e-05,-0.0922096,-0.112464,-0.0289893,0.1328
1581137325.796754984,-0.0132713,-0.0665743,-2.71962e-05,-0.0949119,-0.117629,-0.0279659,0.135215
1581137325.808376490,-0.0123068,-0.0638837,-0.000146299,-0.0916386,-0.113312,-0.0237531,0.130599
1581137325.848140986,-0.0118969,-0.0627859,6.78358e-06,-0.0899762,-0.111118,-0.0184403,0.126756
1581137325.855853013,-0.0103653,-0.0619755,5.21723e-05,-0.0896063,-0.110607,-0.0269229,0.121008
1581137325.862737961,-0.0108369,-0.0698576,-1.86424e-05,-0.0994611,-0.122119,-0.0320169,0.135569
1581137325.869596522,-0.00864414,-0.0559898,-0.000131374,-0.0803545,-0.0978933,-0.025512,0.106252
1581137325.876513621,-0.0095653,-0.0632191,-7.76989e-05,-0.092174,-0.112546,-0.029706,0.122899
1581137325.883489134,-0.00949955,-0.0632456,6.13565e-05,-0.0926206,-0.114696,-0.029524,0.127815
1581137325.889802457,-0.00943691,-0.0630313,0.000173468,-0.0918625,-0.114603,-0.0293342,0.121943
1581137325.896764578,-0.00886213,-0.0608407,3.79083e-05,-0.0864034,-0.106262,-0.02434,0.117482
1581137325.903602361,-0.00982894,-0.0648164,-0.000149584,-0.0934673,-0.113773,-0.0240488,0.123218
1581137325.910373012,-0.00848018,-0.0538089,-3.46442e-05,-0.07957,-0.0960869,-0.0192732,0.105037
1581137325.916565760,-0.0118597,-0.068663,0.000180268,-0.100637,-0.123705,-0.0256075,0.135258
1581137325.960810682,-0.011356,-0.0627593,-4.07673e-06,-0.0906255,-0.10607,-0.0241049,0.120712
1581137325.967502525,-0.0121949,-0.0666154,-0.000126569,-0.0959049,-0.10942,-0.0230428,0.127328
1581137325.973710072,-0.0118815,-0.0634177,1.75173e-05,-0.0928106,-0.108291,-0.0223271,0.122887
1581137325.980721996,-0.0113542,-0.0593228,9.55712e-05,-0.0874311,-0.101278,-0.018981,0.115807
1581137325.987430260,-0.0123704,-0.0642653,6.97e-05,-0.0913931,-0.106295,-0.0201324,0.120647
1581137325.993813076,-0.0105878,-0.0538874,1.73898e-05,-0.0792477,-0.089839,-0.0165995,0.105417
1581137326.000530623,-0.0138169,-0.069132,-0.000114036,-0.101375,-0.115522,-0.0203262,0.132258
1581137326.006944724,-0.0126989,-0.0644439,-0.000150854,-0.0944561,-0.110266,-0.018609,0.125737
1581137326.013577283,-0.0116804,-0.0596347,5.6887e-05,-0.0857734,-0.0998601,-0.0186299,0.114387
1581137326.020386420,-0.0125556,-0.0654487,2.66204e-05,-0.0942155,-0.106351,-0.0254661,0.123178
1581137326.026595137,-0.0117775,-0.0604519,2.87966e-05,-0.086656,-0.0970762,-0.0276439,0.116882
1581137326.033560797,-0.0122805,-0.0631681,-8.69699e-05,-0.0906688,-0.104464,-0.0295793,0.118474
1581137326.076615023,-0.0105949,-0.06281,1.95698e-05,-0.0904833,-0.103525,-0.0251864,0.114645
1581137326.082842660,-0.00971711,-0.0644325,4.35421e-05,-0.0925564,-0.103663,-0.0227168,0.115064
1581137326.089760510,-0.00855543,-0.0545074,-3.46139e-05,-0.0789712,-0.0873779,-0.0193168,0.0958831
1581137326.096407768,-0.0111015,-0.0676991,-2.84419e-05,-0.100141,-0.113188,-0.0255685,0.127321
1581137326.103492881,-0.0110078,-0.0625955,0.000122028,-0.0918538,-0.103332,-0.0269748,0.114506
1581137326.109894855,-0.0114583,-0.0640463,5.23626e-05,-0.0917801,-0.102823,-0.0290778,0.116241
1581137326.116567970,-0.0121764,-0.0644668,6.97703e-05,-0.0914188,-0.101416,-0.0286878,0.118162
1581137326.123566365,-0.0115098,-0.0588213,-0.000103683,-0.0854512,-0.0946873,-0.0231326,0.106114
1581137326.163593838,-0.0120956,-0.0625255,-4.35033e-05,-0.0898504,-0.0998992,-0.0185146,0.11335
1581137326.169848443,-0.0105359,-0.0541503,0.000230385,-0.0789969,-0.0887246,-0.0145588,0.0998382
1581137326.176473341,-0.0133002,-0.0699718,0.000103459,-0.09914,-0.106943,-0.0211449,0.123596
1581137326.219347506,-0.0114344,-0.0624447,-5.868e-05,-0.0899897,-0.0963952,-0.0289617,0.112364
1581137326.226084220,-0.0108996,-0.0623469,-1.73896e-05,-0.0909867,-0.0991849,-0.0224685,0.109648
1581137326.232618284,-0.00975475,-0.058245,0.000141789,-0.0836906,-0.0916342,-0.0167967,0.104448
1581137326.239397670,-0.0100183,-0.0634954,0.000182789,-0.0907039,-0.0987098,-0.0185568,0.110958
1581137326.246156134,-0.00972675,-0.0657199,-0.000168467,-0.092382,-0.0974768,-0.0185225,0.109167
1581137326.253657531,-0.00979221,-0.0670109,-0.00022735,-0.096631,-0.102592,-0.0196575,0.11926
1581137326.260862358,-0.00775107,-0.0542047,5.27898e-05,-0.0781793,-0.0833491,-0.0174201,0.0934439
1581137326.267524222,-0.00871476,-0.0617816,0.000333533,-0.088268,-0.0931171,-0.0213636,0.106861
1581137326.274386042,-0.00872639,-0.0642157,0.000105246,-0.091149,-0.0935819,-0.0251092,0.112724
1581137326.280745514,-0.00851805,-0.0599609,-0.000191196,-0.0858019,-0.087647,-0.0246173,0.101614
1581137326.287371350,-0.00933666,-0.0636142,-0.000211203,-0.0915274,-0.0955876,-0.0266108,0.111943
1581137326.293945914,-0.00838032,-0.054909,8.91497e-05,-0.0786235,-0.0836606,-0.023768,0.0987541
1581137326.337726873,-0.0118314,-0.0635863,4.62808e-05,-0.0893548,-0.0938258,-0.0228856,0.106846
1581137326.344627158,-0.0122324,-0.0600509,-0.000185213,-0.0857028,-0.0877974,-0.0193884,0.104392
1581137326.352543511,-0.010037,-0.0505945,-0.000155675,-0.0719876,-0.0723907,-0.0166655,0.0854085
1581137326.359413531,-0.014089,-0.0710126,3.43804e-05,-0.0991821,-0.103855,-0.0250319,0.121747
1581137326.366277462,-0.0123849,-0.0645381,0.000131571,-0.0886763,-0.0924549,-0.0251907,0.109762
1581137326.373135630,-0.0122418,-0.0631647,-6.89268e-05,-0.0886305,-0.0900502,-0.0254658,0.104447
1581137326.379817720,-0.0128121,-0.0620847,-7.76357e-05,-0.0873293,-0.0900038,-0.0239935,0.107682
1581137326.419831638,-0.0117813,-0.0614637,3.04999e-06,-0.0869015,-0.0893649,-0.0218001,0.101767
1581137326.426499668,-0.0113837,-0.0635465,0.000113225,-0.0891272,-0.0897455,-0.0177331,0.101303
1581137326.432996438,-0.010841,-0.064355,5.25006e-05,-0.0898083,-0.0912223,-0.0179897,0.0987682
1581137326.439973717,-0.0106267,-0.0629128,-0.000103763,-0.0893628,-0.0896619,-0.0200428,0.103145
1581137326.485550677,-0.00135799,-0.00822873,-5.38288e-06,-0.0118653,-0.0118588,-0.00316686,0.0133888
1581137326.492199474,-0.0601411,-0.374568,0.000206695,-0.531738,-0.533776,-0.162146,0.613598
1581137326.498545361,-0.0105052,-0.0580267,-0.000159022,-0.0829755,-0.0828445,-0.0148926,0.0944911
1581137326.505433170,-0.0122051,-0.0625346,-4.38783e-05,-0.0908494,-0.0903264,-0.0168555,0.102967
1581137326.512408184,-0.0125895,-0.0611441,0.000113276,-0.0890153,-0.0904424,-0.0160832,0.101291
1581137326.518602617,-0.0121954,-0.0586097,0.000126124,-0.0841162,-0.0848497,-0.015203,0.0986886
1581137326.525723559,-0.0130709,-0.0657758,-7.96056e-06,-0.0930784,-0.0922786,-0.0171893,0.105529
1581137326.532600763,-0.0116892,-0.0590592,-0.000179253,-0.0833999,-0.0829471,-0.0175196,0.0932494
1581137326.539409827,-0.0121147,-0.0616795,-0.000174181,-0.0898454,-0.090368,-0.0255532,0.102692
1581137326.579978850,-0.011223,-0.0604139,2.76141e-05,-0.0865368,-0.0848026,-0.0269892,0.0994064
1581137326.586678600,-0.0109849,-0.0632892,0.000105882,-0.0885325,-0.0838985,-0.0195523,0.097744
1581137326.593335192,-0.0102372,-0.0586712,-4.76222e-05,-0.0832024,-0.0778143,-0.01737,0.0937729
1581137326.636134692,-0.0101879,-0.0618831,1.40601e-06,-0.0875362,-0.0831459,-0.0207705,0.0973394
1581137326.642962070,-0.00957585,-0.061848,-6.94605e-05,-0.0887698,-0.0822603,-0.0255935,0.097981
1581137326.649507161,-0.00885415,-0.058424,9.47435e-06,-0.0825122,-0.0792057,-0.0238607,0.0869203
1581137326.657429127,-0.00937938,-0.0627199,0,-0.0881129,-0.0837831,-0.0259039,0.0977973
1581137326.664563553,-0.00922537,-0.059627,-6.7577e-05,-0.0855544,-0.0800749,-0.0246517,0.0957936
1581137326.677908454,-0.00894257,-0.0580785,0,-0.0816512,-0.0760346,-0.0180295,0.0905194
1581137326.684592492,-0.010468,-0.0677013,0.000186757,-0.0949686,-0.0892425,-0.0201983,0.10694
1581137326.691413447,-0.0104162,-0.0632519,4.38828e-05,-0.0898496,-0.0860815,-0.0182788,0.0959309
1581137326.697793676,-0.0110871,-0.0628536,-0.000159915,-0.0891055,-0.0851006,-0.0186295,0.0983892
1581137326.704823505,-0.0107323,-0.0561783,-1.84464e-05,-0.079118,-0.074543,-0.0176381,0.0889006
