timestamp,x,y,z,a,b,c
1581138005.877634177,-0.000170102,-0.000404051,-5.99137e-15,-nan,-nan,-nan
1581138005.915048614,-0.000346035,-0.000807372,-9.01867e-15,-nan,-nan,-nan
1581138005.921769855,-0.000605947,0.000113808,-1.26936e-14,-nan,-nan,-nan
1581138005.928560989,-0.000755575,0.00121784,-1.32891e-14,-nan,-nan,-nan
1581138005.935533153,-0.00107835,0.0020211,-2.48685e-14,-nan,-nan,-nan
1581138005.941970025,-0.00188044,0.00389038,-7.0804e-14,-nan,-nan,-nan
1581138005.948927470,-0.00212559,0.0056732,-8.42251e-14,-nan,-nan,-nan
1581138005.955752084,-0.00192134,0.00685334,-7.6469e-14,-nan,-nan,-nan
1581138005.962750526,-0.00197888,0.00837867,-7.84742e-14,-nan,-nan,-nan
1581138005.969577906,-0.0019043,0.0124576,-8.97337e-14,-nan,-nan,-nan
1581138005.976463824,-0.00184672,0.0142557,-9.13199e-14,-nan,-nan,-nan
1581138006.020528079,-0.00185618,0.0196269,-1.11075e-13,-nan,-nan,-nan
1581138006.026846120,-0.00343334,0.0228221,-2.07813e-13,-nan,-nan,-nan
1581138006.033712632,-0.00276093,0.0178503,-1.65299e-13,-nan,-nan,-nan
1581138006.040460044,-0.00264941,0.0206303,-1.58156e-13,-nan,-nan,-nan
1581138006.079908372,-0.00141139,0.0188121,-8.03157e-14,-nan,-nan,-nan
1581138006.087736023,-0.00124965,0.0166628,-7.63247e-14,-nan,-nan,-nan
1581138006.094552247,-0.0015189,0.0175512,-8.43485e-14,-nan,-nan,-nan
1581138006.100934180,-0.00179886,0.0150577,-8.98637e-14,-nan,-nan,-nan
1581138006.107716572,-0.00225579,0.0154661,-1.12779e-13,-nan,-nan,-nan
1581138006.114551965,-0.00230044,0.0154902,-1.1588e-13,-nan,-nan,-nan
1581138006.120813021,-0.00228722,0.0181138,-1.2002e-13,-nan,-nan,-nan
1581138006.130944515,-0.00187388,0.0133913,-9.10415e-14,-nan,-nan,-nan
1581138006.169916852,-0.00206535,0.0154506,-1.01475e-13,-nan,-nan,-nan
1581138006.176657079,-0.00285057,0.0140369,-1.48789e-13,-nan,-nan,-nan
1581138006.184485784,-0.00347891,0.0160665,-1.86351e-13,-nan,-nan,-nan
1581138006.190883014,-0.00385879,0.0180195,-2.13464e-13,-nan,-nan,-nan
1581138006.229809164,-0.00168401,0.0159319,-8.47105e-14,-nan,-nan,-nan
1581138006.236682992,-0.00119662,0.0170953,-5.79038e-14,-nan,-nan,-nan
1581138006.242845472,-0.00117508,0.0163793,-5.86353e-14,-nan,-nan,-nan
1581138006.249493570,-0.00133657,0.0185859,-7.05615e-14,-nan,-nan,-nan
1581138006.255767143,-0.00141332,0.0149226,-7.17554e-14,-nan,-nan,-nan
1581138006.262078293,-0.00277613,0.0178506,-1.45741e-13,-nan,-nan,-nan
1581138006.268739363,-0.0025875,0.0139476,-1.34622e-13,-nan,-nan,-nan
1581138006.312906179,-0.00235764,0.0163513,-1.26871e-13,-nan,-nan,-nan
1581138006.319862237,-0.00188401,0.0163054,-9.60101e-14,-nan,-nan,-nan
1581138006.326031640,-0.00203857,0.017124,-1.07703e-13,-nan,-nan,-nan
1581138006.337341909,-0.00222703,0.0167689,-1.17181e-13,-nan,-nan,-nan
1581138006.339596240,-0.00232619,0.0161787,-1.2826e-13,-nan,-nan,-nan
1581138006.346538022,-0.00238879,0.0165338,-1.29086e-13,-nan,-nan,-nan
1581138006.352894860,-0.00188619,0.0150252,-9.46965e-14,-nan,-nan,-nan
1581138006.359600018,-0.00185074,0.0156702,-8.79588e-14,-nan,-nan,-nan
1581138006.366457067,-0.00172175,0.0171652,-9.17701e-14,-nan,-nan,-nan
1581138006.372736130,-0.00160767,0.0161475,-8.53015e-14,-nan,-nan,-nan
1581138006.379564975,-0.00143484,0.0173096,-7.42326e-14,-nan,-nan,-nan
1581138006.390955486,-0.00113869,0.0159774,-5.68242e-14,-nan,-nan,-nan
1581138006.429629584,-0.00183413,0.0167744,-9.77528e-14,-nan,-nan,-nan
1581138006.436106065,-0.00241388,0.0159736,-1.34445e-13,-nan,-nan,-nan
1581138006.442821964,-0.00278843,0.01685,-1.49365e-13,-nan,-nan,-nan
1581138006.449066645,-0.00287064,0.0176498,-1.51203e-13,-nan,-nan,-nan
1581138006.455691694,-0.00230462,0.0139616,-1.19573e-13,-nan,-nan,-nan
1581138006.462108552,-0.00231622,0.0179154,-1.24037e-13,-nan,-nan,-nan
1581138006.468656860,-0.00153242,0.0160081,-8.56212e-14,-nan,-nan,-nan
1581138006.475109536,-0.00156136,0.0177815,-8.05846e-14,-nan,-nan,-nan
1581138006.482481739,-0.00167458,0.0154491,-8.11644e-14,-nan,-nan,-nan
1581138006.489780079,-0.00172181,0.0151942,-9.07163e-14,-nan,-nan,-nan
1581138006.497857741,-0.00197856,0.0165489,-1.09466e-13,-nan,-nan,-nan
1581138006.540998174,-0.00198915,0.0167477,-1.08185e-13,-nan,-nan,-nan
