timestamp,x,y,z,a,b,c
1581137614.506425417,-0.000253128,-0.000504295,-9.94349e-15,-nan,-nan,-nan
1581137614.513690866,-0.000302062,-0.000289382,-1.51627e-14,-nan,-nan,-nan
1581137614.519827598,-0.000319452,-0.000315058,-1.59267e-14,-nan,-nan,-nan
1581137614.526713159,-0.000281257,-0.000274652,-1.40191e-14,-nan,-nan,-nan
1581137614.571456839,-0.000439537,-0.000615592,-1.75207e-14,-nan,-nan,-nan
1581137614.578066220,-0.000761464,1.70444e-05,-2.05497e-14,-nan,-nan,-nan
1581137614.584814228,-0.000941977,0.00143394,-2.3621e-14,-nan,-nan,-nan
1581137614.591454923,-0.000847952,0.00163554,-1.58568e-14,-nan,-nan,-nan
1581137614.598300807,-0.00105372,0.0037872,-2.45118e-14,-nan,-nan,-nan
1581137614.604532397,-0.00121111,0.00542557,-3.53328e-14,-nan,-nan,-nan
1581137614.611403353,-0.0019408,0.0070937,-7.47251e-14,-nan,-nan,-nan
1581137614.617903187,-0.00220154,0.00764514,-9.16061e-14,-nan,-nan,-nan
1581137614.666964338,-0.00177607,0.0175312,-9.73013e-14,-nan,-nan,-nan
1581137614.673778284,-0.00149173,0.0174685,-8.81724e-14,-nan,-nan,-nan
1581137614.680444396,-0.00259196,0.0217352,-1.57507e-13,-nan,-nan,-nan
1581137614.724103724,-0.0023628,0.0197168,-1.41792e-13,-nan,-nan,-nan
1581137614.730786359,-0.00138701,0.0176763,-7.54362e-14,-nan,-nan,-nan
1581137614.737640905,-0.00115988,0.0159813,-6.01646e-14,-nan,-nan,-nan
1581137614.744485265,-0.00135714,0.0188596,-8.32945e-14,-nan,-nan,-nan
1581137614.750879961,-0.00127549,0.0152148,-6.97368e-14,-nan,-nan,-nan
1581137614.757606139,-0.0018184,0.0172523,-8.70522e-14,-nan,-nan,-nan
1581137614.764493126,-0.00203676,0.0154077,-9.70018e-14,-nan,-nan,-nan
1581137614.770777814,-0.00232002,0.0158601,-1.15543e-13,-nan,-nan,-nan
1581137614.778921888,-0.00213623,0.0159528,-1.10901e-13,-nan,-nan,-nan
1581137614.785831732,-0.00205453,0.0138958,-9.57597e-14,-nan,-nan,-nan
1581137614.792504557,-0.00228755,0.0149005,-1.07587e-13,-nan,-nan,-nan
1581137614.799407166,-0.00232558,0.0142171,-1.08326e-13,-nan,-nan,-nan
1581137614.841847624,-0.00210371,0.0155524,-1.04532e-13,-nan,-nan,-nan
1581137614.848664043,-0.00305683,0.015112,-1.68467e-13,-nan,-nan,-nan
1581137614.855307873,-0.00375326,0.0162631,-1.98852e-13,-nan,-nan,-nan
