timestamp,fx,fy,fz,tx,ty,tz
1581136512.147608553,-2.77218,3.6594,-1.74515,2.37717,2.01715,0.176772
1581136512.155015556,-2.81267,4.29269,0.755297,2.6029,2.06696,0.154898
1581136512.161083593,-2.54807,4.37175,1.35114,2.60512,2.02233,0.158129
1581136512.168059218,-2.71766,4.43273,1.47046,2.62973,2.03617,0.157358
1581136512.174903618,-2.4001,4.29854,1.76725,2.57038,1.96016,0.161983
1581136512.181606385,-2.44433,4.07354,1.84314,2.5086,1.92428,0.164482
1581136512.188424560,-2.58519,3.90902,1.76604,2.46811,1.91141,0.167119
1581136512.194946482,-2.69337,3.57559,1.61482,2.38255,1.87865,0.170739
1581136512.201854595,-2.96371,3.68269,1.47667,2.43894,1.92541,0.166951
1581136512.208089590,-2.84276,3.86245,1.31027,2.49591,1.93265,0.167141
1581136512.216674195,-2.75214,3.99379,1.32748,2.525,1.92931,0.168009
1581136512.223088688,-2.92657,4.15178,1.07397,2.57096,1.96174,0.167058
1581136512.265694156,-2.23937,4.72953,2.14546,2.74865,1.9559,0.171443
1581136512.271842138,-2.14663,4.75599,2.32361,2.76262,1.95012,0.175276
1581136512.278141669,-2.50559,4.88614,1.97081,2.83266,2.0221,0.172209
1581136512.284892462,-2.7821,4.78597,1.57222,2.79748,2.03139,0.178417
1581136512.290981194,-2.44685,4.71934,1.56964,2.7691,1.98395,0.183681
1581136512.297733991,-2.14314,4.5875,1.81434,2.72516,1.93112,0.189098
1581136512.303870705,-2.33317,4.55342,1.98276,2.74272,1.95804,0.186641
1581136512.310733134,-2.49827,4.46292,1.92427,2.72732,1.96852,0.187859
1581136512.318737860,-2.60912,4.55896,1.61498,2.75803,1.98937,0.186141
1581136512.325010803,-2.00921,4.45803,2.10562,2.70115,1.89465,0.195018
1581136512.335215057,-2.13709,4.59005,2.18829,2.7716,1.9382,0.192777
1581136512.374976859,-2.13516,4.87771,2.30469,2.9023,1.96565,0.181424
1581136512.416650588,-2.49712,4.94957,2.06942,2.89679,1.97863,0.167969
1581136512.423017141,-2.49503,4.79921,1.96602,2.86001,1.962,0.170502
1581136512.429751866,-2.55891,4.78166,2.11405,2.87368,1.96986,0.168572
1581136512.436018456,-2.55317,4.89883,1.99898,2.94818,2.00356,0.162698
1581136512.442960686,-2.43383,4.99003,2.04063,2.96426,1.99075,0.162775
1581136512.449111637,-2.57947,5.09557,2.24547,2.98885,2.00668,0.159022
1581136512.455907764,-2.60792,5.10762,2.3973,2.98472,2.00012,0.15746
1581136512.462679188,-2.4945,5.19166,2.42348,3.02231,2.00002,0.153386
1581136512.468829520,-2.32823,5.21428,2.4912,3.03302,1.98423,0.154051
1581136512.508122284,-2.7407,5.41841,2.19149,3.18046,2.07614,0.141301
1581136512.515848335,-2.56485,5.60606,2.22989,3.23216,2.07441,0.140754
1581136512.567084439,-2.86627,5.75487,2.36194,3.35676,2.14972,0.14408
1581136512.574606554,-2.74767,5.85838,2.32392,3.38272,2.14435,0.146705
1581136512.580831976,-2.54487,5.83107,2.50779,3.36108,2.10884,0.149809
1581136512.587685308,-2.59399,5.91362,2.76045,3.40586,2.13107,0.147839
1581136512.594062715,-2.59268,5.85406,2.64389,3.39092,2.12521,0.147723
1581136512.600948949,-2.99193,5.90161,2.49958,3.42747,2.18097,0.143806
1581136512.607062723,-2.86716,5.83585,2.75519,3.40241,2.15359,0.14514
1581136512.614848983,-2.73188,5.84444,2.76223,3.4125,2.14466,0.14487
1581136512.621834761,-2.83333,6.04201,2.80818,3.48916,2.1838,0.139693
1581136512.661201214,-2.9044,5.99212,2.43461,3.47552,2.16101,0.131172
1581136512.667907815,-2.99847,6.00388,2.42433,3.46608,2.15926,0.128189
1581136512.674111507,-2.65015,5.98182,2.75165,3.44462,2.10667,0.126873
1581136512.718111159,-2.92235,6.314,2.613,3.59745,2.17765,0.11232
1581136512.724697744,-2.8529,6.28032,2.36921,3.58788,2.16571,0.114828
1581136512.731698925,-2.95037,6.31139,2.26304,3.59375,2.17329,0.116665
1581136512.738098064,-2.95978,6.17229,2.26195,3.55388,2.15707,0.118796
1581136512.745121368,-2.81789,6.21013,2.46261,3.57297,2.14653,0.117188
1581136512.751949158,-2.83364,6.21548,2.49576,3.58691,2.15263,0.115623
1581136512.759565508,-2.95511,6.26475,2.51426,3.60338,2.16688,0.111777
1581136512.766089031,-2.75852,6.37374,2.62958,3.6405,2.1588,0.110557
1581136512.772899702,-2.78032,6.37147,2.64515,3.62945,2.15092,0.110328
1581136512.780009130,-2.85815,6.42644,2.74887,3.65548,2.16408,0.109532
1581136512.786112688,-2.82708,6.40334,2.55819,3.66007,2.16226,0.109266
1581136512.862277504,-3.00157,6.45253,2.71399,3.7486,2.20319,0.105724
1581136512.868667101,-2.81413,6.51286,2.75485,3.7745,2.19271,0.107435
1581136512.875723162,-3.02648,6.58118,2.61727,3.80888,2.22413,0.105821
1581136512.882156794,-3.0662,6.66422,2.75996,3.83429,2.23167,0.106333
1581136512.888984104,-3.0172,6.74077,2.89209,3.85895,2.23045,0.107016
1581136512.895690456,-2.74953,6.84122,3.03315,3.87915,2.20707,0.108835
1581136512.902124721,-2.78349,6.92506,3.28947,3.91254,2.2195,0.107592
1581136512.908875959,-3.01817,7.04641,3.14262,3.97082,2.26543,0.1037
1581136512.916065038,-3.08306,7.10189,2.8767,3.98719,2.276,0.102365
1581136512.922980272,-2.92797,7.02744,2.93041,3.95237,2.24524,0.105051
1581136512.929624880,-3.01244,6.97746,3.02711,3.9471,2.25021,0.102958
1581136512.968890750,-2.95434,6.90849,3.00165,3.94402,2.24477,0.10099
1581136513.013910708,-2.95492,6.85284,2.61865,3.92204,2.20825,0.0857328
1581136513.020820820,-2.6486,6.8225,2.66261,3.88954,2.1617,0.0870767
1581136513.027705486,-2.59458,6.93673,2.61663,3.94443,2.17785,0.0830308
1581136513.034131209,-2.88501,6.92933,2.62669,3.95636,2.21216,0.0791555
1581136513.040937188,-3.07976,6.9374,2.52869,3.9636,2.23543,0.0775438
1581136513.047579650,-3.06571,6.92127,2.52348,3.94151,2.22557,0.0795583
1581136513.054145879,-2.97958,6.85827,2.49243,3.92273,2.21014,0.0812166
1581136513.060872692,-2.93242,6.92078,2.56817,3.96139,2.21972,0.0800089
1581136513.067593186,-3.10218,7.00368,2.25356,4.00995,2.25629,0.0769155
1581136513.073962438,-3.03042,6.97113,2.24893,3.98935,2.23854,0.079071
1581136513.114935885,-2.6397,7.40012,3.01288,4.14239,2.21956,0.074263
1581136513.159773067,-3.1958,7.36611,2.33254,4.20475,2.3033,0.073338
1581136513.165985717,-3.08127,7.35127,2.29494,4.18948,2.28527,0.0755294
1581136513.172795125,-2.9765,7.31938,2.24525,4.16998,2.26473,0.0784886
1581136513.179689639,-2.80796,7.36906,2.51924,4.19077,2.25158,0.0772514
1581136513.186498770,-2.81165,7.33522,2.61326,4.19066,2.25122,0.0766042
1581136513.192925525,-2.98068,7.421,2.58667,4.2295,2.27848,0.0733134
1581136513.199755849,-3.07828,7.39053,2.48403,4.21805,2.27882,0.0732982
