timestamp,fx,fy,fz,tx,ty,tz
1581138177.598343615,-1.99451,2.84068,1.17117,2.00184,1.5666,0.217429
1581138177.604820078,-2.25338,2.87932,0.965155,2.06099,1.62085,0.213005
1581138177.611693235,-2.34906,2.97524,0.817004,2.08475,1.63185,0.210903
1581138177.617946206,-2.17822,3.22024,0.935155,2.14681,1.63243,0.210338
1581138177.661895984,-2.21199,4.00862,1.04234,2.41932,1.7421,0.200973
1581138177.668593293,-1.77044,4.03037,1.41151,2.39281,1.68007,0.207683
1581138177.675636244,-1.7411,4.12314,1.66284,2.42125,1.68861,0.210082
1581138177.682076553,-1.68407,4.25746,1.71239,2.48231,1.71049,0.210814
1581138177.688948752,-2.05446,4.29152,1.33405,2.50568,1.7622,0.210549
1581138177.696588768,-2.16388,4.16015,1.2146,2.44927,1.7416,0.215519
1581138177.702976544,-1.82996,3.97942,1.27912,2.38571,1.67866,0.22241
1581138177.709966701,-1.67846,3.9089,1.42125,2.38768,1.66659,0.222872
1581138177.716510923,-1.86709,3.82415,1.39547,2.38831,1.68748,0.220963
1581138177.723467748,-2.11846,3.895,1.21061,2.41713,1.72137,0.219498
1581138177.729725512,-1.96927,3.8089,1.23528,2.37371,1.68086,0.224856
1581138177.778218039,-1.59557,3.86003,1.79961,2.38293,1.6401,0.227691
1581138177.781859236,-1.75796,4.30394,1.97868,2.60395,1.73068,0.222871
1581138177.788410638,-1.85877,4.33969,1.92734,2.60275,1.73414,0.218777
1581138177.799796906,-2.09959,4.38474,2.0637,2.58327,1.73848,0.213266
1581138177.806695965,-2.02739,4.46422,2.25339,2.6276,1.74979,0.206433
1581138177.813419363,-2.09821,4.43381,2.08664,2.62827,1.75873,0.202075
1581138177.820426672,-2.31539,4.41276,1.8814,2.62316,1.77446,0.200311
1581138177.861572475,-2.17521,4.28453,2.04617,2.58085,1.7025,0.192762
1581138177.869106342,-2.04733,4.37291,1.9995,2.62127,1.70039,0.187805
1581138177.875629686,-1.88304,4.39455,2.15969,2.63918,1.68673,0.185211
1581138177.882457005,-2.10786,4.47272,2.25461,2.67599,1.71894,0.181686
1581138177.888767508,-2.1445,4.44862,2.38664,2.66505,1.71425,0.180596
1581138177.933674616,-2.45643,4.92048,1.9293,2.88608,1.83537,0.1625
1581138177.940491648,-2.5262,5.04093,1.8722,2.94835,1.86918,0.158364
1581138177.946808022,-2.58524,4.94571,1.96561,2.91331,1.85643,0.159548
1581138177.953653110,-2.39637,4.87682,2.21713,2.88485,1.82042,0.164065
1581138177.960604653,-2.22091,4.88295,2.38414,2.91173,1.81267,0.163705
1581138177.967456462,-2.3022,4.99055,2.32252,2.96938,1.84505,0.163449
1581138178.007580817,-2.5635,5.13593,2.35064,3.03399,1.88175,0.172311
1581138178.013895478,-2.42161,5.06245,2.59763,2.99904,1.84945,0.175431
1581138178.020712472,-2.3893,5.1541,2.52269,3.04953,1.87081,0.172616
1581138178.026830998,-2.40499,5.23182,2.61068,3.09401,1.8908,0.169345
1581138178.033505213,-2.74909,5.40036,2.37201,3.1568,1.94927,0.164733
1581138178.039619334,-2.85926,5.39853,2.03737,3.14183,1.94989,0.165742
1581138178.084418535,-2.28262,5.15164,2.51342,3.04644,1.81366,0.157237
1581138178.091817000,-2.01544,5.21117,2.65475,3.07364,1.79309,0.153574
1581138178.098668418,-2.3118,5.21872,2.77941,3.09128,1.82532,0.148455
1581138178.105557804,-2.58856,5.29965,2.65791,3.10999,1.8548,0.144444
1581138178.111811022,-2.42957,5.29543,2.58648,3.09657,1.82816,0.145366
1581138178.118553401,-2.42373,5.36047,2.76518,3.12017,1.83352,0.144042
1581138178.124926557,-2.55632,5.45877,2.51236,3.18252,1.87572,0.140008
1581138178.131752551,-2.59403,5.43871,2.23313,3.17791,1.87759,0.141843
1581138178.137936653,-2.63907,5.4594,2.14417,3.18184,1.88116,0.142449
1581138178.144712441,-2.6479,5.3398,2.01601,3.1431,1.86668,0.14613
1581138178.150949844,-2.45415,5.38381,2.20518,3.17214,1.85919,0.145493
1581138178.194795718,-2.37962,5.60296,2.53641,3.24587,1.85431,0.141722
1581138178.233997071,-2.53619,5.64023,2.58686,3.28036,1.88079,0.145877
1581138178.240655886,-2.53229,5.6485,2.63539,3.2938,1.88864,0.143766
1581138178.246874674,-2.82884,5.72313,2.57416,3.34045,1.93935,0.138185
1581138178.258973154,-2.74723,5.71191,2.42553,3.33924,1.92983,0.136152
1581138178.265854718,-2.66868,5.60491,2.47925,3.30326,1.90554,0.137567
1581138178.272650172,-2.44856,5.61328,2.51784,3.31851,1.88897,0.138272
1581138178.279020544,-2.50306,5.70839,2.35445,3.36815,1.91535,0.137002
1581138178.286473690,-2.67925,5.77256,2.40733,3.37909,1.92946,0.137728
1581138178.293631764,-2.71664,5.74858,2.53962,3.35851,1.92045,0.140933
1581138178.300514080,-2.50417,5.86807,2.69668,3.39804,1.91266,0.141315
1581138178.306594563,-2.32247,5.9327,2.87142,3.41909,1.90065,0.142781
1581138178.348907456,-2.8333,6.04128,2.29773,3.50241,1.98575,0.132225
1581138178.355549825,-2.84215,5.94093,2.05966,3.45589,1.96489,0.134924
1581138178.361905614,-2.58972,5.86108,2.28368,3.41013,1.9172,0.138969
1581138178.368835347,-2.47628,5.94014,2.38235,3.44658,1.91657,0.135093
1581138178.375447037,-2.41297,5.90536,2.43896,3.43743,1.90598,0.135147
1581138178.382494312,-2.69835,5.96722,2.35508,3.45773,1.93866,0.131988
1581138178.388647006,-2.72169,5.84621,2.3755,3.39768,1.91084,0.135464
1581138178.396452622,-2.36634,5.80207,2.59631,3.37698,1.86599,0.13587
1581138178.403078636,-2.17831,5.78837,2.74157,3.39352,1.85051,0.13334
1581138178.409979609,-2.38527,5.91456,2.65174,3.44613,1.89128,0.127657
1581138178.449467560,-2.50822,5.94047,2.35375,3.45782,1.90339,0.117839
1581138178.494640611,-2.57677,5.86991,2.23795,3.432,1.90049,0.119533
1581138178.500960312,-2.35792,6.08685,2.16895,3.55071,1.91047,0.122564
1581138178.507681653,-2.57108,6.29173,2.23551,3.63518,1.95842,0.117988
1581138178.514501983,-2.55307,6.38429,2.42327,3.64977,1.95248,0.118569
1581138178.520787918,-2.42235,6.44714,2.67725,3.65457,1.93458,0.120341
1581138178.527668830,-2.28949,6.50864,2.61049,3.68516,1.92955,0.120158
1581138178.534064828,-2.39665,6.54896,2.62155,3.71006,1.94792,0.118588
1581138178.540790075,-2.60487,6.563,2.52123,3.72451,1.97231,0.117542
1581138178.547034048,-2.58541,6.42856,2.3684,3.66475,1.94522,0.123127
1581138178.554293594,-2.48334,6.35905,2.54654,3.64505,1.92624,0.125123
1581138178.560605894,-2.729,6.27909,2.28189,3.65344,1.95924,0.124307
1581138178.567388188,-2.72996,6.37646,2.06695,3.69241,1.97349,0.122477
1581138178.657670300,-2.32684,6.59637,2.44808,3.78816,1.93865,0.116545
1581138178.663730523,-2.53305,6.63914,2.35177,3.81192,1.97057,0.114347
1581138178.670128869,-2.70026,6.60067,2.26275,3.77955,1.97466,0.116698
1581138178.676521036,-2.47447,6.47128,2.44479,3.72766,1.93523,0.120969
1581138178.682961747,-2.35133,6.44519,2.58362,3.73194,1.92614,0.119789
1581138178.690661552,-2.46239,6.46618,2.62578,3.76524,1.95293,0.114848
1581138178.699747839,-2.78642,6.64136,2.28487,3.82577,2.00427,0.107805
1581138178.705998579,-2.73986,6.68568,2.28441,3.7997,1.98212,0.109582
1581138178.712489528,-2.52184,6.61026,2.38801,3.771,1.9468,0.110594
1581138178.718854152,-2.32579,6.68999,2.25488,3.8142,1.93934,0.107184
1581138178.724933830,-2.27013,6.7316,2.28038,3.8336,1.9381,0.105337
1581138178.804258192,-2.35996,6.68631,2.45271,3.76927,1.9082,0.106423
1581138178.811872417,-2.50248,6.37012,2.01182,3.7303,1.91212,0.0976269
1581138178.817984619,-2.3675,6.53626,2.16167,3.79133,1.9164,0.0930254
1581138178.824957720,-2.45591,6.70774,2.10195,3.8452,1.93994,0.0894159
1581138178.831687620,-2.41143,6.7554,2.33593,3.83858,1.92463,0.091911
1581138178.838449347,-2.12169,6.7433,2.67391,3.8172,1.88162,0.0967751
1581138178.844789021,-2.217,6.75797,2.64694,3.83683,1.89623,0.0968686
1581138178.851732750,-2.26872,6.7842,2.64839,3.85835,1.90747,0.0964559
1581138178.857964131,-2.32411,6.70674,2.54216,3.84023,1.90522,0.0993313
1581138178.864967067,-2.1702,6.70469,2.32178,3.84178,1.88768,0.103428
1581138178.871677334,-2.02629,6.62168,2.39938,3.80764,1.85984,0.10845
1581138178.878451814,-2.23911,6.67368,2.25925,3.85237,1.89851,0.106582
1581138178.922118522,-2.69817,7.02248,2.22167,3.99558,1.97899,0.0965979
1581138178.928550594,-2.57895,7.00289,2.18263,3.97089,1.95265,0.100237
1581138178.934866922,-2.42267,6.88936,2.30083,3.92877,1.91834,0.104077
1581138178.941593713,-2.25422,6.80467,2.49208,3.91197,1.89,0.105866
1581138178.948053917,-2.37856,6.8937,2.31412,3.96582,1.9175,0.102106
1581138178.954768252,-2.35702,6.8277,2.16374,3.92988,1.8971,0.105679
1581138178.961537413,-2.34232,6.86027,2.31251,3.92386,1.88522,0.107118
1581138178.967768532,-2.14233,6.83689,2.64169,3.90189,1.84908,0.109475
1581138178.974778815,-2.02788,6.89862,2.7906,3.92683,1.83996,0.107264
1581138178.981541995,-1.9862,6.90299,2.79489,3.93666,1.83737,0.105199
1581138178.987985229,-2.39826,6.90596,2.47214,3.93897,1.87746,0.102628
1581138179.034250558,-2.29707,6.75292,2.50827,3.87344,1.84285,0.106154
1581138179.039227278,-2.16797,6.89869,2.22779,3.95364,1.85717,0.0947381
1581138179.045840500,-2.28388,6.92884,2.26454,3.97045,1.87412,0.0924925
1581138179.052626214,-2.33499,6.94088,2.29189,3.95791,1.87234,0.0946642
1581138179.058961130,-2.32828,6.82075,2.37725,3.90326,1.8495,0.0997432
1581138179.065757089,-2.03689,6.8255,2.45249,3.90307,1.81801,0.100891
1581138179.071978058,-1.88182,6.75122,2.43525,3.88893,1.79853,0.103619
1581138179.078676117,-1.95204,6.75394,2.47919,3.88868,1.80374,0.103877
1581138179.119015210,-2.20946,6.68147,2.30592,3.86038,1.81784,0.105286
1581138179.125706824,-2.15206,6.75801,2.1513,3.84984,1.80588,0.0991169
1581138179.132047081,-2.22512,6.68908,2.14573,3.83139,1.80803,0.0981513
1581138179.138838158,-2.11937,6.70082,2.20283,3.84498,1.80314,0.0952908
1581138179.214538303,-2.04939,6.66998,2.19508,3.81793,1.74903,0.102597
1581138179.221114189,-1.99553,6.75114,2.30501,3.83741,1.74704,0.101238
1581138179.227683487,-1.92448,6.80155,2.40599,3.85426,1.74578,0.0996457
1581138179.234534409,-1.89027,6.92297,2.36918,3.90598,1.75895,0.0947678
1581138179.240776902,-2.23428,6.91311,2.23054,3.91014,1.79571,0.0925302
1581138179.247599035,-2.37653,6.88157,2.06721,3.90133,1.80701,0.0915684
1581138179.253822462,-2.18316,6.77649,1.97388,3.85656,1.77326,0.0956864
1581138179.261017887,-1.84529,6.69965,2.04245,3.85011,1.73744,0.0975797
1581138179.267701002,-1.77913,6.67523,2.16364,3.85597,1.7325,0.0974408
1581138179.274584882,-2.22767,6.71381,1.91939,3.88388,1.78473,0.0951272
1581138179.281591025,-1.99341,6.58017,2.09062,3.8037,1.73037,0.104059
1581138179.287862657,-1.95122,6.52895,2.2679,3.7895,1.71927,0.106292
1581138179.333011276,-1.79257,6.91917,2.37922,3.94183,1.73402,0.105627
1581138179.338697953,-1.95295,6.94699,2.10165,3.96459,1.75843,0.103041
1581138179.345362713,-2.11472,6.87448,1.79199,3.93846,1.76606,0.104944
1581138179.351809617,-1.8923,6.78525,1.9899,3.88922,1.72449,0.109939
1581138179.358732996,-1.87586,6.75214,2.23054,3.88997,1.7202,0.109165
1581138179.365566344,-1.83621,6.89791,2.33686,3.95403,1.73426,0.104184
1581138179.372461883,-2.02492,7.051,2.42567,4.00699,1.76346,0.100106
1581138179.379454366,-2.16954,7.04195,2.33151,3.97325,1.7629,0.10377
1581138179.385836002,-2.1049,6.92895,2.32728,3.9275,1.73904,0.108373
1581138179.394079642,-1.81137,6.73346,2.37607,3.88768,1.69593,0.113208
1581138179.400957946,-1.92773,6.66645,2.34997,3.88986,1.70799,0.112378
1581138179.444664043,-1.85919,6.64126,2.0424,3.8802,1.6933,0.115358
1581138179.451619743,-1.80459,7.13575,2.387,4.02409,1.70646,0.100746
1581138179.457877611,-1.94625,7.14057,2.27727,4.04083,1.72391,0.0961895
1581138179.464703980,-1.94131,7.09956,2.31205,4.04148,1.72474,0.093498
1581138179.470980520,-1.93153,7.07086,2.23888,4.03575,1.72216,0.0918754
1581138179.477886582,-2.11101,7.05586,2.29966,4.03117,1.73839,0.0892014
1581138179.484615119,-1.91819,6.95573,2.5384,3.99241,1.70584,0.08983
1581138179.524626335,-1.8192,7.13587,2.53816,4.06537,1.70832,0.0795774
1581138179.530934713,-1.97475,7.13807,2.46451,4.07077,1.72371,0.0777789
1581138179.537631286,-1.8673,7.11937,2.33748,4.05535,1.70598,0.0797598
1581138179.543912922,-1.75778,7.04153,2.28637,4.02181,1.68225,0.0827157
1581138179.550734242,-1.63615,6.98215,2.52968,4.00375,1.66166,0.0832903
1581138179.594773043,-1.72253,7.07472,2.54598,4.0336,1.67382,0.0720139
1581138179.601433011,-1.91749,7.0809,2.45137,4.03084,1.69351,0.070475
1581138179.608081318,-1.73789,7.04333,2.57937,4.0042,1.66709,0.0732108
1581138179.614505271,-1.61342,6.98238,2.77165,3.98536,1.64966,0.0747442
1581138179.621059439,-1.73941,6.9324,2.77074,3.98563,1.66601,0.0728814
1581138179.627843382,-1.83653,6.96974,2.56253,4.01451,1.68569,0.0702612
1581138179.634568773,-2.04918,7.01445,2.02462,4.02435,1.71002,0.0701321
1581138179.640933269,-1.92234,6.94043,2.07421,3.98039,1.68023,0.0750011
1581138179.647576541,-1.73615,7.01101,2.02357,4.00711,1.66767,0.0743519
1581138179.654136747,-1.62731,7.12725,2.09019,4.05474,1.66753,0.0728007
1581138179.660766098,-1.76044,7.17891,2.28005,4.06671,1.67938,0.0723397
1581138179.703811225,-2.05481,7.12071,2.28627,4.03151,1.69317,0.0744416
1581138179.710252246,-1.72779,7.26133,2.53714,4.08758,1.67451,0.0703499
1581138179.716869079,-1.84456,7.30205,2.53479,4.13366,1.70353,0.0643696
1581138179.723644038,-1.83381,7.29794,2.37803,4.14411,1.70627,0.0630719
1581138179.730034637,-1.81444,7.35705,2.09939,4.16728,1.71125,0.0629673
1581138179.736739120,-1.77987,7.32534,1.91164,4.15991,1.70651,0.0652133
1581138179.743499977,-1.77856,7.26492,1.90895,4.13275,1.69709,0.0686835
1581138179.800036959,-1.68172,7.10273,2.25499,4.06121,1.63843,0.0868118
1581138179.806634400,-1.56956,6.92785,2.40776,4.00563,1.61045,0.0915589
1581138179.813090729,-1.67589,6.9517,2.39197,4.03914,1.63087,0.0874366
1581138179.819801611,-1.6477,7.01028,2.38664,4.0718,1.63477,0.0840252
1581138179.827557385,-1.55411,7.18394,2.23503,4.11836,1.63316,0.080554
1581138179.871561021,-1.7687,7.32109,2.35788,4.1684,1.64472,0.0708872
1581138179.879694176,-1.60836,7.28021,2.43414,4.17038,1.62483,0.0719327
1581138179.886601403,-1.7062,7.36123,2.02833,4.21274,1.64428,0.0687482
1581138179.894706311,-1.66746,7.26787,1.8108,4.16766,1.62335,0.0739861
