timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581233161.513718238,-0.145356,0.491289,0.234553,-1.18658,0.542694,-0.11912,-0.649547
1581233161.521540254,-0.145428,0.490864,0.234553,-1.18718,0.541636,-0.119264,-0.648409
1581233161.528354551,-0.145501,0.490398,0.234553,-1.18782,0.540515,-0.119437,-0.647172
1581233161.534824965,-0.145573,0.489919,0.234552,-1.18851,0.539318,-0.119628,-0.64591
1581233161.541586827,-0.145647,0.489419,0.234552,-1.1892,0.538101,-0.119826,-0.644638
1581233161.547828579,-0.145717,0.488974,0.234552,-1.18979,0.537062,-0.120004,-0.643553
1581233161.554101511,-0.14581,0.488453,0.234554,-1.1905,0.53585,-0.120203,-0.642296
1581233161.560785987,-0.145887,0.488017,0.234554,-1.1911,0.534832,-0.120366,-0.641218
1581233161.567019693,-0.145978,0.487514,0.234555,-1.1918,0.53366,-0.120535,-0.639946
1581233161.574693766,-0.146071,0.487005,0.234555,-1.1925,0.532493,-0.120696,-0.638688
1581233161.618585667,-0.146149,0.486565,0.234556,-1.1931,0.531522,-0.12082,-0.6376
1581233161.625038988,-0.146727,0.48361,0.234555,-1.19733,0.524565,-0.121873,-0.630048
1581233161.631864630,-0.146815,0.483168,0.234554,-1.19797,0.523458,-0.122056,-0.628862
1581233161.637960025,-0.146888,0.482779,0.234553,-1.19853,0.522527,-0.12221,-0.627832
1581233161.644784809,-0.146969,0.482337,0.234552,-1.19919,0.521453,-0.122362,-0.626646
1581233161.651023917,-0.147049,0.481908,0.234552,-1.19984,0.520362,-0.12249,-0.62545
1581233161.702256335,-0.147627,0.478799,0.234556,-1.20449,0.512725,-0.123545,-0.61702
1581233161.708687116,-0.147711,0.478354,0.234555,-1.20514,0.511649,-0.123751,-0.615854
1581233161.714974928,-0.147781,0.477984,0.234554,-1.2057,0.51073,-0.123933,-0.614886
1581233161.722810810,-0.147874,0.477491,0.234553,-1.20644,0.509528,-0.124174,-0.613587
1581233161.729216523,-0.147954,0.477055,0.234554,-1.20708,0.50848,-0.12437,-0.612454
1581233161.735905272,-0.148024,0.476678,0.234554,-1.20763,0.507577,-0.124507,-0.611493
1581233161.778895717,-0.148537,0.473983,0.234553,-1.21162,0.501278,-0.12542,-0.604544
1581233161.785018222,-0.148612,0.473608,0.234553,-1.21218,0.500413,-0.125573,-0.603586
1581233161.791691229,-0.148699,0.473168,0.234553,-1.21284,0.499405,-0.125748,-0.602461
1581233161.798111684,-0.148787,0.472725,0.234553,-1.21349,0.498379,-0.125924,-0.60134
1581233161.804668911,-0.148862,0.472354,0.234553,-1.21404,0.497512,-0.126077,-0.600363
1581233161.810635152,-0.148934,0.471981,0.234553,-1.21461,0.496662,-0.126228,-0.599402
1581233161.853790792,-0.149411,0.469212,0.234554,-1.2187,0.490383,-0.127159,-0.592595
1581233161.859946931,-0.149477,0.468828,0.234554,-1.21925,0.489535,-0.127304,-0.591696
1581233161.866106435,-0.149558,0.46839,0.234554,-1.2199,0.488539,-0.127481,-0.590625
1581233161.872785230,-0.14963,0.468018,0.234554,-1.22045,0.487693,-0.127639,-0.589715
1581233161.879008613,-0.149705,0.467642,0.234554,-1.221,0.486852,-0.127796,-0.58879
1581233161.923124390,-0.14983,0.467004,0.234554,-1.22194,0.485453,-0.128042,-0.587262
1581233161.930092328,-0.150323,0.464471,0.234554,-1.22565,0.47995,-0.128924,-0.581176
1581233161.935995004,-0.150397,0.464095,0.234553,-1.2262,0.479146,-0.129054,-0.580258
1581233161.942800641,-0.150484,0.463661,0.234554,-1.22684,0.478213,-0.129219,-0.579191
1581233161.949536609,-0.150571,0.463215,0.234555,-1.22748,0.477275,-0.129402,-0.578142
1581233161.955843846,-0.150644,0.462829,0.234555,-1.22804,0.47646,-0.129562,-0.577239
1581233161.962102712,-0.150731,0.462387,0.234554,-1.22869,0.475514,-0.129746,-0.576192
1581233161.968649153,-0.150806,0.462013,0.234553,-1.22923,0.47471,-0.129899,-0.575306
1581233161.974958653,-0.15088,0.46164,0.234554,-1.22979,0.473896,-0.130046,-0.57443
1581233161.981727556,-0.150966,0.461194,0.234554,-1.23043,0.472954,-0.13021,-0.573423
1581233161.988068550,-0.151038,0.460807,0.234553,-1.23098,0.47217,-0.130342,-0.57255
1581233161.994765691,-0.15112,0.460366,0.234553,-1.23163,0.471267,-0.130484,-0.571551
1581233162.037815540,-0.151537,0.457665,0.234553,-1.23558,0.465669,-0.131419,-0.565302
1581233162.044623575,-0.151601,0.457223,0.234554,-1.23623,0.464777,-0.131607,-0.564299
1581233162.050884236,-0.151657,0.456842,0.234555,-1.23678,0.464003,-0.131765,-0.563432
1581233162.090782086,-0.151724,0.4564,0.234554,-1.23742,0.463101,-0.131946,-0.562427
1581233162.096978031,-0.152153,0.453949,0.234553,-1.24098,0.458108,-0.132726,-0.556959
1581233162.103866977,-0.152234,0.453506,0.234553,-1.24163,0.457213,-0.132869,-0.556008
1581233162.109958137,-0.152302,0.453122,0.234553,-1.24218,0.456452,-0.133001,-0.555176
1581233162.116707825,-0.152383,0.452686,0.234554,-1.24282,0.455576,-0.133171,-0.554237
1581233162.122998261,-0.152452,0.452307,0.234554,-1.24337,0.454821,-0.133327,-0.553407
1581233162.129534973,-0.152536,0.451869,0.234553,-1.24401,0.453943,-0.133504,-0.552469
1581233162.136010558,-0.152608,0.45149,0.234554,-1.24455,0.453198,-0.133663,-0.55165
1581233162.178712892,-0.152731,0.450859,0.234554,-1.24546,0.451951,-0.133917,-0.550287
1581233162.185924782,-0.153219,0.44835,0.234554,-1.24903,0.447056,-0.13473,-0.544817
