timestamp,x,y,z,a,b,c
1581231719.386396987,-0.000263449,0.000242274,-4.66141e-16,-nan,-nan,-nan
1581231719.392377809,-0.000304787,0.000297671,-1.22487e-15,-nan,-nan,-nan
1581231719.399146240,-0.000228517,0.000210445,-3.12596e-16,-nan,-nan,-nan
1581231719.439241757,-5.14198e-05,4.96032e-05,-1.8563e-16,-nan,-nan,-nan
1581231719.445490924,-0.00332126,0.00328206,1.19103e-14,-nan,-nan,-nan
1581231719.451580688,0.000744678,5.34068e-05,8.53482e-15,-nan,-nan,-nan
1581231719.458217739,0.00110489,-0.000199272,1.05554e-14,-nan,-nan,-nan
1581231719.465606059,0.00319493,-0.000799358,-1.48852e-14,-nan,-nan,-nan
1581231719.472201711,0.00410231,-0.000886742,-4.54255e-14,-nan,-nan,-nan
1581231719.478370905,0.00640221,-0.00164544,-8.1746e-14,-nan,-nan,-nan
1581231719.484504104,0.00806826,-0.00272589,-8.3874e-14,-nan,-nan,-nan
1581231719.490569730,0.0116487,-0.00464545,-1.01814e-13,-nan,-nan,-nan
1581231719.497105708,0.0104158,-0.00425251,-8.24571e-14,-nan,-nan,-nan
1581231719.503129976,0.0125135,-0.00557013,-9.43912e-14,-nan,-nan,-nan
1581231719.509340238,0.0143417,-0.00656786,-1.06163e-13,-nan,-nan,-nan
1581231719.549302168,0.0179636,-0.00855006,-1.23236e-13,-nan,-nan,-nan
1581231719.555569693,0.0201793,-0.0102715,-1.06189e-13,-nan,-nan,-nan
1581231719.563211666,0.0159284,-0.00812305,-7.8875e-14,-nan,-nan,-nan
1581231719.569587994,0.0200051,-0.0105755,-8.8795e-14,-nan,-nan,-nan
1581231719.576237205,0.0165129,-0.0085804,-8.11003e-14,-nan,-nan,-nan
1581231719.582638932,0.016621,-0.00825906,-8.9953e-14,-nan,-nan,-nan
1581231719.589179075,0.0165172,-0.0077483,-1.03175e-13,-nan,-nan,-nan
1581231719.595402701,0.0151702,-0.00673899,-1.14044e-13,-nan,-nan,-nan
1581231719.601495675,0.0160554,-0.00715897,-1.23731e-13,-nan,-nan,-nan
1581231719.607669718,0.018429,-0.00832976,-1.38279e-13,-nan,-nan,-nan
1581231719.614180130,0.014978,-0.0064063,-1.20808e-13,-nan,-nan,-nan
1581231719.654332893,0.014403,-0.00656586,-9.48935e-14,-nan,-nan,-nan
1581231719.661441645,0.013455,-0.00634702,-7.28408e-14,-nan,-nan,-nan
1581231719.667593652,0.0169834,-0.0080916,-9.96492e-14,-nan,-nan,-nan
1581231719.674144211,0.0148514,-0.00680478,-9.90305e-14,-nan,-nan,-nan
1581231719.680295073,0.0125598,-0.00537613,-9.44728e-14,-nan,-nan,-nan
1581231719.686509173,0.0126889,-0.00510386,-1.03233e-13,-nan,-nan,-nan
1581231719.692548989,0.0164933,-0.00708016,-1.26604e-13,-nan,-nan,-nan
1581231719.699033494,0.0144953,-0.00656239,-1.01335e-13,-nan,-nan,-nan
1581231719.705240386,0.0137104,-0.00623909,-9.3432e-14,-nan,-nan,-nan
1581231719.712063383,0.0158812,-0.00704,-1.12732e-13,-nan,-nan,-nan
1581231719.718302779,0.0128093,-0.00600867,-7.38014e-14,-nan,-nan,-nan
1581231719.757590610,0.0149436,-0.00711325,-8.48749e-14,-nan,-nan,-nan
1581231719.765306333,0.0139585,-0.00604301,-1.13971e-13,-nan,-nan,-nan
1581231719.771410199,0.0147566,-0.00620995,-1.24899e-13,-nan,-nan,-nan
1581231719.777529128,0.0173834,-0.00721458,-1.50801e-13,-nan,-nan,-nan
1581231719.784155312,0.0135588,-0.00577311,-1.11715e-13,-nan,-nan,-nan
1581231719.790262892,0.0147661,-0.00637622,-1.15186e-13,-nan,-nan,-nan
1581231719.796385480,0.0149604,-0.00680127,-1.06079e-13,-nan,-nan,-nan
1581231719.802482182,0.0147801,-0.00681525,-9.77251e-14,-nan,-nan,-nan
1581231719.808568657,0.0173497,-0.0082978,-1.03108e-13,-nan,-nan,-nan
1581231719.815142003,0.0145636,-0.00712032,-7.73131e-14,-nan,-nan,-nan
1581231719.821255175,0.0140224,-0.00685055,-7.78169e-14,-nan,-nan,-nan
1581231719.861358589,0.0150828,-0.00682398,-1.05724e-13,-nan,-nan,-nan
1581231719.867534495,0.0164022,-0.00717093,-1.20404e-13,-nan,-nan,-nan
1581231719.873610810,0.0139094,-0.00601568,-1.02756e-13,-nan,-nan,-nan
1581231719.880272939,0.013583,-0.0065395,-7.80633e-14,-nan,-nan,-nan
1581231719.886465017,0.015066,-0.00764529,-7.02291e-14,-nan,-nan,-nan
1581231719.892591015,0.0171476,-0.00845217,-8.85996e-14,-nan,-nan,-nan
1581231719.899082620,0.0143237,-0.00705132,-7.04141e-14,-nan,-nan,-nan
1581231719.905295883,0.0130729,-0.0063444,-6.75343e-14,-nan,-nan,-nan
1581231719.911534410,0.0175472,-0.00852543,-1.03635e-13,-nan,-nan,-nan
1581231719.917652252,0.0152502,-0.00723937,-9.42156e-14,-nan,-nan,-nan
1581231719.957132572,0.015385,-0.00662994,-1.26743e-13,-nan,-nan,-nan
1581231719.965280129,0.0138482,-0.00626737,-9.46616e-14,-nan,-nan,-nan
1581231719.971582181,0.0140272,-0.00669182,-8.02797e-14,-nan,-nan,-nan
1581231719.978197883,0.016821,-0.00840743,-8.2968e-14,-nan,-nan,-nan
1581231719.984100205,0.0158034,-0.00782354,-8.57726e-14,-nan,-nan,-nan
1581231719.990247054,0.0135977,-0.00660486,-7.37204e-14,-nan,-nan,-nan
1581231719.996371731,0.0146425,-0.0069937,-8.53558e-14,-nan,-nan,-nan
1581231720.002538971,0.0144612,-0.00666494,-9.42455e-14,-nan,-nan,-nan
1581231720.009034625,0.0171874,-0.00762541,-1.30097e-13,-nan,-nan,-nan
1581231720.015261771,0.0146314,-0.00647686,-1.18641e-13,-nan,-nan,-nan
1581231720.021397806,0.0150662,-0.0067368,-1.14253e-13,-nan,-nan,-nan
1581231720.068320805,0.0151805,-0.00726477,-9.11814e-14,-nan,-nan,-nan
1581231720.074570053,0.0158871,-0.00822533,-6.74866e-14,-nan,-nan,-nan
1581231720.081120961,0.0144358,-0.00722289,-7.02631e-14,-nan,-nan,-nan
1581231720.087523216,0.0155826,-0.00749121,-9.11567e-14,-nan,-nan,-nan
1581231720.094161039,0.0147205,-0.0068007,-1.00291e-13,-nan,-nan,-nan
1581231720.100445009,0.0172678,-0.00766748,-1.37666e-13,-nan,-nan,-nan
1581231720.113462432,0.0150385,-0.00644191,-1.30035e-13,-nan,-nan,-nan
1581231720.120221514,0.0146869,-0.00643919,-1.21152e-13,-nan,-nan,-nan
1581231720.126388484,0.0175617,-0.00774619,-1.41802e-13,-nan,-nan,-nan
1581231720.133132079,0.0139063,-0.00627337,-1.03551e-13,-nan,-nan,-nan
1581231720.139259127,0.0153048,-0.00741332,-9.39765e-14,-nan,-nan,-nan
1581231720.146154991,0.0156237,-0.00761616,-9.08627e-14,-nan,-nan,-nan
1581231720.186558277,0.0151901,-0.00736494,-8.82749e-14,-nan,-nan,-nan
1581231720.192686090,0.0179523,-0.00820733,-1.32131e-13,-nan,-nan,-nan
1581231720.199115332,0.0144476,-0.00651451,-1.09893e-13,-nan,-nan,-nan
1581231720.205504544,0.0150797,-0.00684487,-1.11472e-13,-nan,-nan,-nan
1581231720.211410202,0.0152147,-0.00697988,-1.08765e-13,-nan,-nan,-nan
1581231720.217569048,0.0166733,-0.00788769,-1.02521e-13,-nan,-nan,-nan
1581231720.223611008,0.0155071,-0.00777666,-8.23037e-14,-nan,-nan,-nan
1581231720.230345609,0.0142637,-0.00722997,-7.27038e-14,-nan,-nan,-nan
1581231720.236362850,0.0156892,-0.00806286,-7.54776e-14,-nan,-nan,-nan
1581231720.242653440,0.0165567,-0.00838573,-7.74577e-14,-nan,-nan,-nan
1581231720.249053255,0.0145819,-0.00730682,-7.22266e-14,-nan,-nan,-nan
1581231720.288417222,0.0151506,-0.00699179,-1.06187e-13,-nan,-nan,-nan
1581231720.294609196,0.0159761,-0.00724361,-1.24728e-13,-nan,-nan,-nan
1581231720.300606765,0.0176364,-0.00778925,-1.38919e-13,-nan,-nan,-nan
1581231720.307055636,0.0148441,-0.00686132,-1.00389e-13,-nan,-nan,-nan
1581231720.313346397,0.0133824,-0.00645805,-7.63983e-14,-nan,-nan,-nan
1581231720.319322737,0.0151421,-0.00739613,-8.69652e-14,-nan,-nan,-nan
1581231720.325609928,0.0175209,-0.00867571,-9.79827e-14,-nan,-nan,-nan
1581231720.335127813,0.0152798,-0.00765557,-7.79041e-14,-nan,-nan,-nan
1581231720.338183939,0.0134177,-0.00641493,-7.99728e-14,-nan,-nan,-nan
1581231720.344295214,0.0148171,-0.00714336,-8.96958e-14,-nan,-nan,-nan
1581231720.351123810,0.0155808,-0.00734147,-1.00126e-13,-nan,-nan,-nan
1581231720.399635593,0.0154877,-0.00730022,-1.01277e-13,-nan,-nan,-nan
1581231720.406174995,0.0145974,-0.00731207,-7.25425e-14,-nan,-nan,-nan
1581231720.412298693,0.0137062,-0.00706053,-6.20548e-14,-nan,-nan,-nan
1581231720.418592175,0.0168549,-0.00863885,-7.61859e-14,-nan,-nan,-nan
1581231720.424946438,0.0146311,-0.00721658,-7.64549e-14,-nan,-nan,-nan
1581231720.431183022,0.0139859,-0.00685236,-8.00195e-14,-nan,-nan,-nan
1581231720.437316594,0.0145949,-0.00687087,-9.47748e-14,-nan,-nan,-nan
1581231720.443421040,0.0149768,-0.00686586,-1.06841e-13,-nan,-nan,-nan
1581231720.449497328,0.0153524,-0.0070478,-1.11116e-13,-nan,-nan,-nan
1581231720.456130909,0.0177148,-0.00814624,-1.2949e-13,-nan,-nan,-nan
1581231720.463246103,0.013994,-0.00624414,-1.07198e-13,-nan,-nan,-nan
1581231720.469504086,0.0152234,-0.00689347,-1.18564e-13,-nan,-nan,-nan
1581231720.510544945,0.0155565,-0.00751319,-9.38316e-14,-nan,-nan,-nan
1581231720.517118110,0.0155953,-0.00782639,-8.22762e-14,-nan,-nan,-nan
1581231720.523292826,0.0135851,-0.00640557,-8.36484e-14,-nan,-nan,-nan
1581231720.529366093,0.0139219,-0.00631746,-9.83447e-14,-nan,-nan,-nan
1581231720.535525244,0.0143509,-0.00644073,-1.08225e-13,-nan,-nan,-nan
1581231720.542199325,0.0165598,-0.00770255,-1.21691e-13,-nan,-nan,-nan
1581231720.548657050,0.016622,-0.00778822,-1.14911e-13,-nan,-nan,-nan
1581231720.555289087,0.01378,-0.00652607,-8.90683e-14,-nan,-nan,-nan
1581231720.562435349,0.014504,-0.00679618,-9.89598e-14,-nan,-nan,-nan
1581231720.568597711,0.016994,-0.0080858,-1.10612e-13,-nan,-nan,-nan
1581231720.608487796,0.0149397,-0.0075868,-7.48461e-14,-nan,-nan,-nan
1581231720.615095799,0.0166575,-0.00829508,-9.51838e-14,-nan,-nan,-nan
1581231720.621154584,0.0148118,-0.00681692,-1.04373e-13,-nan,-nan,-nan
1581231720.627352064,0.0142919,-0.00619369,-1.172e-13,-nan,-nan,-nan
1581231720.633662196,0.0170462,-0.00750025,-1.40943e-13,-nan,-nan,-nan
1581231720.640262447,0.0139473,-0.00618017,-1.12235e-13,-nan,-nan,-nan
1581231720.646481756,0.0152158,-0.00693885,-1.15577e-13,-nan,-nan,-nan
1581231720.652539995,0.0155901,-0.00718314,-1.14201e-13,-nan,-nan,-nan
1581231720.658658869,0.0173169,-0.00806509,-1.21524e-13,-nan,-nan,-nan
1581231720.666399721,0.0138898,-0.00678183,-8.30132e-14,-nan,-nan,-nan
1581231720.672507816,0.01537,-0.00777042,-8.20873e-14,-nan,-nan,-nan
1581231720.712394527,0.0154919,-0.00780768,-8.22029e-14,-nan,-nan,-nan
1581231720.718475545,0.0152375,-0.0072119,-1.05039e-13,-nan,-nan,-nan
1581231720.724658023,0.017179,-0.00782038,-1.255e-13,-nan,-nan,-nan
1581231720.731193952,0.0141009,-0.00650145,-1.01262e-13,-nan,-nan,-nan
1581231720.737221901,0.015401,-0.00729652,-1.02283e-13,-nan,-nan,-nan
1581231720.743393791,0.0147488,-0.00704616,-9.41601e-14,-nan,-nan,-nan
1581231720.749454303,0.0147672,-0.00708733,-9.16931e-14,-nan,-nan,-nan
1581231720.756174010,0.0168005,-0.00860885,-7.97077e-14,-nan,-nan,-nan
1581231720.763512160,0.0138791,-0.00733109,-5.77e-14,-nan,-nan,-nan
1581231720.769621520,0.0179203,-0.00935288,-8.32588e-14,-nan,-nan,-nan
1581231720.776210580,0.0133723,-0.00697593,-5.43869e-14,-nan,-nan,-nan
1581231720.815550348,0.015429,-0.00703833,-1.16804e-13,-nan,-nan,-nan
1581231720.821528355,0.0175367,-0.00722944,-1.6718e-13,-nan,-nan,-nan
1581231720.828058104,0.0151772,-0.00699049,-1.10416e-13,-nan,-nan,-nan
1581231720.834117829,0.0159057,-0.00802193,-8.90232e-14,-nan,-nan,-nan
1581231720.840419613,0.0137434,-0.0073163,-5.36648e-14,-nan,-nan,-nan
1581231720.846607931,0.0164799,-0.00888145,-5.38581e-14,-nan,-nan,-nan
1581231720.853272758,0.0132944,-0.00727127,-3.99878e-14,-nan,-nan,-nan
1581231720.860452322,0.0133835,-0.00746027,-4.2449e-14,-nan,-nan,-nan
