timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581219457.876542970,-0.145477,0.494463,0.23431,-1.19681,0.482261,-0.130832,-0.589226
1581219457.883212042,-0.145514,0.49433,0.234308,-1.19709,0.481812,-0.130897,-0.588709
1581219457.889584416,-0.145547,0.494179,0.234307,-1.19737,0.481366,-0.13098,-0.588257
1581219457.896610855,-0.145587,0.493958,0.234307,-1.19776,0.480774,-0.131108,-0.587674
1581219457.903413318,-0.145637,0.493692,0.234307,-1.19822,0.480107,-0.13125,-0.586975
1581219457.943859567,-0.145691,0.493436,0.234307,-1.19864,0.479494,-0.13138,-0.586308
1581219457.950403072,-0.146148,0.490902,0.234308,-1.20231,0.47421,-0.132368,-0.580562
1581219457.957151302,-0.14623,0.490457,0.234308,-1.2029,0.47334,-0.1325,-0.579653
1581219457.963561695,-0.146323,0.489949,0.234308,-1.2036,0.472348,-0.132644,-0.578582
1581219458.007528478,-0.146414,0.489439,0.234309,-1.2043,0.471377,-0.132794,-0.57754
1581219458.014151023,-0.146956,0.486326,0.234309,-1.20863,0.465477,-0.133988,-0.571016
1581219458.020497199,-0.147022,0.485938,0.234308,-1.20919,0.464703,-0.13415,-0.570145
1581219458.026604782,-0.147087,0.485561,0.234308,-1.20976,0.463921,-0.134292,-0.569263
1581219458.033474602,-0.147163,0.48511,0.234308,-1.21041,0.463015,-0.134447,-0.568241
1581219458.039713886,-0.147229,0.484719,0.234308,-1.21096,0.462246,-0.134569,-0.567376
1581219458.046507653,-0.147307,0.484276,0.234308,-1.21161,0.461333,-0.134722,-0.566374
1581219458.053177573,-0.147376,0.483909,0.234308,-1.21217,0.460549,-0.134857,-0.565524
1581219458.092377043,-0.147863,0.481414,0.234309,-1.21594,0.455377,-0.135926,-0.559701
1581219458.098268091,-0.147931,0.481044,0.23431,-1.21649,0.454615,-0.136082,-0.558859
1581219458.104544812,-0.148011,0.480598,0.234308,-1.21713,0.453735,-0.136241,-0.557902
1581219458.110544399,-0.148068,0.480287,0.234307,-1.2176,0.45311,-0.136347,-0.557198
1581219458.153573859,-0.148562,0.477678,0.234308,-1.22147,0.44783,-0.1373,-0.551446
1581219458.160327239,-0.148646,0.477243,0.234309,-1.22212,0.446958,-0.137505,-0.550497
1581219458.166565842,-0.14872,0.476865,0.234309,-1.22268,0.446223,-0.137679,-0.549674
1581219458.174503573,-0.148806,0.47642,0.234308,-1.22333,0.44536,-0.137874,-0.548712
1581219458.180792087,-0.148903,0.475911,0.234308,-1.22407,0.44439,-0.138098,-0.547623
1581219458.187386785,-0.148973,0.475531,0.234308,-1.22463,0.443667,-0.138243,-0.54681
1581219458.193514308,-0.149039,0.475151,0.23431,-1.22519,0.442952,-0.138384,-0.546002
1581219458.200169099,-0.149114,0.474702,0.234309,-1.22583,0.442101,-0.138537,-0.545057
1581219458.206313938,-0.149179,0.474322,0.234308,-1.22639,0.441381,-0.138664,-0.544257
1581219458.212679625,-0.149242,0.473942,0.234308,-1.22694,0.440675,-0.138791,-0.543444
1581219458.219202600,-0.149316,0.473502,0.234309,-1.2276,0.439848,-0.138948,-0.542503
1581219458.261706213,-0.149391,0.473056,0.234309,-1.22824,0.439009,-0.139127,-0.541547
1581219458.301538339,-0.149891,0.470403,0.234308,-1.23214,0.434063,-0.140179,-0.536022
1581219458.308497817,-0.150384,0.467826,0.234309,-1.23592,0.429304,-0.141066,-0.530752
1581219458.314494289,-0.150457,0.467444,0.23431,-1.23647,0.428607,-0.14123,-0.52997
1581219458.321318693,-0.150544,0.466997,0.234309,-1.23711,0.427807,-0.141424,-0.529063
1581219458.327301425,-0.150617,0.466614,0.234308,-1.23767,0.427126,-0.141588,-0.528293
1581219458.334589180,-0.150693,0.466239,0.234308,-1.23822,0.426434,-0.141754,-0.527514
1581219458.339640974,-0.150766,0.46587,0.234308,-1.23876,0.425747,-0.141925,-0.526751
1581219458.346154518,-0.150853,0.465427,0.234308,-1.2394,0.424952,-0.142099,-0.52585
1581219458.352611832,-0.150926,0.46504,0.234308,-1.23995,0.424271,-0.142234,-0.525093
1581219458.359126879,-0.151009,0.464594,0.234308,-1.24059,0.423473,-0.142391,-0.5242
1581219458.365463647,-0.151079,0.464218,0.234308,-1.24115,0.422793,-0.142523,-0.523436
1581219458.408516148,-0.151501,0.461588,0.234308,-1.24501,0.418125,-0.143539,-0.518218
1581219458.416460431,-0.151576,0.461082,0.234309,-1.24574,0.417246,-0.14374,-0.517246
1581219458.422415745,-0.151632,0.460701,0.234308,-1.24629,0.416588,-0.143892,-0.516516
1581219458.429283263,-0.151699,0.460267,0.234309,-1.24693,0.415823,-0.144055,-0.515665
1581219458.435497138,-0.151758,0.459897,0.234309,-1.24748,0.415172,-0.14418,-0.514957
1581219458.442318630,-0.151834,0.459463,0.23431,-1.24812,0.414404,-0.144325,-0.514093
1581219458.448378024,-0.1519,0.459084,0.23431,-1.24866,0.413745,-0.144444,-0.513382
1581219458.454731032,-0.151971,0.458701,0.23431,-1.24921,0.413097,-0.144569,-0.512663
1581219458.461304324,-0.152051,0.458266,0.234308,-1.24986,0.412351,-0.144726,-0.511806
1581219458.468153899,-0.152132,0.457832,0.234308,-1.25049,0.411604,-0.144893,-0.510972
1581219458.523456264,-0.152783,0.454389,0.234309,-1.2555,0.405843,-0.146301,-0.504351
1581219458.529413184,-0.152857,0.454016,0.234308,-1.25605,0.405223,-0.146428,-0.503638
1581219458.574429314,-0.153381,0.451262,0.234309,-1.26001,0.400687,-0.147475,-0.498379
1581219458.580558978,-0.153454,0.45082,0.234308,-1.26064,0.399973,-0.147638,-0.497566
1581219458.587214830,-0.153525,0.450384,0.234308,-1.26127,0.399263,-0.147809,-0.496746
1581219458.593591292,-0.153584,0.450005,0.234308,-1.26181,0.398642,-0.147941,-0.496049
1581219458.600175685,-0.153653,0.449562,0.234308,-1.26245,0.39791,-0.148078,-0.495273
1581219458.606629926,-0.15371,0.449179,0.234308,-1.26299,0.397292,-0.148201,-0.494576
1581219458.613185603,-0.153779,0.448743,0.234308,-1.26363,0.396581,-0.148337,-0.493787
1581219458.619539647,-0.153838,0.448374,0.234309,-1.26417,0.395975,-0.148458,-0.493112
1581219458.626224577,-0.153912,0.447939,0.23431,-1.26479,0.39526,-0.148604,-0.492303
1581219458.632520690,-0.153977,0.447558,0.23431,-1.26532,0.39465,-0.148735,-0.491634
1581219458.638718315,-0.154047,0.447177,0.23431,-1.26586,0.394047,-0.148883,-0.490946
1581219458.715903735,-0.154588,0.444368,0.234308,-1.26984,0.389552,-0.150045,-0.485824
1581219458.722433585,-0.155052,0.441971,0.234309,-1.27332,0.385668,-0.150871,-0.481479
1581219458.728679400,-0.15513,0.441542,0.234308,-1.27394,0.384986,-0.151044,-0.480702
1581219458.735356490,-0.155197,0.441169,0.234308,-1.27447,0.384414,-0.1512,-0.480066
1581219458.741612318,-0.155263,0.440804,0.234308,-1.27501,0.383859,-0.151357,-0.479422
1581219458.748254382,-0.15534,0.440384,0.234308,-1.27564,0.383205,-0.151533,-0.478646
1581219458.754546293,-0.155402,0.440023,0.234309,-1.27616,0.382632,-0.151679,-0.478004
1581219458.760747931,-0.155463,0.439656,0.23431,-1.2767,0.382062,-0.151814,-0.477354
1581219458.767734134,-0.15554,0.43916,0.234309,-1.27741,0.381301,-0.15197,-0.476491
1581219458.775699014,-0.155606,0.438734,0.234307,-1.27803,0.380636,-0.152113,-0.475759
