timestamp,x,y,z,a,b,c
1581217772.964647954,-0.000318294,0.000291396,-8.21998e-16,-nan,-nan,-nan
1581217772.971375347,-0.000323925,0.000296115,-9.33832e-16,-nan,-nan,-nan
1581217772.977417257,-0.00030675,0.000285543,-1.02603e-15,-nan,-nan,-nan
1581217772.983675086,-0.000329372,0.000339033,-2.70073e-15,-nan,-nan,-nan
1581217772.990272683,-0.000290266,0.00031284,-2.99732e-15,-nan,-nan,-nan
1581217772.997732942,-0.000303957,0.00031677,-2.61738e-15,-nan,-nan,-nan
1581217773.004413147,-0.000269974,0.00030548,-3.37238e-15,-nan,-nan,-nan
1581217773.010513547,-0.000291674,0.000323978,-3.43661e-15,-nan,-nan,-nan
1581217773.016654558,-0.000252774,0.000290399,-3.37638e-15,-nan,-nan,-nan
1581217773.023277183,-0.00024574,0.000254098,-2.02049e-15,-nan,-nan,-nan
1581217773.029529542,-0.000278821,0.000279561,-1.91003e-15,-nan,-nan,-nan
1581217773.040742913,-0.000173919,0.00017866,-1.40961e-15,-nan,-nan,-nan
1581217773.080590917,-0.000535312,0.000609532,-3.88919e-15,-nan,-nan,-nan
1581217773.086704106,0.000372134,0.000608505,-1.51732e-14,-nan,-nan,-nan
1581217773.094396409,0.00166656,-0.000131324,-1.84631e-14,-nan,-nan,-nan
1581217773.100693160,0.00300605,-0.000517309,-2.77938e-14,-nan,-nan,-nan
1581217773.107287359,0.00327945,-0.000531974,-3.6082e-14,-nan,-nan,-nan
1581217773.113515684,0.00518099,-0.00110699,-6.22916e-14,-nan,-nan,-nan
1581217773.119693033,0.00796304,-0.00249866,-8.04933e-14,-nan,-nan,-nan
1581217773.126452870,0.00833962,-0.00303269,-7.18184e-14,-nan,-nan,-nan
1581217773.132697683,0.0112974,-0.00467265,-8.46163e-14,-nan,-nan,-nan
1581217773.139344853,0.0123657,-0.00558941,-8.29302e-14,-nan,-nan,-nan
1581217773.145511311,0.0172027,-0.00860311,-9.08534e-14,-nan,-nan,-nan
1581217773.188569822,0.0184342,-0.00837673,-1.46693e-13,-nan,-nan,-nan
1581217773.196396718,0.0175329,-0.00778193,-1.52584e-13,-nan,-nan,-nan
1581217773.202711118,0.0198397,-0.00973286,-1.30066e-13,-nan,-nan,-nan
1581217773.209279943,0.0176005,-0.00892856,-9.78701e-14,-nan,-nan,-nan
1581217773.215672364,0.0184267,-0.00962686,-8.55486e-14,-nan,-nan,-nan
1581217773.222279953,0.0162927,-0.0086334,-6.37093e-14,-nan,-nan,-nan
1581217773.228527233,0.018379,-0.00958069,-7.52695e-14,-nan,-nan,-nan
1581217773.235533480,0.0130324,-0.00669532,-4.99582e-14,-nan,-nan,-nan
1581217773.241582120,0.0151355,-0.00738423,-6.7756e-14,-nan,-nan,-nan
1581217773.248378709,0.014218,-0.00703657,-7.18866e-14,-nan,-nan,-nan
1581217773.287523075,0.0145657,-0.00649625,-1.03279e-13,-nan,-nan,-nan
1581217773.332034605,0.0142177,-0.00630563,-9.88356e-14,-nan,-nan,-nan
1581217773.337250409,0.0138769,-0.00519322,-1.45486e-13,-nan,-nan,-nan
1581217773.343658693,0.0150898,-0.0053107,-1.74404e-13,-nan,-nan,-nan
1581217773.350178875,0.014725,-0.00508782,-1.78071e-13,-nan,-nan,-nan
1581217773.356587041,0.016382,-0.00598157,-1.88189e-13,-nan,-nan,-nan
1581217773.362654558,0.0147677,-0.00613138,-1.27541e-13,-nan,-nan,-nan
1581217773.369358646,0.0132443,-0.00579153,-9.37747e-14,-nan,-nan,-nan
1581217773.375447068,0.0162574,-0.00778116,-8.59482e-14,-nan,-nan,-nan
1581217773.382157277,0.0131079,-0.00665603,-5.54425e-14,-nan,-nan,-nan
1581217773.388510702,0.0143248,-0.00717108,-6.52984e-14,-nan,-nan,-nan
1581217773.429209991,0.0150995,-0.00725549,-8.52054e-14,-nan,-nan,-nan
1581217773.435270176,0.0148867,-0.00584103,-1.4545e-13,-nan,-nan,-nan
1581217773.478530768,0.0152424,-0.00662843,-1.20019e-13,-nan,-nan,-nan
1581217773.485254063,0.013594,-0.0064058,-8.57427e-14,-nan,-nan,-nan
1581217773.491579198,0.0162886,-0.00740852,-1.10328e-13,-nan,-nan,-nan
1581217773.499429458,0.0136394,-0.00608874,-1.0242e-13,-nan,-nan,-nan
1581217773.505610607,0.016494,-0.00698169,-1.41007e-13,-nan,-nan,-nan
