timestamp,fx,fy,fz,tx,ty,tz
1581149098.548349134,-2.03777,2.45702,-2.62199,1.75625,1.54127,0.22148
1581149098.555188830,-2.04721,2.45645,-2.61425,1.75733,1.54348,0.221631
1581149098.597272885,-2.05815,2.47937,-2.61045,1.76752,1.54995,0.221297
1581149098.604150448,-2.63931,2.89748,-2.25101,1.98575,1.72056,0.200027
1581149098.610845566,-2.96453,3.17676,-2.41562,2.06939,1.782,0.192881
1581149098.617030469,-2.81127,3.28477,-2.16132,2.08275,1.75709,0.191784
1581149098.623901492,-2.42039,3.08957,-1.62462,2.00201,1.66458,0.196815
1581149098.630158662,-2.38034,2.91693,-1.05237,1.97096,1.63555,0.197732
1581149098.637082247,-2.37567,3.06085,-0.302094,2.02631,1.63961,0.19552
1581149098.643387658,-2.30807,3.16421,0.157247,2.04364,1.61366,0.196256
1581149098.650292217,-2.11837,3.17799,0.779591,2.03112,1.56416,0.198321
1581149098.657001547,-2.04971,2.9921,1.0707,1.96378,1.50114,0.203173
1581149098.663865993,-2.10311,2.81324,1.07424,1.93016,1.47268,0.205834
1581149098.670270618,-2.17289,2.86769,0.958711,1.95972,1.4755,0.20659
1581149098.720322778,-2.38958,3.4794,1.12583,2.22882,1.48313,0.207001
1581149098.726914919,-2.41172,3.55709,1.30534,2.23996,1.48562,0.208928
1581149098.733252324,-2.33772,3.79485,1.80984,2.30479,1.50623,0.206903
1581149098.740041261,-2.37126,3.90536,1.88553,2.35077,1.53941,0.205534
1581149098.746226099,-2.36146,3.96856,2.06655,2.36432,1.54581,0.205526
1581149098.752352108,-2.02904,3.86984,2.06608,2.32605,1.50353,0.21171
1581149098.759087780,-1.67959,3.73985,1.93125,2.27867,1.45458,0.215468
1581149098.765314510,-1.8632,3.59553,1.76866,2.25666,1.47403,0.216008
1581149098.772043632,-2.2336,3.61978,1.39355,2.29958,1.53933,0.209262
1581149098.778392664,-2.1878,3.47205,1.17744,2.25345,1.51896,0.209858
1581149098.784811802,-1.85478,3.42265,1.4881,2.21855,1.46971,0.209554
1581149098.824278806,-1.48566,3.7184,2.13937,2.29759,1.44949,0.198911
1581149098.830878351,-1.50753,3.75355,2.28992,2.32798,1.46259,0.195845
1581149098.837162271,-1.71714,3.80062,2.21018,2.35989,1.49471,0.195014
1581149098.843854968,-1.96938,3.90092,2.01606,2.39637,1.53338,0.191276
1581149098.850259224,-2.06153,3.81584,2.10416,2.34784,1.51464,0.194498
1581149098.856348080,-2.00428,3.82808,2.30403,2.35928,1.51239,0.191084
1581149098.863050631,-1.89372,3.81524,2.35857,2.36111,1.50246,0.190828
1581149098.910363028,-2.08793,3.84749,2.16474,2.41976,1.52159,0.185168
1581149098.917322767,-2.18505,3.97017,2.39943,2.46119,1.53705,0.181628
1581149098.924257529,-2.06678,4.07859,2.47983,2.49937,1.53468,0.179737
1581149098.930938893,-2.16529,4.27717,2.45294,2.57776,1.57299,0.173468
1581149098.937903885,-2.28992,4.25794,2.3716,2.57511,1.58007,0.172673
1581149098.944169000,-2.32304,4.29321,2.48698,2.58368,1.58283,0.171463
1581149098.951238991,-2.31681,4.30594,2.42391,2.59873,1.58652,0.17048
1581149098.957987962,-2.39637,4.34698,2.39503,2.63109,1.60719,0.170518
1581149098.964280594,-2.44104,4.37579,2.35086,2.65382,1.61751,0.170324
1581149098.971114844,-2.38725,4.44375,2.20065,2.67796,1.61911,0.172776
1581149098.978152974,-2.19706,4.28995,2.41741,2.61525,1.56794,0.180194
1581149098.985197455,-2.41206,4.32872,2.45213,2.65264,1.60268,0.179915
1581149099.025086366,-2.494,4.54902,2.44035,2.7573,1.62192,0.176199
1581149099.031947120,-2.53798,4.56572,2.29459,2.76827,1.62497,0.176231
1581149099.037989147,-2.37497,4.54171,2.37601,2.7658,1.60336,0.177717
1581149099.044922439,-2.19092,4.53375,2.48495,2.76209,1.58032,0.180179
1581149099.050955851,-2.12816,4.60228,2.51623,2.78139,1.57625,0.180749
1581149099.057201945,-2.58624,4.67937,2.33509,2.80628,1.6282,0.176756
1581149099.063848336,-2.70392,4.78332,2.35863,2.83209,1.64672,0.173353
1581149099.070242398,-2.50814,4.71005,2.59699,2.79483,1.60672,0.174571
1581149099.077007905,-2.25654,4.70713,2.78915,2.78816,1.57731,0.173774
1581149099.083316524,-2.29484,4.65947,2.86943,2.78946,1.58286,0.169952
1581149099.090150487,-2.52819,4.6655,2.58797,2.80036,1.61305,0.165599
