timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581249262.147558614,-0.144097,0.491961,0.23444,-1.17361,0.603186,-0.109929,-0.710527
1581249262.154048708,-0.144097,0.491962,0.23444,-1.17362,0.603136,-0.109934,-0.710467
1581249262.160605991,-0.144097,0.491962,0.23444,-1.17363,0.603079,-0.10994,-0.7104
1581249262.201705153,-0.144132,0.491933,0.234442,-1.17387,0.602314,-0.110023,-0.709475
1581249262.207968801,-0.14416,0.491886,0.234443,-1.17401,0.601961,-0.110052,-0.70903
1581249262.214726422,-0.144196,0.491784,0.234442,-1.17424,0.601446,-0.110092,-0.708418
1581249262.220938010,-0.14423,0.491667,0.23444,-1.17449,0.600918,-0.110134,-0.707847
1581249262.265129179,-0.144599,0.489753,0.234442,-1.17758,0.594759,-0.11086,-0.701296
1581249262.271795051,-0.144667,0.489361,0.234442,-1.17812,0.593668,-0.110972,-0.700121
1581249262.278625045,-0.144746,0.488874,0.234441,-1.1788,0.592299,-0.11111,-0.698691
1581249262.284885123,-0.144815,0.488442,0.234439,-1.17939,0.591117,-0.111247,-0.697466
1581249262.291947653,-0.144897,0.487935,0.234439,-1.1801,0.589723,-0.111433,-0.696037
1581249262.304716970,-0.145068,0.486971,0.23444,-1.18139,0.587146,-0.111805,-0.6934
1581249262.311684412,-0.145161,0.486447,0.23444,-1.18208,0.585757,-0.112017,-0.69199
1581249262.317836892,-0.145245,0.486006,0.234441,-1.18268,0.584606,-0.112193,-0.690785
1581249262.324933179,-0.145344,0.485505,0.234442,-1.18337,0.583283,-0.112383,-0.6894
1581249262.337135413,-0.145446,0.484995,0.234443,-1.18406,0.581985,-0.112532,-0.688008
1581249262.337910746,-0.145533,0.484563,0.234443,-1.18465,0.580886,-0.112639,-0.68681
1581249262.380753117,-0.145631,0.484083,0.234441,-1.18534,0.579603,-0.112759,-0.685418
1581249262.387620461,-0.14621,0.481317,0.234441,-1.18947,0.571895,-0.113613,-0.676905
1581249262.395719037,-0.146289,0.480938,0.234441,-1.19002,0.570826,-0.113759,-0.675761
1581249262.401781437,-0.146395,0.48043,0.23444,-1.19078,0.569405,-0.113959,-0.674224
1581249262.408609522,-0.146489,0.479998,0.234439,-1.19143,0.568175,-0.114137,-0.67289
1581249262.414969223,-0.146567,0.479632,0.23444,-1.19198,0.56712,-0.114282,-0.671773
1581249262.421791872,-0.146656,0.479199,0.234439,-1.19264,0.565912,-0.114454,-0.670454
1581249262.427913678,-0.146727,0.478822,0.234439,-1.1932,0.564869,-0.114584,-0.669332
1581249262.434747952,-0.146808,0.478375,0.234439,-1.19385,0.563657,-0.114719,-0.668021
1581249262.441026213,-0.146873,0.478003,0.234439,-1.19441,0.562629,-0.11483,-0.666881
1581249262.447797300,-0.146945,0.477566,0.23444,-1.19507,0.561412,-0.114961,-0.665574
1581249262.454823981,-0.147005,0.477188,0.23444,-1.19562,0.56037,-0.115079,-0.664445
1581249262.533898208,-0.147499,0.474131,0.23444,-1.20011,0.55217,-0.116364,-0.655515
1581249262.540084633,-0.147958,0.471563,0.234439,-1.20386,0.545461,-0.117099,-0.648373
1581249262.546587862,-0.148025,0.471176,0.23444,-1.20443,0.544464,-0.117216,-0.647288
1581249262.552826578,-0.148091,0.470786,0.23444,-1.20499,0.543479,-0.117342,-0.646217
1581249262.558969289,-0.148158,0.470407,0.23444,-1.20555,0.542487,-0.117474,-0.645139
1581249262.565923630,-0.148237,0.469969,0.23444,-1.20621,0.541354,-0.117647,-0.643885
1581249262.571905337,-0.148307,0.469591,0.234441,-1.20676,0.540389,-0.117806,-0.64282
1581249262.578555323,-0.148386,0.469145,0.234441,-1.20741,0.539247,-0.117988,-0.641568
1581249262.584685776,-0.148456,0.468764,0.23444,-1.20798,0.538271,-0.118137,-0.6405
1581249262.591460930,-0.148538,0.468327,0.23444,-1.20864,0.537134,-0.11831,-0.639245
1581249262.598886215,-0.148622,0.467893,0.23444,-1.20928,0.535987,-0.118474,-0.637995
1581249262.605673531,-0.148706,0.467447,0.23444,-1.20994,0.534875,-0.118617,-0.636781
1581249262.663073362,-0.149333,0.463889,0.23444,-1.21514,0.526083,-0.119861,-0.62724
1581249262.669808889,-0.149408,0.46345,0.23444,-1.21579,0.525003,-0.120069,-0.626054
1581249262.676604059,-0.149484,0.462995,0.234441,-1.21644,0.523903,-0.120267,-0.624868
1581249262.683078219,-0.149552,0.462612,0.23444,-1.217,0.522966,-0.120409,-0.623846
1581249262.689806312,-0.149635,0.462173,0.23444,-1.21765,0.521886,-0.120546,-0.622668
1581249262.697771021,-0.149734,0.461673,0.23444,-1.21839,0.520642,-0.120697,-0.621314
1581249262.703968711,-0.149807,0.461292,0.23444,-1.21894,0.519717,-0.120801,-0.620285
1581249262.710958664,-0.149894,0.460838,0.234441,-1.21958,0.518644,-0.120924,-0.619104
1581249262.717715278,-0.149981,0.460392,0.23444,-1.22023,0.51757,-0.121052,-0.617915
1581249262.724080155,-0.150054,0.460015,0.23444,-1.22077,0.516651,-0.121166,-0.616926
1581249262.730990027,-0.150138,0.459573,0.23444,-1.22142,0.515587,-0.121308,-0.615745
1581249262.773971276,-0.150668,0.456849,0.23444,-1.22536,0.509179,-0.122331,-0.608801
1581249262.780694625,-0.150756,0.456405,0.23444,-1.22599,0.508143,-0.122477,-0.607656
1581249262.786836009,-0.150831,0.456031,0.23444,-1.22653,0.507254,-0.12259,-0.606688
1581249262.793867022,-0.150918,0.455587,0.234439,-1.22716,0.506217,-0.122724,-0.605552
1581249262.800532672,-0.151004,0.455144,0.23444,-1.2278,0.505175,-0.122857,-0.604417
1581249262.807625152,-0.151074,0.454765,0.23444,-1.22834,0.504294,-0.12297,-0.603458
1581249262.813990687,-0.151154,0.45432,0.23444,-1.22897,0.503299,-0.123112,-0.602325
1581249262.820669454,-0.151228,0.453876,0.23444,-1.22961,0.502301,-0.123259,-0.601199
