timestamp,fx,fy,fz,tx,ty,tz
1581247026.482699505,-2.8787,3.06913,-1.84536,2.06914,2.16981,0.22515
1581247026.490371956,-2.88407,3.07451,-1.84846,2.06977,2.17035,0.225233
1581247026.567864030,-3.69898,4.27373,0.25437,2.60572,2.54682,0.170342
1581247026.574499216,-3.72541,4.36049,0.743595,2.63184,2.54294,0.169446
1581247026.581424756,-3.65418,4.35366,1.28863,2.62168,2.50012,0.17261
1581247026.588687947,-3.35825,4.25659,1.68342,2.57579,2.41763,0.178174
1581247026.595366003,-3.31166,3.98227,1.91807,2.50556,2.34241,0.184302
1581247026.602137504,-3.66096,3.97913,1.80705,2.54066,2.37747,0.183491
1581247026.608394916,-3.71998,4.24312,1.73538,2.62188,2.40398,0.182077
1581247026.615403439,-3.51484,4.29759,1.75445,2.62644,2.35873,0.18312
1581247026.621663843,-3.44166,4.23709,1.88846,2.60113,2.31162,0.183556
1581247026.628283909,-3.63114,4.30115,1.75141,2.65393,2.35792,0.182667
1581247026.634536041,-3.89507,4.26597,1.36211,2.65651,2.38425,0.179852
1581247026.673412260,-3.86926,4.88082,1.74905,2.85831,2.51656,0.174112
1581247026.716298765,-3.3649,4.65056,1.72799,2.83282,2.46236,0.184791
1581247026.723500127,-3.7004,4.79927,1.71321,2.88601,2.51925,0.176916
1581247026.730242842,-3.73168,4.73479,1.5796,2.83279,2.4819,0.1795
1581247026.736451020,-3.18517,4.717,1.96978,2.78836,2.38905,0.183653
1581247026.743256583,-3.20035,4.61829,1.96647,2.76765,2.37579,0.184359
1581247026.749647078,-3.24339,4.58921,1.8185,2.78359,2.39012,0.183745
1581247026.755745158,-3.21076,4.61844,1.63231,2.80998,2.39973,0.181334
1581247026.762485524,-3.22514,4.51079,1.52044,2.7696,2.37315,0.182941
1581247026.769370275,-3.19855,4.51923,1.84126,2.76738,2.36322,0.181563
1581247026.775684300,-3.12411,4.60098,1.83838,2.8182,2.38398,0.177216
1581247026.782421401,-3.17434,4.65946,1.75001,2.83925,2.3973,0.174951
1581247026.826859796,-3.39485,4.80989,1.66357,2.89824,2.44497,0.173209
1581247026.833613461,-3.48643,5.07915,1.52566,3.01065,2.49451,0.164558
1581247026.840395907,-3.28556,5.09873,1.59123,3.02705,2.48375,0.164409
1581247026.847097590,-3.59939,5.18126,1.65821,3.07552,2.54204,0.163128
1581247026.853638801,-3.66043,5.23511,1.84449,3.10555,2.56515,0.161606
1581247026.860210406,-3.46007,5.11785,2.11428,3.06417,2.52077,0.165115
1581247026.866607544,-3.65185,5.18151,1.96601,3.10958,2.56836,0.162087
1581247026.873367403,-3.53893,5.11048,1.90989,3.09718,2.55101,0.162138
1581247026.915161752,-3.85083,5.53675,1.73956,3.2689,2.63977,0.147367
1581247026.921580969,-3.57127,5.54938,1.97894,3.26075,2.59739,0.14702
1581247026.928189996,-3.53076,5.62885,2.19141,3.30149,2.61118,0.14467
