timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581248782.959406681,-0.144532,0.490132,0.23444,-1.17677,0.597572,-0.110508,-0.704291
1581248782.965738712,-0.144594,0.489778,0.234441,-1.17729,0.596542,-0.110609,-0.703202
1581248783.009449582,-0.144668,0.489318,0.234441,-1.17792,0.59525,-0.110723,-0.701843
1581248783.015685380,-0.145251,0.4861,0.234441,-1.1823,0.586573,-0.111938,-0.692683
1581248783.022469551,-0.145356,0.485595,0.234441,-1.18301,0.585231,-0.112142,-0.691304
1581248783.028554208,-0.145448,0.48516,0.234442,-1.1836,0.58411,-0.112276,-0.690115
1581248783.035313448,-0.145538,0.484726,0.234442,-1.1842,0.582991,-0.112392,-0.688942
1581248783.041532168,-0.14564,0.484236,0.234441,-1.18489,0.581703,-0.112513,-0.687568
1581248783.047811396,-0.145738,0.483769,0.234441,-1.18557,0.580424,-0.112625,-0.686178
1581248783.054369475,-0.14582,0.48338,0.234441,-1.18616,0.579335,-0.112717,-0.684993
1581248783.060530917,-0.145902,0.482985,0.23444,-1.18673,0.578254,-0.112819,-0.683811
1581248783.067217152,-0.145984,0.482588,0.23444,-1.1873,0.577173,-0.112918,-0.682627
1581248783.109850948,-0.146503,0.479961,0.234439,-1.19121,0.569662,-0.113976,-0.674499
1581248783.116651204,-0.146583,0.479535,0.234439,-1.19186,0.568429,-0.114182,-0.673173
1581248783.159685229,-0.147019,0.476834,0.234441,-1.19585,0.560959,-0.114998,-0.665083
1581248783.166591410,-0.147083,0.476387,0.23444,-1.19651,0.559758,-0.115125,-0.663773
1581248783.174218387,-0.147139,0.476003,0.23444,-1.19707,0.558736,-0.115239,-0.66265
1581248783.180697103,-0.147214,0.475498,0.234441,-1.19781,0.557363,-0.115411,-0.661152
1581248783.187485646,-0.147281,0.475049,0.234441,-1.19847,0.556168,-0.115604,-0.65984
1581248783.194262217,-0.147341,0.474668,0.234441,-1.19903,0.555131,-0.115776,-0.658712
1581248783.200461482,-0.147415,0.474222,0.234441,-1.19968,0.553933,-0.115969,-0.657397
1581248783.206708091,-0.147483,0.473839,0.234441,-1.20024,0.552915,-0.116132,-0.65631
1581248783.213515911,-0.147562,0.473393,0.23444,-1.20089,0.551718,-0.116327,-0.655022
1581248783.219815038,-0.147643,0.472943,0.23444,-1.20155,0.55053,-0.116505,-0.653766
1581248783.226802560,-0.147711,0.472558,0.23444,-1.20211,0.549518,-0.11664,-0.652694
1581248783.279762259,-0.147933,0.471284,0.23444,-1.20398,0.546193,-0.117035,-0.64913
1581248783.287338047,-0.148371,0.468722,0.234441,-1.20772,0.539624,-0.118001,-0.641981
1581248783.293667226,-0.148459,0.468279,0.23444,-1.20838,0.538483,-0.118162,-0.640732
1581248783.300489070,-0.148549,0.467841,0.234441,-1.20903,0.537341,-0.118304,-0.639473
1581248783.307343953,-0.148639,0.467391,0.234441,-1.20967,0.536202,-0.118437,-0.638228
1581248783.313744911,-0.148718,0.467002,0.23444,-1.21024,0.535253,-0.118539,-0.637171
1581248783.320520596,-0.14881,0.46655,0.23444,-1.21089,0.534159,-0.118648,-0.635951
1581248783.327261932,-0.148901,0.466107,0.23444,-1.21154,0.533049,-0.118762,-0.634757
1581248783.335828014,-0.148975,0.46573,0.234441,-1.2121,0.532104,-0.118854,-0.63373
1581248783.383380097,-0.14954,0.462614,0.23444,-1.21665,0.52446,-0.120174,-0.625434
1581248783.389640008,-0.149627,0.462175,0.23444,-1.21729,0.52336,-0.120331,-0.624249
1581248783.397258122,-0.149729,0.461678,0.234441,-1.21804,0.522118,-0.120463,-0.622907
1581248783.440560447,-0.150271,0.458963,0.234441,-1.22201,0.515516,-0.121198,-0.615648
1581248783.446903047,-0.150358,0.458518,0.23444,-1.22265,0.514454,-0.121384,-0.614489
1581248783.453631786,-0.150435,0.458145,0.23444,-1.22321,0.513534,-0.12156,-0.613505
1581248783.460020496,-0.150525,0.457709,0.234441,-1.22386,0.51247,-0.12177,-0.612356
1581248783.466751952,-0.150602,0.457327,0.234441,-1.22441,0.511553,-0.121942,-0.611386
1581248783.474451190,-0.150693,0.456885,0.234441,-1.22506,0.510512,-0.122143,-0.61024
1581248783.480688754,-0.150781,0.456442,0.23444,-1.2257,0.509494,-0.122333,-0.609105
1581248783.487441830,-0.150872,0.456007,0.234439,-1.22635,0.50847,-0.122465,-0.60795
1581248783.493696864,-0.150947,0.455627,0.234439,-1.22689,0.507581,-0.12256,-0.606983
1581248783.500741139,-0.151034,0.455187,0.23444,-1.22754,0.506548,-0.122682,-0.60586
1581248783.541398742,-0.151478,0.452534,0.23444,-1.23139,0.500474,-0.123475,-0.599198
1581248783.584692268,-0.151574,0.451906,0.23444,-1.23232,0.499051,-0.123701,-0.597623
1581248783.591091314,-0.151994,0.449438,0.234441,-1.23587,0.493532,-0.124593,-0.591551
1581248783.597650228,-0.152065,0.449053,0.234441,-1.23641,0.49268,-0.124703,-0.590621
1581248783.604691895,-0.152147,0.448615,0.234441,-1.23704,0.49168,-0.124832,-0.589546
1581248783.611514518,-0.152229,0.448181,0.234441,-1.23768,0.490701,-0.124975,-0.588449
1581248783.617817297,-0.152299,0.447799,0.23444,-1.23823,0.489864,-0.12512,-0.58753
1581248783.624510521,-0.152381,0.447352,0.234439,-1.23886,0.488876,-0.125306,-0.586448
1581248783.631237597,-0.152452,0.446969,0.23444,-1.23941,0.488036,-0.125472,-0.585531
1581248783.637678592,-0.152538,0.446529,0.23444,-1.24004,0.487064,-0.125664,-0.584455
1581248783.644569321,-0.152624,0.446093,0.234441,-1.24067,0.486091,-0.125848,-0.58339
1581248783.650809144,-0.152699,0.445709,0.234441,-1.24121,0.485262,-0.126008,-0.582481
1581248783.657511061,-0.152787,0.445258,0.234441,-1.24185,0.4843,-0.12619,-0.581434
1581248783.701820514,-0.153332,0.442479,0.23444,-1.24582,0.478351,-0.126993,-0.574905
1581248783.708309080,-0.153399,0.442107,0.23444,-1.24635,0.47755,-0.127106,-0.574042
1581248783.714669600,-0.153473,0.441667,0.23444,-1.24697,0.476604,-0.127255,-0.573011
1581248783.721283740,-0.153546,0.441216,0.23444,-1.2476,0.475661,-0.127416,-0.572004
1581248783.727830977,-0.153607,0.440837,0.23444,-1.24814,0.474856,-0.127562,-0.571123
1581248783.734529839,-0.153676,0.440399,0.23444,-1.24876,0.473922,-0.127727,-0.570106
1581248783.741356396,-0.153746,0.439959,0.23444,-1.24939,0.473011,-0.127889,-0.569073
1581248783.747651277,-0.153808,0.439579,0.234441,-1.24993,0.472249,-0.128025,-0.568196
1581248783.754476482,-0.153882,0.439128,0.234441,-1.25055,0.471366,-0.12819,-0.567168
1581248783.760725688,-0.15395,0.438752,0.234441,-1.2511,0.470595,-0.128315,-0.566296
1581248783.767638984,-0.154033,0.438315,0.234441,-1.25173,0.469698,-0.128448,-0.565272
1581248783.812652496,-0.154119,0.437876,0.234441,-1.25235,0.468813,-0.128583,-0.564263
1581248783.818882297,-0.154662,0.43511,0.234441,-1.2563,0.463227,-0.129515,-0.557994
1581248783.825675105,-0.154748,0.43467,0.23444,-1.25692,0.462334,-0.12969,-0.557009
1581248783.832388798,-0.154834,0.434232,0.23444,-1.25755,0.461428,-0.129857,-0.556054
1581248783.839299878,-0.15492,0.43379,0.234441,-1.25818,0.460514,-0.130018,-0.55508
1581248783.845591236,-0.15499,0.433411,0.23444,-1.25871,0.459743,-0.130151,-0.554273
1581248783.852448299,-0.155073,0.432978,0.23444,-1.25933,0.45885,-0.130295,-0.553301
1581248783.858722623,-0.155142,0.432603,0.23444,-1.25986,0.458078,-0.130408,-0.552491
1581248783.899502225,-0.15558,0.430027,0.23444,-1.26353,0.452906,-0.131232,-0.546831
1581248783.905926576,-0.155635,0.429647,0.23444,-1.26407,0.452159,-0.131394,-0.546007
1581248783.912592483,-0.155697,0.429209,0.23444,-1.26469,0.451279,-0.131592,-0.545046
1581248783.919509316,-0.15576,0.428778,0.234441,-1.26532,0.450407,-0.131786,-0.544089
1581248783.962890318,-0.156185,0.426092,0.234441,-1.26913,0.44524,-0.132612,-0.538219
1581248783.969593324,-0.156271,0.425646,0.23444,-1.26976,0.444392,-0.132728,-0.537263
1581248783.977415607,-0.156373,0.425148,0.23444,-1.27047,0.443425,-0.132874,-0.536197
1581248783.984297270,-0.156451,0.42478,0.234441,-1.271,0.442699,-0.132994,-0.535393
1581248783.990706157,-0.15654,0.424352,0.23444,-1.27163,0.441859,-0.133151,-0.534484
1581248783.997437662,-0.15663,0.423911,0.23444,-1.27224,0.441057,-0.133316,-0.533546
1581248784.004465161,-0.156719,0.423471,0.234439,-1.27287,0.440263,-0.133478,-0.532642
1581248784.011318645,-0.156793,0.423099,0.234439,-1.2734,0.439572,-0.133623,-0.531842
1581248784.051846930,-0.157315,0.420494,0.23444,-1.27707,0.434738,-0.134477,-0.526308
