timestamp,va1,va2,va3,va4,va5,va6,va7
1581247596.791196721,-0.00755154,-0.0385273,-7.91827e-05,-0.0649549,-0.129351,-0.0151573,0.138645
1581247596.797878086,-0.0110382,-0.0626969,0.000370895,-0.0895683,-0.18085,-0.0177317,0.19202
1581247596.804449553,-0.0117631,-0.0640997,0.000143323,-0.0878648,-0.177996,-0.0159772,0.186948
1581247596.810889532,-0.0131755,-0.0730094,-7.07798e-05,-0.102404,-0.201393,-0.0218117,0.216073
1581247596.818408867,-0.0132511,-0.0742014,-8.44579e-05,-0.102254,-0.20719,-0.0268399,0.218121
1581247596.825303851,-0.01244,-0.0687726,0,-0.0939065,-0.185515,-0.0268922,0.19857
1581247596.831506210,-0.0138299,-0.0786755,-7.2022e-05,-0.104724,-0.208097,-0.030433,0.218694
1581247596.838359388,-0.0125205,-0.0696875,-9.21277e-05,-0.0914487,-0.180782,-0.0273443,0.192746
1581247596.844684234,-0.0152183,-0.0795569,0,-0.106941,-0.209947,-0.0334344,0.216412
1581247596.851331551,-0.0159395,-0.078693,0.000102287,-0.108377,-0.209724,-0.0336645,0.214039
1581247596.858179501,-0.0130808,-0.0628994,0.000253061,-0.0858147,-0.16351,-0.0215889,0.174055
1581247596.935362819,-0.0133667,-0.0655569,-3.34743e-05,-0.095785,-0.181081,-0.0209189,0.19539
1581247596.941586881,-0.0120064,-0.0634596,-2.65049e-05,-0.0960243,-0.182829,-0.0321583,0.195786
1581247596.949131659,-0.0117636,-0.0621755,1.72671e-05,-0.0940141,-0.178068,-0.0290336,0.19142
1581247596.955458569,-0.0113972,-0.0636262,-7.81246e-05,-0.0953872,-0.177021,-0.0236537,0.191139
1581247596.962094447,-0.0105423,-0.0600382,4.71379e-05,-0.0876291,-0.162506,-0.0174825,0.176116
1581247596.969484272,-0.0114283,-0.0695608,8.32939e-05,-0.103629,-0.193567,-0.0182002,0.208757
1581247596.975615974,-0.00899175,-0.0560448,2.70844e-05,-0.0847985,-0.156203,-0.0144265,0.16938
1581247596.982359137,-0.00839973,-0.0555635,4.40767e-05,-0.0820495,-0.152123,-0.0141905,0.167149
1581247596.989301070,-0.0100292,-0.0686538,8.35794e-05,-0.100608,-0.189069,-0.0174769,0.204215
1581247596.995915527,-0.00940845,-0.0661511,5.30569e-05,-0.0966755,-0.177134,-0.0179592,0.193289
1581247597.002327085,-0.0087793,-0.0610909,-9.59631e-06,-0.0902849,-0.163855,-0.0177119,0.179861
1581247597.079332367,-0.000861866,-0.00575904,-4.6842e-06,-0.0084836,-0.0156922,-0.00207035,0.0170296
1581247597.085559809,-0.129964,-0.76931,-0.000198841,-1.12408,-2.02729,-0.273014,2.188
1581247597.098484618,-0.011014,-0.0654657,0.000114819,-0.0968207,-0.171334,-0.0190603,0.184314
1581247597.105266234,-0.0108075,-0.0635724,2.2891e-05,-0.0929508,-0.163025,-0.026458,0.177708
1581247597.112196864,-0.0114703,-0.0652374,-2.59127e-05,-0.0932655,-0.162146,-0.0307401,0.179301
1581247597.119516944,-0.0116567,-0.0667183,8.62229e-05,-0.0983489,-0.171268,-0.0319834,0.186609
1581247597.126181580,-0.0108854,-0.0575464,3.68017e-05,-0.0857491,-0.15039,-0.026436,0.165306
1581247597.132467848,-0.0132186,-0.068039,-0.000110142,-0.0989559,-0.173825,-0.0286862,0.19099
1581247597.139187809,-0.0116217,-0.0607014,-6.57788e-05,-0.0882101,-0.151178,-0.0188089,0.168265
1581247597.145412899,-0.0121837,-0.0632112,-0.000106866,-0.0912803,-0.153261,-0.0162837,0.168453
1581247597.151999699,-0.013045,-0.0665375,0.000151784,-0.0972616,-0.164247,-0.0172505,0.182666
1581247597.192550880,-0.00214075,-0.0106261,7.32743e-06,-0.0158615,-0.0271906,-0.00273711,0.029147
1581247597.236337158,-0.0206402,-0.113021,4.1769e-06,-0.165953,-0.278823,-0.041357,0.303492
1581247597.242482398,-0.0113044,-0.0571796,-5.33242e-05,-0.0822945,-0.137459,-0.0152414,0.152476
1581247597.249020713,-0.013883,-0.0697862,-5.70944e-05,-0.102662,-0.170364,-0.0173086,0.187749
1581247597.255354647,-0.0128372,-0.0644406,0,-0.0936735,-0.157343,-0.0172304,0.174229
1581247597.262074374,-0.01174,-0.0603142,3.84243e-05,-0.0882904,-0.146937,-0.0165148,0.158759
1581247597.268559162,-0.0124731,-0.0664252,6.23174e-05,-0.0967844,-0.157704,-0.018634,0.175576
1581247597.275252567,-0.0115221,-0.0602485,-0.000103625,-0.0872402,-0.143338,-0.0204251,0.153038
1581247597.282073874,-0.0123017,-0.0633127,3.46972e-05,-0.0939194,-0.155573,-0.0266767,0.164398
1581247597.288358371,-0.0122064,-0.0607604,8.733e-05,-0.0902091,-0.147936,-0.0279156,0.155695
1581247597.295060808,-0.0131744,-0.0656327,5.31958e-05,-0.0946324,-0.158136,-0.0297976,0.167526
1581247597.301287195,-0.0121051,-0.0605925,-3.83329e-05,-0.0877834,-0.145161,-0.0263666,0.15335
1581247597.307919631,-0.0132572,-0.0659021,-0.000178559,-0.0957642,-0.153294,-0.029264,0.168853
1581247597.350939586,-0.0120885,-0.0627243,-1.3898e-06,-0.0909813,-0.14606,-0.0196436,0.161443
1581247597.357195502,-0.0117624,-0.0716012,0.000182289,-0.103473,-0.15868,-0.0222201,0.180495
1581247597.363976126,-0.00878961,-0.0564125,-3.53308e-05,-0.080352,-0.126556,-0.0186393,0.144326
1581247597.370407319,-0.0102362,-0.0647911,-7.94898e-05,-0.0938569,-0.146921,-0.0229719,0.162976
1581247597.377322620,-0.0102701,-0.0682628,-4.65203e-05,-0.099929,-0.153203,-0.0250148,0.170759
1581247597.383918576,-0.00852809,-0.0562197,-2.66789e-05,-0.0815283,-0.12777,-0.0214581,0.134813
1581247597.390417883,-0.00978087,-0.065875,0.000159187,-0.094068,-0.147339,-0.0253807,0.160933
1581247597.430601846,-0.0107498,-0.0631673,4.49294e-06,-0.0911514,-0.140798,-0.0213917,0.15251
1581247597.437379685,-0.0110988,-0.0588292,-4.71157e-05,-0.0855586,-0.132688,-0.0179955,0.143738
1581247597.443624514,-0.0122328,-0.0660713,-6.29129e-05,-0.0963161,-0.146757,-0.0215264,0.162963
1581247597.450366513,-0.0110833,-0.0598499,-2.80599e-05,-0.0854397,-0.131002,-0.0194543,0.142035
1581247597.494270269,-0.0118716,-0.0624455,1.78374e-05,-0.0881002,-0.136341,-0.0234167,0.150461
1581247597.500339209,-0.0138242,-0.0693018,-6.66418e-05,-0.0997588,-0.154054,-0.0243161,0.16847
1581247597.506965253,-0.0129759,-0.0642577,8.89256e-06,-0.0928917,-0.14317,-0.0213778,0.158482
1581247597.513213878,-0.0135603,-0.0716131,-6.67191e-05,-0.0998677,-0.153232,-0.0223559,0.166554
1581247597.521394327,-0.0112521,-0.0570468,0,-0.079925,-0.12424,-0.0165117,0.135231
1581247597.527632556,-0.0128987,-0.065124,-9.76427e-05,-0.093345,-0.1411,-0.018882,0.15443
1581247597.534358802,-0.0113306,-0.057909,-9.29729e-06,-0.0832959,-0.12281,-0.0182704,0.13834
1581247597.540583123,-0.0125062,-0.0658496,9.04252e-05,-0.0935748,-0.141111,-0.0221639,0.154487
1581247597.579745887,-0.0104743,-0.0642644,2.28743e-05,-0.0914202,-0.134225,-0.0240827,0.149673
1581247597.586638431,-0.00930266,-0.0574586,-3.62986e-05,-0.0818451,-0.118217,-0.0206836,0.133885
1581247597.592311322,-0.0104423,-0.0596837,-8.62231e-05,-0.0868527,-0.126564,-0.0194379,0.139179
1581247597.598528893,-0.0128283,-0.0703277,2.909e-05,-0.102442,-0.147121,-0.0215065,0.165808
1581247597.642629353,-0.0121417,-0.061946,0,-0.0883362,-0.126825,-0.0203998,0.140558
1581247597.649304717,-0.0113017,-0.0594215,1.89213e-05,-0.0843514,-0.120678,-0.0238045,0.13127
1581247597.655936767,-0.0126141,-0.0647511,-3.53788e-05,-0.0927745,-0.130762,-0.0258208,0.145274
1581247597.662398678,-0.0114876,-0.0583928,-8.42635e-05,-0.084186,-0.120377,-0.0226287,0.128919
1581247597.669145534,-0.0130189,-0.066389,8.99066e-05,-0.0938383,-0.135396,-0.0240148,0.146579
1581247597.675525259,-0.0125872,-0.0649247,0.000150262,-0.0917167,-0.13102,-0.0226905,0.139917
1581247597.682292614,-0.0110119,-0.0580654,-1.8717e-05,-0.0837224,-0.118269,-0.0192615,0.131244
1581247597.688707574,-0.0123531,-0.0648314,-0.000168855,-0.0916616,-0.132226,-0.0197027,0.140852
1581247597.695277005,-0.010951,-0.0604521,-0.00011548,-0.0859917,-0.121743,-0.0174562,0.133905
1581247597.702079531,-0.0116301,-0.0638449,-5.16909e-05,-0.0905854,-0.126466,-0.0170661,0.138122
