timestamp,fx,fy,fz,tx,ty,tz
1581133861.413027436,-2.95149,2.88489,-1.88662,2.00176,1.844,0.153147
1581133861.419528516,-2.87736,2.9765,-1.56912,2.02711,1.83937,0.150308
1581133861.425770762,-2.74261,3.12938,-1.17178,2.06856,1.83417,0.147699
1581133861.432778926,-2.76649,3.34772,-0.682271,2.1395,1.85554,0.143888
1581133861.439510530,-2.58573,3.55184,-0.201946,2.18415,1.83603,0.143684
1581133861.445816195,-2.41377,3.60278,0.42983,2.17565,1.79277,0.147054
1581133861.452056828,-2.13176,3.50482,1.1579,2.1287,1.71501,0.152657
1581133861.458820689,-2.21776,3.47849,1.36027,2.13389,1.71008,0.154125
1581133861.464851736,-2.3161,3.30786,1.44194,2.08459,1.67789,0.158457
1581133861.474915047,-2.18503,2.80745,1.47382,1.94478,1.58732,0.167958
1581133861.514867501,-2.79793,3.66096,1.08562,2.28229,1.73816,0.156351
1581133861.521428054,-2.68296,3.6795,1.06148,2.31963,1.74431,0.156177
1581133861.527763436,-2.6528,3.71787,1.23998,2.36321,1.76459,0.155997
1581133861.534538723,-2.61401,3.91229,1.47495,2.44414,1.79873,0.155491
1581133861.540907295,-2.59635,4.18768,1.54217,2.53764,1.8431,0.155328
1581133861.547621121,-2.73384,4.33187,1.62603,2.56323,1.86241,0.159637
1581133861.553896962,-2.73439,4.47988,1.83965,2.61308,1.88755,0.159707
1581133861.560659278,-2.2761,4.53625,2.10541,2.62678,1.84688,0.164796
1581133861.567566906,-2.4585,4.52262,2.1398,2.62851,1.87077,0.166123
1581133861.607057931,-2.70481,4.29259,1.68424,2.656,1.93498,0.163636
1581133861.613728774,-2.78611,4.39178,1.72039,2.68539,1.95199,0.164067
1581133861.656597089,-2.3862,4.67564,1.98883,2.78014,1.92882,0.149621
1581133861.662859037,-2.28953,4.71043,2.0945,2.80821,1.93296,0.144022
1581133861.669459398,-2.46415,4.74918,2.31624,2.82217,1.95573,0.140254
1581133861.675909156,-2.76037,4.84112,2.40453,2.84242,1.99269,0.135429
1581133861.682077378,-2.80782,4.78353,2.42453,2.81712,1.98588,0.136718
1581133861.688951454,-2.62995,4.82921,2.58022,2.83273,1.97198,0.134514
1581133861.696697280,-2.7591,4.79205,2.42245,2.84822,1.99601,0.132458
1581133861.703560294,-2.80936,4.77492,2.0929,2.85999,2.00639,0.129852
1581133861.709860966,-2.82629,4.74636,1.96117,2.86219,2.00954,0.128545
1581133861.716377963,-2.91096,4.68902,1.89881,2.84747,2.00704,0.127345
1581133861.722879177,-2.86741,4.82773,1.81899,2.90336,2.02414,0.124717
1581133861.769718937,-2.92044,4.98968,1.95296,2.96787,2.05261,0.120456
1581133861.773850404,-2.76984,5.32488,2.55366,3.09394,2.06287,0.121142
1581133861.780702610,-2.7534,5.22692,2.69473,3.06253,2.04843,0.122548
1581133861.786892487,-2.99868,5.33107,2.53247,3.12755,2.10219,0.116658
1581133861.794766392,-3.05346,5.41849,2.26833,3.17415,2.13131,0.112797
1581133861.801529367,-3.13386,5.52848,1.99534,3.20977,2.15241,0.110571
1581133861.807964943,-3.10274,5.52297,2.04719,3.21359,2.14784,0.111554
1581133861.814594149,-2.93735,5.52762,2.06155,3.22553,2.14001,0.113724
1581133861.854195136,-3.04226,5.67005,2.35893,3.31159,2.1757,0.124906
1581133861.860690867,-2.88668,5.67327,2.25617,3.29381,2.14653,0.127762
1581133861.867498869,-2.89255,5.76099,2.23044,3.32403,2.15665,0.126297
1581133861.873871335,-2.6928,5.65999,2.28926,3.29301,2.12284,0.128561
1581133861.916679396,-3.07769,5.8889,2.28696,3.38424,2.18993,0.116157
1581133861.923000594,-3.28561,5.87846,1.92668,3.37435,2.20402,0.114166
1581133861.929585444,-3.14632,5.79379,1.8812,3.33581,2.16484,0.114308
1581133861.935880509,-2.87286,5.74099,2.04874,3.33474,2.13419,0.111498
1581133861.942679058,-2.85667,5.75664,2.22295,3.34898,2.13278,0.106783
1581133861.949004007,-2.88594,5.6674,2.36556,3.32033,2.11462,0.103239
1581133861.955797628,-3.07728,5.75927,2.16305,3.3613,2.1458,0.0971497
1581133861.962591133,-2.82626,5.72085,2.24355,3.32569,2.09371,0.0983231
1581133861.968794299,-2.49995,5.71213,2.57855,3.31973,2.05205,0.0982535
1581133861.975684406,-2.58491,5.75643,2.76877,3.34929,2.06669,0.0963011
1581133861.981872782,-2.73239,5.79968,2.81932,3.3706,2.08736,0.0941239
1581133862.025863081,-2.82206,5.8675,2.59606,3.38755,2.10134,0.0945853
1581133862.032011042,-2.9764,5.99511,1.87058,3.47876,2.14677,0.0917561
1581133862.038625588,-2.81913,5.95043,2.1962,3.46408,2.12069,0.093371
1581133862.044994823,-3.00164,5.96435,2.25844,3.4765,2.14132,0.0913939
1581133862.051611992,-3.03706,6.0277,2.18986,3.49705,2.14827,0.0911732
1581133862.058072877,-2.85445,6.10034,2.36907,3.51323,2.12929,0.0922946
1581133862.064660147,-2.86935,6.11741,2.33317,3.52258,2.13,0.0939369
1581133862.070999452,-2.62405,6.19573,2.34891,3.5419,2.10785,0.0962495
1581133862.077619722,-2.80589,6.23337,2.21616,3.56344,2.13266,0.0954927
1581133862.133842794,-3.16785,6.39933,2.22053,3.67233,2.21527,0.0883492
1581133862.139812270,-3.24954,6.37799,2.12454,3.66822,2.21945,0.0902571
1581133862.146086650,-3.27024,6.32586,2.11492,3.64969,2.21065,0.0932073
1581133862.191804637,-2.80835,6.59907,2.75066,3.75902,2.17288,0.0931182
1581133862.198109491,-2.94537,6.75873,2.94846,3.81753,2.20372,0.0873603
1581133862.204874632,-3.16611,6.82404,2.6082,3.84632,2.23641,0.0831028
1581133862.211540639,-3.10647,6.66951,2.55374,3.77706,2.19836,0.0870442
1581133862.218045565,-2.99473,6.64029,2.51507,3.77759,2.18564,0.0863049
1581133862.224778955,-2.79354,6.52734,2.43974,3.74778,2.15453,0.08792
1581133862.231534136,-2.93798,6.585,2.35417,3.77594,2.17782,0.0840488
1581133862.238001500,-3.22602,6.52618,2.11478,3.75865,2.19939,0.0829072
1581133862.244595188,-3.30935,6.5836,2.00058,3.76118,2.20212,0.0814627
1581133862.251157766,-2.82105,6.58536,2.32811,3.73942,2.13748,0.083645
1581133862.257847684,-2.71879,6.53277,2.47149,3.7211,2.11641,0.0838019
1581133862.264757479,-2.88371,6.58533,2.60801,3.75506,2.14297,0.0795509
1581133862.307603189,-3.02079,6.55332,2.10312,3.75328,2.13458,0.0712851
1581133862.313999881,-2.71083,6.52942,2.29082,3.73117,2.09363,0.0738824
1581133862.321732011,-2.85094,6.61101,2.40455,3.78023,2.12557,0.070198
1581133862.328523521,-2.87685,6.61564,2.44621,3.78904,2.13451,0.0688228
1581133862.337204398,-3.10531,6.69085,2.26474,3.81802,2.16896,0.0673887
1581133862.341370045,-3.07761,6.59186,2.28944,3.77094,2.14643,0.0701232
1581133862.347800397,-3.10145,6.62488,2.19071,3.79634,2.16113,0.068168
1581133862.354001468,-2.95101,6.67611,2.29976,3.82219,2.15368,0.0671029
1581133862.360947523,-3.19724,6.68402,2.04903,3.84462,2.18738,0.0650013
1581133862.399496442,-2.89983,7.03984,2.38621,3.97646,2.1765,0.0619809
1581133862.405773467,-2.62444,6.99872,2.63406,3.94284,2.13129,0.0676599
1581133862.449146339,-2.97677,6.91501,2.01534,3.9782,2.18895,0.0729225
1581133862.455738176,-3.06873,6.91393,1.87176,3.97279,2.19243,0.0730436
1581133862.462067186,-3.26269,6.89886,1.87926,3.96132,2.2053,0.0723055
1581133862.469030261,-3.0658,6.88945,2.0356,3.94835,2.17771,0.0724758
1581133862.475682841,-2.8534,6.85204,2.25226,3.93982,2.15007,0.0726008
1581133862.481952199,-2.97987,6.88215,2.3834,3.97416,2.17445,0.0690238
1581133862.488905365,-3.02618,6.90919,2.26754,3.98103,2.17767,0.0688474
1581133862.496746495,-2.95708,6.95749,2.32929,3.97237,2.15977,0.0718266
1581133862.502856537,-2.77585,6.91253,2.4444,3.94764,2.1294,0.076267
1581133862.509048383,-2.61308,6.97051,2.61033,3.9724,2.11702,0.0770771
1581133862.515990381,-2.66959,7.04145,2.43998,4.01101,2.13894,0.0752325
1581133862.522692369,-2.94092,7.07422,2.18537,4.01199,2.16486,0.0754296
1581133862.565061200,-2.89311,6.7647,2.18924,3.90311,2.12565,0.065707
1581133862.571447173,-2.82953,6.80684,2.30653,3.93321,2.12947,0.0604448
1581133862.577689766,-2.84219,6.94668,2.37277,3.98108,2.14567,0.0558074
1581133862.583943464,-3.09738,7.05206,2.37124,4.00744,2.17441,0.0519942
1581133862.592035856,-3.13744,7.0871,2.07096,3.99288,2.16474,0.0545889
1581133862.598697130,-2.63759,7.11683,2.22164,3.99041,2.10756,0.0581104
1581133862.604899435,-2.48669,7.08909,2.37783,3.98279,2.08432,0.0616015
1581133862.611487029,-2.62882,7.07105,2.47249,3.98746,2.09669,0.0623613
1581133862.617613750,-2.7804,7.01564,2.48437,3.97038,2.10195,0.0645615
1581133862.623866704,-2.73844,6.98731,2.32703,3.95123,2.08679,0.067703
1581133862.662997221,-2.93031,6.92489,2.08762,3.94928,2.09154,0.065564
