timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581235629.799204727,0.054012,52.4019,-2.18441,-23.4867,1.37603,0.956866,-0.24464
1581235629.805859301,0.239196,52.065,-2.093,-23.6682,1.3725,0.942515,-0.261995
1581235629.812161654,0.370368,51.8669,-2.03654,-23.4719,1.37427,0.913478,-0.254653
1581235629.851971420,-0.34722,48.9683,-2.36588,-22.9813,1.32144,0.813353,-0.254986
1581235629.895180349,0.689296,48.6339,-1.87523,-22.82,1.30912,0.812352,-0.303714
1581235629.901796050,0.61728,48.7111,-1.89942,-23.0767,1.3188,0.836382,-0.309054
1581235629.908016799,0.648144,48.9529,-1.91959,-23.1426,1.31176,0.841722,-0.299709
1581235629.914849106,0.650716,48.7265,-1.90211,-23.0082,1.34169,0.832043,-0.290698
1581235629.921293733,0.61728,48.1427,-1.91018,-22.9329,1.3188,0.813687,-0.274678
1581235629.927994677,0.486108,48.297,-1.89674,-22.7783,1.33289,0.807345,-0.261661
1581235629.934794659,0.414092,48.5568,-1.95185,-23.152,1.35226,0.839719,-0.263664
1581235629.942216232,0.221192,48.5799,-2.04192,-23.0969,1.38307,0.859411,-0.243305
1581235629.949019491,0.200616,48.5233,-2.13601,-22.5632,1.35666,0.831709,-0.256655
1581235629.955780228,0.131172,48.5825,-2.14408,-22.5296,1.3681,0.826369,-0.243972
1581235629.962166181,0.0977359,49.0557,-2.1387,-23.0472,1.3505,0.872761,-0.256321
1581235629.969334359,0.05144,49.4827,-2.15618,-23.5486,1.38307,0.899795,-0.239967
1581235630.012262723,0.56584,49.2203,-1.98815,-23.3241,1.3549,0.903132,-0.253985
1581235630.018918192,0.524688,49.2229,-1.99487,-23.1265,1.3549,0.891784,-0.251983
1581235630.025139793,0.48868,48.8474,-1.93572,-23.2407,1.38219,0.898459,-0.262996
1581235630.032033092,0.447528,48.9786,-1.96126,-22.9665,1.3637,0.874763,-0.262329
1581235630.039851163,0.249484,48.7214,-2.07821,-22.902,1.33289,0.916816,-0.270673
1581235630.080050740,0.151748,48.3587,-2.18441,-23.07,1.33377,0.928497,-0.261328
1581235630.086161206,0.118312,48.459,-2.1965,-23.1964,1.3188,0.881772,-0.272341
1581235630.092947033,0.138888,48.5851,-2.13064,-22.7447,1.31352,0.850733,-0.251315
1581235630.099260061,0.280348,48.5851,-2.05133,-22.7219,1.32144,0.823032,-0.275345
