timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581239170.690427376,-0.144815,0.491961,0.234443,-1.18567,0.541029,-0.119484,-0.647931
1581239170.696571983,-0.144858,0.491702,0.234443,-1.18609,0.540318,-0.119622,-0.647152
1581239170.703440528,-0.144925,0.491362,0.234444,-1.18662,0.539405,-0.119794,-0.646212
1581239170.711239172,-0.145012,0.490915,0.234444,-1.18728,0.538276,-0.120002,-0.645005
1581239170.717590982,-0.145081,0.490544,0.234444,-1.18781,0.537372,-0.120143,-0.644029
1581239170.724333974,-0.145164,0.490083,0.234444,-1.18848,0.536237,-0.120298,-0.642815
1581239170.801778140,-0.145714,0.487115,0.234445,-1.19258,0.52931,-0.121101,-0.635488
1581239170.809706993,-0.146244,0.484104,0.234446,-1.1968,0.522474,-0.12215,-0.628045
1581239170.816312944,-0.146344,0.483593,0.234445,-1.19755,0.521244,-0.122355,-0.626673
1581239170.823176697,-0.14643,0.48315,0.234444,-1.19821,0.520158,-0.122503,-0.625471
1581239170.829649691,-0.146507,0.482761,0.234443,-1.19878,0.51924,-0.122625,-0.624453
1581239170.836348351,-0.146596,0.482319,0.234444,-1.19943,0.518174,-0.122766,-0.623274
1581239170.843140364,-0.146673,0.481949,0.234444,-1.19999,0.517254,-0.122887,-0.622265
1581239170.849478947,-0.14676,0.481522,0.234443,-1.20063,0.516191,-0.123035,-0.621096
1581239170.856229544,-0.146842,0.481088,0.234444,-1.20126,0.51513,-0.123192,-0.61991
1581239170.862586586,-0.146911,0.480706,0.234444,-1.20182,0.514214,-0.123354,-0.618923
1581239170.869215865,-0.146987,0.48027,0.234444,-1.20247,0.513143,-0.123551,-0.617764
1581239170.875522848,-0.147051,0.479903,0.234444,-1.20302,0.51223,-0.123723,-0.616795
1581239170.919332869,-0.147535,0.477165,0.234444,-1.20708,0.505642,-0.124859,-0.609655
1581239170.925544696,-0.147619,0.476728,0.234445,-1.20772,0.504602,-0.12502,-0.608522
1581239170.932159560,-0.147702,0.476289,0.234445,-1.20837,0.503585,-0.125185,-0.607386
1581239170.938528130,-0.147772,0.475915,0.234445,-1.20893,0.502718,-0.125339,-0.606413
1581239170.945095958,-0.147852,0.47548,0.234443,-1.20957,0.501694,-0.125524,-0.605285
1581239170.951412033,-0.147921,0.475103,0.234444,-1.21013,0.50082,-0.125673,-0.604316
1581239170.957653280,-0.147999,0.474659,0.234444,-1.21078,0.499813,-0.125832,-0.6032
1581239170.964421387,-0.148067,0.474282,0.234444,-1.21133,0.498938,-0.125965,-0.602232
1581239170.970575938,-0.148134,0.473904,0.234445,-1.21189,0.498063,-0.126092,-0.601272
1581239171.011255127,-0.148595,0.47145,0.234443,-1.2155,0.49249,-0.126838,-0.595122
1581239171.017343579,-0.148679,0.471005,0.234443,-1.21615,0.491483,-0.126968,-0.59404
1581239171.061624977,-0.148765,0.47056,0.234444,-1.21681,0.490494,-0.127136,-0.592968
1581239171.068392066,-0.149256,0.467784,0.234444,-1.22087,0.484327,-0.128376,-0.586226
1581239171.074781382,-0.149321,0.4674,0.234444,-1.22143,0.483508,-0.128492,-0.585309
1581239171.081413230,-0.149398,0.466951,0.234444,-1.22208,0.482535,-0.128629,-0.584242
1581239171.088202922,-0.149475,0.466504,0.234444,-1.22273,0.481568,-0.128766,-0.583177
1581239171.094541250,-0.149542,0.466129,0.234444,-1.22329,0.48075,-0.128888,-0.582263
1581239171.101154696,-0.149625,0.465693,0.234444,-1.22394,0.479797,-0.129033,-0.581189
1581239171.108530741,-0.1497,0.465308,0.234444,-1.22449,0.478994,-0.129169,-0.580287
1581239171.115294752,-0.149799,0.464796,0.234444,-1.22524,0.477933,-0.129369,-0.579102
1581239171.121560092,-0.149874,0.464418,0.234445,-1.22579,0.477122,-0.129526,-0.578237
1581239171.128308039,-0.149961,0.463984,0.234445,-1.22644,0.476172,-0.12971,-0.57722
1581239171.135196466,-0.150046,0.463549,0.234444,-1.22708,0.475229,-0.129886,-0.5762
1581239171.179600121,-0.150583,0.460747,0.234444,-1.23112,0.469408,-0.130814,-0.569841
1581239171.185784298,-0.15067,0.460308,0.234444,-1.23177,0.468506,-0.130964,-0.56881
1581239171.192463268,-0.150744,0.459935,0.234444,-1.23233,0.467722,-0.131098,-0.567945
1581239171.199210814,-0.150831,0.459496,0.234444,-1.23296,0.466797,-0.131266,-0.566924
1581239171.205558547,-0.150905,0.459116,0.234444,-1.23351,0.466022,-0.131418,-0.566064
1581239171.213463840,-0.151002,0.458606,0.234444,-1.23425,0.465005,-0.131635,-0.564905
1581239171.220191184,-0.151084,0.458172,0.234444,-1.23489,0.464104,-0.131821,-0.563906
1581239171.227312058,-0.151151,0.4578,0.234444,-1.23545,0.463332,-0.131975,-0.563041
