timestamp,va1,va2,va3,va4,va5,va6,va7
1581158503.857369374,-0.000255661,-0.000501753,5.46804e-06,-0.00335505,-0.010454,-0.00253884,0.0112888
1581158503.864126481,-0.00333782,-0.00671991,0.000106247,-0.0157241,-0.0401035,-0.00815421,0.048633
1581158503.869856640,-0.00472814,-0.0130948,0.000116748,-0.0239131,-0.0476938,-0.011723,0.0551713
1581158503.875995580,-0.00580682,-0.0175184,-9.79197e-05,-0.033421,-0.0565601,-0.0146003,0.0656963
1581158503.883821287,-0.0067488,-0.0245031,-4.64381e-05,-0.0458949,-0.070076,-0.0157266,0.0804516
1581158503.889935322,-0.00675095,-0.029231,-0.000118789,-0.052008,-0.0787307,-0.014759,0.0845452
1581158503.896097350,-0.00668245,-0.0334316,-0.000135009,-0.0571432,-0.0836377,-0.0150138,0.0849337
1581158503.902217270,-0.00817762,-0.0474871,-0.000127467,-0.0763049,-0.106148,-0.0197381,0.116428
1581158503.908707549,-0.00685231,-0.0430311,-0.000119249,-0.0670555,-0.0916724,-0.0180435,0.10528
1581158503.914927933,-0.00784232,-0.0504331,-0.00013672,-0.0764114,-0.105445,-0.0218472,0.11324
1581158503.920985410,-0.0102356,-0.0564034,0.000185924,-0.081738,-0.1155,-0.0241603,0.123894
1581158503.964887352,-0.00199249,-0.0102515,7.53986e-05,-0.0145394,-0.0207699,-0.00424049,0.0227453
1581158503.971202269,-0.0811632,-0.445985,-0.000360062,-0.623135,-0.869404,-0.161404,0.938093
1581158503.978951950,-0.0103922,-0.0575721,6.3846e-05,-0.079442,-0.109037,-0.0178072,0.119454
1581158503.985700410,-0.01483,-0.0853484,0.000204748,-0.116994,-0.157608,-0.0271587,0.176465
1581158503.992311349,-0.0122503,-0.0711232,0.000104188,-0.10118,-0.13494,-0.0240752,0.149739
1581158503.998850169,-0.0109402,-0.0657569,-6.74864e-05,-0.0941918,-0.127465,-0.0258131,0.137943
1581158504.005455252,-0.0113275,-0.0700957,1.75408e-05,-0.0984234,-0.131175,-0.0291693,0.145338
1581158504.011855493,-0.0102252,-0.065426,-3.88008e-05,-0.0946271,-0.122641,-0.0270377,0.134994
1581158504.018249778,-0.0109541,-0.0680451,-2.66747e-05,-0.0981866,-0.132345,-0.0282299,0.146858
1581158504.024788610,-0.0101115,-0.0608039,-0.000153933,-0.0904747,-0.121854,-0.0261303,0.134923
1581158504.030942239,-0.012154,-0.0703525,-6.74288e-05,-0.104811,-0.141256,-0.0300093,0.159292
1581158504.037075929,-0.00974903,-0.0586035,1.82456e-05,-0.0839291,-0.114223,-0.0215865,0.127959
1581158504.081107061,-0.0116443,-0.0615719,1.65662e-05,-0.0912396,-0.123717,-0.0209832,0.138053
1581158504.087971297,-0.0118049,-0.0633126,-0.000124553,-0.0953559,-0.130294,-0.0279334,0.141704
1581158504.093834643,-0.0108106,-0.0580504,5.76582e-05,-0.0892426,-0.121924,-0.0274349,0.132062
1581158504.100176646,-0.0118032,-0.0648992,4.52643e-05,-0.0976746,-0.131862,-0.0299695,0.142652
1581158504.106976785,-0.0104977,-0.0604188,4.77239e-05,-0.0875982,-0.117223,-0.0258338,0.133196
1581158504.113153493,-0.0116233,-0.0657605,1.79963e-05,-0.0971913,-0.128669,-0.0287297,0.142829
