timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581303144.756489574,0.498968,48.6802,-1.85372,-22.4355,1.27038,1.06901,-0.397164
1581303144.762723018,0.414092,49.5496,-1.95588,-22.6856,1.28535,1.07368,-0.386818
1581303144.805755309,0.370368,51.8489,-2.01234,-23.2609,1.29591,1.04998,-0.332083
1581303144.812539184,0.447528,51.4786,-1.96664,-23.2676,1.32056,1.04164,-0.3461
1581303144.818952593,0.439812,51.2419,-2.01503,-23.3684,1.30207,1.04398,-0.333418
1581303144.825830638,0.378084,50.9796,-2.02982,-23.1897,1.35314,1.00893,-0.339425
1581303144.833629768,0.213476,50.3314,-2.06342,-22.9584,1.28183,0.969549,-0.352108
1581303144.840415656,0.14146,49.6807,-2.07821,-22.9544,1.2651,0.975556,-0.345099
1581303144.846701740,0.11574,49.4904,-2.12123,-23.2757,1.30472,1.01194,-0.329079
1581303144.853415773,0.169752,49.4544,-2.14542,-23.1641,1.29503,0.978894,-0.326743
1581303144.859543319,0.226336,48.9683,-2.10778,-23.0028,1.3144,0.950859,-0.312392
1581303144.911698780,0.56584,49.4055,-1.94916,-23.2461,1.2695,1.01127,-0.291365
1581303144.917815450,0.511828,49.012,-1.93572,-23.3227,1.27214,1.03763,-0.291699
1581303144.961742575,0.208332,48.6725,-2.07687,-22.8415,1.23429,0.987905,-0.312725
1581303144.968501371,0.288064,48.9889,-2.02041,-22.984,1.28887,1.01093,-0.29537
1581303144.974690416,0.30864,49.0172,-2.09434,-23.2044,1.2695,1.00693,-0.294369
1581303144.981563466,0.303496,49.3386,-2.10241,-23.4477,1.28535,1.03463,-0.288361
1581303144.987813262,0.434668,49.3361,-2.00831,-23.4356,1.29239,1.03096,-0.281353
1581303144.994956940,0.550408,49.3489,-1.90077,-23.0781,1.27918,0.987905,-0.291031
1581303145.001613436,0.555552,49.4518,-1.95185,-23.0794,1.29239,0.983232,-0.2927
1581303145.008459142,0.555552,49.4621,-2.00293,-23.4222,1.3188,0.992577,-0.286693
1581303145.014701224,0.581272,49.4698,-1.95319,-23.277,1.32937,0.992577,-0.297706
1581303145.021855321,0.640428,49.0917,-1.91959,-23.0619,1.30207,0.987571,-0.279016
1581303145.028729805,0.606992,48.7831,-1.93169,-22.949,1.28447,0.988572,-0.280685
1581303145.035952638,0.506684,48.5465,-1.98142,-22.9652,1.32144,0.988572,-0.26333
1581303145.078687978,0.524688,48.6339,-1.97739,-23.1614,1.33201,1.00292,-0.289029
1581303145.084776021,0.612136,48.9914,-1.93975,-23.1157,1.33025,0.999252,-0.273676
1581303145.091431393,0.586416,48.9091,-1.95857,-23.2542,1.33905,1.00226,-0.266334
1581303145.097569613,0.583844,49.1663,-2.00159,-23.1749,1.32056,0.99992,-0.262663
1581303145.103772297,0.596704,48.9966,-1.98411,-23.1224,1.36634,1.00226,-0.243639
1581303145.109864140,0.52726,48.6159,-1.99756,-23.074,1.30736,1.00126,-0.255988
1581303145.116501759,0.50154,48.6931,-2.02578,-23.0566,1.29767,0.993579,-0.254653
1581303145.122643314,0.416664,48.4307,-2.07014,-23.1238,1.26686,1.01527,-0.267669
1581303145.128822754,0.457816,48.6828,-2.0567,-23.32,1.3056,1.05766,-0.262329
1581303145.135918037,0.529832,48.459,-1.97336,-23.1843,1.28799,1.03496,-0.273343
1581303145.142644839,0.599276,48.4719,-1.94513,-22.941,1.27654,1.02428,-0.262663
1581303145.218915725,0.444956,48.2944,-2.09165,-22.9275,1.25101,0.994914,-0.270005
1581303145.225492238,0.828184,48.7368,-1.90615,-23.398,1.28535,1.0393,-0.276013
1581303145.233525082,0.756168,48.4745,-1.92497,-23.1063,1.30295,1.03697,-0.243972
1581303145.239872516,0.691868,48.1941,-1.94782,-23.0028,1.2607,1.0096,-0.266668
1581303145.246773062,0.632712,48.1787,-1.97605,-23.023,1.30031,1.0363,-0.233626
1581303145.253469660,0.558124,47.8752,-2.01234,-22.9477,1.26334,1.0086,-0.269004
1581303145.259691467,0.537548,47.7569,-2.04192,-23.0015,1.30736,1.01794,-0.247644
1581303145.265984639,0.63014,47.6103,-1.96529,-23.0485,1.31264,1.0116,-0.266668
1581303145.272626090,0.74588,47.5125,-1.85506,-22.742,1.31968,0.997918,-0.24998
1581303145.278779044,0.789604,47.7054,-1.86447,-22.7581,1.31176,1.01127,-0.259659
1581303145.285474986,0.722732,47.8212,-1.90615,-23.1063,1.32144,1.01227,-0.252316
1581303145.291634819,0.679008,48.3896,-1.95454,-23.3375,1.33905,1.03763,-0.241636
1581303145.334597775,0.460388,47.8855,-2.05133,-23.1278,1.32849,1.02962,-0.279684
1581303145.340842047,0.558124,47.636,-1.98142,-23.0956,1.3725,1.02128,-0.264331
1581303145.347546832,0.537548,47.6386,-1.99083,-23.1157,1.31088,1.03697,-0.280018
1581303145.353920331,0.509256,47.7029,-2.04864,-23.0337,1.33905,1.03697,-0.24731
1581303145.360658277,0.478392,47.2913,-2.0809,-22.8119,1.31,1.02428,-0.252316
1581303145.367422212,0.547836,47.3659,-2.05805,-22.8509,1.31,1.02428,-0.235962
1581303145.373649355,0.650716,47.4739,-1.94379,-22.7501,1.30384,1.00893,-0.238966
1581303145.380009581,0.73302,47.4302,-1.89539,-22.8805,1.2651,1.02595,-0.243305
1581303145.386598829,0.730448,47.546,-1.88464,-23.1278,1.29503,1.04598,-0.240635
1581303145.392917360,0.828184,47.6771,-1.88464,-22.9988,1.27126,1.03763,-0.272341
1581303145.399447152,0.866764,47.654,-1.85775,-23.0068,1.29855,1.05032,-0.255654
1581303145.405646013,0.925919,47.7569,-1.82011,-23.359,1.28007,1.07401,-0.286025
1581303145.481589828,0.820468,46.8747,-1.8927,-23.0942,1.3188,1.04231,-0.264331
1581303145.488113024,0.805036,47.2399,-1.85775,-22.8455,1.29327,1.03363,-0.278349
1581303145.494538804,0.722732,47.2579,-1.86044,-23.0727,1.34785,1.04331,-0.269671
1581303145.500823626,0.61728,47.5125,-1.98411,-23.1923,1.34081,1.08269,-0.249313
1581303145.507021619,0.60442,47.5408,-2.04326,-23.2327,1.30031,1.06567,-0.270339
1581303145.513642818,0.537548,47.3634,-2.05133,-22.9773,1.33377,1.05866,-0.229287
1581303145.519724603,0.704728,47.3788,-1.94379,-22.9719,1.31704,1.03597,-0.253985
1581303145.525963972,0.74588,47.4019,-1.88867,-22.9826,1.30912,1.04297,-0.235962
1581303145.533680752,0.65586,47.5305,-1.93303,-22.9947,1.33641,1.03997,-0.240635
1581303145.539919735,0.529832,47.0367,-2.07687,-23.2367,1.3505,1.04131,-0.236296
1581303145.546131428,0.52726,46.9698,-2.05536,-23.2622,1.34433,1.06467,-0.238966
1581303145.590949295,0.949067,47.0238,-1.75828,-22.9437,1.34521,1.04064,-0.221945
1581303145.597537159,0.995363,47.2425,-1.75021,-23.0552,1.33641,1.05065,-0.232959
1581303145.603853291,0.925919,47.1267,-1.83221,-23.269,1.34873,1.07869,-0.222946
1581303145.610629137,0.961927,46.9313,-1.82952,-23.1265,1.33553,1.05098,-0.23663
1581303145.617051473,0.907916,46.6046,-1.81205,-22.6103,1.33465,1.01594,-0.242304
1581303145.623659041,0.802464,46.458,-1.82952,-22.9558,1.33641,1.05766,-0.243305
1581303145.631510385,0.753596,46.8927,-1.89674,-23.4854,1.34169,1.06133,-0.259659
1581303145.677817144,0.653288,46.7615,-1.93706,-23.0458,1.29767,1.06667,-0.241302
1581303145.684582604,0.52726,46.6921,-1.9747,-22.9087,1.29503,1.04598,-0.230289
1581303145.690753254,0.375512,46.7795,-2.07014,-22.8899,1.29327,1.04498,-0.240635
1581303145.696977742,0.357508,46.8335,-2.12391,-23.2004,1.29943,1.05666,-0.246642
1581303145.703678975,0.408948,46.9724,-2.11316,-23.3873,1.33641,1.07101,-0.246309
1581303145.751731896,0.769028,46.4271,-1.80802,-23.0552,1.32761,1.07101,-0.221611
1581303145.757989232,0.740736,46.2394,-1.88329,-22.9477,1.30824,1.04064,-0.24464
1581303145.764706998,0.730448,46.1108,-1.92631,-22.9813,1.33113,1.08937,-0.224281
1581303145.770879977,0.787032,46.2188,-1.8591,-23.0472,1.31792,1.08202,-0.245641
1581303145.777575933,0.853904,46.3937,-1.78382,-23.2837,1.32937,1.0887,-0.252984
1581303145.783788839,0.856476,46.6561,-1.79592,-23.2703,1.32056,1.09571,-0.256321
1581303145.790062827,0.933635,46.512,-1.79995,-23.359,1.32849,1.09337,-0.275679
1581303145.829464961,0.614708,46.1262,-1.99083,-23.1211,1.34081,1.09037,-0.24197
1581303145.836644695,0.522116,45.9822,-1.98277,-22.7259,1.34521,1.061,-0.226617
1581303145.842814695,0.542692,45.9205,-1.94513,-23.2259,1.35402,1.10005,-0.227952
1581303145.849349059,0.594132,46.3731,-1.94379,-23.5741,1.37338,1.1134,-0.220944
1581303145.892771343,0.23148,46.1699,-2.18037,-23.1157,1.3725,1.08002,-0.229621
1581303145.898935657,0.316356,45.7893,-2.07821,-22.9316,1.36722,1.05666,-0.226617
1581303145.906922838,0.468104,45.6427,-1.95723,-22.66,1.35842,1.05065,-0.222946
1581303145.913614717,0.596704,45.6735,-1.90211,-22.9773,1.33729,1.06801,-0.225282
1581303145.919984982,0.709872,45.9951,-1.88464,-23.3281,1.36282,1.09537,-0.218607
1581303145.926646987,0.825612,45.7096,-1.81877,-23.4182,1.35314,1.12808,-0.229287
1581303145.934057981,0.918203,45.563,-1.72736,-23.1077,1.34785,1.10305,-0.225282
1581303145.940799336,0.877052,45.7687,-1.74349,-22.9302,1.33905,1.07869,-0.23396
1581303145.947421909,0.792176,45.7044,-1.83221,-23.0431,1.33113,1.08002,-0.247644
1581303145.953798384,0.722732,45.8819,-1.91018,-23.1386,1.33201,1.09471,-0.244974
1581303145.959984321,0.743308,45.7507,-1.88733,-23.0929,1.34257,1.07735,-0.26066
1581303145.966832261,0.856476,45.9951,-1.78651,-23.3604,1.35666,1.11874,-0.25799
1581303146.009755496,0.78446,45.5475,-1.82415,-23.1171,1.34521,1.10171,-0.226617
1581303146.016555912,0.679008,45.6453,-1.89942,-22.9598,1.33729,1.10138,-0.233626
1581303146.022706731,0.581272,45.4575,-1.95992,-22.8926,1.33025,1.07768,-0.229955
1581303146.028996399,0.519544,45.5758,-1.93975,-22.984,1.34785,1.08503,-0.222946
1581303146.037703316,0.5144,45.7301,-1.95992,-23.1708,1.35314,1.09704,-0.232625
1581303146.043856307,0.529832,45.4266,-1.96798,-23.027,1.3505,1.08202,-0.229621
1581303146.084763705,0.650716,45.4395,-1.86044,-22.8711,1.34521,1.06,-0.247644
1581303146.091003543,0.63014,45.4446,-1.88329,-22.8832,1.35226,1.07468,-0.240969
1581303146.097763976,0.59156,45.4961,-1.90883,-23.1117,1.34785,1.09471,-0.23396
1581303146.103877195,0.650716,45.5244,-1.87254,-23.2757,1.3637,1.11306,-0.233626
1581303146.110739498,0.753596,45.3983,-1.83087,-23.0001,1.34081,1.08269,-0.244306
1581303146.153644956,0.833328,45.1823,-1.765,-22.9853,1.32144,1.10138,-0.241302
1581303146.160568762,1.03137,45.2672,-1.63998,-23.1641,1.3681,1.10839,-0.268336
1581303146.166769718,0.907916,45.4601,-1.72064,-23.187,1.38307,1.11006,-0.261995
1581303146.172990050,0.882196,45.3083,-1.73408,-23.2017,1.37515,1.1194,-0.25265
1581303146.179644350,0.884768,45.0254,-1.70585,-22.9813,1.37427,1.10405,-0.241302
1581303146.185927324,0.864192,44.9637,-1.70451,-22.8939,1.36018,1.07702,-0.240969
1581303146.192690855,0.864192,45.2337,-1.73543,-23.2058,1.39275,1.11673,-0.224949
1581303146.198912165,0.87448,45.2826,-1.73946,-23.2622,1.38923,1.12808,-0.229287
