timestamp,posx,posy,posz,ox,oy,oz, ow
1581302273.632575308,0.719915,0.000682152,0.691583,-0.000385373,0.707035,0.000337277,0.707179
1581302273.635795557,0.719877,0.000671532,0.691524,-0.000324718,0.707054,0.00039529,0.70716
1581302273.641559772,0.719839,0.000661652,0.691504,-0.000305935,0.707059,0.00040334,0.707155
1581302273.680458016,0.719326,0.000655265,0.691393,-0.000279622,0.707104,0.000422702,0.70711
1581302273.686814745,0.719205,0.000654546,0.691392,-0.000305054,0.707106,0.000400723,0.707107
1581302273.697802120,0.718956,0.000656915,0.691405,-0.000309141,0.7071,0.000399186,0.707113
1581302273.704510883,0.718778,0.00065952,0.691425,-0.000305293,0.707087,0.000398812,0.707126
1581302273.710767360,0.718621,0.000660223,0.691428,-0.000312414,0.707083,0.000387388,0.70713
1581302273.716912107,0.718461,0.000658616,0.691434,-0.00031902,0.707077,0.000375055,0.707136
1581302273.723402961,0.718269,0.000656285,0.691448,-0.000340727,0.707068,0.00034566,0.707146
1581302273.729732325,0.718101,0.000654759,0.691463,-0.000355599,0.707057,0.000322883,0.707157
1581302273.735920981,0.717933,0.000654067,0.691475,-0.000372172,0.707052,0.000304889,0.707162
1581302273.780404826,0.716734,0.000677847,0.691585,-0.000400568,0.707016,0.000303581,0.707197
1581302273.786586289,0.716576,0.000677689,0.691602,-0.000394634,0.707006,0.000305379,0.707207
1581302273.794915877,0.716371,0.000675677,0.691617,-0.00039019,0.706995,0.00030032,0.707219
1581302273.801580287,0.716198,0.000673335,0.691622,-0.000387153,0.706988,0.000295802,0.707226
1581302273.807850935,0.716027,0.000668664,0.691625,-0.000389209,0.706981,0.000284472,0.707233
1581302273.814569739,0.715877,0.000665534,0.691639,-0.00038901,0.70697,0.000278171,0.707243
1581302273.820786859,0.715725,0.000662725,0.691651,-0.000386655,0.706966,0.000279646,0.707247
1581302273.827669667,0.715552,0.000659323,0.691651,-0.000394537,0.70697,0.0002746,0.707243
