timestamp,x,y,z,a,b,c
1581301779.914933120,-0.000259895,0.000571196,-2.95443e-15,-nan,-nan,-nan
1581301779.921212844,-0.000289488,0.000603746,-2.35914e-15,-nan,-nan,-nan
1581301779.977238699,-0.000176702,0.000567616,-3.71441e-15,-nan,-nan,-nan
1581301779.984145053,0.00186143,-0.000377506,-4.85363e-14,-nan,-nan,-nan
1581301779.990969915,0.00242571,-0.000760907,-5.96927e-14,-nan,-nan,-nan
1581301779.997138788,0.00361205,-0.00174942,-6.72057e-14,-nan,-nan,-nan
1581301780.041143990,0.000626248,-0.000421469,-8.83658e-15,-nan,-nan,-nan
1581301780.047795088,0.0581315,-0.0520068,-6.20046e-13,-nan,-nan,-nan
1581301780.054256866,0.0133277,-0.0128201,-1.24616e-13,-nan,-nan,-nan
1581301780.060814054,0.0126603,-0.0131392,-8.94459e-14,-nan,-nan,-nan
1581301780.068642942,0.0122487,-0.0134937,-6.29802e-14,-nan,-nan,-nan
1581301780.074928855,0.0156273,-0.0171815,-8.40116e-14,-nan,-nan,-nan
1581301780.081226895,0.0142435,-0.0156441,-7.56314e-14,-nan,-nan,-nan
1581301780.088088005,0.0143509,-0.015563,-7.8738e-14,-nan,-nan,-nan
1581301780.094735045,0.0126006,-0.0137127,-7.50552e-14,-nan,-nan,-nan
1581301780.101105231,0.0127397,-0.0139049,-7.87128e-14,-nan,-nan,-nan
1581301780.107731522,0.0158756,-0.0168655,-1.11355e-13,-nan,-nan,-nan
1581301780.114066922,0.0142827,-0.014858,-1.06823e-13,-nan,-nan,-nan
1581301780.157154946,0.0124298,-0.0124483,-1.02976e-13,-nan,-nan,-nan
1581301780.164022578,0.0122883,-0.0128923,-8.11615e-14,-nan,-nan,-nan
1581301780.171206404,0.0111929,-0.0115793,-6.80082e-14,-nan,-nan,-nan
1581301780.178049401,0.0122852,-0.0113683,-1.20639e-13,-nan,-nan,-nan
1581301780.184813210,0.0103969,-0.00916696,-1.21384e-13,-nan,-nan,-nan
1581301780.191097383,0.013276,-0.0116016,-1.65173e-13,-nan,-nan,-nan
1581301780.232032029,0.0114118,-0.0104112,-1.18365e-13,-nan,-nan,-nan
1581301780.238321422,0.0116346,-0.0118142,-7.72732e-14,-nan,-nan,-nan
1581301780.244891788,0.0105334,-0.0110319,-6.17786e-14,-nan,-nan,-nan
1581301780.251215981,0.0121431,-0.0128726,-6.97763e-14,-nan,-nan,-nan
1581301780.257862502,0.0108199,-0.0114243,-6.15167e-14,-nan,-nan,-nan
1581301780.269276489,0.0122293,-0.0126798,-8.14871e-14,-nan,-nan,-nan
1581301780.308929020,0.0119697,-0.0118426,-1.00278e-13,-nan,-nan,-nan
1581301780.315728890,0.0124073,-0.0125223,-9.38397e-14,-nan,-nan,-nan
1581301780.322155761,0.012922,-0.0134291,-8.23532e-14,-nan,-nan,-nan
1581301780.328894733,0.0102849,-0.0106622,-6.85101e-14,-nan,-nan,-nan
1581301780.335175263,0.0124168,-0.0129192,-8.07176e-14,-nan,-nan,-nan
1581301780.341915637,0.0112585,-0.0109953,-9.75701e-14,-nan,-nan,-nan
1581301780.348155554,0.013461,-0.0127332,-1.37247e-13,-nan,-nan,-nan
1581301780.354825026,0.0118218,-0.0108283,-1.30756e-13,-nan,-nan,-nan
1581301780.361143613,0.0129273,-0.0110838,-1.63816e-13,-nan,-nan,-nan
1581301780.368871420,0.0103648,-0.00899126,-1.33661e-13,-nan,-nan,-nan
1581301780.375826141,0.0151928,-0.0134293,-1.8747e-13,-nan,-nan,-nan
1581301780.386113269,0.0115924,-0.0111367,-1.03376e-13,-nan,-nan,-nan
1581301780.392743550,0.0113317,-0.0116695,-7.17482e-14,-nan,-nan,-nan
1581301780.399247264,0.00974615,-0.0102625,-5.46997e-14,-nan,-nan,-nan
1581301780.405960151,0.0129586,-0.0138907,-7.06071e-14,-nan,-nan,-nan
1581301780.412332955,0.0119815,-0.0129564,-5.91127e-14,-nan,-nan,-nan
1581301780.418923302,0.010439,-0.0110799,-5.27631e-14,-nan,-nan,-nan
1581301780.459748104,0.0118096,-0.0115455,-9.92866e-14,-nan,-nan,-nan
1581301780.465931909,0.0108658,-0.0100363,-1.12172e-13,-nan,-nan,-nan
1581301780.473636674,0.0134443,-0.0129031,-1.29728e-13,-nan,-nan,-nan
1581301780.479811437,0.01103,-0.0109398,-9.21036e-14,-nan,-nan,-nan
1581301780.486194529,0.0123972,-0.0126674,-8.4219e-14,-nan,-nan,-nan
1581301780.496005152,0.0108692,-0.0109302,-7.79098e-14,-nan,-nan,-nan
1581301780.503299229,0.0113135,-0.0118333,-7.6053e-14,-nan,-nan,-nan
1581301780.510174391,0.0116837,-0.0119614,-7.79195e-14,-nan,-nan,-nan
1581301780.516792960,0.0107675,-0.0104933,-8.85319e-14,-nan,-nan,-nan
1581301780.523207732,0.0118665,-0.0111523,-1.13356e-13,-nan,-nan,-nan
1581301780.529886042,0.0111016,-0.0101773,-1.15176e-13,-nan,-nan,-nan
1581301780.536258750,0.0127191,-0.0119803,-1.29519e-13,-nan,-nan,-nan
1581301780.542940084,0.0117389,-0.0109094,-1.23808e-13,-nan,-nan,-nan
1581301780.549223689,0.0124116,-0.0112742,-1.34823e-13,-nan,-nan,-nan
1581301780.555915098,0.0109458,-0.0100314,-1.13412e-13,-nan,-nan,-nan
1581301780.562257618,0.0127061,-0.0121678,-1.21063e-13,-nan,-nan,-nan
1581301780.570109254,0.0127899,-0.0129663,-9.88456e-14,-nan,-nan,-nan
1581301780.580090840,0.010812,-0.0111737,-7.64624e-14,-nan,-nan,-nan
1581301780.620282541,0.0121817,-0.0119915,-1.04132e-13,-nan,-nan,-nan
1581301780.626918980,0.0107216,-0.0104992,-9.60534e-14,-nan,-nan,-nan
1581301780.633173976,0.0125859,-0.012271,-1.11729e-13,-nan,-nan,-nan
1581301780.640037066,0.0108065,-0.0107305,-8.77926e-14,-nan,-nan,-nan
1581301780.646846157,0.0119251,-0.012476,-7.55809e-14,-nan,-nan,-nan
1581301780.653158267,0.0121029,-0.013109,-6.5467e-14,-nan,-nan,-nan
1581301780.659881786,0.0112117,-0.0123938,-5.03474e-14,-nan,-nan,-nan
1581301780.666237627,0.0117875,-0.0128481,-5.76755e-14,-nan,-nan,-nan
1581301780.672882434,0.0105984,-0.0117817,-4.4765e-14,-nan,-nan,-nan
1581301780.679288500,0.0120333,-0.0132013,-5.79748e-14,-nan,-nan,-nan
1581301780.685950261,0.0116088,-0.0116832,-9.29482e-14,-nan,-nan,-nan
1581301780.728883724,0.0124356,-0.0113105,-1.41992e-13,-nan,-nan,-nan
1581301780.735271248,0.0120493,-0.0129616,-6.80253e-14,-nan,-nan,-nan
1581301780.741920955,0.0106268,-0.01172,-4.76981e-14,-nan,-nan,-nan
1581301780.748268430,0.0124252,-0.0137441,-6.27803e-14,-nan,-nan,-nan
1581301780.754987840,0.0112923,-0.0127448,-4.83069e-14,-nan,-nan,-nan
1581301780.761845167,0.0120934,-0.0135121,-5.66268e-14,-nan,-nan,-nan
1581301780.769242737,0.0116,-0.0127697,-5.28297e-14,-nan,-nan,-nan
1581301780.776146312,0.0118387,-0.0122082,-8.62987e-14,-nan,-nan,-nan
1581301780.783936861,0.0122967,-0.011829,-1.2744e-13,-nan,-nan,-nan
1581301780.790380630,0.0131811,-0.0121193,-1.50954e-13,-nan,-nan,-nan
