timestamp,va1,va2,va3,va4,va5,va6,va7
1581134176.464389725,-0.00794374,-0.0313817,0,-0.0586299,-0.0855443,-0.0149437,0.0915934
1581134176.470699782,-0.00829655,-0.0395354,-0.000181142,-0.0676585,-0.097037,-0.0167833,0.108562
1581134176.477702784,-0.00818292,-0.0430661,-0.000276506,-0.0713564,-0.101271,-0.0149574,0.107
1581134176.484449564,-0.00772,-0.0449884,-0.000121077,-0.0718454,-0.100693,-0.0129815,0.107708
1581134176.490726259,-0.00896496,-0.058025,6.29565e-05,-0.0856843,-0.124276,-0.0181727,0.135347
1581134176.497461466,-0.00949329,-0.0573826,0.000150388,-0.0825163,-0.118025,-0.0242878,0.127727
1581134176.508457594,-0.0128344,-0.0684985,0.00024437,-0.0982313,-0.138025,-0.0304931,0.156556
1581134176.548612547,-0.0130906,-0.0718082,-3.77643e-05,-0.0977534,-0.138408,-0.0301707,0.147091
1581134176.554651249,-0.013621,-0.0759863,0.000143963,-0.102581,-0.139068,-0.0196758,0.154699
1581134176.561429683,-0.0138364,-0.0777459,0.00033011,-0.106654,-0.146562,-0.0193634,0.162594
1581134176.568304030,-0.0102794,-0.0621817,0.000159497,-0.0869764,-0.11703,-0.0156939,0.13147
1581134176.574624832,-0.0116911,-0.0716278,-9.69773e-05,-0.0998681,-0.133663,-0.0180039,0.153078
1581134176.581662373,-0.0102103,-0.0638468,-0.000195998,-0.0896991,-0.12109,-0.0172567,0.137036
1581134176.588438399,-0.0107953,-0.0662339,6.02093e-05,-0.0981896,-0.131793,-0.0194659,0.146274
1581134176.594731310,-0.0113202,-0.0669165,-4.48407e-05,-0.0995405,-0.134278,-0.0250174,0.15162
1581134176.601312128,-0.0107712,-0.0625551,-0.000107526,-0.091653,-0.123327,-0.0291175,0.139791
1581134176.609296102,-0.0112112,-0.0645489,-0.000165202,-0.0944354,-0.126094,-0.0321318,0.142216
1581134176.615657977,-0.0129053,-0.0700178,0.000162643,-0.104572,-0.141999,-0.0347745,0.15694
1581134176.692399031,-0.0115838,-0.0609426,1.01337e-05,-0.0912226,-0.124122,-0.0260518,0.136632
1581134176.698902019,-0.0121891,-0.0651807,6.24131e-05,-0.094784,-0.128571,-0.0227999,0.143861
1581134176.706646966,-0.0128881,-0.0694708,-4.66694e-05,-0.0999319,-0.133133,-0.0229392,0.149422
1581134176.713484141,-0.0105861,-0.0565531,-9.13142e-05,-0.0836615,-0.10998,-0.0186532,0.123715
1581134176.720269616,-0.0125067,-0.0642162,-7.01221e-05,-0.0957415,-0.124271,-0.0194831,0.139414
1581134176.727327184,-0.0119993,-0.0619161,0,-0.0914281,-0.119103,-0.0180962,0.135747
1581134176.734313694,-0.0124246,-0.0645058,0.000129969,-0.0942071,-0.121592,-0.0178138,0.136463
1581134176.740756127,-0.0126178,-0.0655215,8.77564e-06,-0.0950071,-0.124166,-0.018299,0.139455
1581134176.747536019,-0.011016,-0.0598147,-0.000103121,-0.0878564,-0.111394,-0.0189476,0.126126
1581134176.754298632,-0.0117602,-0.0650766,4.44357e-05,-0.0968104,-0.12237,-0.0270049,0.141469
1581134176.760655782,-0.00945225,-0.0564748,4.42174e-05,-0.0821612,-0.104875,-0.0280031,0.118697
1581134176.803927796,-0.00857845,-0.0507773,1.79346e-05,-0.0733861,-0.0956961,-0.0260821,0.109392
1581134176.815744206,-0.0117957,-0.0671007,0,-0.0981369,-0.124354,-0.0268863,0.138163
