timestamp,fx,fy,fz,tx,ty,tz
1581218974.395568666,-2.13577,3.77379,1.19338,2.3196,1.75105,0.197487
1581218974.438940190,-2.05301,3.46396,1.38257,2.22202,1.66612,0.203018
1581218974.445673833,-2.71159,3.66223,0.83569,2.36356,1.71673,0.183603
1581218974.453465465,-2.74358,3.76788,0.60252,2.41479,1.74488,0.178776
1581218974.459616233,-2.66259,3.92026,0.701226,2.4792,1.76835,0.171487
1581218974.465892602,-2.63587,4.07954,0.954427,2.52975,1.78848,0.167626
1581218974.472541456,-2.80147,4.41964,0.966387,2.64059,1.86012,0.159518
1581218974.478880490,-2.47316,4.47932,1.22785,2.62306,1.81367,0.162184
1581218974.485593329,-2.30304,4.53524,1.57669,2.62776,1.80316,0.163565
1581218974.491847121,-2.32439,4.5392,1.74038,2.64164,1.8212,0.163547
1581218974.497878998,-2.22411,4.49927,1.72957,2.63935,1.81853,0.165657
1581218974.540789176,-2.47523,4.14146,1.02443,2.59573,1.86325,0.178928
1581218974.546682054,-2.24354,4.24669,1.15364,2.61423,1.83961,0.180267
1581218974.592087614,-2.1013,4.46964,1.60774,2.72058,1.84361,0.179034
1581218974.598494223,-2.10201,4.45745,1.6208,2.71931,1.8421,0.178091
1581218974.604932822,-2.22804,4.5081,1.53114,2.74289,1.86556,0.172077
1581218974.611554892,-2.31456,4.48772,1.53189,2.71919,1.86117,0.171278
1581218974.617787708,-2.22776,4.45691,1.82097,2.7032,1.84401,0.168073
1581218974.624438120,-2.22548,4.43386,1.91413,2.71311,1.8545,0.165128
1581218974.630840926,-2.28073,4.46794,1.83709,2.73077,1.87235,0.160639
1581218974.637495417,-2.54264,4.39647,1.60652,2.71465,1.89564,0.159042
1581218974.643529977,-2.44947,4.42939,1.56221,2.71965,1.88755,0.158614
1581218974.650866390,-2.37137,4.45083,1.40173,2.72898,1.88532,0.157551
1581218974.657533871,-2.36436,4.56466,1.47849,2.7683,1.8981,0.154972
1581218974.700817058,-2.52684,4.75819,1.03511,2.84131,1.94631,0.151869
1581218974.707561571,-2.30491,4.76073,2.06465,2.83854,1.8852,0.148952
1581218974.713607898,-2.29313,4.76989,1.98843,2.85406,1.89112,0.148342
1581218974.720374388,-2.36617,4.77122,1.859,2.86348,1.90156,0.14735
1581218974.726536321,-2.51599,4.81108,1.75595,2.89687,1.93223,0.144627
1581218974.732839941,-2.46701,4.84715,1.44801,2.9066,1.92955,0.144654
1581218974.739744853,-2.32025,4.87307,1.51528,2.91446,1.91572,0.145105
1581218974.745771929,-2.36937,4.81331,1.57909,2.90555,1.91846,0.143623
1581218974.753437848,-2.71109,4.94689,1.40679,2.98299,1.98856,0.136647
1581218974.795587999,-2.65536,5.33049,1.54557,3.12162,2.01338,0.13969
1581218974.801741596,-2.36623,5.31261,1.68254,3.09819,1.96824,0.146488
1581218974.807907966,-2.24552,5.29882,1.94152,3.09859,1.95295,0.149054
1581218974.852623584,-2.83937,5.3068,1.51326,3.15533,2.04862,0.145987
1581218974.858689148,-2.83359,5.35428,1.38347,3.16267,2.04942,0.145312
1581218974.865483212,-2.60074,5.23439,1.62262,3.11352,2.00083,0.147965
1581218974.871620908,-2.47441,5.24332,1.65466,3.1257,1.9911,0.146625
1581218974.877964746,-2.45176,5.23196,1.49998,3.1357,1.99235,0.144693
1581218974.884858933,-2.53693,5.24852,1.43663,3.1458,2.00043,0.141262
1581218974.891652447,-2.63398,5.23719,1.4905,3.12972,1.99379,0.139095
1581218974.897750467,-2.36789,5.22497,1.79924,3.11719,1.95543,0.137699
