timestamp,x,y,z,a,b,c
1581217948.672511163,-0.000269076,0.00020911,1.27944e-15,-nan,-nan,-nan
1581217948.678541351,-0.000236835,0.000197513,5.97157e-16,-nan,-nan,-nan
1581217948.684814333,-0.000298174,0.000242734,9.27535e-16,-nan,-nan,-nan
1581217948.696389157,-0.000152225,0.000125787,4.02039e-16,-nan,-nan,-nan
1581217948.735880863,-0.000571487,0.000509929,2.60907e-15,-nan,-nan,-nan
1581217948.742548766,0.000478518,0.000401327,-1.20907e-14,-nan,-nan,-nan
1581217948.755896894,0.00245871,0.000255745,-5.73126e-14,-nan,-nan,-nan
1581217948.761925827,0.0045545,-0.00023763,-8.65637e-14,-nan,-nan,-nan
1581217948.768788805,0.00503235,-0.000888027,-7.50789e-14,-nan,-nan,-nan
1581217948.774904326,0.00879773,-0.00258777,-9.95201e-14,-nan,-nan,-nan
1581217948.781617244,0.00813685,-0.0026603,-7.99805e-14,-nan,-nan,-nan
1581217948.787773365,0.0113194,-0.00446079,-9.38046e-14,-nan,-nan,-nan
1581217948.794468120,0.0123394,-0.0054382,-8.91984e-14,-nan,-nan,-nan
1581217948.800700816,0.0147282,-0.00709167,-8.79555e-14,-nan,-nan,-nan
1581217948.808552375,0.0161265,-0.00828102,-7.46498e-14,-nan,-nan,-nan
1581217948.852684993,0.0187915,-0.0092299,-1.18899e-13,-nan,-nan,-nan
1581217948.858891594,0.0200826,-0.00866343,-1.86201e-13,-nan,-nan,-nan
1581217948.865803062,0.0187136,-0.0080986,-1.68634e-13,-nan,-nan,-nan
1581217948.871868713,0.0175083,-0.00811451,-1.29601e-13,-nan,-nan,-nan
1581217948.878666888,0.0155317,-0.00777638,-7.92136e-14,-nan,-nan,-nan
1581217948.885262494,0.017145,-0.00885682,-7.39552e-14,-nan,-nan,-nan
1581217948.891512409,0.0144351,-0.00726735,-6.2913e-14,-nan,-nan,-nan
1581217948.931049123,0.00247839,-0.00123004,-1.02739e-14,-nan,-nan,-nan
1581217948.937625656,0.0892178,-0.0408653,-5.88682e-13,-nan,-nan,-nan
1581217948.943740867,0.0157374,-0.00688418,-1.17467e-13,-nan,-nan,-nan
1581217948.950427544,0.0133892,-0.00567972,-1.03275e-13,-nan,-nan,-nan
1581217948.993035430,0.00193258,-0.00080161,-1.54153e-14,-nan,-nan,-nan
1581217948.999764591,0.0891247,-0.0394019,-6.3144e-13,-nan,-nan,-nan
1581217949.007577602,0.0135563,-0.00491935,-1.54491e-13,-nan,-nan,-nan
1581217949.013782653,0.0168122,-0.00611044,-1.95305e-13,-nan,-nan,-nan
1581217949.020541243,0.014076,-0.00516256,-1.53375e-13,-nan,-nan,-nan
1581217949.026901867,0.0149278,-0.00615586,-1.23866e-13,-nan,-nan,-nan
1581217949.033552101,0.0137767,-0.00637574,-8.83595e-14,-nan,-nan,-nan
1581217949.039925550,0.0156277,-0.00782415,-7.16325e-14,-nan,-nan,-nan
1581217949.093946966,0.0149744,-0.00718154,-8.56686e-14,-nan,-nan,-nan
1581217949.099808458,0.0156701,-0.00634535,-1.50264e-13,-nan,-nan,-nan
1581217949.107618782,0.0156441,-0.00633653,-1.47002e-13,-nan,-nan,-nan
1581217949.113721572,0.0145376,-0.0058797,-1.3239e-13,-nan,-nan,-nan
1581217949.158684622,0.0149984,-0.0068942,-1.00882e-13,-nan,-nan,-nan
1581217949.165414951,0.0159281,-0.00680787,-1.33463e-13,-nan,-nan,-nan
1581217949.171573423,0.0143678,-0.00587428,-1.27451e-13,-nan,-nan,-nan
1581217949.178404319,0.0145224,-0.00583469,-1.28866e-13,-nan,-nan,-nan
1581217949.184955330,0.0150643,-0.00668429,-1.10931e-13,-nan,-nan,-nan
1581217949.191454940,0.0151138,-0.00715257,-9.6514e-14,-nan,-nan,-nan
1581217949.197701636,0.0149594,-0.00747909,-7.5504e-14,-nan,-nan,-nan
1581217949.205439849,0.0153785,-0.00794208,-6.16551e-14,-nan,-nan,-nan
1581217949.211744363,0.0151708,-0.00777438,-6.18704e-14,-nan,-nan,-nan
1581217949.218416366,0.0141972,-0.00724452,-6.28066e-14,-nan,-nan,-nan
1581217949.224720269,0.0177614,-0.00922181,-7.96504e-14,-nan,-nan,-nan
1581217949.230939889,0.0140708,-0.00721172,-6.24824e-14,-nan,-nan,-nan
1581217949.306715289,0.0150068,-0.00653138,-1.17944e-13,-nan,-nan,-nan
1581217949.312876912,0.0147701,-0.00679189,-1.02811e-13,-nan,-nan,-nan
1581217949.319349871,0.0173133,-0.00777316,-1.29215e-13,-nan,-nan,-nan
1581217949.325410305,0.0147111,-0.0064512,-1.17584e-13,-nan,-nan,-nan
1581217949.335525761,0.014512,-0.00618408,-1.21695e-13,-nan,-nan,-nan
1581217949.338855370,0.0164063,-0.00733497,-1.19599e-13,-nan,-nan,-nan
1581217949.345717502,0.0131648,-0.00614014,-8.49683e-14,-nan,-nan,-nan
1581217949.351672622,0.0151738,-0.00730321,-8.89884e-14,-nan,-nan,-nan
1581217949.358436368,0.0162199,-0.00797494,-9.23638e-14,-nan,-nan,-nan
1581217949.364582633,0.0146211,-0.00725948,-7.53954e-14,-nan,-nan,-nan
1581217949.370874482,0.0141754,-0.00711088,-6.60768e-14,-nan,-nan,-nan
1581217949.414605736,0.00358804,-0.00181572,-1.78342e-14,-nan,-nan,-nan
1581217949.420981071,0.0886333,-0.0412865,-5.93413e-13,-nan,-nan,-nan
1581217949.427761705,0.0153419,-0.00621613,-1.45561e-13,-nan,-nan,-nan
1581217949.434374848,0.0142536,-0.00606597,-1.19817e-13,-nan,-nan,-nan
1581217949.440884184,0.0156833,-0.00672871,-1.34061e-13,-nan,-nan,-nan
1581217949.446977190,0.0152538,-0.00686674,-1.14351e-13,-nan,-nan,-nan
1581217949.453633254,0.0138539,-0.00642314,-8.90476e-14,-nan,-nan,-nan
1581217949.459979593,0.0152589,-0.00700744,-1.01298e-13,-nan,-nan,-nan
1581217949.466767690,0.0141482,-0.00677341,-8.47972e-14,-nan,-nan,-nan
1581217949.507681889,0.0148235,-0.00656699,-1.11554e-13,-nan,-nan,-nan
1581217949.514442324,0.0159061,-0.00742411,-1.06626e-13,-nan,-nan,-nan
1581217949.520642972,0.0142317,-0.0069828,-7.36885e-14,-nan,-nan,-nan
1581217949.563377157,0.0149524,-0.00766062,-6.62165e-14,-nan,-nan,-nan
1581217949.569776725,0.0145368,-0.00667518,-1.03727e-13,-nan,-nan,-nan
1581217949.576004981,0.0172991,-0.00769379,-1.41893e-13,-nan,-nan,-nan
1581217949.582712347,0.0142715,-0.00592588,-1.30397e-13,-nan,-nan,-nan
1581217949.589533451,0.0155037,-0.00606365,-1.55736e-13,-nan,-nan,-nan
1581217949.595864890,0.0134128,-0.00535683,-1.34024e-13,-nan,-nan,-nan
1581217949.603418971,0.0155053,-0.00665009,-1.39482e-13,-nan,-nan,-nan
1581217949.609876115,0.0190011,-0.00848368,-1.55148e-13,-nan,-nan,-nan
1581217949.616477383,0.0147867,-0.00720241,-8.59673e-14,-nan,-nan,-nan
1581217949.622632519,0.0141966,-0.00731342,-6.40663e-14,-nan,-nan,-nan
1581217949.661950842,0.0158208,-0.00784722,-8.85476e-14,-nan,-nan,-nan
1581217949.705723992,0.00258255,-0.00117351,-1.97535e-14,-nan,-nan,-nan
1581217949.712028266,0.0940438,-0.0425484,-7.00702e-13,-nan,-nan,-nan
1581217949.718783337,0.0158831,-0.00781647,-8.37866e-14,-nan,-nan,-nan
1581217949.725414819,0.0136809,-0.00671071,-7.847e-14,-nan,-nan,-nan
1581217949.731798395,0.017212,-0.0085421,-9.77393e-14,-nan,-nan,-nan
1581217949.738478700,0.0132306,-0.00638029,-7.62386e-14,-nan,-nan,-nan
1581217949.744734251,0.0161872,-0.00745165,-1.10037e-13,-nan,-nan,-nan
1581217949.751479214,0.0136506,-0.00610142,-1.05791e-13,-nan,-nan,-nan
1581217949.757573143,0.0151315,-0.00679795,-1.19442e-13,-nan,-nan,-nan
1581217949.763805619,0.0166595,-0.00772531,-1.1834e-13,-nan,-nan,-nan
1581217949.769936137,0.0150558,-0.0069535,-1.06477e-13,-nan,-nan,-nan
1581217949.776714364,0.0139978,-0.00630017,-1.04537e-13,-nan,-nan,-nan
1581217949.819693561,0.0150817,-0.00746871,-8.15182e-14,-nan,-nan,-nan
