timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581158112.410126146,0.20576,50.3829,-1.98008,-22.9584,1.33817,1.03196,-0.288361
1581158112.416439593,0.15432,51.0465,-2.01906,-23.2125,1.36722,1.02962,-0.282354
1581158112.460138654,0.239196,51.2136,-2.04326,-23.1641,1.35666,0.914146,-0.2927
1581158112.467060359,0.198044,50.6607,-2.07955,-23.0633,1.33289,0.899461,-0.293368
1581158112.473425117,0.0951639,49.8428,-2.07418,-22.8845,1.34257,0.875431,-0.301044
1581158112.480116756,0.015432,49.4904,-2.10106,-22.7864,1.31792,0.864417,-0.316397
1581158112.486452008,-0.0925919,49.102,-2.13467,-22.5202,1.35666,0.853737,-0.297373
1581158112.493190135,-0.11574,48.8808,-2.19919,-23.1332,1.31264,0.897792,-0.306384
1581158112.499837017,-0.074588,48.8834,-2.1965,-23.3456,1.34873,0.932168,-0.292366
1581158112.506120109,0.036008,48.6031,-2.12257,-23.0781,1.35402,0.930833,-0.285691
1581158112.544276183,0.414092,48.6442,-1.89942,-23.1036,1.35666,0.998919,-0.295036
1581158112.550419183,0.264916,48.6339,-1.98142,-23.2286,1.36986,0.977225,-0.293034
1581158112.556490472,0.100308,48.6442,-2.08628,-23.4625,1.38307,1.00359,-0.290698
1581158112.603275371,0.298352,49.0043,-2.02041,-23.2528,1.34521,1.00793,-0.28736
1581158112.609460326,0.131172,49.3927,-2.06477,-23.359,1.38131,1.00626,-0.286359
1581158112.616226657,0.02572,49.3927,-2.13198,-23.2797,1.3505,1.00559,-0.296371
1581158112.622408635,0.020576,48.9348,-2.16155,-23.2878,1.35666,1.01794,-0.283689
1581158112.629171703,0.120884,48.7599,-2.10913,-23.2528,1.34345,1.0353,-0.297706
1581158112.635465276,0.241768,48.886,-2.01234,-23.3106,1.35314,1.02562,-0.270673
1581158112.642168136,0.311212,49.2023,-1.96664,-23.3214,1.37162,1.00826,-0.277681
1581158112.648261081,0.370368,49.0892,-1.93706,-23.5109,1.37162,1.04197,-0.257656
1581158112.655073177,0.401232,49.03,-1.95051,-23.1224,1.36722,1.00726,-0.259659
1581158112.667012655,0.267488,48.4076,-2.01906,-22.8953,1.3232,1.02495,-0.254986
1581158112.673466586,0.113168,48.6262,-2.07955,-23.0687,1.32584,1.03229,-0.278015
1581158112.680021829,-0.07716,48.4796,-2.17365,-23.2569,1.35754,1.05466,-0.266
1581158112.729941226,0.357508,48.5748,-1.98411,-23.3281,1.32849,1.03964,-0.295036
1581158112.737014827,0.429524,48.7934,-1.90883,-23.1923,1.37955,1.01427,-0.278349
1581158112.743145491,0.455244,48.5696,-1.93303,-23.1278,1.34609,1.0383,-0.311057
1581158112.749482496,0.416664,48.5182,-2.00965,-23.3106,1.35402,1.05432,-0.30071
1581158112.756045950,0.403804,48.315,-1.98546,-23.2609,1.36546,1.03964,-0.307385
1581158112.763292307,0.380656,48.0964,-1.96395,-23.0821,1.35314,1.02662,-0.314394
1581158112.770078093,0.378084,48.2687,-1.96395,-23.07,1.34961,1.04464,-0.317064
1581158112.776143824,0.42438,48.0269,-1.94647,-23.3187,1.35138,1.07902,-0.310723
1581158112.783247991,0.483536,48.0732,-1.91287,-23.2259,1.36986,1.05466,-0.292366
1581158112.823502043,0.277776,48.2764,-2.02982,-23.1776,1.38923,1.05799,-0.275011
1581158112.830112092,0.228908,48.3098,-2.01772,-23.148,1.39363,1.0393,-0.277014
1581158112.872728988,0.195472,48.171,-2.05267,-23.3752,1.39451,1.05566,-0.287026
1581158112.879453973,0.357508,47.6128,-2.01503,-22.9786,1.34609,1.06567,-0.279684
1581158112.886051180,0.439812,47.9369,-1.95319,-23.0297,1.33641,1.05332,-0.273343
1581158112.892300975,0.42438,48.0244,-1.93975,-23.2676,1.36018,1.07101,-0.27668
1581158112.899028148,0.419236,47.8958,-1.97201,-23.4625,1.3593,1.07068,-0.288361
1581158112.905312426,0.388372,47.4096,-2.00562,-23.1184,1.33729,1.0403,-0.281353
1581158112.911997840,0.331788,47.2219,-2.01503,-22.7608,1.3549,1.02462,-0.293034
1581158112.918234118,0.285492,47.5717,-2.00696,-23.1789,1.36282,1.04331,-0.286359
1581158112.924430821,0.187756,47.9652,-2.04729,-23.3846,1.36546,1.07335,-0.290364
1581158112.931157329,0.138888,48.1092,-2.11719,-23.2797,1.33641,1.06166,-0.293368
1581158112.982393501,0.915631,47.2888,-1.65612,-23.0041,1.37603,1.03864,-0.273343
1581158112.988439633,0.985075,47.4251,-1.6131,-23.3281,1.38395,1.07268,-0.284023
1581158113.032283728,0.357508,47.6463,-2.04192,-23.3644,1.39539,1.06834,-0.26066
1581158113.039124177,0.486108,47.618,-1.95454,-23.3442,1.38835,1.04631,-0.267001
1581158113.045121141,0.614708,47.5228,-1.79592,-23.0499,1.37603,1.02328,-0.264331
1581158113.051452116,0.637856,47.2296,-1.76097,-23.191,1.3681,1.07234,-0.258991
1581158113.059293758,0.542692,47.5331,-1.84431,-23.3053,1.40156,1.06333,-0.277348
1581158113.065424678,0.241768,47.5305,-2.0688,-23.3725,1.38483,1.04665,-0.285691
1581158113.072288099,0.0977359,47.618,-2.16021,-23.3321,1.41036,1.04264,-0.284023
1581158113.078540840,-0.07716,47.7569,-2.22473,-23.1923,1.42181,1.04932,-0.292366
1581158113.085188331,-0.187756,47.3608,-2.24086,-22.9383,1.40068,1.04898,-0.296038
1581158113.091417339,-0.162036,47.3402,-2.27044,-22.941,1.41212,1.0383,-0.303047
1581158113.098047519,-0.074588,46.9878,-2.2328,-23.1063,1.38483,1.09237,-0.295036
1581158113.104235133,0.0643,47.1627,-2.12526,-23.0808,1.39539,1.066,-0.27935
1581158113.148081573,0.5787,47.3839,-1.87254,-23.1655,1.39187,1.065,-0.27401
