timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581155694.267149412,-0.14564,0.494512,0.234341,-1.19578,0.486241,-0.129994,-0.593301
1581155694.273908589,-0.145647,0.494455,0.234341,-1.19594,0.485957,-0.130028,-0.592943
1581155694.280589439,-0.145657,0.494346,0.23434,-1.19619,0.485554,-0.130094,-0.592481
1581155694.286965907,-0.145669,0.494222,0.23434,-1.19646,0.485146,-0.130176,-0.59205
1581155694.294050317,-0.1457,0.494033,0.23434,-1.19683,0.4846,-0.130294,-0.591453
1581155694.300646787,-0.145747,0.493796,0.234342,-1.19725,0.483985,-0.130408,-0.590743
1581155694.306927393,-0.145797,0.493562,0.234342,-1.19765,0.483389,-0.130509,-0.590116
1581155694.313528816,-0.145863,0.49325,0.234343,-1.19816,0.48263,-0.130623,-0.589351
1581155694.353050614,-0.146358,0.490784,0.234339,-1.20169,0.47746,-0.131708,-0.583797
1581155694.359843072,-0.146451,0.490261,0.234339,-1.20239,0.476443,-0.131925,-0.58273
1581155694.369870393,-0.146543,0.489745,0.23434,-1.20308,0.475437,-0.132112,-0.581667
1581155694.376482113,-0.146674,0.489003,0.234341,-1.20406,0.474008,-0.132319,-0.580147
1581155694.382882899,-0.14675,0.488558,0.234342,-1.20465,0.473166,-0.132446,-0.579236
1581155694.389535645,-0.146833,0.488048,0.234342,-1.20533,0.472217,-0.132592,-0.578187
1581155694.396059723,-0.146902,0.487622,0.234341,-1.20592,0.471419,-0.132717,-0.577289
1581155694.402588888,-0.146979,0.487126,0.234341,-1.2066,0.470474,-0.132874,-0.57624
1581155694.408762128,-0.147044,0.486709,0.23434,-1.20717,0.469677,-0.133016,-0.575347
1581155694.415574746,-0.147117,0.486239,0.234341,-1.20785,0.468764,-0.133201,-0.574314
1581155694.421894850,-0.147182,0.485854,0.234341,-1.20843,0.467977,-0.133366,-0.57344
1581155694.429568313,-0.147266,0.485346,0.234341,-1.20918,0.466912,-0.133591,-0.572272
1581155694.435761053,-0.147331,0.484955,0.234341,-1.20973,0.466136,-0.133764,-0.571402
