timestamp,fx,fy,fz,tx,ty,tz
1581155834.240154507,-2.19913,3.1616,-0.653555,2.14687,1.74589,0.225197
1581155834.246421744,-2.02637,3.32793,0.114101,2.18264,1.72171,0.22591
1581155834.254154744,-1.86534,3.63143,0.835518,2.24771,1.70068,0.226202
1581155834.260477255,-1.77431,3.70439,1.15778,2.23966,1.65502,0.229968
1581155834.267087616,-1.65164,3.70665,1.40106,2.22348,1.61272,0.233483
1581155834.306624542,-2.32148,3.08319,0.708566,2.13669,1.55029,0.230693
1581155834.313318532,-2.43367,3.22916,0.553726,2.18567,1.57154,0.226269
1581155834.424007109,-2.16213,3.72027,1.89549,2.38895,1.48439,0.21388
1581155834.430546708,-2.28819,3.6085,2.01627,2.36974,1.4852,0.216302
1581155834.437149545,-2.51037,3.61621,1.8326,2.38478,1.50782,0.215579
1581155834.443469887,-2.57694,3.57719,1.52306,2.36217,1.49779,0.220063
1581155834.450168685,-2.27687,3.55293,1.8498,2.31555,1.43073,0.227374
1581155834.457418320,-2.42119,3.6381,1.9894,2.36108,1.46164,0.22733
1581155834.464242617,-2.4949,3.8221,1.79801,2.43589,1.50083,0.223281
1581155834.470399245,-2.56635,3.8964,1.7609,2.4416,1.50175,0.224409
1581155834.477068042,-2.63448,3.82268,1.67061,2.42345,1.49785,0.224958
1581155834.483482934,-2.40171,3.81428,1.83659,2.42244,1.47045,0.225707
1581155834.489662774,-2.49107,3.95176,2.07511,2.49826,1.51359,0.216467
1581155834.532336175,-2.86986,4.09263,1.93382,2.56167,1.58035,0.207085
1581155834.539571265,-3.08185,4.15039,1.37481,2.58521,1.60478,0.188119
1581155834.546335674,-2.92681,4.0775,1.45537,2.55571,1.57454,0.188001
1581155834.554160283,-2.81456,4.02862,1.74074,2.5427,1.55237,0.186983
1581155834.560991703,-2.81819,4.05458,1.82655,2.57952,1.56915,0.181075
1581155834.567318474,-2.69589,4.09276,1.83338,2.58942,1.55984,0.181862
1581155834.573645886,-2.60428,4.09104,2.23172,2.57459,1.53939,0.181872
1581155834.614676470,-2.88815,4.507,1.40825,2.78015,1.70028,0.171361
1581155834.621268094,-3.00518,4.4999,1.26465,2.79376,1.72837,0.169527
1581155834.627621890,-3.07201,4.5554,1.12221,2.81675,1.7535,0.1681
1581155834.634310372,-2.93734,4.5571,1.13646,2.81057,1.74575,0.169594
1581155834.641328999,-2.74674,4.49597,1.46578,2.77588,1.71797,0.172516
1581155834.685438761,-2.34606,4.62494,1.32904,2.88432,1.80761,0.178956
1581155834.692136300,-2.43956,4.7055,1.08189,2.90888,1.83694,0.179835
1581155834.698320438,-2.33735,4.75791,1.36709,2.89964,1.82776,0.182007
1581155834.705012390,-2.31694,4.75644,1.41717,2.89842,1.83591,0.183531
1581155834.711320194,-2.27005,4.84734,1.47486,2.94248,1.85821,0.180491
1581155834.718426689,-2.43512,4.8663,1.28365,2.96981,1.89573,0.178308
1581155834.725113255,-2.63525,4.85886,0.954933,2.97469,1.9203,0.177756
1581155834.731356517,-2.2836,4.71161,1.08663,2.90499,1.85456,0.184137
1581155834.738143530,-2.15781,4.65896,1.1551,2.89331,1.83472,0.185516
1581155834.744350665,-2.15542,4.66981,1.27736,2.91155,1.83689,0.184064
1581155834.750607374,-2.35785,4.77304,1.10199,2.97095,1.87636,0.178753
1581155834.795604810,-2.39464,4.82152,0.991108,2.97138,1.86687,0.177066
1581155834.802327993,-2.08771,5.11696,1.96258,3.02282,1.75276,0.155979
1581155834.808524436,-2.28927,5.03441,1.78525,3.02257,1.76425,0.153457
1581155834.815312196,-2.53763,5.02159,1.64723,3.04182,1.78692,0.149369
1581155834.821587696,-2.5948,4.85388,1.43159,2.99821,1.76745,0.15171
1581155834.828407302,-2.45986,4.78804,1.35265,2.96321,1.72536,0.156628
1581155834.835107531,-2.36442,4.72443,1.48296,2.94008,1.69142,0.160188
1581155834.841307111,-2.48296,4.80256,1.38039,2.97671,1.70953,0.158085
1581155834.848190078,-2.70568,5.0192,1.25323,3.05282,1.74995,0.15433
1581155834.855631829,-2.54093,4.99097,1.74457,3.0087,1.69488,0.159067
1581155834.863366476,-2.61802,4.90941,1.81055,2.96444,1.67132,0.162382
1581155834.870109351,-2.38276,4.87802,1.93576,2.9648,1.63696,0.162854
1581155834.913040646,-2.6914,4.9817,1.64835,3.03775,1.64095,0.168341
1581155834.952466623,-2.67221,5.01603,1.79904,3.04242,1.63102,0.167982
1581155834.958814104,-2.92928,5.16906,2.2107,3.12931,1.65383,0.154923
1581155834.965284768,-3.08982,5.31935,1.99536,3.19209,1.68869,0.150196
1581155834.971406311,-3.03615,5.34603,1.80328,3.19675,1.67752,0.151904
1581155834.978134985,-2.98618,5.37334,2.03873,3.20275,1.66486,0.155391
1581155834.984254926,-2.86772,5.29489,2.28208,3.17484,1.63557,0.160132
1581155834.990453072,-2.9466,5.33991,2.4076,3.20109,1.6487,0.161017
1581155834.996600468,-2.99366,5.35066,2.29243,3.21944,1.65725,0.162182
1581155835.003404156,-3.2175,5.4732,2.18715,3.26793,1.69337,0.160462
1581155835.009669509,-3.16469,5.52664,2.3141,3.26933,1.68062,0.162669
1581155835.053090848,-3.02345,5.55263,2.43153,3.25954,1.65733,0.164839
1581155835.059778041,-3.02236,5.1432,2.11566,3.18097,1.63312,0.159646
1581155835.066344502,-3.0746,5.27301,2.03695,3.22916,1.65571,0.155478
1581155835.073003272,-3.19724,5.35057,1.82435,3.23774,1.67015,0.153083
1581155835.079389668,-2.89381,5.31125,2.15878,3.20032,1.62046,0.156098
1581155835.085653915,-2.80481,5.45415,2.20429,3.25734,1.63518,0.151983
1581155835.092333562,-2.89402,5.5403,2.12344,3.29606,1.66211,0.147788
1581155835.098795620,-3.05425,5.59041,1.9292,3.31451,1.68916,0.144422
1581155835.105239987,-3.13823,5.54469,1.82793,3.28738,1.6914,0.143483
1581155835.111561418,-2.84437,5.43279,1.84877,3.24401,1.65174,0.144718
1581155835.118176126,-2.72719,5.35622,1.80234,3.23156,1.64465,0.141544
1581155835.158282131,-2.99958,5.66873,1.434,3.39027,1.80953,0.119292
1581155835.202523059,-2.35437,5.87177,1.27709,3.42785,1.83225,0.140437
1581155835.209688631,-2.42741,5.78022,1.46837,3.38926,1.83643,0.144122
1581155835.216551367,-2.28726,5.73426,1.47013,3.3634,1.81489,0.147123
1581155835.223279220,-2.11167,5.60413,1.33356,3.32542,1.78817,0.149976
1581155835.229692135,-2.15508,5.4762,1.25735,3.29387,1.78632,0.152213
1581155835.236392596,-2.0048,5.37572,1.43698,3.26452,1.75922,0.154012
1581155835.243096282,-1.91822,5.34035,1.4814,3.25662,1.74733,0.155476
1581155835.249432992,-2.27365,5.29191,1.26123,3.26044,1.78188,0.153436
1581155835.257203115,-2.37326,5.34195,1.19111,3.28888,1.79523,0.150558
1581155835.263515298,-2.25582,5.38779,1.11057,3.30222,1.78091,0.151587
1581155835.269607016,-1.97297,5.44502,1.39716,3.31651,1.74646,0.151771
1581155835.276358958,-2.06978,5.59112,1.39212,3.37796,1.77165,0.146479
1581155835.319466224,-2.47958,6.05024,1.68053,3.55566,1.80588,0.120643
1581155835.325604455,-2.47979,5.83911,1.56878,3.50438,1.78368,0.12158
1581155835.333696926,-2.11835,5.69957,1.64591,3.46791,1.7268,0.124336
1581155835.338486474,-2.22337,5.73433,1.69942,3.49546,1.73961,0.121174
1581155835.345156507,-2.38824,5.74577,1.74095,3.51009,1.75425,0.120095
1581155835.352471810,-2.6406,5.81446,1.47704,3.53471,1.77971,0.118843
1581155835.359186202,-2.56415,5.84338,1.70268,3.51887,1.75204,0.122524
1581155835.365467224,-2.48863,5.86931,1.98129,3.52648,1.73878,0.124807
1581155835.372024892,-2.33454,5.83341,2.13707,3.51284,1.71067,0.127776
1581155835.378484659,-2.5189,5.95157,2.14797,3.5658,1.74107,0.125706
1581155835.385109465,-2.91025,6.01176,1.86933,3.59277,1.78269,0.123605
1581155835.429274034,-2.59733,5.81276,2.01518,3.44065,1.62149,0.136183
1581155835.436291741,-2.61048,5.69782,2.17148,3.41666,1.60691,0.135394
1581155835.442501104,-2.54686,5.62971,2.19032,3.4078,1.59182,0.134429
1581155835.449235037,-2.67826,5.6077,2.10095,3.40796,1.59615,0.132308
1581155835.457191932,-2.68413,5.50023,2.1339,3.35886,1.57037,0.133792
1581155835.463444838,-2.65192,5.49539,2.1582,3.3507,1.55807,0.133102
1581155835.470142313,-2.57645,5.5548,2.17672,3.37329,1.55424,0.129658
1581155835.476558413,-2.96704,5.68914,1.94818,3.439,1.613,0.121487
1581155835.483161148,-2.96854,5.76826,1.93785,3.46215,1.61567,0.118964
1581155835.489588260,-2.83256,5.81628,1.76105,3.4716,1.60294,0.118368
1581155835.496277810,-2.86283,5.8781,1.56555,3.49733,1.61227,0.115921
1581155835.502485608,-2.9198,5.84912,1.72588,3.49808,1.61498,0.113968
1581155835.547129179,-2.93191,6.05727,2.04033,3.58824,1.62988,0.107955
1581155835.555217428,-2.71341,6.04438,2.18717,3.57822,1.60383,0.112178
1581155835.561504518,-2.62108,6.13766,2.08436,3.61654,1.61059,0.114267
1581155835.568251784,-2.72048,6.13259,1.83376,3.6247,1.62627,0.116539
1581155835.574452148,-2.77415,6.07788,1.78876,3.60682,1.62803,0.120238
1581155835.581244939,-2.72713,6.14175,1.77216,3.63815,1.63837,0.121663
1581155835.587435817,-2.69115,6.02482,1.92794,3.59696,1.62485,0.126082
1581155835.594132156,-2.6543,5.95871,2.00393,3.57544,1.61943,0.129584
1581155835.600514296,-2.90215,6.23423,1.73527,3.67386,1.6823,0.122786
1581155835.607076039,-2.89842,6.21739,1.61442,3.63981,1.67099,0.126731
1581155835.613545143,-2.94371,6.21634,1.61319,3.63124,1.67497,0.127227
1581155835.657343620,-2.22076,5.86486,1.82892,3.53488,1.61555,0.139196
1581155835.664216008,-2.33549,6.01705,1.79541,3.58831,1.6587,0.135552
1581155835.669656258,-2.40702,6.21714,1.53263,3.65606,1.70062,0.131805
1581155835.709647682,-2.41919,6.35766,0.887298,3.71869,1.82695,0.121745
1581155835.716611265,-1.98772,6.3094,0.808569,3.70514,1.79507,0.124036
1581155835.723116570,-1.66669,6.24354,0.850532,3.68663,1.76537,0.126259
1581155835.729340997,-1.74038,6.24483,0.840677,3.70263,1.78649,0.125033
1581155835.735562212,-1.86986,6.21296,0.871861,3.68265,1.79639,0.125611
1581155835.742181712,-1.82844,6.00604,0.996303,3.59896,1.7653,0.131974
1581155835.748544155,-1.55665,5.86329,1.32043,3.56187,1.72682,0.13483
1581155835.756280137,-1.50851,5.94428,1.43477,3.61023,1.73432,0.132878
1581155835.762384499,-1.38331,6.09371,1.41347,3.65891,1.73287,0.132532
1581155835.807559014,-1.93261,6.28105,0.81283,3.70353,1.74098,0.128623
1581155835.814333333,-1.94521,6.231,0.868765,3.6803,1.72421,0.128121
1581155835.820450288,-1.99819,6.25348,0.931792,3.6831,1.71942,0.126072
1581155835.827402636,-1.94882,6.24829,1.10597,3.67998,1.6998,0.124452
1581155835.834183080,-1.96045,6.33792,1.13236,3.70003,1.6947,0.122051
1581155835.840648067,-1.86914,6.18657,1.42664,3.62839,1.64936,0.127045
1581155835.847358523,-1.92847,6.1505,1.64404,3.61557,1.6377,0.126626
1581155835.855262966,-1.84168,6.0427,1.65137,3.58261,1.60386,0.129111
1581155835.862348582,-2.08235,5.93272,1.5901,3.56109,1.60876,0.12929
1581155835.869131815,-1.99486,5.87149,1.45017,3.55054,1.58313,0.130526
1581155835.908256113,-1.77207,5.86383,1.31521,3.54543,1.54867,0.132988
1581155835.950165542,-2.15283,6.50349,1.853,3.74351,1.57061,0.117874
1581155835.958461327,-2.38005,6.27953,1.58157,3.73308,1.55474,0.115131
1581155835.965230356,-2.40894,6.30202,1.74779,3.72551,1.54436,0.117169
1581155835.971520143,-2.32142,6.34993,1.85463,3.72968,1.52986,0.119199
1581155835.978296872,-2.1793,6.33799,1.98976,3.70654,1.50105,0.124405
1581155835.984577364,-2.31348,6.33869,2.07599,3.72431,1.5158,0.123634
1581155835.991225420,-2.51076,6.31804,1.79313,3.72649,1.53088,0.124423
1581155835.997601042,-2.46538,6.32007,1.55811,3.72,1.52009,0.128153
1581155836.004175221,-2.237,6.13312,1.78691,3.6477,1.47077,0.136621
1581155836.010454046,-2.23995,6.14331,1.95262,3.6631,1.47213,0.136443
1581155836.017276478,-2.34702,6.1791,1.95116,3.691,1.4909,0.134389
1581155836.023612286,-2.42558,6.36224,1.8164,3.74494,1.51179,0.131452
1581155836.067490709,-2.43038,6.34094,1.90937,3.72862,1.50766,0.130949
1581155836.073416269,-2.25475,6.25941,2.12258,3.69987,1.4828,0.133914
1581155836.079717695,-2.41457,6.34814,1.9314,3.75716,1.52077,0.128854
1581155836.086359886,-2.48723,6.43959,1.76638,3.78142,1.53717,0.126657
1581155836.092416326,-2.43867,6.33748,1.69084,3.73026,1.51876,0.130582
1581155836.098641126,-2.40107,6.2481,1.45311,3.69675,1.50918,0.133121
1581155836.105097814,-2.25572,6.17259,1.39497,3.67029,1.49109,0.135428
1581155836.111372031,-2.05968,6.18152,1.46448,3.6884,1.48294,0.134013
1581155836.117499433,-2.35683,6.27863,1.37124,3.74802,1.53783,0.126331
1581155836.123535190,-2.36454,6.33117,1.62129,3.75714,1.54267,0.124696
1581155836.130261138,-2.22456,6.36172,1.77351,3.74608,1.52855,0.125976
1581155836.173713480,-2.20741,6.66862,1.57967,3.87191,1.63124,0.10758
