timestamp,posx,posy,posz,ox,oy,oz, ow
1581154390.171972173,0.719875,0.000300445,0.686978,-0.000179245,0.706941,0.000123847,0.707272
1581154390.178514768,0.719843,0.000311031,0.686875,-0.000118045,0.706986,0.000209497,0.707227
1581154390.184804126,0.719812,0.000319904,0.686843,-0.000105476,0.707004,0.00023849,0.70721
1581154390.191536034,0.719762,0.000333827,0.686796,-0.000108021,0.707032,0.000260778,0.707182
1581154390.197976385,0.719705,0.000345837,0.686754,-0.000123343,0.707059,0.000268775,0.707154
1581154390.204615470,0.719621,0.000350767,0.686713,-0.000128047,0.707083,0.000276007,0.707131
1581154390.211530142,0.719521,0.000349185,0.686681,-0.000116238,0.707097,0.000284731,0.707117
1581154390.217679640,0.719423,0.000344771,0.686659,-0.000123512,0.707104,0.000270512,0.707109
1581154390.224662637,0.719294,0.000339076,0.686641,-0.000137431,0.707111,0.00024966,0.707102
1581154390.230962011,0.719169,0.000332422,0.686636,-0.000137641,0.707114,0.000243409,0.7071
1581154390.237894833,0.719009,0.000324041,0.686639,-0.000149193,0.707113,0.000224521,0.7071
1581154390.245672932,0.718812,0.000315293,0.686645,-0.000152004,0.70711,0.000213349,0.707103
1581154390.284558334,0.717716,0.000293324,0.686839,-0.000187194,0.706993,0.000116522,0.707221
1581154390.290925151,0.717516,0.000297058,0.686878,-0.000204514,0.706979,0.000108182,0.707235
1581154390.296929045,0.717347,0.00030042,0.686907,-0.000211826,0.706969,0.000106804,0.707244
1581154390.303657599,0.717154,0.000306575,0.686931,-0.000215441,0.706964,0.000113123,0.70725
1581154390.309984684,0.716989,0.000313352,0.686952,-0.00021748,0.706958,0.000120329,0.707255
1581154390.316695680,0.716799,0.000320744,0.686972,-0.000221771,0.706951,0.0001231,0.707263
1581154390.322973897,0.716642,0.000326404,0.68698,-0.000215914,0.706945,0.000128853,0.707269
1581154390.334324454,0.716439,0.000332509,0.686974,-0.000213283,0.706943,0.000127002,0.707271
1581154390.337139554,0.716289,0.000336149,0.68698,-0.000211118,0.706932,0.000124588,0.707281
1581154390.343616790,0.716112,0.000338637,0.686999,-0.000204202,0.706913,0.000120644,0.707301
1581154390.349854451,0.715959,0.000340207,0.687006,-0.000187984,0.706905,0.000129338,0.707309
1581154390.356714171,0.715786,0.000338745,0.687006,-0.000177661,0.706902,0.000134912,0.707311
1581154390.431085227,0.713979,0.000331566,0.686935,-0.000175199,0.706959,0.000166591,0.707255
1581154390.437658487,0.713806,0.000330584,0.686936,-0.000178348,0.706954,0.000158475,0.707259
