timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581245228.150891229,0.568412,48.477,-1.86716,-22.5632,1.31704,0.973887,-0.40918
1581245228.156867867,0.686724,49.0326,-1.82818,-22.5834,1.3144,0.979895,-0.406176
1581245228.163451735,0.61728,50.1463,-1.90346,-22.9127,1.31264,0.984234,-0.392492
1581245228.169614494,0.42438,51.0156,-2.04864,-23.1789,1.31352,0.968881,-0.388487
1581245228.176269845,0.226336,51.656,-2.17768,-23.433,1.32056,0.960537,-0.382813
1581245228.182481388,0.084876,51.8952,-2.26641,-23.3684,1.31088,0.944183,-0.372801
1581245228.188507108,0.149176,51.8026,-2.20995,-23.398,1.31176,0.942849,-0.352442
1581245228.195266112,0.344648,51.8026,-2.08359,-23.0942,1.31792,0.914146,-0.343764
1581245228.202482055,0.432096,51.4323,-2.02982,-23.074,1.30648,0.884442,-0.345099
1581245228.208802206,0.406376,50.9564,-2.04192,-23.1574,1.29591,0.885109,-0.329413
1581245228.215323338,0.33436,50.8201,-2.0688,-23.273,1.32408,0.849064,-0.330414
1581245228.255480342,0.455244,48.5388,-1.95185,-23.0619,1.2783,0.850399,-0.297373
1581245228.300671670,0.522116,48.6442,-1.8927,-23.23,1.34961,0.926495,-0.28469
1581245228.307332721,0.648144,48.7805,-1.86582,-23.2461,1.30119,0.924826,-0.28469
1581245228.313586904,0.645572,48.3253,-1.84028,-23.2058,1.31088,0.94118,-0.272341
1581245228.320308837,0.65586,48.1581,-1.84028,-23.1077,1.32144,0.964542,-0.273009
1581245228.327094227,0.522116,48.5825,-1.91018,-23.1413,1.31792,0.956532,-0.272008
1581245228.335248598,0.275204,48.94,-2.06342,-23.4236,1.32408,0.972219,-0.28469
1581245228.339681571,0.14146,48.9143,-2.16021,-23.2233,1.3188,0.954864,-0.270339
1581245228.346302439,0.07716,48.9297,-2.21667,-22.9853,1.32937,0.951192,-0.296371
1581245228.352710352,0.07716,48.549,-2.18306,-22.7151,1.29327,0.930166,-0.282688
1581245228.359259058,0.144032,48.7651,-2.13064,-22.9006,1.33465,0.925493,-0.286025
1581245228.371897439,0.200616,49.1715,-2.12391,-23.3295,1.32849,0.934171,-0.27935
1581245228.416289784,0.599276,48.9168,-1.96933,-23.2165,1.32144,0.915815,-0.291031
1581245228.459449065,0.362652,48.0501,-2.04326,-22.9316,1.27478,0.945852,-0.286693
1581245228.465740614,0.365224,48.117,-2.03385,-23.1991,1.3188,0.974221,-0.271674
1581245228.472329927,0.383228,48.1015,-2.00965,-23.3657,1.33817,0.976224,-0.270005
1581245228.478728917,0.439812,48.2558,-2.01637,-23.1668,1.29679,0.956199,-0.267669
1581245228.485362281,0.486108,48.3613,-2.04057,-23.1292,1.30384,0.953195,-0.249313
1581245228.491580724,0.511828,48.4153,-1.98142,-23.152,1.31088,0.970216,-0.253985
1581245228.498431424,0.583844,48.3639,-1.9747,-23.2031,1.27302,0.998251,-0.256655
1581245228.505696077,0.5144,48.3947,-1.96126,-23.1439,1.28623,0.972552,-0.263998
1581245228.512409699,0.486108,48.7702,-2.02041,-23.3187,1.3188,0.98123,-0.272675
1581245228.519438939,0.452672,48.6622,-2.04998,-23.3631,1.31968,1.00393,-0.286359
1581245228.526138920,0.43724,48.4359,-2.05133,-23.2515,1.33993,0.99191,-0.282688
1581245228.568748950,0.511828,47.5974,-2.02175,-22.8348,1.33817,0.988572,-0.245307
1581245228.574641033,0.54012,47.6771,-1.97605,-23.0848,1.33113,0.97589,-0.265333
1581245228.581397130,0.516972,48.0964,-2.00562,-23.1587,1.36106,0.960204,-0.264665
1581245228.587547317,0.52726,47.9369,-2.02041,-23.3886,1.32232,1.01194,-0.267669
1581245228.594374643,0.537548,48.1864,-1.98142,-23.3752,1.33377,1.00826,-0.269338
1581245228.601604240,0.614708,47.8597,-1.93034,-22.9181,1.28271,0.95453,-0.280685
1581245228.608227154,0.627568,47.9626,-1.94513,-23.0821,1.28359,0.982565,-0.268336
1581245228.614445881,0.68158,48.3793,-1.94647,-23.5607,1.32144,1.0126,-0.273676
1581245228.620548065,0.689296,48.0887,-1.95319,-23.2313,1.33201,0.993579,-0.269671
1581245228.627227108,0.663576,48.0244,-1.92497,-23.0149,1.32056,0.967546,-0.270673
1581245228.633295687,0.65586,47.8726,-1.93438,-23.1708,1.28535,0.998919,-0.278349
1581245228.673372161,0.61728,48.2121,-1.99083,-23.2649,1.3056,0.988906,-0.282688
1581245228.724267169,0.460388,47.8392,-2.08762,-23.4047,1.36898,0.990909,-0.262663
1581245228.730603262,0.55298,47.7029,-1.96664,-23.2165,1.35402,0.97055,-0.266334
1581245228.737283536,0.576128,47.5022,-1.9169,-22.9531,1.35314,0.953195,-0.252984
1581245228.743575345,0.576128,47.3119,-1.96529,-23.1695,1.34169,0.976224,-0.253651
1581245228.750532230,0.457816,47.2733,-2.03251,-23.3241,1.34873,1.01461,-0.242637
1581245228.756674547,0.403804,47.4251,-2.08896,-23.3859,1.31616,1.01861,-0.254653
1581245228.763425678,0.419236,47.4765,-2.08493,-23.3725,1.32849,1.01427,-0.257656
1581245228.770160898,0.439812,47.5228,-2.01906,-23.1789,1.36106,1.02562,-0.273343
1581245228.776433691,0.486108,47.2142,-1.98949,-22.781,1.34785,0.99725,-0.263998
1581245228.783277658,0.576128,47.0753,-1.99487,-23.0162,1.36106,1.02061,-0.277681
1581245228.789437791,0.697012,47.1422,-1.94916,-23.0552,1.34873,1.01661,-0.283355
1581245228.832944503,0.79732,47.3505,-1.83625,-23.2233,1.34961,1.02095,-0.285024
1581245228.886237849,0.781888,46.8232,-1.847,-22.824,1.33025,0.953195,-0.252984
1581245228.893324485,0.637856,47.0547,-1.94782,-23.1399,1.32496,0.992577,-0.238299
1581245228.900763402,0.486108,47.1139,-2.0231,-23.3698,1.33729,0.991576,-0.258658
1581245228.907485458,0.393516,47.0779,-2.05939,-23.1614,1.33201,0.979895,-0.250981
1581245228.914363983,0.468104,46.831,-2.04595,-23.1077,1.34081,0.97856,-0.267001
1581245228.920499319,0.532404,46.903,-1.99352,-23.0324,1.33113,0.957534,-0.260326
1581245228.927306439,0.568412,47.0882,-1.96126,-23.0485,1.34081,0.942849,-0.27668
1581245228.933598523,0.583844,46.7744,-1.96933,-23.0579,1.33553,0.963207,-0.267669
1581245228.940280329,0.648144,46.7821,-1.9411,-23.1641,1.35402,0.982231,-0.276346
1581245228.946650197,0.583844,46.6663,-1.92228,-23.0257,1.32761,0.941847,-0.280685
1581245228.953315954,0.570984,46.9261,-1.95051,-22.9974,1.3637,0.942515,-0.261328
1581245228.996495744,0.545264,47.0238,-2.00024,-23.2488,1.32056,0.976224,-0.26867
1581245229.003824096,0.933635,46.4323,-1.79861,-23.1883,1.35842,0.982231,-0.264665
1581245229.010450531,0.859048,46.4812,-1.83221,-22.9141,1.36106,0.984234,-0.248311
1581245229.016752357,0.709872,46.3268,-1.85775,-22.7944,1.33465,0.96521,-0.264999
1581245229.023485167,0.60442,46.5635,-1.92362,-23.1695,1.39715,0.9839,-0.246976
1581245229.029671823,0.509256,46.4477,-1.99352,-23.1628,1.38835,0.99725,-0.245641
1581245229.036416635,0.46296,46.2934,-2.03923,-23.0902,1.38483,0.97322,-0.231624
1581245229.076433503,0.709872,46.5146,-1.90883,-23.0593,1.34873,0.99725,-0.264999
1581245229.083404821,0.640428,46.5892,-1.929,-23.0364,1.36634,0.987571,-0.270005
1581245229.089520222,0.537548,46.332,-1.96798,-23.1722,1.36722,1.00226,-0.266334
1581245229.096324138,0.455244,46.2523,-1.99083,-23.2206,1.36722,0.994914,-0.270005
1581245229.103761247,0.41152,46.0619,-2.02444,-22.9396,1.37338,0.976557,-0.251983
1581245229.147531093,0.619852,46.3397,-1.89808,-23.1534,1.33289,0.993579,-0.255988
1581245229.153794489,0.619852,46.2137,-1.91018,-23.1964,1.32408,1.01227,-0.259993
1581245229.160359015,0.643,46.0645,-1.91824,-23.1547,1.36634,1.0136,-0.263664
1581245229.167394337,0.65586,46.0311,-1.93034,-23.0835,1.32937,0.994914,-0.269004
1581245229.173425277,0.697012,46.1391,-1.86851,-23.0404,1.34785,0.972219,-0.262329
1581245229.179754477,0.802464,46.1699,-1.80802,-23.2286,1.34345,1.01561,-0.259659
1581245229.186406512,0.866764,45.9102,-1.7529,-23.1466,1.36722,0.993579,-0.257323
1581245229.192792308,0.946495,45.635,-1.73274,-23.1977,1.34521,0.991242,-0.255988
1581245229.200584925,0.956783,45.9565,-1.73946,-23.1278,1.33465,1.00192,-0.247644
1581245229.207436521,0.946495,46.1751,-1.73408,-23.1802,1.36458,1.02362,-0.243972
1581245229.214240179,0.789604,45.8793,-1.79323,-23.0861,1.32673,1.01093,-0.256655
1581245229.220468576,0.645572,45.9282,-1.90211,-22.9463,1.36106,1.00459,-0.252984
1581245229.263841573,0.820468,45.8613,-1.79323,-23.2999,1.38219,0.98657,-0.277681
1581245229.271246998,0.789604,46.314,-1.78785,-23.3537,1.39451,0.989574,-0.264999
1581245229.277779988,0.666148,46.1468,-1.85372,-22.9853,1.39892,0.974555,-0.263998
1581245229.284481552,0.555552,45.9127,-1.95857,-22.9047,1.39011,0.954864,-0.251983
1581245229.291278277,0.563268,45.5784,-1.95454,-23.0095,1.39627,0.966211,-0.252316
1581245229.297671035,0.563268,45.761,-1.93572,-23.1077,1.413,0.985569,-0.243972
1581245229.305310263,0.601848,46.1468,-1.91959,-23.273,1.40156,0.988239,-0.241302
1581245229.311739244,0.666148,45.8124,-1.89136,-23.3926,1.39539,1.02428,-0.251983
1581245229.352308998,0.663576,45.5398,-1.89942,-23.2918,1.40068,1.04231,-0.259325
1581245229.358716618,0.686724,45.5578,-1.88061,-23.2071,1.39363,1.0116,-0.26333
1581245229.365280671,0.763884,45.5527,-1.83087,-23.1439,1.39892,1.01828,-0.265333
1581245229.371554654,0.902772,45.6555,-1.71795,-23.3187,1.36898,1.05265,-0.264665
1581245229.414250443,0.627568,45.2234,-1.88733,-23.402,1.35578,1.06801,-0.291031
1581245229.421735032,0.444956,45.2312,-2.02578,-23.2703,1.37955,1.06567,-0.288361
1581245229.428490156,0.42438,45.1977,-1.99218,-23.1897,1.37603,1.07602,-0.289363
1581245229.435311597,0.509256,45.4035,-1.95454,-23.0848,1.37603,1.04765,-0.288695
1581245229.441787770,0.606992,45.3315,-1.8927,-23.0378,1.36722,1.05299,-0.271006
1581245229.448497523,0.730448,45.2183,-1.84162,-23.2717,1.36546,1.08603,-0.264999
1581245229.455338660,0.75874,45.3906,-1.79592,-23.2286,1.36194,1.08136,-0.264665
1581245229.461712602,0.769028,45.4266,-1.81877,-23.2112,1.37074,1.08469,-0.26333
1581245229.468376015,0.712444,45.2054,-1.82415,-23.2743,1.37691,1.08369,-0.266668
1581245229.474640320,0.601848,44.9508,-1.87254,-23.0687,1.37338,1.06267,-0.263664
1581245229.481347162,0.506684,44.8351,-1.95051,-22.8334,1.35314,1.04064,-0.266668
1581245229.524469787,0.439812,44.9431,-1.98949,-23.2797,1.38219,1.05699,-0.278349
1581245229.530803941,0.88734,45.3006,-1.77038,-23.437,1.37955,1.07835,-0.282354
1581245229.537539049,0.769028,45.334,-1.81205,-23.3819,1.40772,1.05199,-0.275345
1581245229.544236223,0.751024,44.8531,-1.8228,-23.1345,1.39011,1.04231,-0.277681
1581245229.550592152,0.702156,44.8814,-1.81743,-22.9369,1.39627,1.02929,-0.265666
1581245229.556841244,0.676436,44.8814,-1.82952,-23.0969,1.3998,1.04231,-0.275345
1581245229.563476192,0.730448,44.8762,-1.83356,-23.4867,1.40596,1.08136,-0.273676
1581245229.604669204,0.709872,44.8196,-1.87657,-23.3348,1.40772,1.06233,-0.291031
1581245229.611511622,0.702156,44.8737,-1.85506,-23.1614,1.4174,1.06767,-0.288361
1581245229.617777417,0.68158,44.7451,-1.80264,-23.0136,1.41212,1.04631,-0.286025
1581245229.624407031,0.601848,44.8377,-1.83893,-23.1453,1.42973,1.0383,-0.272341
1581245229.630636684,0.65586,45.0023,-1.89674,-23.3416,1.42004,1.04865,-0.269338
1581245229.674494676,0.509256,44.3001,-1.94782,-23.0646,1.38923,1.06467,-0.271006
1581245229.680660806,0.493824,44.1612,-1.88598,-22.9934,1.38395,1.07101,-0.269004
1581245229.687390341,0.491252,44.1741,-1.84162,-23.0283,1.40772,1.05899,-0.266334
1581245229.694321629,0.56584,44.1201,-1.82818,-23.2569,1.39275,1.09471,-0.273676
1581245229.701562543,0.648144,44.1741,-1.81877,-23.2125,1.3998,1.08536,-0.271006
1581245229.708279329,0.766456,44.1406,-1.76634,-22.9262,1.36898,1.04698,-0.274344
1581245229.714707300,0.802464,44.1226,-1.70048,-23.2999,1.37515,1.08736,-0.273009
1581245229.721406503,0.841044,44.2692,-1.62789,-23.4908,1.41388,1.10105,-0.268003
1581245229.727756881,0.794748,44.5907,-1.69107,-23.1816,1.40596,1.05966,-0.267335
1581245229.734529444,0.730448,44.3181,-1.79726,-23.0552,1.37603,1.04564,-0.264999
1581245229.740765418,0.65586,44.277,-1.83893,-23.0324,1.39363,1.03697,-0.261328
1581245229.747590834,0.72016,44.5419,-1.7529,-23.3066,1.38483,1.07201,-0.272008
1581245229.791279852,0.740736,43.8629,-1.67628,-23.2676,1.3637,1.06367,-0.291365
1581245229.797435410,0.601848,43.9117,-1.79054,-23.3241,1.39715,1.05899,-0.277348
1581245229.804852050,0.465532,43.9837,-1.8927,-23.1668,1.38395,1.0393,-0.280351
1581245229.811455210,0.354936,44.0866,-1.94379,-23.0835,1.38131,1.03763,-0.273676
1581245229.817862540,0.339504,43.9375,-1.94916,-23.0472,1.37603,1.04765,-0.26867
1581245229.824505157,0.401232,43.958,-1.90883,-23.0203,1.36986,1.04898,-0.26333
1581245229.830892183,0.519544,43.7291,-1.81608,-22.9571,1.36458,1.0363,-0.261661
1581245229.877350805,0.524688,44.1432,-1.82011,-23.4356,1.41828,1.06267,-0.284356
1581245229.883489662,0.486108,43.9632,-1.84969,-23.2259,1.39715,1.05532,-0.283021
1581245229.890505698,0.568412,43.7883,-1.83625,-23.0458,1.37779,1.05432,-0.291699
1581245229.896611927,0.632712,43.4565,-1.75425,-22.7353,1.36194,1.04231,-0.287694
1581245229.904374949,0.722732,43.6803,-1.66687,-22.9625,1.39011,1.06,-0.296371
1581245229.947486658,0.545264,43.5722,-1.76769,-23.3174,1.41212,1.07401,-0.285358
1581245229.953740066,0.568412,44.0943,-1.79457,-23.7515,1.43413,1.10605,-0.287026
1581245229.960373721,0.63014,43.7471,-1.76366,-23.1829,1.40508,1.05833,-0.287694
1581245229.966757859,0.779316,43.7626,-1.67225,-22.9611,1.40244,1.05098,-0.29537
1581245229.973464435,0.933635,43.6957,-1.4854,-23.031,1.40948,1.05232,-0.302379
1581245229.979840916,1.00308,43.8243,-1.46389,-23.3604,1.42004,1.08436,-0.29804
1581245229.986858971,0.923347,43.8629,-1.56874,-23.2192,1.4174,1.09037,-0.302045
1581245229.993354260,0.830756,43.5182,-1.64939,-23.2085,1.41212,1.09871,-0.30872
1581245230.000822242,0.717588,43.351,-1.68838,-23.273,1.41828,1.09471,-0.30872
