timestamp,posx,posy,posz,ox,oy,oz, ow
1581238304.078658270,0.71947,0.000583586,0.692349,-0.000253419,0.707078,0.000380608,0.707135
1581238304.085290475,0.719349,0.000579821,0.692339,-0.000256983,0.707084,0.000375176,0.707129
1581238304.091759252,0.71921,0.000576263,0.692336,-0.000249012,0.707077,0.000366589,0.707136
1581238304.098486020,0.719079,0.000575759,0.692345,-0.000261579,0.707064,0.000339994,0.707149
1581238304.105288106,0.718912,0.000576054,0.692365,-0.000264401,0.707043,0.000319939,0.707171
1581238304.111655322,0.718759,0.000577358,0.692378,-0.00026191,0.707028,0.000308063,0.707186
1581238304.118247883,0.718575,0.000576506,0.69239,-0.000263158,0.707012,0.000292391,0.707201
1581238304.124584868,0.718411,0.000576917,0.692411,-0.000267521,0.706999,0.000284372,0.707215
1581238304.131221422,0.718213,0.00057828,0.692435,-0.00027903,0.706994,0.00028073,0.70722
1581238304.137577803,0.718044,0.0005805,0.69245,-0.000287857,0.706994,0.00028159,0.70722
1581238304.144506050,0.717849,0.000584224,0.692464,-0.000299665,0.706996,0.000283148,0.707218
1581238304.194541467,0.717542,0.000595106,0.692489,-0.000329599,0.706999,0.00028172,0.707214
1581238304.201201090,0.716285,0.000616928,0.692576,-0.000393315,0.706966,0.000229149,0.707247
1581238304.207375048,0.716138,0.00061467,0.692577,-0.000382383,0.706961,0.00023167,0.707252
1581238304.213547807,0.715988,0.000613127,0.69258,-0.000379185,0.70696,0.000233132,0.707254
1581238304.219754691,0.715836,0.000613239,0.692586,-0.000379817,0.70696,0.000238068,0.707253
1581238304.226324640,0.715664,0.000610524,0.692584,-0.000372791,0.706966,0.000248579,0.707247
1581238304.232648366,0.715519,0.000608038,0.692573,-0.00037226,0.706977,0.00025464,0.707237
1581238304.239252038,0.715351,0.00060619,0.692568,-0.00036842,0.706983,0.000264856,0.70723
1581238304.245451519,0.715206,0.000604485,0.692566,-0.000360913,0.706986,0.000275509,0.707227
1581238304.286435596,0.714221,0.000629532,0.692569,-0.000365149,0.706971,0.000285199,0.707243
1581238304.292861216,0.714074,0.000629865,0.692568,-0.000367977,0.706967,0.000276584,0.707246
1581238304.299369791,0.713905,0.000621063,0.692559,-0.000365698,0.706969,0.000268565,0.707245
1581238304.309330072,0.713661,0.000603434,0.692556,-0.000363708,0.706972,0.000258165,0.707241
1581238304.315656148,0.713513,0.00059349,0.692555,-0.000365308,0.706977,0.00025438,0.707236
1581238304.322509062,0.71334,0.000580828,0.692549,-0.000361386,0.706986,0.00025369,0.707227
1581238304.328599351,0.713193,0.000568859,0.692545,-0.000350499,0.70699,0.000255009,0.707223
1581238304.335511691,0.713022,0.000557087,0.692542,-0.000332315,0.706993,0.000262798,0.707221
1581238304.341444949,0.712873,0.000547668,0.692539,-0.000326449,0.706993,0.000257576,0.70722
1581238304.347678602,0.712699,0.000535735,0.69254,-0.000312494,0.706988,0.000253746,0.707226
1581238304.354464508,0.712551,0.000527273,0.692541,-0.000299842,0.706984,0.00025312,0.707229
1581238304.393749330,0.71156,0.000473135,0.69253,-0.000244292,0.70698,0.000242339,0.707234
1581238304.400308125,0.711388,0.000465904,0.692524,-0.00024944,0.706988,0.000237472,0.707225
1581238304.406470460,0.711237,0.000464042,0.692522,-0.000258293,0.706995,0.000235138,0.707219
1581238304.417242952,0.710988,0.00046491,0.692517,-0.00027449,0.707003,0.000228205,0.707211
1581238304.423701966,0.71084,0.000467887,0.692511,-0.000276212,0.707006,0.000229503,0.707208
1581238304.430380917,0.710667,0.00047506,0.692508,-0.000290791,0.707004,0.00021896,0.707209
1581238304.437203848,0.710491,0.00048145,0.692515,-0.000292129,0.706995,0.000216695,0.707218
1581238304.443523632,0.710341,0.000488115,0.692518,-0.00029594,0.70699,0.000214625,0.707224
1581238304.450295652,0.710168,0.000495688,0.692516,-0.000296311,0.706986,0.000218117,0.707227
1581238304.456586604,0.710021,0.000501627,0.692516,-0.000301347,0.706983,0.000216246,0.70723
1581238304.463298149,0.709845,0.000508662,0.692518,-0.00030123,0.706979,0.000219402,0.707234
1581238304.469629858,0.709694,0.000515245,0.692516,-0.000305575,0.706983,0.000223933,0.707231
1581238304.509693188,0.708667,0.000518887,0.6925,-0.000278309,0.707009,0.000273801,0.707205
1581238304.516521507,0.708494,0.00051394,0.692499,-0.000281956,0.707003,0.000257345,0.70721
1581238304.522716833,0.708322,0.000510533,0.692501,-0.000278797,0.706994,0.000248951,0.707219
1581238304.533274540,0.708094,0.000507763,0.692507,-0.000282135,0.706985,0.000233154,0.707228
1581238304.539640145,0.707943,0.000505131,0.692507,-0.000282868,0.706983,0.000226779,0.707231
1581238304.546569772,0.707769,0.000503244,0.692507,-0.000296293,0.706981,0.000210486,0.707233
1581238304.553323696,0.707596,0.000500891,0.692501,-0.000296529,0.706986,0.000210579,0.707228
1581238304.559621382,0.707446,0.000499495,0.692499,-0.00030705,0.706991,0.000203483,0.707223
1581238304.567460548,0.707267,0.000499164,0.692505,-0.000315578,0.706994,0.000203248,0.70722
1581238304.573763908,0.707066,0.000497581,0.692498,-0.000324297,0.707005,0.000202512,0.707208
1581238304.580570392,0.706917,0.000496853,0.692488,-0.00031508,0.707016,0.000215683,0.707198
1581238304.587291693,0.706743,0.000492887,0.692488,-0.0003127,0.707017,0.000215988,0.707197
1581238304.593666091,0.706568,0.00049101,0.692488,-0.000310683,0.707017,0.00021704,0.707196
1581238304.600357030,0.706416,0.000488545,0.692491,-0.000306516,0.707014,0.000214615,0.7072
1581238304.609757966,0.706267,0.000485963,0.692489,-0.00029226,0.70701,0.000218583,0.707204
1581238304.617206479,0.705995,0.000487812,0.692484,-0.000280726,0.707003,0.000219506,0.707211
1581238304.623484208,0.705844,0.000492109,0.692486,-0.000275759,0.706998,0.000223081,0.707216
1581238304.629777894,0.705668,0.000499423,0.69249,-0.000266822,0.706992,0.000233931,0.707221
1581238304.671348834,0.704643,0.000563691,0.692478,-0.000333953,0.707017,0.000258469,0.707196
1581238304.677705520,0.704494,0.000568497,0.692475,-0.000338462,0.707016,0.000255312,0.707198
1581238304.684295051,0.704318,0.000570255,0.692475,-0.000344193,0.707011,0.00024446,0.707202
1581238304.691256524,0.704141,0.000570169,0.692479,-0.000341721,0.707005,0.000240735,0.707209
1581238304.697502265,0.703993,0.00056825,0.692475,-0.00034426,0.707001,0.000228959,0.707212
1581238304.703767881,0.703818,0.000566544,0.692473,-0.000336075,0.706997,0.000227446,0.707217
1581238304.710536483,0.703668,0.000566163,0.692471,-0.0003392,0.706996,0.000221795,0.707217
1581238304.717331889,0.703491,0.000566488,0.692473,-0.000342256,0.706997,0.000222284,0.707216
1581238304.759833109,0.702438,0.000568402,0.692453,-0.00036086,0.707061,0.000267877,0.707153
1581238304.767527893,0.702264,0.000562086,0.692449,-0.000355881,0.707058,0.000262632,0.707155
1581238304.774294702,0.702062,0.000553135,0.692458,-0.000333318,0.707039,0.000257112,0.707175
1581238304.780718671,0.701884,0.000545144,0.692468,-0.000320317,0.70702,0.000245056,0.707194
1581238304.787393309,0.701732,0.000538388,0.692474,-0.000305,0.707007,0.000241184,0.707206
1581238304.793710608,0.701557,0.00053106,0.692471,-0.000290674,0.706998,0.000234603,0.707216
1581238304.800558365,0.701409,0.000525058,0.69247,-0.000278558,0.706994,0.000233279,0.70722
1581238304.807408932,0.701233,0.000523029,0.692474,-0.00026518,0.706997,0.000247659,0.707217
1581238304.813635068,0.70108,0.000524971,0.692474,-0.000268547,0.707005,0.000253932,0.707208
1581238304.820355619,0.700903,0.000531043,0.692472,-0.000271614,0.707015,0.000265856,0.707199
1581238304.826708717,0.700729,0.000538965,0.692464,-0.000286433,0.707031,0.000271587,0.707183
1581238304.837445332,0.700582,0.000546825,0.692453,-0.000288118,0.707045,0.000287621,0.707168
1581238304.843804839,0.700302,0.000561791,0.692457,-0.000309597,0.707055,0.000293225,0.707158
1581238304.850550395,0.70015,0.00056938,0.692458,-0.00031266,0.707058,0.000301721,0.707155
1581238304.857314430,0.699975,0.000575287,0.692456,-0.000314217,0.707061,0.000305898,0.707153
1581238304.901347802,0.699826,0.000577534,0.692456,-0.000301486,0.707058,0.000315991,0.707156
1581238304.907797270,0.69867,0.000552217,0.692484,-0.000256296,0.707027,0.000314934,0.707187
1581238304.914379199,0.698518,0.000550027,0.69248,-0.00025658,0.707035,0.000318794,0.707178
1581238304.920813628,0.698368,0.000548673,0.692475,-0.000258642,0.707044,0.000322084,0.707169
1581238304.927524815,0.698194,0.000546428,0.692469,-0.000269813,0.707055,0.000318529,0.707159
1581238304.934325212,0.698019,0.000544174,0.692468,-0.000284781,0.707061,0.00030892,0.707152
1581238304.940724820,0.697868,0.000540174,0.69247,-0.000281678,0.707058,0.000304393,0.707156
1581238304.947216321,0.697693,0.000533883,0.692475,-0.00028263,0.707043,0.000282743,0.70717
1581238304.957642928,0.69747,0.000526604,0.692479,-0.000273039,0.707023,0.000266163,0.70719
1581238304.964394522,0.697295,0.000522344,0.692484,-0.000270273,0.707006,0.000248154,0.707207
1581238304.972551392,0.697095,0.000519154,0.69249,-0.00026519,0.70699,0.000234734,0.707224
1581238304.979492527,0.69692,0.000519641,0.692495,-0.000274741,0.706987,0.000226036,0.707226
1581238304.985788455,0.696745,0.000521559,0.692488,-0.000290293,0.706999,0.000222362,0.707215
1581238304.992633664,0.696595,0.000526069,0.692484,-0.000301962,0.707008,0.000224989,0.707205
1581238304.999363370,0.696419,0.000532659,0.692485,-0.000327942,0.707016,0.000216582,0.707198
1581238305.005641082,0.696268,0.000541547,0.692483,-0.000339811,0.707026,0.00022496,0.707187
1581238305.012438401,0.696094,0.000553641,0.692474,-0.000363295,0.70704,0.000226075,0.707174
1581238305.018696534,0.69592,0.000566435,0.69247,-0.00037948,0.707049,0.00023312,0.707165
1581238305.025360728,0.69577,0.000577618,0.69247,-0.000386574,0.707054,0.00024429,0.707159
1581238305.031680047,0.695619,0.000588548,0.69247,-0.000400428,0.707056,0.000244526,0.707157
1581238305.041593863,0.695369,0.000601624,0.692473,-0.00041135,0.707043,0.000237383,0.70717
1581238305.091394301,0.694121,0.000602116,0.692488,-0.000332556,0.707008,0.000277626,0.707205
1581238305.098376103,0.693944,0.000595179,0.692491,-0.000324563,0.707009,0.000280672,0.707204
1581238305.104593272,0.693794,0.000589652,0.692493,-0.000317666,0.70701,0.000284089,0.707203
1581238305.111431885,0.69362,0.000582591,0.69249,-0.000314423,0.707013,0.000280704,0.707201
1581238305.117786564,0.693446,0.000575383,0.692487,-0.000294851,0.707013,0.000290185,0.7072
1581238305.124606389,0.693293,0.000571153,0.692492,-0.000286162,0.707009,0.000290834,0.707205
