timestamp,va1,va2,va3,va4,va5,va6,va7
1581311014.869368115,-2.70238e-05,3.60263e-05,2.70074e-05,-0.00141421,-0.0110686,-0.000459389,0.0104309
1581311014.875634697,-1.91231e-05,1.91405e-05,-1.91231e-05,-0.00150202,-0.0120928,-0.000315705,0.010849
1581311014.882393486,-1.81071e-05,1.80906e-05,2.71524e-05,-0.00170151,-0.0132065,-0.000570184,0.0109692
1581311014.888528540,-1.95438e-05,2.93336e-05,-1.95616e-05,-0.00159373,-0.0125778,-0.000518215,0.0100416
1581311014.897807348,-2.12982e-05,4.96914e-05,1.42031e-05,-0.00159022,-0.0127444,-0.000489845,0.0094064
1581311014.937647010,-0.00156387,-0.00122403,4.21045e-05,-0.00680282,-0.0412139,-0.00140748,0.0462469
1581311015.000105444,-0.00747009,-0.0356023,-4.42205e-05,-0.060648,-0.202072,-0.0129248,0.212658
1581311015.005125635,-0.0129891,-0.067755,0.000193737,-0.0972293,-0.317953,-0.0170048,0.329581
1581311015.011390703,-0.0130237,-0.0668181,7.77038e-05,-0.094604,-0.316625,-0.0166462,0.329662
1581311015.018436320,-0.0127484,-0.071987,-0.000145543,-0.101011,-0.332414,-0.0174402,0.34086
1581311015.025285734,-0.0130338,-0.078264,-2.62434e-05,-0.103387,-0.342245,-0.0180986,0.3439
1581311015.031525658,-0.0124022,-0.0730522,-0.000105437,-0.0985658,-0.319398,-0.0146066,0.321182
1581311015.038408080,-0.0128909,-0.0760397,-6.13401e-05,-0.104477,-0.33985,-0.0144946,0.33916
1581311015.044692376,-0.0144854,-0.0833876,0.000115579,-0.11336,-0.368069,-0.014524,0.372422
1581311015.051299480,-0.011711,-0.0692805,0,-0.0909211,-0.290499,-0.0106168,0.298202
1581311015.057605128,-0.0126754,-0.0719029,0.00019893,-0.0955674,-0.301087,-0.0116617,0.30994
1581311015.064341992,-0.0141378,-0.0763176,0.000372293,-0.104709,-0.322332,-0.0117623,0.335682
1581311015.107692808,-0.0133619,-0.0681979,-9.33055e-05,-0.0978057,-0.302319,-0.0151848,0.317658
1581311015.145931466,-0.0125446,-0.0651065,2.91023e-05,-0.0960116,-0.302694,-0.0218436,0.319099
1581311015.152135720,-0.0116808,-0.0612731,-6.80774e-05,-0.0921625,-0.286532,-0.014725,0.298808
1581311015.158390387,-0.0110648,-0.0572746,-0.000109376,-0.0863038,-0.267043,-0.0123773,0.279045
1581311015.164613700,-0.0137217,-0.0709132,0.000192058,-0.106922,-0.327662,-0.0149508,0.343994
1581311015.171400542,-0.0119772,-0.0622249,1.94797e-05,-0.0918998,-0.282556,-0.0139945,0.299625
1581311015.177457844,-0.0111186,-0.0577766,-5.45937e-05,-0.0853092,-0.26146,-0.0120011,0.280476
1581311015.183682652,-0.0114667,-0.0610762,-5.72702e-05,-0.0899865,-0.276729,-0.0119059,0.292635
1581311015.189789957,-0.0131907,-0.0737178,0.000118376,-0.107735,-0.330151,-0.0143548,0.353336
1581311015.197511576,-0.0103698,-0.0589043,0.000201818,-0.0853488,-0.259132,-0.0111848,0.275265
1581311015.203793526,-0.0108483,-0.0623969,5.75016e-05,-0.0911084,-0.274527,-0.0127458,0.286454
1581311015.243747691,-0.0126589,-0.064716,-3.93248e-05,-0.0959185,-0.28676,-0.016945,0.299599
