timestamp,fx,fy,fz,tx,ty,tz
1581310972.157481606,-7.62649,3.75599,0.788071,2.37937,4.43124,0.13385
1581310972.163605570,-6.70591,3.58905,3.70788,2.2935,4.09635,0.143313
1581310972.170235884,-6.48571,3.70208,4.09675,2.30707,4.04576,0.147057
1581310972.176995596,-6.52323,3.92113,4.28446,2.36322,4.06221,0.151726
1581310972.183263102,-6.36066,3.95149,4.46201,2.35517,3.99427,0.155904
1581310972.189487456,-6.4624,4.01249,4.46703,2.36632,3.97734,0.159433
1581310972.197266744,-6.71497,3.74873,3.69152,2.30118,3.9115,0.162796
1581310972.203493664,-6.71254,3.46084,3.55435,2.25139,3.84553,0.168241
1581310972.210182303,-6.40882,3.44444,3.77273,2.27397,3.81896,0.170747
1581310972.220144215,-6.3041,3.46038,3.74807,2.3001,3.81569,0.171161
1581310972.262253934,-6.30242,4.70559,4.76431,2.62991,3.96894,0.164702
1581310972.268548033,-6.29911,4.60168,4.68947,2.6015,3.93268,0.168362
1581310972.275489674,-6.20856,4.5724,4.13374,2.61081,3.92982,0.170067
1581310972.282320049,-6.21979,4.48361,3.76352,2.60303,3.92319,0.170769
1581310972.289147384,-6.21964,4.22118,3.42378,2.51466,3.83112,0.178562
1581310972.296532815,-5.82429,4.05323,3.54301,2.4616,3.7294,0.186928
1581310972.303300332,-6.01745,4.09278,3.80367,2.50458,3.7904,0.189294
1581310972.309518274,-6.16753,4.0744,3.7006,2.50382,3.78918,0.192811
1581310972.316354385,-5.92804,4.14104,3.86094,2.52009,3.76216,0.197438
1581310972.323187095,-5.65657,4.08584,3.95728,2.48094,3.67458,0.20211
1581310972.329490166,-5.40944,3.9659,4.22947,2.43192,3.57896,0.204439
1581310972.374268082,-5.93325,4.42651,4.167,2.61174,3.69605,0.192203
1581310972.421501173,-6.08474,4.53131,4.12831,2.64459,3.72683,0.190537
1581310972.427560906,-6.01312,4.76985,4.35058,2.75393,3.7346,0.205524
1581310972.434168100,-6.06722,4.74152,4.3488,2.73879,3.70435,0.206456
1581310972.440325820,-5.86495,4.65631,4.37556,2.69535,3.62561,0.210502
1581310972.447084451,-5.48448,4.52265,4.49325,2.67408,3.5594,0.211193
1581310972.453231986,-5.43424,4.3258,4.65769,2.63308,3.51125,0.210333
1581310972.459994860,-5.90844,4.40605,4.43436,2.69492,3.60433,0.201871
1581310972.466274480,-5.78056,4.3887,4.26479,2.67685,3.55797,0.200404
1581310972.472580727,-6.0313,4.54138,4.27381,2.72008,3.60354,0.194902
1581310972.479238368,-5.91216,4.57151,4.30495,2.72787,3.58187,0.194509
1581310972.486071558,-5.91297,4.74678,4.40389,2.79033,3.62035,0.192561
1581310972.536397787,-6.26538,5.37491,4.81993,3.0433,3.77829,0.194161
1581310972.542668506,-6.23647,5.35002,4.83677,3.03906,3.76056,0.194722
1581310972.549209290,-6.03934,5.36476,4.79445,3.04858,3.74084,0.193811
1581310972.595266073,-6.18762,4.85892,4.57576,2.94682,3.61618,0.183758
1581310972.601577393,-5.9975,4.96505,4.5839,2.97111,3.60501,0.181266
1581310972.608299046,-5.92934,5.09771,4.52649,3.02079,3.63098,0.176695
