timestamp,va1,va2,va3,va4,va5,va6,va7
1581311693.928783892,-0.00690723,-0.0296995,-0.00014559,-0.0544976,-0.181885,-0.0124071,0.188517
1581311693.935639814,-0.00760455,-0.0388784,0,-0.0667908,-0.21834,-0.01424,0.229088
1581311693.941952639,-0.00834233,-0.0460439,8.94584e-06,-0.0767817,-0.24868,-0.0153152,0.257574
1581311693.948851210,-0.00858642,-0.0475429,0,-0.0726947,-0.237895,-0.0145592,0.246973
1581311693.955313469,-0.0120621,-0.0602206,9.86572e-05,-0.089304,-0.289174,-0.0164474,0.302161
1581311693.961931398,-0.011312,-0.0589674,0.000111526,-0.0845751,-0.274879,-0.0156156,0.28768
1581311694.005113306,-0.0125104,-0.0736834,1.65341e-05,-0.101241,-0.333692,-0.0171729,0.339127
1581311694.011950265,-0.0145195,-0.0821634,6.45685e-05,-0.107808,-0.34804,-0.0131543,0.354787
1581311694.018962336,-0.0119097,-0.0654,7.76746e-05,-0.0867167,-0.274055,-0.0105462,0.282925
1581311694.027704542,-0.0131019,-0.0672536,4.12022e-05,-0.0926539,-0.287604,-0.0109114,0.297292
1581311694.034362243,-0.0172292,-0.0842304,5.29601e-05,-0.116606,-0.362928,-0.0137957,0.380321
1581311694.040844399,-0.0132429,-0.0665762,-0.000139207,-0.0918463,-0.282059,-0.0115817,0.297607
1581311694.047504147,-0.0147317,-0.0714389,-0.000176846,-0.103794,-0.314922,-0.0138563,0.328368
1581311694.053936791,-0.015754,-0.0736519,-0.000171245,-0.108452,-0.333711,-0.015421,0.351783
1581311694.060752444,-0.0118285,-0.0577966,-0.000150506,-0.0861636,-0.265609,-0.0133159,0.279731
1581311694.067003302,-0.013697,-0.0679612,7.98941e-05,-0.0996338,-0.313332,-0.0171767,0.327538
1581311694.073659959,-0.0125701,-0.0632245,0.000124644,-0.0906946,-0.286035,-0.0172108,0.304329
1581311694.080009915,-0.0134018,-0.0672327,-0.000143238,-0.0982797,-0.31047,-0.0196416,0.330711
1581311694.137789798,-0.0125203,-0.0627928,2.51231e-05,-0.093479,-0.293131,-0.0185752,0.307872
1581311694.143968533,-0.0125228,-0.0669612,-8.9397e-06,-0.0978567,-0.300991,-0.0167,0.321702
1581311694.150627060,-0.0109961,-0.0601077,-6.57288e-05,-0.0877341,-0.271975,-0.013278,0.28727
1581311694.157056058,-0.0120743,-0.0669974,0.00022294,-0.0976023,-0.298159,-0.0144732,0.319149
1581311694.163737016,-0.0110977,-0.0616727,1.88148e-05,-0.0892899,-0.269929,-0.0126885,0.288201
1581311694.170049066,-0.0123508,-0.0674045,-4.52648e-05,-0.100554,-0.302737,-0.0153933,0.318696
1581311694.176686130,-0.0113908,-0.0606629,1.8834e-05,-0.0887632,-0.27127,-0.0149115,0.281267
1581311694.217629544,-0.013742,-0.0646991,-3.52482e-05,-0.0953832,-0.28486,-0.0181097,0.298001
1581311694.225042465,-0.0119379,-0.0582295,-6.11479e-05,-0.0833816,-0.249249,-0.0150943,0.264215
1581311694.231732481,-0.0142895,-0.0701817,-5.62596e-05,-0.104808,-0.304243,-0.0186682,0.324111
1581311694.238535948,-0.0133931,-0.0658272,6.22649e-05,-0.0975225,-0.287868,-0.0184444,0.302875
1581311694.280983509,-0.00182807,-0.00917872,1.2794e-05,-0.0132826,-0.0390996,-0.00219482,0.0410974
1581311694.288000596,-0.0712036,-0.395177,-8.49932e-06,-0.576335,-1.65692,-0.0864155,1.74838
1581311694.293989154,-0.01204,-0.0678692,4.50668e-05,-0.0995554,-0.284188,-0.0166001,0.302163
1581311694.300859514,-0.0107359,-0.0586024,3.70798e-05,-0.087593,-0.249903,-0.018811,0.262538
1581311694.307697654,-0.0117089,-0.0658648,-8.87872e-06,-0.0967894,-0.278455,-0.0245372,0.290084
1581311694.313932297,-0.0104902,-0.0621001,0.000103949,-0.0890723,-0.253549,-0.0237873,0.263446
