timestamp,posx,posy,posz,ox,oy,oz, ow
1581310364.693377687,0.719807,0.000548334,0.712619,-0.00028826,0.706919,0.000306176,0.707295
1581310364.699401541,0.719791,0.000539098,0.712591,-0.000275031,0.706928,0.000316578,0.707285
1581310364.746270476,0.719752,0.000532522,0.712566,-0.000248064,0.706937,0.000343164,0.707276
1581310364.750508530,0.719128,0.000528069,0.712379,-0.000240878,0.707038,0.000379575,0.707175
1581310364.756539662,0.718966,0.000532538,0.712381,-0.000244364,0.707035,0.000368919,0.707178
1581310364.764690086,0.718816,0.000537149,0.71239,-0.000243212,0.707028,0.000365794,0.707185
1581310364.771375881,0.718608,0.000541959,0.712404,-0.000249666,0.707018,0.000354929,0.707195
1581310364.778150400,0.718415,0.00053843,0.712426,-0.000275498,0.707004,0.000317446,0.70721
1581310364.784477338,0.718243,0.000534614,0.712458,-0.000306396,0.706987,0.000278761,0.707227
1581310364.791129031,0.718042,0.000533483,0.712486,-0.000354254,0.706974,0.000229971,0.70724
1581310364.797497502,0.717873,0.000531544,0.712505,-0.000392578,0.706967,0.000195754,0.707247
1581310364.804218147,0.717676,0.000529531,0.712532,-0.000420691,0.706956,0.000170395,0.707257
1581310364.810501913,0.717503,0.000526457,0.712565,-0.000437396,0.706944,0.000158382,0.70727
1581310364.817344953,0.717303,0.000521029,0.712593,-0.000444929,0.706937,0.000155016,0.707277
1581310364.860076810,0.716164,0.000468911,0.712672,-0.00039556,0.706905,0.00013322,0.707309
1581310364.867475611,0.715988,0.000460056,0.712685,-0.000371295,0.706893,0.00013582,0.70732
1581310364.874152862,0.715811,0.000451784,0.712702,-0.000356809,0.70688,0.000132274,0.707333
1581310364.880428182,0.715666,0.00044518,0.7127,-0.000343697,0.706877,0.000129642,0.707336
1581310364.887203527,0.715496,0.00043585,0.712698,-0.000322811,0.706873,0.000128696,0.707341
1581310364.893499756,0.71535,0.000430613,0.712699,-0.000318145,0.706867,0.000118372,0.707346
1581310364.900170660,0.715179,0.000425864,0.712699,-0.000316586,0.706863,0.000108303,0.70735
1581310364.906460472,0.715032,0.000424005,0.712695,-0.000317088,0.706865,0.000106289,0.707348
1581310364.913073065,0.714863,0.0004244,0.712685,-0.000325509,0.706872,0.000104696,0.707342
1581310364.919299803,0.714718,0.000425161,0.712676,-0.000325542,0.706879,0.000111262,0.707335
1581310364.925515425,0.714546,0.00043139,0.712668,-0.000325549,0.706887,0.000128415,0.707326
1581310364.932217596,0.714401,0.000435522,0.712664,-0.000317174,0.706892,0.000149505,0.707322
1581310364.975372746,0.71334,0.000473504,0.712649,-0.00034738,0.706909,0.000187621,0.707304
1581310364.981569151,0.713192,0.000470489,0.712645,-0.000349284,0.706909,0.000177574,0.707305
1581310364.988077608,0.713017,0.000464681,0.712647,-0.000346375,0.706906,0.000170255,0.707307
1581310364.994964232,0.712868,0.00045643,0.712646,-0.000340958,0.706905,0.000164544,0.707308
1581310365.001417420,0.712696,0.000447898,0.712638,-0.000341912,0.706909,0.000156035,0.707305
1581310365.008156446,0.712524,0.000441989,0.712633,-0.00033758,0.706911,0.000154742,0.707303
1581310365.014651745,0.712374,0.000436379,0.712636,-0.000329408,0.706908,0.000155755,0.707305
1581310365.021126802,0.712199,0.000433642,0.712639,-0.000318659,0.706907,0.000163393,0.707307
1581310365.060540289,0.711225,0.000442956,0.712632,-0.000333016,0.706933,0.000207832,0.707281
1581310365.068336515,0.711029,0.000443592,0.712624,-0.000319096,0.706932,0.00021005,0.707281
1581310365.075110674,0.710853,0.000443785,0.71263,-0.000311005,0.706922,0.000201434,0.707292
1581310365.117614436,0.710701,0.000441896,0.712638,-0.000292961,0.70691,0.000198204,0.707304
1581310365.124264311,0.709624,0.000459711,0.712643,-0.000331994,0.706885,0.000126222,0.707328
1581310365.130452567,0.709476,0.000469706,0.712634,-0.000341915,0.706894,0.000136834,0.707319
1581310365.137165213,0.709303,0.000481624,0.712631,-0.000346795,0.7069,0.000153403,0.707313
1581310365.144199358,0.70915,0.000492655,0.712636,-0.000356318,0.706902,0.000165876,0.707311
1581310365.150565968,0.708974,0.000504471,0.712633,-0.000353433,0.706911,0.000193217,0.707303
1581310365.157178039,0.708799,0.000515151,0.712631,-0.000346647,0.706918,0.000223891,0.707295
1581310365.164515598,0.70865,0.000524029,0.712627,-0.000347528,0.706927,0.000246327,0.707287
1581310365.171155779,0.708449,0.000533448,0.712621,-0.00035139,0.706938,0.000268616,0.707275
1581310365.177429618,0.708297,0.000537969,0.712621,-0.000355481,0.706943,0.000279029,0.70727
1581310365.184168494,0.708122,0.000538335,0.712615,-0.000355196,0.706947,0.000277895,0.707266
1581310365.190502349,0.707974,0.00053746,0.71261,-0.000353094,0.706945,0.000267696,0.707268
1581310365.201073278,0.707699,0.000536423,0.712613,-0.000331707,0.706932,0.000261614,0.707282
1581310365.207443210,0.707549,0.000535098,0.712616,-0.000316023,0.706923,0.00025836,0.70729
1581310365.213639266,0.707373,0.000534541,0.712618,-0.000310655,0.706913,0.000242725,0.7073
1581310365.220183739,0.707225,0.000534559,0.712616,-0.000306921,0.706907,0.000231306,0.707306
1581310365.226511423,0.707074,0.000537538,0.71262,-0.000303902,0.706901,0.000228059,0.707313
1581310365.233249246,0.706899,0.000542617,0.712618,-0.00031078,0.706903,0.000228203,0.70731
1581310365.239531909,0.706749,0.000547002,0.712615,-0.000329894,0.706907,0.000221432,0.707306
1581310365.246424088,0.706573,0.000551941,0.712616,-0.000356775,0.706912,0.000215401,0.707301
1581310365.286326261,0.70557,0.00056403,0.71259,-0.000402608,0.706967,0.000261765,0.707247
1581310365.292581058,0.705418,0.000561512,0.712592,-0.000390436,0.706961,0.000260676,0.707252
1581310365.299227628,0.705242,0.000559878,0.712594,-0.000366099,0.706953,0.000264747,0.70726
1581310365.309072831,0.705068,0.000557986,0.712593,-0.000337492,0.706944,0.000267491,0.70727
1581310365.348015846,0.704015,0.000567278,0.71261,-0.000344129,0.706917,0.000231938,0.707296
1581310365.354334445,0.703863,0.000563386,0.712615,-0.000345657,0.706919,0.000236763,0.707295
1581310365.361285408,0.703686,0.000555736,0.712621,-0.000347465,0.706922,0.000241624,0.707291
1581310365.368074134,0.703537,0.000548963,0.712623,-0.000355413,0.706927,0.00024216,0.707286
1581310365.374361370,0.703364,0.00054201,0.712619,-0.000368275,0.706938,0.000243888,0.707275
1581310365.382148230,0.70316,0.000535254,0.712622,-0.000376632,0.706946,0.000250423,0.707267
1581310365.388335098,0.703007,0.000529464,0.712624,-0.000386251,0.706951,0.000247789,0.707262
1581310365.428342808,0.701983,0.000454398,0.712644,-0.000301763,0.706895,0.000159522,0.707318
1581310365.434366363,0.701837,0.000443222,0.712641,-0.000276512,0.706891,0.000160926,0.707322
1581310365.440536198,0.701692,0.000435925,0.712636,-0.000262029,0.706892,0.000166703,0.707321
1581310365.447101879,0.701517,0.000429103,0.712634,-0.000253452,0.706897,0.000173385,0.707316
1581310365.490639106,0.700456,0.000475167,0.712588,-0.000305399,0.706965,0.000254928,0.707249
1581310365.497473660,0.70031,0.00048911,0.712578,-0.000330408,0.706976,0.000256721,0.707238
1581310365.504242482,0.700138,0.000504701,0.712572,-0.000347323,0.706981,0.000260715,0.707232
1581310365.510601548,0.699964,0.000518099,0.712571,-0.000359727,0.706976,0.000254143,0.707237
1581310365.517307751,0.699814,0.000527174,0.712572,-0.000364233,0.706968,0.000245022,0.707246
1581310365.524076299,0.699642,0.000534328,0.712575,-0.000363022,0.706955,0.000233775,0.707259
1581310365.530263622,0.699494,0.000538278,0.712574,-0.000363144,0.706944,0.000217519,0.70727
1581310365.536986154,0.69932,0.000539718,0.712574,-0.00036181,0.706928,0.000193628,0.707285
1581310365.543445404,0.699171,0.000539336,0.712578,-0.000351146,0.706914,0.000183587,0.707299
1581310365.550148297,0.698997,0.000539299,0.712576,-0.000330725,0.706913,0.000198498,0.7073
1581310365.556505048,0.698848,0.000542077,0.712571,-0.000327324,0.70692,0.00021083,0.707294
1581310365.564277015,0.698675,0.000545921,0.712565,-0.000323466,0.706931,0.000231548,0.707282
1581310365.606703638,0.697577,0.000568021,0.712538,-0.000378542,0.706994,0.00028312,0.707219
1581310365.612529203,0.697427,0.000567323,0.71253,-0.000380125,0.707005,0.000292152,0.707208
1581310365.619252735,0.697254,0.000562349,0.712527,-0.000373778,0.707005,0.000290818,0.707208
1581310365.625479639,0.697102,0.000557919,0.71253,-0.000363258,0.707,0.000288469,0.707213
1581310365.632142911,0.696926,0.000552223,0.712534,-0.00035076,0.706992,0.000284075,0.707222
1581310365.638302594,0.696775,0.000547511,0.712537,-0.000334286,0.706983,0.00028186,0.70723
1581310365.644467755,0.696627,0.000539856,0.712536,-0.000321666,0.706975,0.000270215,0.707239
1581310365.651122445,0.696455,0.000533516,0.712537,-0.000304982,0.706964,0.000263317,0.70725
1581310365.691650262,0.696305,0.000529613,0.71254,-0.000298576,0.706954,0.000252367,0.707259
1581310365.698231810,0.6953,0.000566648,0.712537,-0.000382551,0.706973,0.00024461,0.707241
1581310365.704609932,0.69515,0.000576692,0.712531,-0.000383911,0.706986,0.00026728,0.707228
1581310365.759159382,0.693779,0.000506882,0.71256,-0.000283597,0.706946,0.000246355,0.707268
1581310365.767138434,0.693578,0.000487961,0.712566,-0.000263687,0.706928,0.000221907,0.707285
1581310365.774273911,0.693405,0.000475138,0.712565,-0.000250558,0.706926,0.000216138,0.707288
1581310365.780515422,0.693258,0.000465984,0.712564,-0.000240426,0.706929,0.000221942,0.707285
1581310365.787198263,0.693083,0.000458847,0.712567,-0.000239017,0.706932,0.000225607,0.707282
1581310365.794126803,0.692932,0.000454088,0.712569,-0.000242371,0.706937,0.000228106,0.707277
1581310365.800376266,0.692757,0.000448819,0.712566,-0.00024356,0.706947,0.000237211,0.707266
1581310365.807178601,0.692585,0.000445598,0.712561,-0.000249659,0.706959,0.000245092,0.707254
1581310365.813527100,0.692436,0.000444611,0.712555,-0.000258292,0.706973,0.000253957,0.70724
1581310365.852327110,0.691436,0.000458194,0.712548,-0.000374356,0.706977,0.000164371,0.707236
1581310365.859074181,0.691261,0.000467169,0.712551,-0.000391461,0.706967,0.000143709,0.707247
1581310365.866265070,0.691086,0.000476434,0.712553,-0.000387637,0.706959,0.00014403,0.707254
1581310365.910371920,0.690009,0.000514609,0.712562,-0.000336303,0.706945,0.00020694,0.707268
1581310365.916653616,0.689832,0.000511868,0.712559,-0.000325963,0.706957,0.000228048,0.707257
1581310365.923381799,0.689682,0.000509051,0.712551,-0.000325803,0.70697,0.000239824,0.707243
1581310365.930133509,0.689508,0.000504688,0.712542,-0.000329193,0.706984,0.000248003,0.707229
1581310365.936410936,0.689356,0.000502519,0.712543,-0.000327746,0.706992,0.000259466,0.707221
1581310365.943167500,0.689178,0.000499613,0.712545,-0.000330169,0.707001,0.000267132,0.707213
1581310365.949601870,0.689026,0.000494646,0.712543,-0.000324403,0.707003,0.000268054,0.707211
1581310365.956353144,0.688852,0.000488032,0.712539,-0.000315527,0.707,0.000261595,0.707213
1581310365.964061573,0.688704,0.000481285,0.712539,-0.000313571,0.706993,0.000247488,0.70722
1581310365.970433903,0.688502,0.000472983,0.712545,-0.000301179,0.70698,0.000234386,0.707233
1581310365.977062409,0.688324,0.000464002,0.712548,-0.000284697,0.706969,0.000223642,0.707245
1581310366.020397197,0.688173,0.000455644,0.712553,-0.000269801,0.706957,0.000215058,0.707256
1581310366.026596427,0.687097,0.000450453,0.712549,-0.000300346,0.706967,0.000202163,0.707246
1581310366.033275961,0.686921,0.000458204,0.712545,-0.000335245,0.706979,0.000192732,0.707235
1581310366.039590157,0.686741,0.000466601,0.712546,-0.00036125,0.706989,0.00018946,0.707225
1581310366.046375418,0.68659,0.000473358,0.712546,-0.000369478,0.706996,0.000196283,0.707218
1581310366.053178915,0.686416,0.00048176,0.71254,-0.000377058,0.707006,0.00020674,0.707208
1581310366.059414254,0.686268,0.000486301,0.712542,-0.000382218,0.707005,0.000204478,0.707209
1581310366.100342002,0.685247,0.000468984,0.712595,-0.00030857,0.706931,0.000188782,0.707282
1581310366.106473438,0.685095,0.00045973,0.712604,-0.000293307,0.70692,0.000184794,0.707293
1581310366.113119513,0.684922,0.000449913,0.712607,-0.000288553,0.706913,0.000173237,0.7073
1581310366.119423245,0.684773,0.000442704,0.712614,-0.000276034,0.706907,0.000174594,0.707307
1581310366.125586508,0.684599,0.000438455,0.712618,-0.000266613,0.706907,0.000183447,0.707306
1581310366.136072558,0.684346,0.0004371,0.712623,-0.000261412,0.706916,0.000203938,0.707298
1581310366.142502624,0.684195,0.000438131,0.712625,-0.000263626,0.706924,0.000216851,0.707289
1581310366.149231116,0.684022,0.000439443,0.712621,-0.000275952,0.706936,0.000222063,0.707278
1581310366.155588480,0.683871,0.000442427,0.712621,-0.000279548,0.706942,0.000231512,0.707271
1581310366.163226355,0.683696,0.00044727,0.712624,-0.00028303,0.706948,0.000244889,0.707265
1581310366.170150902,0.683521,0.000454099,0.712625,-0.000298001,0.706952,0.000244227,0.707261
1581310366.176490025,0.683347,0.000459768,0.712623,-0.000303495,0.706951,0.000242406,0.707262
1581310366.215457420,0.682351,0.000487684,0.712643,-0.000326247,0.706879,0.000172283,0.707335
1581310366.221554551,0.682199,0.000495736,0.712645,-0.000338199,0.706877,0.000169126,0.707337
1581310366.228130987,0.682022,0.000507299,0.712647,-0.000344001,0.706882,0.000183452,0.707332
1581310366.234236525,0.681872,0.000517484,0.712649,-0.000338862,0.706888,0.000206454,0.707326
1581310366.277634822,0.681723,0.000529456,0.712647,-0.000323818,0.706895,0.000241346,0.707318
1581310366.284366490,0.680639,0.00058418,0.71264,-0.000374232,0.706947,0.000299205,0.707267
1581310366.290534518,0.680486,0.000573892,0.712647,-0.000365547,0.706936,0.000287079,0.707277
1581310366.297190881,0.68031,0.000558067,0.71265,-0.000363648,0.706927,0.000260211,0.707286
1581310366.304012834,0.680161,0.000543163,0.71265,-0.000354291,0.706919,0.000243839,0.707295
1581310366.310314779,0.679987,0.000525842,0.712651,-0.000349467,0.706908,0.000218869,0.707305
