timestamp,va1,va2,va3,va4,va5,va6,va7
1581311073.456165743,-9.75053e-06,7.80575e-05,0,-0.00140487,-0.0146889,-0.000429272,0.0138147
1581311073.511175566,-7.17772e-05,4.93014e-05,-3.62961e-07,-0.00147578,-0.0132244,-0.000673181,0.0138714
1581311073.518325921,-0.0001555,6.04731e-05,8.65025e-06,-0.00153782,-0.0123856,-0.00051837,0.0157411
1581311073.524918386,-0.000115609,6.22487e-05,-8.90424e-06,-0.00154741,-0.0127777,-0.000595839,0.0153941
1581311073.531391459,-0.000123104,5.27566e-05,-2.63783e-05,-0.00160022,-0.0125486,-0.000553928,0.014701
1581311073.538167787,-0.000125304,3.85511e-05,9.65094e-06,-0.00155187,-0.0116747,-0.000491602,0.0131572
1581311073.545325373,-0.000124691,2.49381e-05,8.30767e-06,-0.00153781,-0.0119832,-0.000465487,0.0130256
1581311073.552003415,-0.000114795,5.29849e-05,0,-0.0015895,-0.0123628,-0.000521008,0.0124687
1581311073.558244495,-0.000106008,4.81966e-05,9.6323e-06,-0.00146495,-0.0114112,-0.000578271,0.0109101
1581311073.564567787,-0.000115938,2.67562e-05,-8.91333e-06,-0.00152506,-0.0125144,-0.000463753,0.0111659
1581311073.571118460,-7.71725e-05,2.89375e-05,1.92975e-05,-0.00139861,-0.0118833,-0.00125392,0.0101471
1581311073.578153702,-0.000129921,2.59842e-05,1.73123e-05,-0.00150704,-0.0143013,-0.00186215,0.0101509
1581311073.623544069,-2.09249e-05,6.53768e-06,0,-0.00037665,-0.00386903,-0.000579363,0.00242338
1581311073.629386408,-0.00930565,-0.0167767,0.000283718,-0.0577064,-0.333687,-0.021089,0.380199
1581311073.636215029,-0.00514842,-0.0147213,0,-0.0297465,-0.112136,-0.00479984,0.123142
1581311073.642436793,-0.00668194,-0.0198907,-0.000155167,-0.0412457,-0.143205,-0.00583822,0.153753
1581311073.649265737,-0.0075219,-0.0269163,-0.000122316,-0.0513253,-0.174207,-0.00700644,0.183889
1581311073.656136979,-0.00789051,-0.0336598,-0.000157975,-0.0602365,-0.196239,-0.00842592,0.207365
1581311073.662450476,-0.00877707,-0.042834,-7.51059e-05,-0.0738494,-0.239082,-0.0118561,0.247983
1581311073.668910748,-0.00838889,-0.0441716,-7.84829e-05,-0.0725172,-0.233782,-0.013795,0.244102
1581311073.675198520,-0.0079455,-0.0470486,-9.95537e-05,-0.0707947,-0.230409,-0.0132757,0.241596
1581311073.681453361,-0.0103482,-0.0652645,1.9367e-05,-0.0965124,-0.311411,-0.0176181,0.325606
1581311073.688197172,-0.00891003,-0.0558379,0.000176781,-0.0807029,-0.263327,-0.014302,0.270819
1581311073.764393044,-0.0140444,-0.0727755,5.41645e-05,-0.100146,-0.32097,-0.0154821,0.329168
1581311073.770449836,-0.0147995,-0.073714,-7.97603e-05,-0.103809,-0.315472,-0.0147375,0.3287
1581311073.777140430,-0.0134849,-0.0647122,-0.000171302,-0.093395,-0.285937,-0.0145983,0.300598
1581311073.783661554,-0.013867,-0.0677233,-8.85476e-05,-0.0989992,-0.310068,-0.0203134,0.326777
1581311073.790367046,-0.0128831,-0.0631839,-1.92493e-05,-0.0922309,-0.290936,-0.0214269,0.304172
1581311073.798150139,-0.013646,-0.0668374,-0.000167436,-0.0964431,-0.302895,-0.0234562,0.321043
1581311073.804420400,-0.0127644,-0.0626922,-0.000172351,-0.0890829,-0.28387,-0.0221869,0.302813
1581311073.811079465,-0.0138687,-0.0655103,7.09764e-05,-0.0974358,-0.307621,-0.0232298,0.324313
1581311073.817387812,-0.0137516,-0.0660007,0.000116386,-0.0980789,-0.308968,-0.0231253,0.327255
1581311073.824026221,-0.0119767,-0.0600159,0.000103908,-0.0884086,-0.277981,-0.0176345,0.295536
1581311073.830925510,-0.0127529,-0.0645468,0.000121698,-0.0953554,-0.300895,-0.0166648,0.313502
1581311073.837217847,-0.0120534,-0.0602097,-0.000171245,-0.0896819,-0.28068,-0.0135469,0.292534
1581311073.881276854,-0.0119833,-0.063893,2.19347e-05,-0.0945792,-0.291562,-0.0129949,0.308191
1581311073.887492692,-0.0117165,-0.0662449,3.49443e-05,-0.096423,-0.291638,-0.0124941,0.309347
1581311073.894054712,-0.010802,-0.0612687,-9.52012e-06,-0.0908743,-0.272615,-0.0128596,0.285387
1581311073.902055872,-0.0119423,-0.0650159,2.29822e-05,-0.096834,-0.292907,-0.0151157,0.304384
1581311073.908194755,-0.0116861,-0.0614315,-1.92888e-05,-0.0912305,-0.274336,-0.0157294,0.286458
1581311073.914525084,-0.013826,-0.0671408,-2.68823e-05,-0.0991208,-0.296441,-0.0194084,0.308859
1581311073.921082446,-0.0133461,-0.0628097,1.93206e-05,-0.0919355,-0.27474,-0.0189086,0.28698
1581311073.927517160,-0.0144985,-0.0659987,-0.000150208,-0.0979643,-0.291702,-0.0204799,0.305847
1581311073.969500587,-0.0123508,-0.064786,0,-0.0954086,-0.282409,-0.0179958,0.297529
1581311073.976032674,-0.0105734,-0.058234,0.000241124,-0.0848907,-0.243188,-0.0122612,0.256512
1581311073.982373493,-0.0113609,-0.0634269,0,-0.0915792,-0.259498,-0.0140521,0.274843
1581311074.025290710,-0.0121106,-0.0646967,-4.61344e-05,-0.0948649,-0.270994,-0.0177822,0.286861
1581311074.031993298,-0.0122259,-0.0639715,3.46546e-05,-0.0944799,-0.271226,-0.0254742,0.282547
1581311074.038407305,-0.0130135,-0.0716548,0.000284768,-0.104563,-0.296924,-0.027707,0.308214
1581311074.045121643,-0.00988759,-0.0584978,-0.0001068,-0.0852593,-0.237387,-0.0214661,0.247795
1581311074.051367829,-0.0123091,-0.0729027,-0.000153863,-0.105358,-0.298881,-0.0222814,0.310603
1581311074.058183622,-0.0092558,-0.0561161,8.80159e-06,-0.0831702,-0.236667,-0.0140114,0.244315
