timestamp,fx,fy,fz,tx,ty,tz
1581310140.412231267,-6.80247,3.99139,2.47457,2.36553,4.24582,0.11676
1581310140.418924937,-6.45392,3.69637,3.0684,2.2642,4.08259,0.125986
1581310140.425662599,-6.62485,3.41374,3.33013,2.22361,4.04804,0.130259
1581310140.431922936,-6.42541,3.49493,3.74453,2.24387,4.01933,0.136639
1581310140.438718570,-6.3942,3.64462,4.05427,2.27797,4.01186,0.140821
1581310140.445113909,-6.45532,3.84449,4.25883,2.32424,4.02393,0.144287
1581310140.491116389,-6.91909,3.74056,3.44517,2.40615,3.96387,0.157258
1581310140.497255133,-6.54725,3.90267,3.54155,2.43363,3.91417,0.159563
1581310140.503858796,-6.33216,3.95474,3.90732,2.42307,3.85023,0.161215
1581310140.510220400,-6.53576,4.18234,4.20041,2.48748,3.90949,0.158928
1581310140.516866178,-6.8817,4.57003,4.38361,2.62601,4.06364,0.15346
1581310140.563461620,-5.87415,4.0269,3.97746,2.46226,3.71283,0.182635
1581310140.570065497,-5.99554,4.04054,3.96155,2.47965,3.73365,0.183914
1581310140.576065075,-6.00487,4.03027,3.85351,2.48106,3.72563,0.185408
1581310140.582870778,-5.81169,4.03287,3.99739,2.45647,3.6585,0.187174
1581310140.589891806,-5.64233,4.02456,4.10618,2.45157,3.61812,0.187664
1581310140.596052303,-5.48525,3.94967,4.19164,2.43332,3.57201,0.187746
1581310140.602887681,-5.72717,4.08314,3.94913,2.50123,3.65552,0.18175
1581310140.646746867,-5.99046,4.53179,4.29717,2.62308,3.6754,0.184254
1581310140.654161234,-6.21596,4.64475,4.10476,2.67384,3.7354,0.183438
1581310140.660919402,-6.1696,4.73003,3.99032,2.71628,3.75723,0.179987
1581310140.668041643,-6.1839,4.57762,3.92656,2.67743,3.71177,0.182812
1581310140.674973145,-5.91195,4.49234,3.83708,2.63642,3.63447,0.188683
1581310140.681178638,-5.62228,4.4803,4.07136,2.63256,3.59037,0.19496
1581310140.721046336,-5.86462,4.42798,4.44218,2.67815,3.58323,0.189219
1581310140.727282669,-5.83966,4.36255,4.23941,2.65633,3.5526,0.185915
1581310140.733904317,-6.15978,4.50276,4.13349,2.71303,3.62305,0.181814
1581310140.740119962,-5.83175,4.50408,4.15628,2.69317,3.55284,0.183637
1581310140.746249315,-5.77972,4.6337,4.21008,2.73773,3.57353,0.183223
1581310140.790083899,-6.32521,5.12953,4.54204,2.97162,3.76438,0.185353
1581310140.796969361,-6.23871,5.21802,4.72239,2.97771,3.74087,0.186257
1581310140.803062916,-6.05995,5.17761,4.76994,2.95479,3.68996,0.18694
1581310140.809737963,-5.78131,5.2725,4.68224,3.00086,3.69147,0.186453
1581310140.816134281,-5.92321,5.236,4.47712,3.00618,3.70618,0.185093
1581310140.822905285,-6.07166,5.14217,4.19424,2.98644,3.70206,0.184293
1581310140.829231352,-5.85013,5.00809,4.20533,2.92574,3.6164,0.184044
1581310140.836040395,-5.7946,4.84821,4.41593,2.88614,3.57701,0.181817
1581310140.842815537,-5.85407,4.84788,4.59329,2.91229,3.6056,0.177242
1581310140.849019954,-6.00593,4.85587,4.57899,2.93739,3.64238,0.173356
1581310140.857182712,-6.12319,4.90587,4.2723,2.94881,3.65033,0.170727
1581310140.864015250,-5.89226,4.96681,4.27066,2.9611,3.62962,0.169211
1581310140.908135395,-6.21802,5.57455,4.32073,3.22555,3.85084,0.16959
1581310140.914793418,-6.15463,5.57411,4.21292,3.23507,3.85172,0.17357
1581310140.921090925,-6.06857,5.56869,4.38095,3.22639,3.82692,0.177248
1581310140.927782483,-6.37797,5.77055,4.3635,3.30247,3.90933,0.172392
1581310140.934133227,-6.28503,5.92922,4.3831,3.34183,3.91825,0.169992
1581310140.940902028,-6.49148,6.01873,4.1165,3.35949,3.94055,0.165902
1581310140.947173855,-6.44045,5.92154,3.92589,3.33072,3.90472,0.166816
1581310140.989124961,-5.79296,5.5759,4.21261,3.23722,3.70569,0.174232
1581310140.995414921,-5.98957,5.71414,4.14801,3.29048,3.75574,0.17356
1581310141.001921230,-5.96968,5.82152,4.29666,3.30172,3.74045,0.175241
1581310141.008128760,-5.95143,5.81944,4.26849,3.29364,3.72318,0.177903
1581310141.051460024,-5.58896,5.76722,4.28585,3.29064,3.67522,0.179917
1581310141.059485891,-6.02053,6.14016,4.3731,3.46642,3.80013,0.184468
1581310141.065979176,-6.22173,6.25321,4.24425,3.48818,3.81588,0.181654
1581310141.072753855,-5.87513,6.05796,4.23817,3.38809,3.68788,0.18799
1581310141.079005101,-5.67321,5.9135,4.11861,3.34569,3.6299,0.189511
1581310141.085766022,-5.67143,5.81091,4.31219,3.34974,3.62972,0.184978
1581310141.092064095,-5.77452,5.72361,4.00662,3.33708,3.62894,0.181736
1581310141.098857929,-5.71477,5.71525,3.67527,3.31791,3.59541,0.179423
1581310141.105106741,-5.38727,5.69139,3.95681,3.28166,3.51823,0.181868
1581310141.145059719,-5.19315,5.75597,4.39894,3.31531,3.44588,0.184025
1581310141.151187413,-5.50016,5.84234,4.28388,3.35829,3.49811,0.182274
1581310141.158797017,-5.70455,5.95528,4.14619,3.41156,3.54746,0.183009
1581310141.202315728,-5.61208,5.93431,3.78821,3.42845,3.49075,0.175909
1581310141.208858897,-5.38966,5.92551,3.90117,3.43186,3.46428,0.174757
1581310141.215160270,-5.4946,5.76177,3.65769,3.38909,3.44323,0.17434
1581310141.221961093,-5.47655,5.6714,3.80829,3.36405,3.4172,0.174136
