timestamp,va1,va2,va3,va4,va5,va6,va7
1581156157.603140687,-0.000214446,-0.00067106,-4.37661e-06,-0.00494541,-0.0103728,-0.00169953,0.0154781
1581156157.609842575,-0.000790859,-0.00597846,2.82456e-05,-0.0200537,-0.034918,-0.00484867,0.0507369
1581156157.652891272,-0.00687781,-0.0286357,1.6762e-05,-0.0527136,-0.0788529,-0.0132528,0.0851695
1581156157.659266817,-0.0105047,-0.0516033,-0.00016495,-0.0791847,-0.115833,-0.0208445,0.124555
1581156157.665742566,-0.0110599,-0.0584708,-0.000176686,-0.0871452,-0.125652,-0.0237364,0.135722
1581156157.673573357,-0.011951,-0.0663151,-4.00417e-05,-0.0965209,-0.142092,-0.0268737,0.155058
1581156157.680333089,-0.010016,-0.0592202,2.62664e-05,-0.082474,-0.122503,-0.0244533,0.132335
1581156157.686889788,-0.0118879,-0.0741597,4.50888e-05,-0.102058,-0.150665,-0.0314606,0.160694
1581156157.693474094,-0.0106688,-0.06984,6.63383e-05,-0.0934232,-0.137046,-0.0288228,0.143072
1581156157.699925815,-0.0118101,-0.0771357,0,-0.103635,-0.15117,-0.0298952,0.159709
1581156157.706621033,-0.0108597,-0.0690585,2.83306e-05,-0.093035,-0.135696,-0.0266111,0.143424
1581156157.712986298,-0.0117112,-0.078426,0.00011811,-0.10451,-0.151459,-0.0259391,0.163166
1581156157.719750034,-0.0100539,-0.0678457,0.000109666,-0.0901746,-0.130928,-0.0199616,0.13804
1581156157.762937081,-0.0112924,-0.0686082,7.03639e-05,-0.0958768,-0.132141,-0.0240678,0.147684
1581156157.770755106,-0.014372,-0.0686558,-3.20554e-05,-0.0984733,-0.141881,-0.0306508,0.155641
1581156157.777255485,-0.0153299,-0.070233,-0.000110142,-0.100269,-0.137473,-0.0307883,0.157843
1581156157.783722450,-0.0156335,-0.0682389,-0.000201134,-0.100274,-0.136127,-0.029338,0.155585
1581156157.790523297,-0.0134227,-0.0561094,-0.000188805,-0.0831707,-0.117365,-0.0209388,0.132564
1581156157.796807995,-0.0163706,-0.0677937,-0.000256838,-0.102076,-0.145164,-0.0236855,0.162402
1581156157.803446651,-0.0124476,-0.0549871,-8.84808e-06,-0.0825382,-0.114709,-0.0189812,0.129991
1581156157.809756428,-0.0158255,-0.0719396,2.89854e-05,-0.105571,-0.146824,-0.0234968,0.16268
1581156157.816600639,-0.0123128,-0.0549938,2.67098e-05,-0.0834566,-0.117491,-0.0197201,0.126155
1581156157.822812292,-0.0125298,-0.0570668,1.8834e-05,-0.0878124,-0.122079,-0.0216895,0.13299
1581156157.829493881,-0.0141421,-0.0633147,9.01892e-05,-0.0974884,-0.134032,-0.0260925,0.148663
1581156157.835713533,-0.0151016,-0.0685638,0.000181487,-0.102043,-0.142225,-0.0309196,0.15776
1581156157.879696918,-0.0118112,-0.0610821,-2.0492e-05,-0.0909272,-0.12386,-0.0246334,0.137672
1581156157.886000484,-0.0110518,-0.0651723,0,-0.0977002,-0.131639,-0.020768,0.144166
1581156157.892516223,-0.00902029,-0.0579394,7.48651e-05,-0.0859267,-0.118828,-0.0173388,0.128651
1581156157.899020948,-0.00990865,-0.0655586,0.000233141,-0.0964324,-0.132096,-0.0191538,0.141958
1581156157.905740445,-0.00858597,-0.060035,-1.90651e-05,-0.0888803,-0.119735,-0.0196305,0.1312
1581156157.912536489,-0.00921421,-0.0639545,-0.000207635,-0.0939332,-0.126552,-0.0228582,0.135436
1581156157.918791335,-0.00963229,-0.0660473,-0.000180222,-0.0986114,-0.129276,-0.0257071,0.146421
1581156157.925489122,-0.008728,-0.0591029,-3.7779e-05,-0.0888292,-0.114847,-0.0251261,0.127661
1581156157.931943874,-0.00981909,-0.0653005,0.000213465,-0.0966433,-0.125058,-0.0295106,0.143969
